r,t,f,y,UseByTechnologyAnnual
REGION,EGNGCCP04O,EGWAT1,2034.0,759.3033
REGION,EGNGCCP04O,EGWAT1,2035.0,632.7528
REGION,EGNGCCP04O,EGWAT1,2036.0,506.2022
REGION,EGNGCCP04O,EGWAT1,2037.0,379.6517
REGION,EGNGCCP04O,EGWAT1,2038.0,253.1011
REGION,EGNGCCP04O,EGWAT1,2039.0,39.7276
REGION,EGNGGCP02O,EGGASF,2015.0,30.9512
REGION,EGNGGCP02O,EGGASF,2016.0,30.9512
REGION,EGNGGCP02O,EGGASF,2017.0,30.9512
REGION,EGNGGCP02O,EGGASF,2018.0,30.9512
REGION,EGNGGCP02O,EGGASF,2019.0,30.9512
REGION,EGNGGCP02O,EGGASF,2020.0,30.9512
REGION,EGNGGCP02O,EGGASF,2021.0,29.4037
REGION,EGNGGCP02O,EGGASF,2022.0,27.8561
REGION,EGNGGCP02O,EGGASF,2023.0,26.3085
REGION,EGNGGCP02O,EGGASF,2024.0,24.761
REGION,EGNGGCP02O,EGGASF,2025.0,23.2134
REGION,EGNGGCP02O,EGGASF,2026.0,21.6659
REGION,EGNGGCP02O,EGGASF,2027.0,20.1183
REGION,EGNGGCP02O,EGGASF,2028.0,18.5707
REGION,EGNGGCP02O,EGGASF,2029.0,17.0232
REGION,EGNGGCP02O,EGGASF,2030.0,15.4756
REGION,EGNGGCP02O,EGGASF,2031.0,13.9281
REGION,EGNGGCP02O,EGGASF,2032.0,12.3805
REGION,EGNGGCP02O,EGGASF,2033.0,10.8329
REGION,EGNGGCP02O,EGGASF,2034.0,9.2854
REGION,EGNGGCP02O,EGGASF,2035.0,7.7378
REGION,EGNGGCP02O,EGGASF,2036.0,6.1902
REGION,EGNGGCP02O,EGGASF,2037.0,4.6427
REGION,EGNGGCP02O,EGGASF,2038.0,3.0951
REGION,EGNGGCP02O,EGGASF,2039.0,1.5476
REGION,EGNGGCP02O,EGWAT1,2015.0,14.8488
REGION,EGNGGCP02O,EGWAT1,2016.0,14.8488
REGION,EGNGGCP02O,EGWAT1,2017.0,14.8488
REGION,EGNGGCP02O,EGWAT1,2018.0,14.8488
REGION,EGNGGCP02O,EGWAT1,2019.0,14.8488
REGION,EGNGGCP02O,EGWAT1,2020.0,14.8488
REGION,EGNGGCP02O,EGWAT1,2021.0,14.1064
REGION,EGNGGCP02O,EGWAT1,2022.0,13.364
REGION,EGNGGCP02O,EGWAT1,2023.0,12.6215
REGION,EGNGGCP02O,EGWAT1,2024.0,11.8791
REGION,EGNGGCP02O,EGWAT1,2025.0,11.1366
REGION,EGNGGCP02O,EGWAT1,2026.0,10.3942
REGION,EGNGGCP02O,EGWAT1,2027.0,9.6518
REGION,EGNGGCP02O,EGWAT1,2028.0,8.9093
REGION,EGNGGCP02O,EGWAT1,2029.0,8.1669
REGION,EGNGGCP02O,EGWAT1,2030.0,7.4244
REGION,EGNGGCP02O,EGWAT1,2031.0,6.682
REGION,EGNGGCP02O,EGWAT1,2032.0,5.9395
REGION,EGNGGCP02O,EGWAT1,2033.0,5.1971
REGION,EGNGGCP02O,EGWAT1,2034.0,4.4547
REGION,EGNGGCP02O,EGWAT1,2035.0,3.7122
REGION,EGNGGCP02O,EGWAT1,2036.0,2.9698
REGION,EGNGGCP02O,EGWAT1,2037.0,2.2273
REGION,EGNGGCP02O,EGWAT1,2038.0,1.4849
REGION,EGNGGCP02O,EGWAT1,2039.0,0.7424
REGION,EGNGGCP04N,EGGASF,2035.0,8.3206
REGION,EGNGGCP04N,EGGASF,2036.0,23.1475
REGION,EGNGGCP04N,EGGASF,2037.0,38.4859
REGION,EGNGGCP04N,EGGASF,2038.0,54.2584
REGION,EGNGGCP04N,EGGASF,2039.0,40.6523
REGION,EGNGGCP04N,EGGASF,2040.0,37.1113
REGION,EGNGGCP04N,EGGASF,2041.0,24.8878
REGION,EGNGGCP04N,EGGASF,2042.0,21.3105
REGION,EGNGGCP04N,EGGASF,2043.0,14.5935
REGION,EGNGGCP04N,EGGASF,2044.0,14.9886
REGION,EGNGGCP04N,EGGASF,2045.0,14.9172
REGION,EGNGGCP04N,EGGASF,2046.0,0.5234
REGION,EGNGGCP04N,EGGASF,2048.0,88.6201
REGION,EGNGGCP04N,EGGASF,2049.0,61.3117
REGION,EGNGGCP04N,EGGASF,2050.0,60.5098
REGION,EGNGGCP04N,EGGASF,2051.0,59.6461
REGION,EGNGGCP04N,EGGASF,2052.0,58.7658
REGION,EGNGGCP04N,EGGASF,2053.0,57.8684
REGION,EGNGGCP04N,EGGASF,2054.0,56.9533
REGION,EGNGGCP04N,EGGASF,2055.0,56.0198
REGION,EGNGGCP04N,EGGASF,2056.0,54.9907
REGION,EGNGGCP04N,EGGASF,2057.0,53.9426
REGION,EGNGGCP04N,EGGASF,2058.0,52.8748
REGION,EGNGGCP04N,EGGASF,2059.0,51.7865
REGION,EGNGGCP04N,EGGASF,2060.0,50.6771
REGION,EGNGGCP04N,EGGASF,2061.0,49.6204
REGION,EGNGGCP04N,EGGASF,2062.0,48.5404
REGION,EGNGGCP04N,EGGASF,2063.0,47.4362
REGION,EGNGGCP04N,EGGASF,2064.0,46.0945
REGION,EGNGGCP04N,EGGASF,2065.0,36.05
REGION,EGNGGCP04N,EGGASF,2066.0,34.9531
REGION,EGNGGCP04N,EGGASF,2067.0,33.8278
REGION,EGNGGCP04N,EGGASF,2068.0,31.0926
REGION,EGNGGCP04N,EGGASF,2069.0,31.8061
REGION,EGNGGCP04N,EGGASF,2070.0,32.7879
REGION,EGNGGCP04N,EGWAT1,2035.0,106.437
REGION,EGNGGCP04N,EGWAT1,2036.0,297.5843
REGION,EGNGGCP04N,EGWAT1,2037.0,497.2359
REGION,EGNGGCP04N,EGWAT1,2038.0,704.4855
REGION,EGNGGCP04N,EGWAT1,2039.0,530.4254
REGION,EGNGGCP04N,EGWAT1,2040.0,486.5965
REGION,EGNGGCP04N,EGWAT1,2041.0,327.9161
REGION,EGNGGCP04N,EGWAT1,2042.0,282.1448
REGION,EGNGGCP04N,EGWAT1,2043.0,194.1468
REGION,EGNGGCP04N,EGWAT1,2044.0,200.3626
REGION,EGNGGCP04N,EGWAT1,2045.0,200.3626
REGION,EGNGGCP04N,EGWAT1,2046.0,7.0633
REGION,EGNGGCP04N,EGWAT1,2048.0,1207.3159
REGION,EGNGGCP04N,EGWAT1,2049.0,839.2007
REGION,EGNGGCP04N,EGWAT1,2050.0,832.0949
REGION,EGNGGCP04N,EGWAT1,2051.0,824.0327
REGION,EGNGGCP04N,EGWAT1,2052.0,815.6305
REGION,EGNGGCP04N,EGWAT1,2053.0,806.8767
REGION,EGNGGCP04N,EGWAT1,2054.0,797.7593
REGION,EGNGGCP04N,EGWAT1,2055.0,788.2662
REGION,EGNGGCP04N,EGWAT1,2056.0,777.3033
REGION,EGNGGCP04N,EGWAT1,2057.0,765.9386
REGION,EGNGGCP04N,EGWAT1,2058.0,754.1584
REGION,EGNGGCP04N,EGWAT1,2059.0,741.9485
REGION,EGNGGCP04N,EGWAT1,2060.0,729.2945
REGION,EGNGGCP04N,EGWAT1,2061.0,717.2622
REGION,EGNGGCP04N,EGWAT1,2062.0,704.755
REGION,EGNGGCP04N,EGWAT1,2063.0,691.7568
REGION,EGNGGCP04N,EGWAT1,2064.0,675.1392
REGION,EGNGGCP04N,EGWAT1,2065.0,530.3248
REGION,EGNGGCP04N,EGWAT1,2066.0,516.4243
REGION,EGNGGCP04N,EGWAT1,2067.0,501.9625
REGION,EGNGGCP04N,EGWAT1,2068.0,463.3632
REGION,EGNGGCP04N,EGWAT1,2069.0,476.0314
REGION,EGNGGCP04N,EGWAT1,2070.0,492.8223
REGION,EGNGGCP04O,EGGASF,2015.0,161.1745
REGION,EGNGGCP04O,EGGASF,2016.0,161.1745
REGION,EGNGGCP04O,EGGASF,2017.0,161.1745
REGION,EGNGGCP04O,EGGASF,2018.0,161.1745
REGION,EGNGGCP04O,EGGASF,2019.0,161.1745
REGION,EGNGGCP04O,EGGASF,2020.0,161.1745
REGION,EGNGGCP04O,EGGASF,2021.0,153.1158
REGION,EGNGGCP04O,EGGASF,2022.0,145.057
REGION,EGNGGCP04O,EGGASF,2023.0,136.9983
REGION,EGNGGCP04O,EGGASF,2024.0,128.9396
REGION,EGNGGCP04O,EGGASF,2025.0,120.8809
REGION,EGNGGCP04O,EGGASF,2026.0,112.8221
REGION,EGNGGCP04O,EGGASF,2027.0,104.7634
REGION,EGNGGCP04O,EGGASF,2028.0,96.7047
REGION,EGNGGCP04O,EGGASF,2029.0,88.646
REGION,EGNGGCP04O,EGGASF,2030.0,80.5872
REGION,EGNGGCP04O,EGGASF,2031.0,72.5285
REGION,EGNGGCP04O,EGGASF,2032.0,64.4698
REGION,EGNGGCP04O,EGGASF,2033.0,56.4111
REGION,EGNGGCP04O,EGGASF,2034.0,48.3523
REGION,EGNGGCP04O,EGGASF,2035.0,40.2936
REGION,EGNGGCP04O,EGGASF,2036.0,32.2349
REGION,EGNGGCP04O,EGGASF,2037.0,24.1762
REGION,EGNGGCP04O,EGGASF,2038.0,16.1174
REGION,EGNGGCP04O,EGGASF,2039.0,8.0587
REGION,EGNGGCP04O,EGWAT1,2015.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2016.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2017.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2018.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2019.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2020.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2021.0,2203.9449
REGION,EGNGGCP04O,EGWAT1,2022.0,2087.9478
REGION,EGNGGCP04O,EGWAT1,2023.0,1971.9507
REGION,EGNGGCP04O,EGWAT1,2024.0,1855.9536
REGION,EGNGGCP04O,EGWAT1,2025.0,1739.9565
REGION,EGNGGCP04O,EGWAT1,2026.0,1623.9594
REGION,EGNGGCP04O,EGWAT1,2027.0,1507.9623
REGION,EGNGGCP04O,EGWAT1,2028.0,1391.9652
REGION,EGNGGCP04O,EGWAT1,2029.0,1275.9681
REGION,EGNGGCP04O,EGWAT1,2030.0,1159.971
REGION,EGNGGCP04O,EGWAT1,2031.0,1043.9739
REGION,EGNGGCP04O,EGWAT1,2032.0,927.9768
REGION,EGNGGCP04O,EGWAT1,2033.0,811.9797
REGION,EGNGGCP04O,EGWAT1,2034.0,695.9826
REGION,EGNGGCP04O,EGWAT1,2035.0,579.9855
REGION,EGNGGCP04O,EGWAT1,2036.0,463.9884
REGION,EGNGGCP04O,EGWAT1,2037.0,347.9913
REGION,EGNGGCP04O,EGWAT1,2038.0,231.9942
REGION,EGNGGCP04O,EGWAT1,2039.0,115.9971
REGION,EGNGTUBP00,EGGASF,2015.0,394.108
REGION,EGNGTUBP00,EGGASF,2016.0,394.108
REGION,EGNGTUBP00,EGGASF,2017.0,394.108
REGION,EGNGTUBP00,EGGASF,2018.0,394.108
REGION,EGNGTUBP00,EGGASF,2019.0,788.216
REGION,EGNGTUBP00,EGGASF,2020.0,788.216
REGION,EGNGTUBP00,EGGASF,2021.0,788.216
REGION,EGNGTUBP00,EGGASF,2022.0,788.216
REGION,EGNGTUBP00,EGGASF,2023.0,788.216
REGION,EGNGTUBP00,EGGASF,2024.0,788.216
REGION,EGNGTUBP00,EGGASF,2025.0,788.216
REGION,EGNGTUBP00,EGGASF,2026.0,788.216
REGION,EGNGTUBP00,EGGASF,2027.0,788.216
REGION,EGNGTUBP00,EGGASF,2028.0,788.216
REGION,EGNGTUBP00,EGGASF,2029.0,788.216
REGION,EGNGTUBP00,EGGASF,2030.0,788.216
REGION,EGNGTUBP00,EGGASF,2031.0,788.216
REGION,EGNGTUBP00,EGGASF,2032.0,788.216
REGION,EGNGTUBP00,EGGASF,2033.0,788.216
REGION,EGNGTUBP00,EGGASF,2034.0,788.216
REGION,EGNGTUBP00,EGGASF,2035.0,788.216
REGION,EGNGTUBP00,EGGASF,2036.0,788.216
REGION,EGNULWP04N,EGURAN,2026.0,97.4749
REGION,EGNULWP04N,EGURAN,2027.0,194.9498
REGION,EGNULWP04N,EGURAN,2028.0,292.4247
REGION,EGNULWP04N,EGURAN,2029.0,389.8996
REGION,EGNULWP04N,EGURAN,2030.0,389.8996
REGION,EGNULWP04N,EGURAN,2031.0,389.8996
REGION,EGNULWP04N,EGURAN,2032.0,389.8996
REGION,EGNULWP04N,EGURAN,2033.0,389.8996
REGION,EGNULWP04N,EGURAN,2034.0,389.8996
REGION,EGNULWP04N,EGURAN,2035.0,389.8996
REGION,EGNULWP04N,EGURAN,2036.0,389.8996
REGION,EGNULWP04N,EGURAN,2037.0,389.8996
REGION,EGNULWP04N,EGURAN,2038.0,389.8996
REGION,EGNULWP04N,EGURAN,2039.0,389.8996
REGION,EGNULWP04N,EGURAN,2040.0,389.8996
REGION,EGNULWP04N,EGURAN,2041.0,389.8996
REGION,EGNULWP04N,EGURAN,2042.0,389.8996
REGION,EGNULWP04N,EGURAN,2043.0,389.8996
REGION,EGNULWP04N,EGURAN,2044.0,389.8996
REGION,EGNULWP04N,EGURAN,2045.0,389.8996
REGION,EGNULWP04N,EGURAN,2046.0,389.8996
REGION,EGNULWP04N,EGURAN,2047.0,389.8996
REGION,EGNULWP04N,EGURAN,2048.0,389.8996
REGION,EGNULWP04N,EGURAN,2049.0,389.8996
REGION,EGNULWP04N,EGURAN,2050.0,389.8996
REGION,EGNULWP04N,EGURAN,2051.0,389.8996
REGION,EGNULWP04N,EGURAN,2052.0,389.8996
REGION,EGNULWP04N,EGURAN,2053.0,389.8996
REGION,EGNULWP04N,EGURAN,2054.0,389.8996
REGION,EGNULWP04N,EGURAN,2055.0,389.8996
REGION,EGNULWP04N,EGURAN,2056.0,389.8996
REGION,EGNULWP04N,EGURAN,2057.0,389.8996
REGION,EGNULWP04N,EGURAN,2058.0,389.8996
REGION,EGNULWP04N,EGURAN,2059.0,389.8996
REGION,EGNULWP04N,EGURAN,2060.0,389.8996
REGION,EGNULWP04N,EGURAN,2061.0,389.8996
REGION,EGNULWP04N,EGURAN,2062.0,389.8996
REGION,EGNULWP04N,EGURAN,2063.0,389.8996
REGION,EGNULWP04N,EGURAN,2064.0,389.8996
REGION,EGNULWP04N,EGURAN,2065.0,389.8996
REGION,EGNULWP04N,EGURAN,2066.0,389.8996
REGION,EGNULWP04N,EGURAN,2067.0,389.8996
REGION,EGNULWP04N,EGURAN,2068.0,389.8996
REGION,EGNULWP04N,EGURAN,2069.0,389.8996
REGION,EGNULWP04N,EGURAN,2070.0,389.8996
REGION,EGNULWP04N,EGWAT1,2026.0,0.0032
REGION,EGNULWP04N,EGWAT1,2027.0,0.0064
REGION,EGNULWP04N,EGWAT1,2028.0,0.0097
REGION,EGNULWP04N,EGWAT1,2029.0,0.0129
REGION,EGNULWP04N,EGWAT1,2030.0,0.0129
REGION,EGNULWP04N,EGWAT1,2031.0,0.0129
REGION,EGNULWP04N,EGWAT1,2032.0,0.0129
REGION,EGNULWP04N,EGWAT1,2033.0,0.0129
REGION,EGNULWP04N,EGWAT1,2034.0,0.0129
REGION,EGNULWP04N,EGWAT1,2035.0,0.0129
REGION,EGNULWP04N,EGWAT1,2036.0,0.0129
REGION,EGNULWP04N,EGWAT1,2037.0,0.0129
REGION,EGNULWP04N,EGWAT1,2038.0,0.0129
REGION,EGNULWP04N,EGWAT1,2039.0,0.0129
REGION,EGNULWP04N,EGWAT1,2040.0,0.0129
REGION,EGNULWP04N,EGWAT1,2041.0,0.0129
REGION,EGNULWP04N,EGWAT1,2042.0,0.0129
REGION,EGNULWP04N,EGWAT1,2043.0,0.0129
REGION,EGNULWP04N,EGWAT1,2044.0,0.0129
REGION,EGNULWP04N,EGWAT1,2045.0,0.0129
REGION,EGNULWP04N,EGWAT1,2046.0,0.0129
REGION,EGNULWP04N,EGWAT1,2047.0,0.0129
REGION,EGNULWP04N,EGWAT1,2048.0,0.0129
REGION,EGNULWP04N,EGWAT1,2049.0,0.0129
REGION,EGNULWP04N,EGWAT1,2050.0,0.0129
REGION,EGNULWP04N,EGWAT1,2051.0,0.0129
REGION,EGNULWP04N,EGWAT1,2052.0,0.0129
REGION,EGNULWP04N,EGWAT1,2053.0,0.0129
REGION,EGNULWP04N,EGWAT1,2054.0,0.0129
REGION,EGNULWP04N,EGWAT1,2055.0,0.0129
REGION,EGNULWP04N,EGWAT1,2056.0,0.0129
REGION,EGNULWP04N,EGWAT1,2057.0,0.0129
REGION,EGNULWP04N,EGWAT1,2058.0,0.0129
REGION,EGNULWP04N,EGWAT1,2059.0,0.0129
REGION,EGNULWP04N,EGWAT1,2060.0,0.0129
REGION,EGNULWP04N,EGWAT1,2061.0,0.0129
REGION,EGNULWP04N,EGWAT1,2062.0,0.0129
REGION,EGNULWP04N,EGWAT1,2063.0,0.0129
REGION,EGNULWP04N,EGWAT1,2064.0,0.0129
REGION,EGNULWP04N,EGWAT1,2065.0,0.0129
REGION,EGNULWP04N,EGWAT1,2066.0,0.0129
REGION,EGNULWP04N,EGWAT1,2067.0,0.0129
REGION,EGNULWP04N,EGWAT1,2068.0,0.0129
REGION,EGNULWP04N,EGWAT1,2069.0,0.0129
REGION,EGNULWP04N,EGWAT1,2070.0,0.0129
REGION,EGSOC1P00X,EGSOLA,2064.0,23.3665
REGION,EGSOC1P00X,EGSOLA,2065.0,49.3294
REGION,EGSOC1P00X,EGSOLA,2066.0,75.2922
REGION,EGSOC1P00X,EGSOLA,2067.0,101.255
REGION,EGSOC1P00X,EGSOLA,2068.0,127.2179
REGION,EGSOC1P00X,EGSOLA,2069.0,129.8141
REGION,EGSOC1P00X,EGSOLA,2070.0,132.4104
REGION,EGSOC1P00X,EGWAT1,2064.0,0.6361
REGION,EGSOC1P00X,EGWAT1,2065.0,1.3429
REGION,EGSOC1P00X,EGWAT1,2066.0,2.0496
REGION,EGSOC1P00X,EGWAT1,2067.0,2.7564
REGION,EGSOC1P00X,EGWAT1,2068.0,3.4632
REGION,EGSOC1P00X,EGWAT1,2069.0,3.5338
REGION,EGSOC1P00X,EGWAT1,2070.0,3.6045
REGION,EGSOC2P00X,EGSOLA,2070.0,32.6642
REGION,EGSOC2P00X,EGWAT1,2070.0,0.8892
REGION,EGSOFPVA13,EGSOLA,2031.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2032.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2033.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2034.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2035.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2036.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2037.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2038.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2039.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2040.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2041.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2042.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2043.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2044.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2045.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2046.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2047.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2048.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2049.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2050.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2051.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2052.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2053.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2054.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2055.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2056.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2057.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2058.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2059.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2060.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2061.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2062.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2063.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2064.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2065.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2066.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2067.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2068.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2069.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2070.0,1.9639
REGION,EGSOFPVA13,EGWAT1,2031.0,0.0
REGION,EGSOFPVA13,EGWAT1,2032.0,0.0
REGION,EGSOFPVA13,EGWAT1,2033.0,0.0
REGION,EGSOFPVA13,EGWAT1,2034.0,0.0
REGION,EGSOFPVA13,EGWAT1,2035.0,0.0
REGION,EGSOFPVA13,EGWAT1,2036.0,0.0
REGION,EGSOFPVA13,EGWAT1,2037.0,0.0
REGION,EGSOFPVA13,EGWAT1,2038.0,0.0
REGION,EGSOFPVA13,EGWAT1,2039.0,0.0
REGION,EGSOFPVA13,EGWAT1,2040.0,0.0
REGION,EGSOFPVA13,EGWAT1,2041.0,0.0
REGION,EGSOFPVA13,EGWAT1,2042.0,0.0
REGION,EGSOFPVA13,EGWAT1,2043.0,0.0
REGION,EGSOFPVA13,EGWAT1,2044.0,0.0
REGION,EGSOFPVA13,EGWAT1,2045.0,0.0
REGION,EGSOFPVA13,EGWAT1,2046.0,0.0
REGION,EGSOFPVA13,EGWAT1,2047.0,0.0
REGION,EGSOFPVA13,EGWAT1,2048.0,0.0
REGION,EGSOFPVA13,EGWAT1,2049.0,0.0
REGION,EGSOFPVA13,EGWAT1,2050.0,0.0
REGION,EGSOFPVA13,EGWAT1,2051.0,0.0
REGION,EGSOFPVA13,EGWAT1,2052.0,0.0
REGION,EGSOFPVA13,EGWAT1,2053.0,0.0
REGION,EGSOFPVA13,EGWAT1,2054.0,0.0
REGION,EGSOFPVA13,EGWAT1,2055.0,0.0
REGION,EGSOFPVA13,EGWAT1,2056.0,0.0
REGION,EGSOFPVA13,EGWAT1,2057.0,0.0
REGION,EGSOFPVA13,EGWAT1,2058.0,0.0
REGION,EGSOFPVA13,EGWAT1,2059.0,0.0
REGION,EGSOFPVA13,EGWAT1,2060.0,0.0
REGION,EGSOFPVA13,EGWAT1,2061.0,0.0
REGION,EGSOFPVA13,EGWAT1,2062.0,0.0
REGION,EGSOFPVA13,EGWAT1,2063.0,0.0
REGION,EGSOFPVA13,EGWAT1,2064.0,0.0
REGION,EGSOFPVA13,EGWAT1,2065.0,0.0
REGION,EGSOFPVA13,EGWAT1,2066.0,0.0
REGION,EGSOFPVA13,EGWAT1,2067.0,0.0
REGION,EGSOFPVA13,EGWAT1,2068.0,0.0
REGION,EGSOFPVA13,EGWAT1,2069.0,0.0
REGION,EGSOFPVA13,EGWAT1,2070.0,0.0
REGION,EGSOFPVA23,EGSOLA,2031.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2032.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2033.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2034.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2035.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2036.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2037.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2038.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2039.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2040.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2041.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2042.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2043.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2044.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2045.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2046.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2047.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2048.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2049.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2050.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2051.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2052.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2053.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2054.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2055.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2056.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2057.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2058.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2059.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2060.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2061.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2062.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2063.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2064.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2065.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2066.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2067.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2068.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2069.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2070.0,1.8937
REGION,EGSOFPVA23,EGWAT1,2031.0,0.0
REGION,EGSOFPVA23,EGWAT1,2032.0,0.0
REGION,EGSOFPVA23,EGWAT1,2033.0,0.0
REGION,EGSOFPVA23,EGWAT1,2034.0,0.0
REGION,EGSOFPVA23,EGWAT1,2035.0,0.0
REGION,EGSOFPVA23,EGWAT1,2036.0,0.0
REGION,EGSOFPVA23,EGWAT1,2037.0,0.0
REGION,EGSOFPVA23,EGWAT1,2038.0,0.0
REGION,EGSOFPVA23,EGWAT1,2039.0,0.0
REGION,EGSOFPVA23,EGWAT1,2040.0,0.0
REGION,EGSOFPVA23,EGWAT1,2041.0,0.0
REGION,EGSOFPVA23,EGWAT1,2042.0,0.0
REGION,EGSOFPVA23,EGWAT1,2043.0,0.0
REGION,EGSOFPVA23,EGWAT1,2044.0,0.0
REGION,EGSOFPVA23,EGWAT1,2045.0,0.0
REGION,EGSOFPVA23,EGWAT1,2046.0,0.0
REGION,EGSOFPVA23,EGWAT1,2047.0,0.0
REGION,EGSOFPVA23,EGWAT1,2048.0,0.0
REGION,EGSOFPVA23,EGWAT1,2049.0,0.0
REGION,EGSOFPVA23,EGWAT1,2050.0,0.0
REGION,EGSOFPVA23,EGWAT1,2051.0,0.0
REGION,EGSOFPVA23,EGWAT1,2052.0,0.0
REGION,EGSOFPVA23,EGWAT1,2053.0,0.0
REGION,EGSOFPVA23,EGWAT1,2054.0,0.0
REGION,EGSOFPVA23,EGWAT1,2055.0,0.0
REGION,EGSOFPVA23,EGWAT1,2056.0,0.0
REGION,EGSOFPVA23,EGWAT1,2057.0,0.0
REGION,EGSOFPVA23,EGWAT1,2058.0,0.0
REGION,EGSOFPVA23,EGWAT1,2059.0,0.0
REGION,EGSOFPVA23,EGWAT1,2060.0,0.0
REGION,EGSOFPVA23,EGWAT1,2061.0,0.0
REGION,EGSOFPVA23,EGWAT1,2062.0,0.0
REGION,EGSOFPVA23,EGWAT1,2063.0,0.0
REGION,EGSOFPVA23,EGWAT1,2064.0,0.0
REGION,EGSOFPVA23,EGWAT1,2065.0,0.0
REGION,EGSOFPVA23,EGWAT1,2066.0,0.0
REGION,EGSOFPVA23,EGWAT1,2067.0,0.0
