r,t,e,y,AnnualTechnologyEmission
REGION,EGHFGCP04O,EGREN,2020.0,0.0
REGION,EGHFGCP04O,EGREN,2021.0,4.64
REGION,EGHFGCP04O,EGREN,2022.0,4.3958
REGION,EGHFGCP04O,EGREN,2023.0,4.1516
REGION,EGHFGCP04O,EGREN,2024.0,3.9074
REGION,EGHFGCP04O,EGREN,2025.0,3.6632
REGION,EGHFGCP04O,EGREN,2026.0,3.4189
REGION,EGHFGCP04O,EGREN,2027.0,3.1747
REGION,EGHFGCP04O,EGREN,2028.0,2.9305
REGION,EGHFGCP04O,EGREN,2029.0,2.6863
REGION,EGHFGCP04O,EGREN,2030.0,2.4421
REGION,EGHFGCP04O,EGREN,2031.0,2.1979
REGION,EGHFGCP04O,EGREN,2032.0,1.9537
REGION,EGHFGCP04O,EGREN,2033.0,1.7095
REGION,EGHFGCP04O,EGREN,2034.0,1.4653
REGION,EGHFGCP04O,EGREN,2035.0,1.2211
REGION,EGHFGCP04O,EGREN,2036.0,0.9768
REGION,EGHFGCP04O,EGREN,2037.0,0.7326
REGION,EGHFGCP04O,EGREN,2038.0,0.4884
REGION,EGHFGCP04O,EGREN,2039.0,0.2442
REGION,EGHYDA1S03,EGREN,2015.0,0.0
REGION,EGHYDA1S03,EGREN,2016.0,0.0
REGION,EGHYDA1S03,EGREN,2017.0,0.0
REGION,EGHYDA1S03,EGREN,2018.0,0.0
REGION,EGHYDA1S03,EGREN,2019.0,0.0
REGION,EGHYDA1S03,EGREN,2020.0,0.0
REGION,EGHYDA1S03,EGREN,2021.0,-33.5543
REGION,EGHYDA1S03,EGREN,2022.0,-33.5543
REGION,EGHYDA1S03,EGREN,2023.0,-33.5543
REGION,EGHYDA1S03,EGREN,2024.0,-33.5543
REGION,EGHYDA1S03,EGREN,2025.0,-33.5543
REGION,EGHYDA1S03,EGREN,2026.0,-33.5543
REGION,EGHYDA1S03,EGREN,2027.0,-33.5543
REGION,EGHYDA1S03,EGREN,2028.0,-33.5543
REGION,EGHYDA1S03,EGREN,2029.0,-33.5543
REGION,EGHYDA1S03,EGREN,2030.0,-33.5543
REGION,EGHYDA1S03,EGREN,2031.0,-33.5543
REGION,EGHYDA1S03,EGREN,2032.0,-33.5543
REGION,EGHYDA1S03,EGREN,2033.0,-33.5543
REGION,EGHYDA1S03,EGREN,2034.0,-33.5543
REGION,EGHYDA1S03,EGREN,2035.0,-33.5543
REGION,EGHYDA1S03,EGREN,2036.0,-33.5543
REGION,EGHYDA1S03,EGREN,2037.0,-33.5543
REGION,EGHYDA1S03,EGREN,2038.0,-33.5543
REGION,EGHYDA1S03,EGREN,2039.0,-33.5543
REGION,EGHYDA1S03,EGREN,2040.0,-33.5543
REGION,EGHYDA1S03,EGREN,2041.0,-33.5543
REGION,EGHYDA1S03,EGREN,2042.0,-33.5543
REGION,EGHYDA1S03,EGREN,2043.0,-33.5543
REGION,EGHYDA1S03,EGREN,2044.0,-33.5543
REGION,EGHYDA1S03,EGREN,2045.0,-33.5543
REGION,EGHYDA1S03,EGREN,2046.0,-33.5543
REGION,EGHYDA1S03,EGREN,2047.0,-33.5543
REGION,EGHYDA1S03,EGREN,2048.0,-33.5543
REGION,EGHYDA1S03,EGREN,2049.0,-33.5543
REGION,EGHYDA1S03,EGREN,2050.0,-33.5543
REGION,EGHYDA1S03,EGREN,2051.0,-33.5543
REGION,EGHYDA1S03,EGREN,2052.0,-33.5543
REGION,EGHYDA1S03,EGREN,2053.0,-33.5543
REGION,EGHYDA1S03,EGREN,2054.0,-33.5543
REGION,EGHYDA1S03,EGREN,2055.0,-33.5543
REGION,EGHYDA1S03,EGREN,2056.0,-33.5543
REGION,EGHYDA1S03,EGREN,2057.0,-33.5543
REGION,EGHYDA1S03,EGREN,2058.0,-33.5543
REGION,EGHYDA1S03,EGREN,2059.0,-33.5543
REGION,EGHYDA1S03,EGREN,2060.0,-33.5543
REGION,EGHYDA1S03,EGREN,2061.0,-33.5543
REGION,EGHYDA1S03,EGREN,2062.0,-33.5543
REGION,EGHYDA1S03,EGREN,2063.0,-33.5543
REGION,EGHYDA1S03,EGREN,2064.0,-33.5543
REGION,EGHYDA1S03,EGREN,2065.0,-33.5543
REGION,EGHYDA1S03,EGREN,2066.0,-33.5543
REGION,EGHYDA1S03,EGREN,2067.0,-33.5543
REGION,EGHYDA1S03,EGREN,2068.0,-33.5543
REGION,EGHYDA1S03,EGREN,2069.0,-33.5543
REGION,EGHYDA1S03,EGREN,2070.0,-33.5543
REGION,EGHYDA2S03,EGREN,2015.0,0.0
REGION,EGHYDA2S03,EGREN,2016.0,0.0
REGION,EGHYDA2S03,EGREN,2017.0,0.0
REGION,EGHYDA2S03,EGREN,2018.0,0.0
REGION,EGHYDA2S03,EGREN,2019.0,0.0
REGION,EGHYDA2S03,EGREN,2020.0,0.0
REGION,EGHYDA2S03,EGREN,2021.0,-32.3559
REGION,EGHYDA2S03,EGREN,2022.0,-32.3559
REGION,EGHYDA2S03,EGREN,2023.0,-32.3559
REGION,EGHYDA2S03,EGREN,2024.0,-32.3559
REGION,EGHYDA2S03,EGREN,2025.0,-32.3559
REGION,EGHYDA2S03,EGREN,2026.0,-32.3559
REGION,EGHYDA2S03,EGREN,2027.0,-32.3559
REGION,EGHYDA2S03,EGREN,2028.0,-32.3559
REGION,EGHYDA2S03,EGREN,2029.0,-32.3559
REGION,EGHYDA2S03,EGREN,2030.0,-32.3559
REGION,EGHYDA2S03,EGREN,2031.0,-32.3559
REGION,EGHYDA2S03,EGREN,2032.0,-32.3559
REGION,EGHYDA2S03,EGREN,2033.0,-32.3559
REGION,EGHYDA2S03,EGREN,2034.0,-32.3559
REGION,EGHYDA2S03,EGREN,2035.0,-32.3559
REGION,EGHYDA2S03,EGREN,2036.0,-32.3559
REGION,EGHYDA2S03,EGREN,2037.0,-32.3559
REGION,EGHYDA2S03,EGREN,2038.0,-32.3559
REGION,EGHYDA2S03,EGREN,2039.0,-32.3559
REGION,EGHYDA2S03,EGREN,2040.0,-32.3559
REGION,EGHYDA2S03,EGREN,2041.0,-32.3559
REGION,EGHYDA2S03,EGREN,2042.0,-32.3559
REGION,EGHYDA2S03,EGREN,2043.0,-32.3559
REGION,EGHYDA2S03,EGREN,2044.0,-32.3559
REGION,EGHYDA2S03,EGREN,2045.0,-32.3559
REGION,EGHYDA2S03,EGREN,2046.0,-32.3559
REGION,EGHYDA2S03,EGREN,2047.0,-32.3559
REGION,EGHYDA2S03,EGREN,2048.0,-32.3559
REGION,EGHYDA2S03,EGREN,2049.0,-32.3559
REGION,EGHYDA2S03,EGREN,2050.0,-32.3559
REGION,EGHYDA2S03,EGREN,2051.0,-32.3559
REGION,EGHYDA2S03,EGREN,2052.0,-32.3559
REGION,EGHYDA2S03,EGREN,2053.0,-32.3559
REGION,EGHYDA2S03,EGREN,2054.0,-32.3559
REGION,EGHYDA2S03,EGREN,2055.0,-32.3559
REGION,EGHYDA2S03,EGREN,2056.0,-32.3559
REGION,EGHYDA2S03,EGREN,2057.0,-32.3559
REGION,EGHYDA2S03,EGREN,2058.0,-32.3559
REGION,EGHYDA2S03,EGREN,2059.0,-32.3559
REGION,EGHYDA2S03,EGREN,2060.0,-32.3559
REGION,EGHYDA2S03,EGREN,2061.0,-32.3559
REGION,EGHYDA2S03,EGREN,2062.0,-32.3559
REGION,EGHYDA2S03,EGREN,2063.0,-32.3559
REGION,EGHYDA2S03,EGREN,2064.0,-32.3559
REGION,EGHYDA2S03,EGREN,2065.0,-32.3559
REGION,EGHYDA2S03,EGREN,2066.0,-32.3559
REGION,EGHYDA2S03,EGREN,2067.0,-32.3559
REGION,EGHYDA2S03,EGREN,2068.0,-32.3559
REGION,EGHYDA2S03,EGREN,2069.0,-32.3559
REGION,EGHYDA2S03,EGREN,2070.0,-32.3559
REGION,EGHYDESS02,EGREN,2015.0,0.0
REGION,EGHYDESS02,EGREN,2016.0,0.0
REGION,EGHYDESS02,EGREN,2017.0,0.0
REGION,EGHYDESS02,EGREN,2018.0,0.0
REGION,EGHYDESS02,EGREN,2019.0,0.0
REGION,EGHYDESS02,EGREN,2020.0,0.0
REGION,EGHYDESS02,EGREN,2021.0,-9.5742
REGION,EGHYDESS02,EGREN,2022.0,-9.5742
REGION,EGHYDESS02,EGREN,2023.0,-9.5742
REGION,EGHYDESS02,EGREN,2024.0,-9.5742
REGION,EGHYDESS02,EGREN,2025.0,-9.5742
REGION,EGHYDESS02,EGREN,2026.0,-9.5742
REGION,EGHYDESS02,EGREN,2027.0,-9.5742
REGION,EGHYDESS02,EGREN,2028.0,-9.5742
REGION,EGHYDESS02,EGREN,2029.0,-9.5742
REGION,EGHYDESS02,EGREN,2030.0,-9.5742
REGION,EGHYDESS02,EGREN,2031.0,-9.5742
REGION,EGHYDESS02,EGREN,2032.0,-9.5742
REGION,EGHYDESS02,EGREN,2033.0,-9.5742
REGION,EGHYDESS02,EGREN,2034.0,-9.5742
REGION,EGHYDESS02,EGREN,2035.0,-9.5742
REGION,EGHYDESS02,EGREN,2036.0,-9.5742
REGION,EGHYDESS02,EGREN,2037.0,-9.5742
REGION,EGHYDESS02,EGREN,2038.0,-9.5742
REGION,EGHYDESS02,EGREN,2039.0,-9.5742
REGION,EGHYDESS02,EGREN,2040.0,-9.5742
REGION,EGHYDESS02,EGREN,2041.0,-9.5742
REGION,EGHYDESS02,EGREN,2042.0,-9.5742
REGION,EGHYDESS02,EGREN,2043.0,-9.5742
REGION,EGHYDESS02,EGREN,2044.0,-9.5742
REGION,EGHYDESS02,EGREN,2045.0,-9.5742
REGION,EGHYDESS02,EGREN,2046.0,-9.5742
REGION,EGHYDESS02,EGREN,2047.0,-9.5742
REGION,EGHYDESS02,EGREN,2048.0,-9.5742
REGION,EGHYDESS02,EGREN,2049.0,-9.5742
REGION,EGHYDESS02,EGREN,2050.0,-9.5742
REGION,EGHYDESS02,EGREN,2051.0,-9.5742
REGION,EGHYDESS02,EGREN,2052.0,-9.5742
REGION,EGHYDESS02,EGREN,2053.0,-9.5742
REGION,EGHYDESS02,EGREN,2054.0,-9.5742
REGION,EGHYDESS02,EGREN,2055.0,-9.5742
REGION,EGHYDESS02,EGREN,2056.0,-9.5742
REGION,EGHYDESS02,EGREN,2057.0,-9.5742
REGION,EGHYDESS02,EGREN,2058.0,-9.5742
REGION,EGHYDESS02,EGREN,2059.0,-9.5742
REGION,EGHYDESS02,EGREN,2060.0,-9.5742
REGION,EGHYDESS02,EGREN,2061.0,-9.5742
REGION,EGHYDESS02,EGREN,2062.0,-9.5742
REGION,EGHYDESS02,EGREN,2063.0,-9.5742
REGION,EGHYDESS02,EGREN,2064.0,-9.5742
REGION,EGHYDESS02,EGREN,2065.0,-9.5742
REGION,EGHYDESS02,EGREN,2066.0,-9.5742
REGION,EGHYDESS02,EGREN,2067.0,-9.5742
REGION,EGHYDESS02,EGREN,2068.0,-9.5742
REGION,EGHYDESS02,EGREN,2069.0,-9.5742
REGION,EGHYDESS02,EGREN,2070.0,-9.5742
REGION,EGHYDHAS03,EGREN,2015.0,0.0
REGION,EGHYDHAS03,EGREN,2016.0,0.0
REGION,EGHYDHAS03,EGREN,2017.0,0.0
REGION,EGHYDHAS03,EGREN,2018.0,0.0
REGION,EGHYDHAS03,EGREN,2019.0,0.0
REGION,EGHYDHAS03,EGREN,2020.0,0.0
REGION,EGHYDHAS03,EGREN,2021.0,-181.3835
REGION,EGHYDHAS03,EGREN,2022.0,-181.3835
REGION,EGHYDHAS03,EGREN,2023.0,-181.3835
REGION,EGHYDHAS03,EGREN,2024.0,-181.3835
REGION,EGHYDHAS03,EGREN,2025.0,-181.3835
REGION,EGHYDHAS03,EGREN,2026.0,-181.3835
REGION,EGHYDHAS03,EGREN,2027.0,-181.3835
REGION,EGHYDHAS03,EGREN,2028.0,-181.3835
REGION,EGHYDHAS03,EGREN,2029.0,-181.3835
REGION,EGHYDHAS03,EGREN,2030.0,-181.3835
REGION,EGHYDHAS03,EGREN,2031.0,-181.3835
REGION,EGHYDHAS03,EGREN,2032.0,-181.3835
REGION,EGHYDHAS03,EGREN,2033.0,-181.3835
REGION,EGHYDHAS03,EGREN,2034.0,-181.3835
REGION,EGHYDHAS03,EGREN,2035.0,-181.3835
REGION,EGHYDHAS03,EGREN,2036.0,-181.3835
REGION,EGHYDHAS03,EGREN,2037.0,-181.3835
REGION,EGHYDHAS03,EGREN,2038.0,-181.3835
REGION,EGHYDHAS03,EGREN,2039.0,-181.3835
REGION,EGHYDHAS03,EGREN,2040.0,-181.3835
REGION,EGHYDHAS03,EGREN,2041.0,-181.3835
REGION,EGHYDHAS03,EGREN,2042.0,-181.3835
REGION,EGHYDHAS03,EGREN,2043.0,-181.3835
REGION,EGHYDHAS03,EGREN,2044.0,-181.3835
REGION,EGHYDHAS03,EGREN,2045.0,-181.3835
REGION,EGHYDHAS03,EGREN,2046.0,-181.3835
REGION,EGHYDHAS03,EGREN,2047.0,-181.3835
REGION,EGHYDHAS03,EGREN,2048.0,-181.3835
REGION,EGHYDHAS03,EGREN,2049.0,-181.3835
REGION,EGHYDHAS03,EGREN,2050.0,-181.3835
REGION,EGHYDHAS03,EGREN,2051.0,-181.3835
REGION,EGHYDHAS03,EGREN,2052.0,-181.3835
REGION,EGHYDHAS03,EGREN,2053.0,-181.3835
REGION,EGHYDHAS03,EGREN,2054.0,-181.3835
REGION,EGHYDHAS03,EGREN,2055.0,-181.3835
REGION,EGHYDHAS03,EGREN,2056.0,-181.3835
REGION,EGHYDHAS03,EGREN,2057.0,-181.3835
REGION,EGHYDHAS03,EGREN,2058.0,-181.3835
REGION,EGHYDHAS03,EGREN,2059.0,-181.3835
REGION,EGHYDHAS03,EGREN,2060.0,-181.3835
REGION,EGHYDHAS03,EGREN,2061.0,-181.3835
REGION,EGHYDHAS03,EGREN,2062.0,-181.3835
REGION,EGHYDHAS03,EGREN,2063.0,-181.3835
REGION,EGHYDHAS03,EGREN,2064.0,-181.3835
REGION,EGHYDHAS03,EGREN,2065.0,-181.3835
REGION,EGHYDHAS03,EGREN,2066.0,-181.3835
REGION,EGHYDHAS03,EGREN,2067.0,-181.3835
REGION,EGHYDHAS03,EGREN,2068.0,-181.3835
REGION,EGHYDHAS03,EGREN,2069.0,-181.3835
REGION,EGHYDHAS03,EGREN,2070.0,-181.3835
REGION,EGHYDNBS02,EGREN,2018.0,0.0
REGION,EGHYDNBS02,EGREN,2019.0,0.0
REGION,EGHYDNBS02,EGREN,2020.0,0.0
REGION,EGHYDNBS02,EGREN,2021.0,-3.8036
REGION,EGHYDNBS02,EGREN,2022.0,-3.8036
REGION,EGHYDNBS02,EGREN,2023.0,-3.8036
REGION,EGHYDNBS02,EGREN,2024.0,-3.8036
REGION,EGHYDNBS02,EGREN,2025.0,-3.8036
REGION,EGHYDNBS02,EGREN,2026.0,-3.8036
REGION,EGHYDNBS02,EGREN,2027.0,-3.8036
REGION,EGHYDNBS02,EGREN,2028.0,-3.8036
REGION,EGHYDNBS02,EGREN,2029.0,-3.8036
REGION,EGHYDNBS02,EGREN,2030.0,-3.8036
REGION,EGHYDNBS02,EGREN,2031.0,-3.8036
REGION,EGHYDNBS02,EGREN,2032.0,-3.8036
REGION,EGHYDNBS02,EGREN,2033.0,-3.8036
REGION,EGHYDNBS02,EGREN,2034.0,-3.8036
REGION,EGHYDNBS02,EGREN,2035.0,-3.8036
REGION,EGHYDNBS02,EGREN,2036.0,-3.8036
REGION,EGHYDNBS02,EGREN,2037.0,-3.8036
REGION,EGHYDNBS02,EGREN,2038.0,-3.8036
REGION,EGHYDNBS02,EGREN,2039.0,-3.8036
REGION,EGHYDNBS02,EGREN,2040.0,-3.8036
REGION,EGHYDNBS02,EGREN,2041.0,-3.8036
REGION,EGHYDNBS02,EGREN,2042.0,-3.8036
REGION,EGHYDNBS02,EGREN,2043.0,-3.8036
REGION,EGHYDNBS02,EGREN,2044.0,-3.8036
REGION,EGHYDNBS02,EGREN,2045.0,-3.8036
REGION,EGHYDNBS02,EGREN,2046.0,-3.8036
REGION,EGHYDNBS02,EGREN,2047.0,-3.8036
REGION,EGHYDNBS02,EGREN,2048.0,-3.8036
REGION,EGHYDNBS02,EGREN,2049.0,-3.8036
REGION,EGHYDNBS02,EGREN,2050.0,-3.8036
REGION,EGHYDNBS02,EGREN,2051.0,-3.8036
REGION,EGHYDNBS02,EGREN,2052.0,-3.8036
REGION,EGHYDNBS02,EGREN,2053.0,-3.8036
REGION,EGHYDNBS02,EGREN,2054.0,-3.8036
REGION,EGHYDNBS02,EGREN,2055.0,-3.8036
REGION,EGHYDNBS02,EGREN,2056.0,-3.8036
REGION,EGHYDNBS02,EGREN,2057.0,-3.8036
REGION,EGHYDNBS02,EGREN,2058.0,-3.8036
REGION,EGHYDNBS02,EGREN,2059.0,-3.8036
REGION,EGHYDNBS02,EGREN,2060.0,-3.8036
REGION,EGHYDNBS02,EGREN,2061.0,-3.8036
REGION,EGHYDNBS02,EGREN,2062.0,-3.8036
REGION,EGHYDNBS02,EGREN,2063.0,-3.8036
REGION,EGHYDNBS02,EGREN,2064.0,-3.8036
REGION,EGHYDNBS02,EGREN,2065.0,-3.8036
REGION,EGHYDNBS02,EGREN,2066.0,-3.8036
REGION,EGHYDNBS02,EGREN,2067.0,-3.8036
REGION,EGHYDNBS02,EGREN,2068.0,-3.8036
REGION,EGHYDNBS02,EGREN,2069.0,-3.8036
REGION,EGHYDNBS02,EGREN,2070.0,-3.8036
REGION,EGHYDNHS02,EGREN,2015.0,0.0
REGION,EGHYDNHS02,EGREN,2016.0,0.0
REGION,EGHYDNHS02,EGREN,2017.0,0.0
REGION,EGHYDNHS02,EGREN,2018.0,0.0
REGION,EGHYDNHS02,EGREN,2019.0,0.0
REGION,EGHYDNHS02,EGREN,2020.0,0.0
REGION,EGHYDNHS02,EGREN,2021.0,-7.6696
REGION,EGHYDNHS02,EGREN,2022.0,-7.6696
REGION,EGHYDNHS02,EGREN,2023.0,-7.6696
REGION,EGHYDNHS02,EGREN,2024.0,-7.6696
REGION,EGHYDNHS02,EGREN,2025.0,-7.6696
REGION,EGHYDNHS02,EGREN,2026.0,-7.6696
REGION,EGHYDNHS02,EGREN,2027.0,-7.6696
REGION,EGHYDNHS02,EGREN,2028.0,-7.6696
REGION,EGHYDNHS02,EGREN,2029.0,-7.6696
REGION,EGHYDNHS02,EGREN,2030.0,-7.6696
REGION,EGHYDNHS02,EGREN,2031.0,-7.6696
REGION,EGHYDNHS02,EGREN,2032.0,-7.6696
REGION,EGHYDNHS02,EGREN,2033.0,-7.6696
REGION,EGHYDNHS02,EGREN,2034.0,-7.6696
REGION,EGHYDNHS02,EGREN,2035.0,-7.6696
REGION,EGHYDNHS02,EGREN,2036.0,-7.6696
REGION,EGHYDNHS02,EGREN,2037.0,-7.6696
REGION,EGHYDNHS02,EGREN,2038.0,-7.6696
REGION,EGHYDNHS02,EGREN,2039.0,-7.6696
REGION,EGHYDNHS02,EGREN,2040.0,-7.6696
REGION,EGHYDNHS02,EGREN,2041.0,-7.6696
REGION,EGHYDNHS02,EGREN,2042.0,-7.6696
REGION,EGHYDNHS02,EGREN,2043.0,-7.6696
REGION,EGHYDNHS02,EGREN,2044.0,-7.6696
REGION,EGHYDNHS02,EGREN,2045.0,-7.6696
REGION,EGHYDNHS02,EGREN,2046.0,-7.6696
REGION,EGHYDNHS02,EGREN,2047.0,-7.6696
REGION,EGHYDNHS02,EGREN,2048.0,-7.6696
REGION,EGHYDNHS02,EGREN,2049.0,-7.6696
REGION,EGHYDNHS02,EGREN,2050.0,-7.6696
REGION,EGHYDNHS02,EGREN,2051.0,-7.6696
REGION,EGHYDNHS02,EGREN,2052.0,-7.6696
REGION,EGHYDNHS02,EGREN,2053.0,-7.6696
REGION,EGHYDNHS02,EGREN,2054.0,-7.6696
REGION,EGHYDNHS02,EGREN,2055.0,-7.6696
REGION,EGHYDNHS02,EGREN,2056.0,-7.6696
REGION,EGHYDNHS02,EGREN,2057.0,-7.6696
REGION,EGHYDNHS02,EGREN,2058.0,-7.6696
REGION,EGHYDNHS02,EGREN,2059.0,-7.6696
REGION,EGHYDNHS02,EGREN,2060.0,-7.6696
REGION,EGHYDNHS02,EGREN,2061.0,-7.6696
REGION,EGHYDNHS02,EGREN,2062.0,-7.6696
REGION,EGHYDNHS02,EGREN,2063.0,-7.6696
REGION,EGHYDNHS02,EGREN,2064.0,-7.6696
REGION,EGHYDNHS02,EGREN,2065.0,-7.6696
REGION,EGHYDNHS02,EGREN,2066.0,-7.6696
REGION,EGHYDNHS02,EGREN,2067.0,-7.6696
REGION,EGHYDNHS02,EGREN,2068.0,-7.6696
REGION,EGHYDNHS02,EGREN,2069.0,-7.6696
REGION,EGHYDNHS02,EGREN,2070.0,-7.6696
REGION,EGLF00E00X,EGCO2,2015.0,-5.5206
REGION,EGLF00E00X,EGCO2,2016.0,-3.7122
REGION,EGLF00E00X,EGCO2,2017.0,-3.4714
REGION,EGLF00E00X,EGCO2,2018.0,-5.0936
REGION,EGLF00E00X,EGCO2,2019.0,-5.0936
REGION,EGLF00E00X,EGCO2,2020.0,-5.0936
REGION,EGLF00E00X,EGCO2,2021.0,-4.8423
REGION,EGLF00E00X,EGCO2,2022.0,-4.5911
REGION,EGLF00E00X,EGCO2,2023.0,-4.3399
REGION,EGLF00E00X,EGCO2,2024.0,-4.0887
REGION,EGLF00E00X,EGCO2,2025.0,-3.8375
REGION,EGLF00E00X,EGCO2,2026.0,-3.5863
REGION,EGLF00E00X,EGCO2,2027.0,-3.2657
REGION,EGLF00E00X,EGCO2,2028.0,-3.0145
REGION,EGLF00E00X,EGCO2,2029.0,-2.7633
REGION,EGLF00E00X,EGCO2,2030.0,-2.5121
REGION,EGLF00E00X,EGCO2,2031.0,-2.3865
REGION,EGLF00E00X,EGCO2,2032.0,-2.2609
REGION,EGLF00E00X,EGCO2,2033.0,-2.1353
REGION,EGLF00E00X,EGCO2,2034.0,-2.0097
REGION,EGLF00E00X,EGCO2,2035.0,-1.8841
REGION,EGLF00E00X,EGCO2,2036.0,-1.7585
REGION,EGLF00E00X,EGCO2,2037.0,-1.6329
REGION,EGLF00E00X,EGCO2,2038.0,-1.5073
REGION,EGLF00E00X,EGCO2,2039.0,-1.3817
REGION,EGLF00E00X,EGCO2,2040.0,-1.2561
REGION,EGLF00E00X,EGCO2,2041.0,-1.1933
REGION,EGLF00E00X,EGCO2,2042.0,-1.1304
REGION,EGLF00E00X,EGCO2,2043.0,-1.0676
REGION,EGLF00E00X,EGCO2,2044.0,-1.0048
REGION,EGLF00E00X,EGCO2,2045.0,-0.942
REGION,EGLF00E00X,EGCO2,2046.0,-0.8792
REGION,EGLF00E00X,EGCO2,2047.0,-0.8164
REGION,EGLF00E00X,EGCO2,2048.0,-0.7536
REGION,EGLF00E00X,EGCO2,2049.0,-0.6908
REGION,EGLF00E00X,EGCO2,2050.0,-0.628
REGION,EGLF00E00X,EGCO2,2051.0,-0.5966
REGION,EGLF00E00X,EGCO2,2052.0,-0.5652
REGION,EGLF00E00X,EGCO2,2053.0,-0.5338
REGION,EGLF00E00X,EGCO2,2054.0,-0.5024
REGION,EGLF00E00X,EGCO2,2055.0,-0.471
REGION,EGLF00E00X,EGCO2,2056.0,-0.4396
REGION,EGLF00E00X,EGCO2,2057.0,-0.4082
REGION,EGLF00E00X,EGCO2,2058.0,-0.3768
REGION,EGLF00E00X,EGCO2,2059.0,-0.3454
REGION,EGLF00E00X,EGCO2,2060.0,-0.314
REGION,EGLF00E00X,EGCO2,2061.0,-0.2983
REGION,EGLF00E00X,EGCO2,2062.0,-0.2826
REGION,EGLF00E00X,EGCO2,2063.0,-0.2669
REGION,EGLF00E00X,EGCO2,2064.0,-0.2512
REGION,EGLF00E00X,EGCO2,2065.0,-0.2355
REGION,EGLF00E00X,EGCO2,2066.0,-0.2198
REGION,EGLF00E00X,EGCO2,2067.0,-0.2041
REGION,EGLF00E00X,EGCO2,2068.0,-0.1884
REGION,EGLF00E00X,EGCO2,2069.0,-0.1727
REGION,EGLF00E00X,EGCO2,2070.0,-0.157
REGION,EGLF00I00X,EGCO2,2027.0,4.6612
REGION,EGLF00I00X,EGCO2,2028.0,13.5116
REGION,EGLF00I00X,EGCO2,2029.0,22.362
REGION,EGLF00I00X,EGCO2,2030.0,31.2124
REGION,EGLF00I00X,EGCO2,2031.0,67.8065
REGION,EGLF00I00X,EGCO2,2032.0,66.9681
REGION,EGLF00I00X,EGCO2,2033.0,65.4578
REGION,EGLF00I00X,EGCO2,2034.0,63.9474
REGION,EGLF00I00X,EGCO2,2035.0,62.437
REGION,EGLF00I00X,EGCO2,2036.0,60.9267
REGION,EGLF00I00X,EGCO2,2037.0,59.4163
REGION,EGLF00I00X,EGCO2,2038.0,57.906
REGION,EGLF00I00X,EGCO2,2039.0,56.3956
REGION,EGLF00I00X,EGCO2,2040.0,54.8853
REGION,EGLF00I00X,EGCO2,2041.0,52.5557
REGION,EGLF00I00X,EGCO2,2042.0,50.2262
REGION,EGLF00I00X,EGCO2,2043.0,47.8967
REGION,EGLF00I00X,EGCO2,2044.0,45.5672
REGION,EGLF00I00X,EGCO2,2045.0,43.2377
REGION,EGLF00I00X,EGCO2,2046.0,40.9082
REGION,EGLF00I00X,EGCO2,2047.0,38.5786
REGION,EGLF00I00X,EGCO2,2048.0,36.2491
REGION,EGLF00I00X,EGCO2,2049.0,33.9196
REGION,EGLF00I00X,EGCO2,2050.0,31.5901
REGION,EGLF00I00X,EGCO2,2051.0,29.7629
REGION,EGLF00I00X,EGCO2,2052.0,28.0399
REGION,EGLF00I00X,EGCO2,2053.0,26.4149
REGION,EGLF00I00X,EGCO2,2054.0,24.8824
REGION,EGLF00I00X,EGCO2,2055.0,23.437
REGION,EGLF00I00X,EGCO2,2056.0,22.0736
REGION,EGLF00I00X,EGCO2,2057.0,20.7874
REGION,EGLF00I00X,EGCO2,2058.0,19.574
REGION,EGLF00I00X,EGCO2,2059.0,18.4292
REGION,EGLF00I00X,EGCO2,2060.0,17.3489
REGION,EGLF00I00X,EGCO2,2061.0,16.3452
REGION,EGLF00I00X,EGCO2,2062.0,15.3988
REGION,EGLF00I00X,EGCO2,2063.0,14.5063
REGION,EGLF00I00X,EGCO2,2064.0,13.6647
REGION,EGLF00I00X,EGCO2,2065.0,12.871
REGION,EGLF00I00X,EGCO2,2066.0,12.1225
REGION,EGLF00I00X,EGCO2,2067.0,11.4164
REGION,EGLF00I00X,EGCO2,2068.0,10.7504
REGION,EGLF00I00X,EGCO2,2069.0,10.1221
REGION,EGLF00I00X,EGCO2,2070.0,9.5293
REGION,EGLFRCP04O,EGREN,2015.0,0.0
REGION,EGLFRCP04O,EGREN,2016.0,0.0
REGION,EGLFRCP04O,EGREN,2017.0,0.0
REGION,EGLFRCP04O,EGREN,2018.0,0.0
REGION,EGLFRCP04O,EGREN,2019.0,0.0
REGION,EGLFRCP04O,EGREN,2020.0,0.0
REGION,EGLFRCP04O,EGREN,2021.0,1.3595
REGION,EGLFRCP04O,EGREN,2022.0,1.288
REGION,EGLFRCP04O,EGREN,2023.0,1.2164
REGION,EGLFRCP04O,EGREN,2024.0,1.1448
REGION,EGLFRCP04O,EGREN,2025.0,1.0733
REGION,EGLFRCP04O,EGREN,2026.0,1.0017
REGION,EGLFRCP04O,EGREN,2027.0,0.9302
REGION,EGLFRCP04O,EGREN,2028.0,0.8586
REGION,EGLFRCP04O,EGREN,2029.0,0.7871
REGION,EGLFRCP04O,EGREN,2030.0,0.7155
REGION,EGLFRCP04O,EGREN,2031.0,0.644
REGION,EGLFRCP04O,EGREN,2032.0,0.5724
REGION,EGLFRCP04O,EGREN,2033.0,0.5009
REGION,EGLFRCP04O,EGREN,2034.0,0.4293
