r,t,y,TotalCapacityAnnual
REGION,SDBM00X00X,2051, 3499965
REGION,SDBM00X00X,2052, 3499965
REGION,SDBM00X00X,2053, 3499965
REGION,SDBM00X00X,2054, 3499965
REGION,SDBM00X00X,2055, 3499965
REGION,SDBM00X00X,2056, 3499965
REGION,SDBM00X00X,2057, 3499965
REGION,SDBM00X00X,2058, 3499965
REGION,SDBM00X00X,2059, 3499965
REGION,SDBM00X00X,2060, 3499965
REGION,SDBM00X00X,2061, 3499965
REGION,SDBM00X00X,2062, 3499965
REGION,SDBM00X00X,2063, 3499965
REGION,SDBM00X00X,2064, 3499965
REGION,SDBM00X00X,2065, 3499965
REGION,SDBM00X00X,2066, 3499965
REGION,SDBM00X00X,2067, 3499965
REGION,SDBM00X00X,2068, 3499965
REGION,SDBM00X00X,2069, 3499965
REGION,SDBM00X00X,2070, 3499965
REGION,SDCO00I00X,2015, 99999
REGION,SDCO00I00X,2016, 199998
REGION,SDCO00I00X,2017, 299997
REGION,SDCO00I00X,2018, 399996
REGION,SDCO00I00X,2019, 499995
REGION,SDCO00I00X,2020, 599994
REGION,SDCO00I00X,2021, 699993
REGION,SDCO00I00X,2022, 799992
REGION,SDCO00I00X,2023, 899991
REGION,SDCO00I00X,2024, 999990
REGION,SDCO00I00X,2025, 1099989
REGION,SDCO00I00X,2026, 1199988
REGION,SDCO00I00X,2027, 1299987
REGION,SDCO00I00X,2028, 1399986
REGION,SDCO00I00X,2029, 1499985
REGION,SDCO00I00X,2030, 1599984
REGION,SDCO00I00X,2031, 1699983
REGION,SDCO00I00X,2032, 1799982
REGION,SDCO00I00X,2033, 1899981
REGION,SDCO00I00X,2034, 1999980
REGION,SDCO00I00X,2035, 2099979
REGION,SDCO00I00X,2036, 2199978
REGION,SDCO00I00X,2037, 2299977
REGION,SDCO00I00X,2038, 2399976
REGION,SDCO00I00X,2039, 2499975
REGION,SDCO00I00X,2040, 2599974
REGION,SDCO00I00X,2041, 2699973
REGION,SDCO00I00X,2042, 2799972
REGION,SDCO00I00X,2043, 2899971
REGION,SDCO00I00X,2044, 2999970
REGION,SDCO00I00X,2045, 3099969
REGION,SDCO00I00X,2046, 3199968
REGION,SDCO00I00X,2047, 3299967
REGION,SDCO00I00X,2048, 3399966
REGION,SDCO00I00X,2049, 3499965
REGION,SDCO00I00X,2050, 3599964
REGION,SDCO00I00X,2051, 3699963
REGION,SDCO00I00X,2052, 3799962
REGION,SDCO00I00X,2053, 3899961
REGION,SDCO00I00X,2054, 3999960
REGION,SDCO00I00X,2055, 4099959
REGION,SDCO00I00X,2056, 4199958
REGION,SDCO00I00X,2057, 4299957
REGION,SDCO00I00X,2058, 4399956
REGION,SDCO00I00X,2059, 4499955
REGION,SDCO00I00X,2060, 4599954
REGION,SDCO00I00X,2061, 4699953
REGION,SDCO00I00X,2062, 4799952
REGION,SDCO00I00X,2063, 4899951
REGION,SDCO00I00X,2064, 4999950
REGION,SDCO00I00X,2065, 5099949
REGION,SDCO00I00X,2066, 5199948
REGION,SDCO00I00X,2067, 5299947
REGION,SDCO00I00X,2068, 5399946
REGION,SDCO00I00X,2069, 5499945
REGION,SDCO00I00X,2070, 5599944
REGION,SDLF00I00X,2015, 99999
REGION,SDLF00I00X,2016, 199998
REGION,SDLF00I00X,2017, 299997
REGION,SDLF00I00X,2018, 399996
REGION,SDLF00I00X,2019, 499995
REGION,SDLF00I00X,2020, 599994
REGION,SDLF00I00X,2021, 699993
REGION,SDLF00I00X,2022, 799992
REGION,SDLF00I00X,2023, 899991
REGION,SDLF00I00X,2024, 999990
REGION,SDLF00I00X,2025, 1099989
REGION,SDLF00I00X,2026, 1199988
REGION,SDLF00I00X,2027, 1299987
REGION,SDLF00I00X,2028, 1399986
REGION,SDLF00I00X,2029, 1499985
REGION,SDLF00I00X,2030, 1599984
REGION,SDLF00I00X,2031, 1699983
REGION,SDLF00I00X,2032, 1799982
REGION,SDLF00I00X,2033, 1899981
REGION,SDLF00I00X,2034, 1999980
REGION,SDLF00I00X,2035, 2099979
REGION,SDLF00I00X,2036, 2199978
REGION,SDLF00I00X,2037, 2299977
REGION,SDLF00I00X,2038, 2399976
REGION,SDLF00I00X,2039, 2499975
REGION,SDLF00I00X,2040, 2599974
REGION,SDLF00I00X,2041, 2699973
REGION,SDLF00I00X,2042, 2799972
REGION,SDLF00I00X,2043, 2899971
REGION,SDLF00I00X,2044, 2999970
REGION,SDLF00I00X,2045, 3099969
REGION,SDLF00I00X,2046, 3199968
REGION,SDLF00I00X,2047, 3299967
REGION,SDLF00I00X,2048, 3399966
REGION,SDLF00I00X,2049, 3499965
REGION,SDLF00I00X,2050, 3599964
REGION,SDLF00I00X,2051, 3699963
REGION,SDLF00I00X,2052, 3799962
REGION,SDLF00I00X,2053, 3899961
REGION,SDLF00I00X,2054, 3999960
REGION,SDLF00I00X,2055, 4099959
REGION,SDLF00I00X,2056, 4199958
REGION,SDLF00I00X,2057, 4299957
REGION,SDLF00I00X,2058, 4399956
REGION,SDLF00I00X,2059, 4499955
REGION,SDLF00I00X,2060, 4599954
REGION,SDLF00I00X,2061, 4699953
REGION,SDLF00I00X,2062, 4799952
REGION,SDLF00I00X,2063, 4899951
REGION,SDLF00I00X,2064, 4999950
REGION,SDLF00I00X,2065, 5099949
REGION,SDLF00I00X,2066, 5199948
REGION,SDLF00I00X,2067, 5299947
REGION,SDLF00I00X,2068, 5399946
REGION,SDLF00I00X,2069, 5499945
REGION,SDLF00I00X,2070, 5599944
REGION,SDHF00I00X,2015, 99999
REGION,SDHF00I00X,2016, 199998
REGION,SDHF00I00X,2017, 299997
REGION,SDHF00I00X,2018, 399996
REGION,SDHF00I00X,2019, 499995
REGION,SDHF00I00X,2020, 599994
REGION,SDHF00I00X,2021, 699993
REGION,SDHF00I00X,2022, 799992
REGION,SDHF00I00X,2023, 899991
REGION,SDHF00I00X,2024, 999990
REGION,SDHF00I00X,2025, 1099989
REGION,SDHF00I00X,2026, 1199988
REGION,SDHF00I00X,2027, 1299987
REGION,SDHF00I00X,2028, 1399986
REGION,SDHF00I00X,2029, 1499985
REGION,SDHF00I00X,2030, 1599984
REGION,SDHF00I00X,2031, 1699983
REGION,SDHF00I00X,2032, 1799982
REGION,SDHF00I00X,2033, 1899981
REGION,SDHF00I00X,2034, 1999980
REGION,SDHF00I00X,2035, 2099979
REGION,SDHF00I00X,2036, 2199978
REGION,SDHF00I00X,2037, 2299977
REGION,SDHF00I00X,2038, 2399976
REGION,SDHF00I00X,2039, 2499975
REGION,SDHF00I00X,2040, 2599974
REGION,SDHF00I00X,2041, 2699973
REGION,SDHF00I00X,2042, 2799972
REGION,SDHF00I00X,2043, 2899971
REGION,SDHF00I00X,2044, 2999970
REGION,SDHF00I00X,2045, 3099969
REGION,SDHF00I00X,2046, 3199968
REGION,SDHF00I00X,2047, 3299967
REGION,SDHF00I00X,2048, 3399966
REGION,SDHF00I00X,2049, 3499965
REGION,SDHF00I00X,2050, 3599964
REGION,SDHF00I00X,2051, 3699963
REGION,SDHF00I00X,2052, 3799962
REGION,SDHF00I00X,2053, 3899961
REGION,SDHF00I00X,2054, 3999960
REGION,SDHF00I00X,2055, 4099959
REGION,SDHF00I00X,2056, 4199958
REGION,SDHF00I00X,2057, 4299957
REGION,SDHF00I00X,2058, 4399956
REGION,SDHF00I00X,2059, 4499955
REGION,SDHF00I00X,2060, 4599954
REGION,SDHF00I00X,2061, 4699953
REGION,SDHF00I00X,2062, 4799952
REGION,SDHF00I00X,2063, 4899951
REGION,SDHF00I00X,2064, 4999950
REGION,SDHF00I00X,2065, 5099949
REGION,SDHF00I00X,2066, 5199948
REGION,SDHF00I00X,2067, 5299947
REGION,SDHF00I00X,2068, 5399946
REGION,SDHF00I00X,2069, 5499945
REGION,SDHF00I00X,2070, 5599944
REGION,SDCR00I00X,2015, 99999
REGION,SDCR00I00X,2016, 199998
REGION,SDCR00I00X,2017, 299997
REGION,SDCR00I00X,2018, 399996
REGION,SDCR00I00X,2019, 499995
REGION,SDCR00I00X,2020, 599994
REGION,SDCR00I00X,2021, 699993
REGION,SDCR00I00X,2022, 799992
REGION,SDCR00I00X,2023, 899991
REGION,SDCR00I00X,2024, 999990
REGION,SDCR00I00X,2025, 1099989
REGION,SDCR00I00X,2026, 1199988
REGION,SDCR00I00X,2027, 1299987
REGION,SDCR00I00X,2028, 1399986
REGION,SDCR00I00X,2029, 1499985
REGION,SDCR00I00X,2030, 1599984
REGION,SDCR00I00X,2031, 1699983
REGION,SDCR00I00X,2032, 1799982
REGION,SDCR00I00X,2033, 1899981
REGION,SDCR00I00X,2034, 1999980
REGION,SDCR00I00X,2035, 2099979
REGION,SDCR00I00X,2036, 2199978
REGION,SDCR00I00X,2037, 2299977
REGION,SDCR00I00X,2038, 2399976
REGION,SDCR00I00X,2039, 2499975
REGION,SDCR00I00X,2040, 2599974
REGION,SDCR00I00X,2041, 2699973
REGION,SDCR00I00X,2042, 2799972
REGION,SDCR00I00X,2043, 2899971
REGION,SDCR00I00X,2044, 2999970
REGION,SDCR00I00X,2045, 3099969
REGION,SDCR00I00X,2046, 3199968
REGION,SDCR00I00X,2047, 3299967
REGION,SDCR00I00X,2048, 3399966
REGION,SDCR00I00X,2049, 3499965
REGION,SDCR00I00X,2050, 3599964
REGION,SDCR00I00X,2051, 3699963
REGION,SDCR00I00X,2052, 3799962
REGION,SDCR00I00X,2053, 3899961
REGION,SDCR00I00X,2054, 3999960
REGION,SDCR00I00X,2055, 4099959
REGION,SDCR00I00X,2056, 4199958
REGION,SDCR00I00X,2057, 4299957
REGION,SDCR00I00X,2058, 4399956
REGION,SDCR00I00X,2059, 4499955
REGION,SDCR00I00X,2060, 4599954
REGION,SDCR00I00X,2061, 4699953
REGION,SDCR00I00X,2062, 4799952
REGION,SDCR00I00X,2063, 4899951
REGION,SDCR00I00X,2064, 4999950
REGION,SDCR00I00X,2065, 5099949
REGION,SDCR00I00X,2066, 5199948
REGION,SDCR00I00X,2067, 5299947
REGION,SDCR00I00X,2068, 5399946
REGION,SDCR00I00X,2069, 5499945
REGION,SDCR00I00X,2070, 5599944
REGION,SDCR00X00X,2015, 99999
REGION,SDCR00X00X,2016, 199998
REGION,SDCR00X00X,2017, 299997
REGION,SDCR00X00X,2018, 399996
REGION,SDCR00X00X,2019, 499995
REGION,SDCR00X00X,2020, 599994
REGION,SDCR00X00X,2021, 699993
REGION,SDCR00X00X,2022, 799992
REGION,SDCR00X00X,2023, 899991
REGION,SDCR00X00X,2024, 999990
REGION,SDCR00X00X,2025, 1099989
REGION,SDCR00X00X,2026, 1199988
REGION,SDCR00X00X,2027, 1299987
REGION,SDCR00X00X,2028, 1399986
REGION,SDCR00X00X,2029, 1499985
REGION,SDCR00X00X,2030, 1599984
REGION,SDCR00X00X,2031, 1699983
REGION,SDCR00X00X,2032, 1799982
REGION,SDCR00X00X,2033, 1899981
REGION,SDCR00X00X,2034, 1999980
REGION,SDCR00X00X,2035, 2099979
REGION,SDCR00X00X,2036, 2199978
REGION,SDCR00X00X,2037, 2299977
REGION,SDCR00X00X,2038, 2399976
REGION,SDCR00X00X,2039, 2499975
REGION,SDCR00X00X,2040, 2599974
REGION,SDCR00X00X,2041, 2699973
REGION,SDCR00X00X,2042, 2799972
REGION,SDCR00X00X,2043, 2899971
REGION,SDCR00X00X,2044, 2999970
REGION,SDCR00X00X,2045, 3099969
REGION,SDCR00X00X,2046, 3199968
REGION,SDCR00X00X,2047, 3299967
REGION,SDCR00X00X,2048, 3399966
REGION,SDCR00X00X,2049, 3499965
REGION,SDCR00X00X,2050, 3499965
REGION,SDCR00X00X,2051, 3499965
REGION,SDCR00X00X,2052, 3499965
REGION,SDCR00X00X,2053, 3499965
REGION,SDCR00X00X,2054, 3499965
REGION,SDCR00X00X,2055, 3499965
REGION,SDCR00X00X,2056, 3499965
REGION,SDCR00X00X,2057, 3499965
REGION,SDCR00X00X,2058, 3499965
REGION,SDCR00X00X,2059, 3499965
REGION,SDCR00X00X,2060, 3499965
REGION,SDCR00X00X,2061, 3499965
REGION,SDCR00X00X,2062, 3499965
REGION,SDCR00X00X,2063, 3499965
REGION,SDCR00X00X,2064, 3499965
REGION,SDCR00X00X,2065, 3499965
REGION,SDCR00X00X,2066, 3499965
REGION,SDCR00X00X,2067, 3499965
REGION,SDCR00X00X,2068, 3499965
REGION,SDCR00X00X,2069, 3499965
REGION,SDCR00X00X,2070, 3499965
REGION,SDCRUDPROX,2015, 320.9446095
REGION,SDCRUDPROX,2016, 320.9446095
REGION,SDCRUDPROX,2017, 320.9446095
REGION,SDCRUDPROX,2018, 320.9446095
REGION,SDCRUDPROX,2019, 320.9446095
REGION,SDCRUDPROX,2020, 320.9446095
REGION,SDCRUDPROX,2021, 320.9446095
REGION,SDCRUDPROX,2022, 320.9446095
REGION,SDCRUDPROX,2023, 320.9446095
REGION,SDCRUDPROX,2024, 320.9446095
REGION,SDCRUDPROX,2025, 291.08358355
REGION,SDCRUDPROX,2026, 283.5569076
REGION,SDCRUDPROX,2027, 276.03023165
REGION,SDCRUDPROX,2028, 268.5035557
REGION,SDCRUDPROX,2029, 260.97687975
REGION,SDCRUDPROX,2030, 253.4502038
REGION,SDCRUDPROX,2031, 22.5800278499999
REGION,SDCRUDPROX,2032, 15.0533518999999
REGION,SDCRUDPROX,2033, 7.52667594999988
REGION,SDCRUDRE1X,2015, 999999
REGION,SDCRUDRE1X,2016, 1999998
REGION,SDCRUDRE1X,2017, 2999997
REGION,SDCRUDRE1X,2018, 3999996
REGION,SDCRUDRE1X,2019, 4999995
REGION,SDCRUDRE1X,2020, 5999994
REGION,SDCRUDRE1X,2021, 5999994
REGION,SDCRUDRE1X,2022, 6999993
REGION,SDCRUDRE1X,2023, 6999993
REGION,SDCRUDRE1X,2024, 6999993
REGION,SDCRUDRE1X,2025, 7999992
REGION,SDCRUDRE1X,2026, 7999992
REGION,SDCRUDRE1X,2027, 7999992
REGION,SDCRUDRE1X,2028, 7999992
REGION,SDCRUDRE1X,2029, 8999991
REGION,SDCRUDRE1X,2030, 8999991
REGION,SDCRUDRE1X,2031, 8999991
REGION,SDCRUDRE1X,2032, 8999991
REGION,SDCRUDRE1X,2033, 8999991
REGION,SDCRUDRE1X,2034, 8999991
REGION,SDCRUDRE1X,2035, 8999991
REGION,SDCRUDRE1X,2036, 9000000
REGION,SDCRUDRE1X,2037, 9000000
REGION,SDCRUDRE1X,2038, 9000000
REGION,SDCRUDRE1X,2039, 9000000
REGION,SDCRUDRE1X,2040, 9000000
REGION,SDCRUDRE1X,2041, 9000000
REGION,SDCRUDRE1X,2042, 9000000
REGION,SDCRUDRE1X,2043, 9000000
REGION,SDCRUDRE1X,2044, 9000000
REGION,SDCRUDRE1X,2045, 9000000
REGION,SDCRUDRE1X,2046, 9000000
REGION,SDCRUDRE1X,2047, 9000000
REGION,SDCRUDRE1X,2048, 9000000
REGION,SDCRUDRE1X,2049, 9999999
REGION,SDCRUDRE1X,2050, 9999999
REGION,SDCRUDRE1X,2051, 9999999
REGION,SDCRUDRE1X,2052, 9000000
REGION,SDCRUDRE1X,2053, 9000000
REGION,SDCRUDRE1X,2054, 9000000
REGION,SDCRUDRE1X,2055, 8000001
REGION,SDCRUDRE1X,2056, 9000000
REGION,SDCRUDRE1X,2057, 8000001
REGION,SDCRUDRE1X,2058, 9000000
REGION,SDCRUDRE1X,2059, 9000000
REGION,SDCRUDRE1X,2060, 8000001
REGION,SDCRUDRE1X,2061, 9000000
REGION,SDCRUDRE1X,2062, 9999999
REGION,SDCRUDRE1X,2063, 9999999
REGION,SDCRUDRE1X,2064, 9000000
REGION,SDCRUDRE1X,2065, 9000000
REGION,SDCRUDRE1X,2066, 9000000
REGION,SDCRUDRE1X,2067, 9999999
REGION,SDCRUDRE1X,2068, 9999999
REGION,SDCRUDRE1X,2069, 9999999
REGION,SDCRUDRE1X,2070, 9999999
REGION,SDCRUDRE2X,2015, 999999
REGION,SDCRUDRE2X,2016, 1999998
REGION,SDCRUDRE2X,2017, 2999997
REGION,SDCRUDRE2X,2018, 3999996
REGION,SDCRUDRE2X,2019, 4999995
REGION,SDCRUDRE2X,2020, 5999994
REGION,SDCRUDRE2X,2021, 5999994
REGION,SDCRUDRE2X,2022, 6999993
REGION,SDCRUDRE2X,2023, 6999993
REGION,SDCRUDRE2X,2024, 6999993
REGION,SDCRUDRE2X,2025, 7999992
REGION,SDCRUDRE2X,2026, 7999992
REGION,SDCRUDRE2X,2027, 7999992
REGION,SDCRUDRE2X,2028, 7999992
REGION,SDCRUDRE2X,2029, 8999991
REGION,SDCRUDRE2X,2030, 8999991
REGION,SDCRUDRE2X,2031, 8999991
REGION,SDCRUDRE2X,2032, 8999991
REGION,SDCRUDRE2X,2033, 8999991
REGION,SDCRUDRE2X,2034, 8999991
REGION,SDCRUDRE2X,2035, 8999991
REGION,SDCRUDRE2X,2036, 9000000
REGION,SDCRUDRE2X,2037, 9000000
REGION,SDCRUDRE2X,2038, 9000000
REGION,SDCRUDRE2X,2039, 9000000
REGION,SDCRUDRE2X,2040, 9000000
REGION,SDCRUDRE2X,2041, 9000000
REGION,SDCRUDRE2X,2042, 9000000
REGION,SDCRUDRE2X,2043, 9000000
REGION,SDCRUDRE2X,2044, 9000000
REGION,SDCRUDRE2X,2045, 9000000
REGION,SDCRUDRE2X,2046, 9000000
REGION,SDCRUDRE2X,2047, 9000000
REGION,SDCRUDRE2X,2048, 9000000
REGION,SDCRUDRE2X,2049, 9999999
REGION,SDCRUDRE2X,2050, 9999999
REGION,SDCRUDRE2X,2051, 9999999
REGION,SDCRUDRE2X,2052, 9000000
REGION,SDCRUDRE2X,2053, 9000000
REGION,SDCRUDRE2X,2054, 9000000
REGION,SDCRUDRE2X,2055, 8000001
REGION,SDCRUDRE2X,2056, 9000000
REGION,SDCRUDRE2X,2057, 8000001
REGION,SDCRUDRE2X,2058, 9000000
REGION,SDCRUDRE2X,2059, 9000000
REGION,SDCRUDRE2X,2060, 8000001
REGION,SDCRUDRE2X,2061, 9000000
REGION,SDCRUDRE2X,2062, 9999999
REGION,SDCRUDRE2X,2063, 9999999
REGION,SDCRUDRE2X,2064, 9000000
REGION,SDCRUDRE2X,2065, 9000000
REGION,SDCRUDRE2X,2066, 9000000
REGION,SDCRUDRE2X,2067, 9999999
REGION,SDCRUDRE2X,2068, 9999999
REGION,SDCRUDRE2X,2069, 9999999
REGION,SDCRUDRE2X,2070, 9999999
REGION,SDNG00ILGX,2032, 1.0050417094929703e+01
REGION,SDNG00ILGX,2033, 5.3011068008175386e+01
REGION,SDNG00ILGX,2034, 5.3011068008175386e+01
REGION,SDNG00ILGX,2035, 5.8506538858827220e+01
REGION,SDNG00ILGX,2036, 5.8506538858827220e+01
REGION,SDNG00ILGX,2037, 5.8506538858827220e+01
REGION,SDNG00ILGX,2038, 5.8506538858827213e+01
REGION,SDNG00ILGX,2039, 5.8506538858827213e+01
REGION,SDNG00ILGX,2040, 5.8506538858827213e+01
REGION,SDNG00ILGX,2041, 5.8506538858827213e+01
REGION,SDNG00ILGX,2042, 5.8506538858827213e+01
REGION,SDNG00ILGX,2043, 5.8506538858827213e+01
REGION,SDNG00ILGX,2044, 5.8506538858827213e+01
REGION,SDNG00ILGX,2045, 5.8506538858827213e+01
REGION,SDNG00ILGX,2046, 5.8506538858827213e+01
REGION,SDNG00ILGX,2047, 5.8506538858827213e+01
REGION,SDNG00ILGX,2048, 5.8506538858827213e+01
REGION,SDNG00ILGX,2049, 5.8506538858827213e+01
REGION,SDNG00ILGX,2050, 5.8506538858827213e+01
REGION,SDNG00ILGX,2051, 5.8506538858827213e+01
REGION,SDNG00ILGX,2052, 5.8506538858827213e+01
REGION,SDNG00ILGX,2053, 5.8506538858827213e+01
REGION,SDNG00ILGX,2054, 5.8506538858827213e+01
REGION,SDNG00ILGX,2055, 5.8506538858827213e+01
REGION,SDNG00ILGX,2056, 5.8506538858827220e+01
REGION,SDNG00ILGX,2057, 6.2213767288167411e+01
REGION,SDNG00ILGX,2058, 7.4303444647704012e+01
REGION,SDNG00ILGX,2059, 8.0497261161366453e+01
REGION,SDNG00ILGX,2060, 8.0367426869170771e+01
REGION,SDNG00ILGX,2061, 8.0367426869170771e+01
REGION,SDNG00ILGX,2062, 8.0367426869170771e+01
REGION,SDNG00ILGX,2063, 8.0367426869170771e+01
REGION,SDNG00ILGX,2064, 8.0367426869170771e+01
REGION,SDNG00ILGX,2065, 8.0367426869170771e+01
REGION,SDNG00ILGX,2066, 8.0367426869170771e+01
REGION,SDNG00ILGX,2067, 8.0367426869170771e+01
REGION,SDNG00ILGX,2068, 1.7352411977306554e+02
REGION,SDNG00ILGX,2069, 1.9482652735220702e+02
REGION,SDNG00ILGX,2070, 2.2003540681061375e+02
REGION,SDNG00ELGX,2025, 7.4546269767450963e+02
REGION,SDNG00ELGX,2026, 7.4546269767450963e+02
REGION,SDNG00ELGX,2027, 7.4546269767450963e+02
REGION,SDNG00ELGX,2028, 7.4546269767450963e+02
REGION,SDNG00ELGX,2029, 7.4546269767450963e+02
REGION,SDNG00ELGX,2030, 7.4546269767450963e+02
REGION,SDNG00ELGX,2031, 7.4546269767450963e+02
REGION,SDNG00ELGX,2032, 7.4546269767450963e+02
REGION,SDNG00ELGX,2033, 7.4546269767450963e+02
REGION,SDNG00ELGX,2034, 7.4546269767450963e+02
REGION,SDNG00ELGX,2035, 7.4546269767450963e+02
REGION,SDNG00ELGX,2036, 7.4546269767450963e+02
REGION,SDNG00ELGX,2037, 7.4546269767450963e+02
REGION,SDNG00ELGX,2038, 7.4546269767450963e+02
REGION,SDNG00ELGX,2039, 7.4546269767450963e+02
REGION,SDNG00ELGX,2040, 7.4546269767450963e+02
REGION,SDNG00ELGX,2041, 7.4546269767450963e+02
REGION,SDNG00ELGX,2042, 7.4546269767450963e+02
REGION,SDNG00ELGX,2043, 7.4546269767450963e+02
REGION,SDNG00ELGX,2044, 7.4546269767450963e+02
REGION,SDNG00ELGX,2045, 7.4546269767450963e+02
REGION,SDNG00ELGX,2046, 7.4546269767450963e+02
REGION,SDNG00ELGX,2047, 7.4546269767450963e+02
REGION,SDNG00ELGX,2048, 7.4546269767450963e+02
REGION,SDNG00ELGX,2049, 7.4546269767450963e+02
REGION,SDNG00X00X,2015, 99999
REGION,SDNG00X00X,2016, 199998
REGION,SDNG00X00X,2017, 299997
REGION,SDNG00X00X,2018, 399996
REGION,SDNG00X00X,2019, 499995
REGION,SDNG00X00X,2020, 599994
REGION,SDNG00X00X,2021, 699993
REGION,SDNG00X00X,2022, 799992
REGION,SDNG00X00X,2023, 899991
REGION,SDNG00X00X,2024, 999990
REGION,SDNG00X00X,2025, 1099989
REGION,SDNG00X00X,2026, 1199988
REGION,SDNG00X00X,2027, 1299987
REGION,SDNG00X00X,2028, 1399986
REGION,SDNG00X00X,2029, 1499985
REGION,SDNG00X00X,2030, 1599984
REGION,SDNG00X00X,2031, 1699983
REGION,SDNG00X00X,2032, 1799982
REGION,SDNG00X00X,2033, 1899981
REGION,SDNG00X00X,2034, 1999980
REGION,SDNG00X00X,2035, 2099979
REGION,SDNG00X00X,2036, 2199978
REGION,SDNG00X00X,2037, 2299977
REGION,SDNG00X00X,2038, 2399976
REGION,SDNG00X00X,2039, 2499975
REGION,SDNG00X00X,2040, 2599974
REGION,SDNG00X00X,2041, 2699973
REGION,SDNG00X00X,2042, 2799972
REGION,SDNG00X00X,2043, 2899971
REGION,SDNG00X00X,2044, 2999970
REGION,SDNG00X00X,2045, 3099969
REGION,SDNG00X00X,2046, 3199968
REGION,SDNG00X00X,2047, 3299967
REGION,SDNG00X00X,2048, 3399966
REGION,SDNG00X00X,2049, 3499965
REGION,SDNG00X00X,2050, 3499965
REGION,SDNG00X00X,2051, 3499965
REGION,SDNG00X00X,2052, 3499965
REGION,SDNG00X00X,2053, 3499965
REGION,SDNG00X00X,2054, 3499965
REGION,SDNG00X00X,2055, 3499965
REGION,SDNG00X00X,2056, 3499965
REGION,SDNG00X00X,2057, 3499965
REGION,SDNG00X00X,2058, 3499965
REGION,SDNG00X00X,2059, 3499965
REGION,SDNG00X00X,2060, 3499965
REGION,SDNG00X00X,2061, 3499965
REGION,SDNG00X00X,2062, 3499965
REGION,SDNG00X00X,2063, 3499965
REGION,SDNG00X00X,2064, 3499965
REGION,SDNG00X00X,2065, 3499965
REGION,SDNG00X00X,2066, 3499965
REGION,SDNG00X00X,2067, 3499965
REGION,SDNG00X00X,2068, 3499965
REGION,SDNG00X00X,2069, 3499965
REGION,SDNG00X00X,2070, 3499965
REGION,SDSOLAR00X,2015, 99999
REGION,SDSOLAR00X,2016, 199998
REGION,SDSOLAR00X,2017, 299997
REGION,SDSOLAR00X,2018, 399996
REGION,SDSOLAR00X,2019, 499995
REGION,SDSOLAR00X,2020, 599994
REGION,SDSOLAR00X,2021, 699993
REGION,SDSOLAR00X,2022, 799992
REGION,SDSOLAR00X,2023, 899991
REGION,SDSOLAR00X,2024, 999990
REGION,SDSOLAR00X,2025, 1099989
REGION,SDSOLAR00X,2026, 1199988
REGION,SDSOLAR00X,2027, 1299987
REGION,SDSOLAR00X,2028, 1399986
REGION,SDSOLAR00X,2029, 1499985
REGION,SDSOLAR00X,2030, 1599984
REGION,SDSOLAR00X,2031, 1699983
REGION,SDSOLAR00X,2032, 1799982
REGION,SDSOLAR00X,2033, 1899981
REGION,SDSOLAR00X,2034, 1999980
REGION,SDSOLAR00X,2035, 2099979
REGION,SDSOLAR00X,2036, 2199978
REGION,SDSOLAR00X,2037, 2299977
REGION,SDSOLAR00X,2038, 2399976
REGION,SDSOLAR00X,2039, 2499975
REGION,SDSOLAR00X,2040, 2599974
REGION,SDSOLAR00X,2041, 2699973
REGION,SDSOLAR00X,2042, 2799972
REGION,SDSOLAR00X,2043, 2899971
REGION,SDSOLAR00X,2044, 2999970
REGION,SDSOLAR00X,2045, 3099969
REGION,SDSOLAR00X,2046, 3199968
REGION,SDSOLAR00X,2047, 3299967
REGION,SDSOLAR00X,2048, 3399966
REGION,SDSOLAR00X,2049, 3499965
REGION,SDSOLAR00X,2050, 3599964
REGION,SDSOLAR00X,2051, 3699963
REGION,SDSOLAR00X,2052, 3799962
REGION,SDSOLAR00X,2053, 3899961
REGION,SDSOLAR00X,2054, 3999960
REGION,SDSOLAR00X,2055, 4099959
REGION,SDSOLAR00X,2056, 4199958
REGION,SDSOLAR00X,2057, 4299957
REGION,SDSOLAR00X,2058, 4399956
REGION,SDSOLAR00X,2059, 4499955
REGION,SDSOLAR00X,2060, 4599954
REGION,SDSOLAR00X,2061, 4699953
REGION,SDSOLAR00X,2062, 4799952
REGION,SDSOLAR00X,2063, 4899951
REGION,SDSOLAR00X,2064, 4999950
REGION,SDSOLAR00X,2065, 5099949
REGION,SDSOLAR00X,2066, 5199948
REGION,SDSOLAR00X,2067, 5299947
REGION,SDSOLAR00X,2068, 5399946
REGION,SDSOLAR00X,2069, 5499945
REGION,SDSOLAR00X,2070, 5599944
REGION,SDWIND000X,2015, 99999
REGION,SDWIND000X,2016, 199998
REGION,SDWIND000X,2017, 299997
REGION,SDWIND000X,2018, 399996
REGION,SDWIND000X,2019, 499995
REGION,SDWIND000X,2020, 599994
REGION,SDWIND000X,2021, 699993
REGION,SDWIND000X,2022, 799992
REGION,SDWIND000X,2023, 899991
REGION,SDWIND000X,2024, 999990
REGION,SDWIND000X,2025, 1099989
REGION,SDWIND000X,2026, 1199988
REGION,SDWIND000X,2027, 1299987
REGION,SDWIND000X,2028, 1399986
REGION,SDWIND000X,2029, 1499985
REGION,SDWIND000X,2030, 1599984
REGION,SDWIND000X,2031, 1699983
REGION,SDWIND000X,2032, 1799982
REGION,SDWIND000X,2033, 1899981
