r,t,f,y,ProductionByTechnologyAnnual
REGION,EGSOFPVA13,EGEL01,2051.0,1.9639
REGION,EGSOFPVA13,EGEL01,2052.0,1.9639
REGION,EGSOFPVA13,EGEL01,2053.0,1.9639
REGION,EGSOFPVA13,EGEL01,2054.0,1.9639
REGION,EGSOFPVA13,EGEL01,2055.0,1.9639
REGION,EGSOFPVA13,EGEL01,2056.0,1.9639
REGION,EGSOFPVA13,EGEL01,2057.0,1.9639
REGION,EGSOFPVA13,EGEL01,2058.0,1.9639
REGION,EGSOFPVA13,EGEL01,2059.0,1.9639
REGION,EGSOFPVA13,EGEL01,2060.0,1.9639
REGION,EGSOFPVA13,EGEL01,2061.0,1.9639
REGION,EGSOFPVA13,EGEL01,2062.0,1.9639
REGION,EGSOFPVA13,EGEL01,2063.0,1.9639
REGION,EGSOFPVA13,EGEL01,2064.0,1.9639
REGION,EGSOFPVA13,EGEL01,2065.0,1.9639
REGION,EGSOFPVA13,EGEL01,2066.0,1.9639
REGION,EGSOFPVA13,EGEL01,2067.0,1.9639
REGION,EGSOFPVA13,EGEL01,2068.0,1.9639
REGION,EGSOFPVA13,EGEL01,2069.0,1.9639
REGION,EGSOFPVA13,EGEL01,2070.0,1.9639
REGION,EGSOFPVA13,EGWAT1,2037.0,0.0
REGION,EGSOFPVA13,EGWAT1,2038.0,0.0
REGION,EGSOFPVA13,EGWAT1,2039.0,0.0
REGION,EGSOFPVA13,EGWAT1,2040.0,0.0
REGION,EGSOFPVA13,EGWAT1,2041.0,0.0
REGION,EGSOFPVA13,EGWAT1,2042.0,0.0
REGION,EGSOFPVA13,EGWAT1,2043.0,0.0
REGION,EGSOFPVA13,EGWAT1,2044.0,0.0
REGION,EGSOFPVA13,EGWAT1,2045.0,0.0
REGION,EGSOFPVA13,EGWAT1,2046.0,0.0
REGION,EGSOFPVA13,EGWAT1,2047.0,0.0
REGION,EGSOFPVA13,EGWAT1,2048.0,0.0
REGION,EGSOFPVA13,EGWAT1,2049.0,0.0
REGION,EGSOFPVA13,EGWAT1,2050.0,0.0
REGION,EGSOFPVA13,EGWAT1,2051.0,0.0
REGION,EGSOFPVA13,EGWAT1,2052.0,0.0
REGION,EGSOFPVA13,EGWAT1,2053.0,0.0
REGION,EGSOFPVA13,EGWAT1,2054.0,0.0
REGION,EGSOFPVA13,EGWAT1,2055.0,0.0
REGION,EGSOFPVA13,EGWAT1,2056.0,0.0
REGION,EGSOFPVA13,EGWAT1,2057.0,0.0
REGION,EGSOFPVA13,EGWAT1,2058.0,0.0
REGION,EGSOFPVA13,EGWAT1,2059.0,0.0
REGION,EGSOFPVA13,EGWAT1,2060.0,0.0
REGION,EGSOFPVA13,EGWAT1,2061.0,0.0
REGION,EGSOFPVA13,EGWAT1,2062.0,0.0
REGION,EGSOFPVA13,EGWAT1,2063.0,0.0
REGION,EGSOFPVA13,EGWAT1,2064.0,0.0
REGION,EGSOFPVA13,EGWAT1,2065.0,0.0
REGION,EGSOFPVA13,EGWAT1,2066.0,0.0
REGION,EGSOFPVA13,EGWAT1,2067.0,0.0
REGION,EGSOFPVA13,EGWAT1,2068.0,0.0
REGION,EGSOFPVA13,EGWAT1,2069.0,0.0
REGION,EGSOFPVA13,EGWAT1,2070.0,0.0
REGION,EGSOFPVA23,EGEL01,2037.0,1.8937
REGION,EGSOFPVA23,EGEL01,2038.0,1.8937
REGION,EGSOFPVA23,EGEL01,2039.0,1.8937
REGION,EGSOFPVA23,EGEL01,2040.0,1.8937
REGION,EGSOFPVA23,EGEL01,2041.0,1.8937
REGION,EGSOFPVA23,EGEL01,2042.0,1.8937
REGION,EGSOFPVA23,EGEL01,2043.0,1.8937
REGION,EGSOFPVA23,EGEL01,2044.0,1.8937
REGION,EGSOFPVA23,EGEL01,2045.0,1.8937
REGION,EGSOFPVA23,EGEL01,2046.0,1.8937
REGION,EGSOFPVA23,EGEL01,2047.0,1.8937
REGION,EGSOFPVA23,EGEL01,2048.0,1.8937
REGION,EGSOFPVA23,EGEL01,2049.0,1.8937
REGION,EGSOFPVA23,EGEL01,2050.0,1.8937
REGION,EGSOFPVA23,EGEL01,2051.0,1.8937
REGION,EGSOFPVA23,EGEL01,2052.0,1.8937
REGION,EGSOFPVA23,EGEL01,2053.0,1.8937
REGION,EGSOFPVA23,EGEL01,2054.0,1.8937
REGION,EGSOFPVA23,EGEL01,2055.0,1.8937
REGION,EGSOFPVA23,EGEL01,2056.0,1.8937
REGION,EGSOFPVA23,EGEL01,2057.0,1.8937
REGION,EGSOFPVA23,EGEL01,2058.0,1.8937
REGION,EGSOFPVA23,EGEL01,2059.0,1.8937
REGION,EGSOFPVA23,EGEL01,2060.0,1.8937
REGION,EGSOFPVA23,EGEL01,2061.0,1.8937
REGION,EGSOFPVA23,EGEL01,2062.0,1.8937
REGION,EGSOFPVA23,EGEL01,2063.0,1.8937
REGION,EGSOFPVA23,EGEL01,2064.0,1.8937
REGION,EGSOFPVA23,EGEL01,2065.0,1.8937
REGION,EGSOFPVA23,EGEL01,2066.0,1.8937
REGION,EGSOFPVA23,EGEL01,2067.0,1.8937
REGION,EGSOFPVA23,EGEL01,2068.0,1.8937
REGION,EGSOFPVA23,EGEL01,2069.0,1.8937
REGION,EGSOFPVA23,EGEL01,2070.0,1.8937
REGION,EGSOFPVA23,EGWAT1,2037.0,0.0
REGION,EGSOFPVA23,EGWAT1,2038.0,0.0
REGION,EGSOFPVA23,EGWAT1,2039.0,0.0
REGION,EGSOFPVA23,EGWAT1,2040.0,0.0
REGION,EGSOFPVA23,EGWAT1,2041.0,0.0
REGION,EGSOFPVA23,EGWAT1,2042.0,0.0
REGION,EGSOFPVA23,EGWAT1,2043.0,0.0
REGION,EGSOFPVA23,EGWAT1,2044.0,0.0
REGION,EGSOFPVA23,EGWAT1,2045.0,0.0
REGION,EGSOFPVA23,EGWAT1,2046.0,0.0
REGION,EGSOFPVA23,EGWAT1,2047.0,0.0
REGION,EGSOFPVA23,EGWAT1,2048.0,0.0
REGION,EGSOFPVA23,EGWAT1,2049.0,0.0
REGION,EGSOFPVA23,EGWAT1,2050.0,0.0
REGION,EGSOFPVA23,EGWAT1,2051.0,0.0
REGION,EGSOFPVA23,EGWAT1,2052.0,0.0
REGION,EGSOFPVA23,EGWAT1,2053.0,0.0
REGION,EGSOFPVA23,EGWAT1,2054.0,0.0
REGION,EGSOFPVA23,EGWAT1,2055.0,0.0
REGION,EGSOFPVA23,EGWAT1,2056.0,0.0
REGION,EGSOFPVA23,EGWAT1,2057.0,0.0
REGION,EGSOFPVA23,EGWAT1,2058.0,0.0
REGION,EGSOFPVA23,EGWAT1,2059.0,0.0
REGION,EGSOFPVA23,EGWAT1,2060.0,0.0
REGION,EGSOFPVA23,EGWAT1,2061.0,0.0
REGION,EGSOFPVA23,EGWAT1,2062.0,0.0
REGION,EGSOFPVA23,EGWAT1,2063.0,0.0
REGION,EGSOFPVA23,EGWAT1,2064.0,0.0
REGION,EGSOFPVA23,EGWAT1,2065.0,0.0
REGION,EGSOFPVA23,EGWAT1,2066.0,0.0
REGION,EGSOFPVA23,EGWAT1,2067.0,0.0
REGION,EGSOFPVA23,EGWAT1,2068.0,0.0
REGION,EGSOFPVA23,EGWAT1,2069.0,0.0
REGION,EGSOFPVA23,EGWAT1,2070.0,0.0
REGION,EGSOFPVHA3,EGEL01,2035.0,2.1004
REGION,EGSOFPVHA3,EGEL01,2036.0,4.2008
REGION,EGSOFPVHA3,EGEL01,2037.0,6.3012
REGION,EGSOFPVHA3,EGEL01,2038.0,8.4016
REGION,EGSOFPVHA3,EGEL01,2039.0,10.502
REGION,EGSOFPVHA3,EGEL01,2040.0,12.6024
REGION,EGSOFPVHA3,EGEL01,2041.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2042.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2043.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2044.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2045.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2046.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2047.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2048.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2049.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2050.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2051.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2052.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2053.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2054.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2055.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2056.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2057.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2058.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2059.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2060.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2061.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2062.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2063.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2064.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2065.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2066.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2067.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2068.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2069.0,14.7028
REGION,EGSOFPVHA3,EGEL01,2070.0,14.7028
REGION,EGSOFPVHA3,EGWAT1,2035.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2036.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2037.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2038.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2039.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2040.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2041.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2042.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2043.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2044.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2045.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2046.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2047.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2048.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2049.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2050.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2051.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2052.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2053.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2054.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2055.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2056.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2057.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2058.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2059.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2060.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2061.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2062.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2063.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2064.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2065.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2066.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2067.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2068.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2069.0,0.0
REGION,EGSOFPVHA3,EGWAT1,2070.0,0.0
REGION,EGSOLAR00X,EGSOLA,2015.0,0.0679
REGION,EGSOLAR00X,EGSOLA,2016.0,0.2681
REGION,EGSOLAR00X,EGSOLA,2017.0,0.2681
REGION,EGSOLAR00X,EGSOLA,2018.0,0.6018
REGION,EGSOLAR00X,EGSOLA,2019.0,0.6018
REGION,EGSOLAR00X,EGSOLA,2020.0,1.2693
REGION,EGSOLAR00X,EGSOLA,2021.0,16.3134
REGION,EGSOLAR00X,EGSOLA,2022.0,18.807
REGION,EGSOLAR00X,EGSOLA,2023.0,18.8069
REGION,EGSOLAR00X,EGSOLA,2024.0,18.8069
REGION,EGSOLAR00X,EGSOLA,2025.0,18.8068
REGION,EGSOLAR00X,EGSOLA,2026.0,18.8067
REGION,EGSOLAR00X,EGSOLA,2027.0,18.8067
REGION,EGSOLAR00X,EGSOLA,2028.0,20.4752
REGION,EGSOLAR00X,EGSOLA,2029.0,23.1448
REGION,EGSOLAR00X,EGSOLA,2030.0,28.9388
REGION,EGSOLAR00X,EGSOLA,2031.0,34.5751
REGION,EGSOLAR00X,EGSOLA,2032.0,38.7373
REGION,EGSOLAR00X,EGSOLA,2033.0,42.8994
REGION,EGSOLAR00X,EGSOLA,2034.0,47.0616
REGION,EGSOLAR00X,EGSOLA,2035.0,53.3241
REGION,EGSOLAR00X,EGSOLA,2036.0,59.5867
REGION,EGSOLAR00X,EGSOLA,2037.0,69.7068
REGION,EGSOLAR00X,EGSOLA,2038.0,1145.3713
REGION,EGSOLAR00X,EGSOLA,2039.0,1287.559
REGION,EGSOLAR00X,EGSOLA,2040.0,1471.9505
REGION,EGSOLAR00X,EGSOLA,2041.0,1715.5721
REGION,EGSOLAR00X,EGSOLA,2042.0,1867.5924
REGION,EGSOLAR00X,EGSOLA,2043.0,1958.4704
REGION,EGSOLAR00X,EGSOLA,2044.0,2052.0182
REGION,EGSOLAR00X,EGSOLA,2045.0,2140.2261
REGION,EGSOLAR00X,EGSOLA,2046.0,2220.4254
REGION,EGSOLAR00X,EGSOLA,2047.0,2300.6247
REGION,EGSOLAR00X,EGSOLA,2048.0,2380.824
REGION,EGSOLAR00X,EGSOLA,2049.0,2461.0233
REGION,EGSOLAR00X,EGSOLA,2050.0,2541.2226
REGION,EGSOLAR00X,EGSOLA,2051.0,2621.422
REGION,EGSOLAR00X,EGSOLA,2052.0,2701.6213
REGION,EGSOLAR00X,EGSOLA,2053.0,2781.8206
REGION,EGSOLAR00X,EGSOLA,2054.0,2862.0199
REGION,EGSOLAR00X,EGSOLA,2055.0,2942.2192
REGION,EGSOLAR00X,EGSOLA,2056.0,3009.0701
REGION,EGSOLAR00X,EGSOLA,2057.0,3075.921
REGION,EGSOLAR00X,EGSOLA,2058.0,3142.7719
REGION,EGSOLAR00X,EGSOLA,2059.0,3209.6227
REGION,EGSOLAR00X,EGSOLA,2060.0,3276.4736
REGION,EGSOLAR00X,EGSOLA,2061.0,3356.6729
REGION,EGSOLAR00X,EGSOLA,2062.0,3436.8723
REGION,EGSOLAR00X,EGSOLA,2063.0,3517.0716
REGION,EGSOLAR00X,EGSOLA,2064.0,3597.2709
REGION,EGSOLAR00X,EGSOLA,2065.0,3677.4702
REGION,EGSOLAR00X,EGSOLA,2066.0,3744.3211
REGION,EGSOLAR00X,EGSOLA,2067.0,3811.172
REGION,EGSOLAR00X,EGSOLA,2068.0,3878.0228
REGION,EGSOLAR00X,EGSOLA,2069.0,3944.8737
REGION,EGSOLAR00X,EGSOLA,2070.0,4011.7246
REGION,EGSOU1P03X,EGEL01,2015.0,0.0679
REGION,EGSOU1P03X,EGEL01,2016.0,0.2681
REGION,EGSOU1P03X,EGEL01,2017.0,0.2681
REGION,EGSOU1P03X,EGEL01,2018.0,0.6018
REGION,EGSOU1P03X,EGEL01,2019.0,0.6018
REGION,EGSOU1P03X,EGEL01,2020.0,1.2693
REGION,EGSOU1P03X,EGEL01,2021.0,2.9378
REGION,EGSOU1P03X,EGEL01,2022.0,4.6063
REGION,EGSOU1P03X,EGEL01,2023.0,4.6062
REGION,EGSOU1P03X,EGEL01,2024.0,4.6061
REGION,EGSOU1P03X,EGEL01,2025.0,4.6061
REGION,EGSOU1P03X,EGEL01,2026.0,4.606
REGION,EGSOU1P03X,EGEL01,2027.0,4.606
REGION,EGSOU1P03X,EGEL01,2028.0,6.2745
REGION,EGSOU1P03X,EGEL01,2029.0,7.943
REGION,EGSOU1P03X,EGEL01,2030.0,9.6115
REGION,EGSOU1P03X,EGEL01,2031.0,12.9485
REGION,EGSOU1P03X,EGEL01,2032.0,16.2855
REGION,EGSOU1P03X,EGEL01,2033.0,19.6226
REGION,EGSOU1P03X,EGEL01,2034.0,22.9596
REGION,EGSOU1P03X,EGEL01,2035.0,26.2967
REGION,EGSOU1P03X,EGEL01,2036.0,29.6337
REGION,EGSOU1P03X,EGEL01,2037.0,32.9708
REGION,EGSOU1P03X,EGEL01,2038.0,36.3078
REGION,EGSOU1P03X,EGEL01,2039.0,39.6449
REGION,EGSOU1P03X,EGEL01,2040.0,42.9153
REGION,EGSOU1P03X,EGEL01,2041.0,47.7207
REGION,EGSOU1P03X,EGEL01,2042.0,52.7263
REGION,EGSOU1P03X,EGEL01,2043.0,57.3983
REGION,EGSOU1P03X,EGEL01,2044.0,62.404
REGION,EGSOU1P03X,EGEL01,2045.0,66.7421
REGION,EGSOU1P03X,EGEL01,2046.0,70.0792
REGION,EGSOU1P03X,EGEL01,2047.0,73.4164
REGION,EGSOU1P03X,EGEL01,2048.0,78.422
REGION,EGSOU1P03X,EGEL01,2049.0,83.4277
REGION,EGSOU1P03X,EGEL01,2050.0,88.4333
REGION,EGSOU1P03X,EGEL01,2051.0,93.439
REGION,EGSOU1P03X,EGEL01,2052.0,98.4447
REGION,EGSOU1P03X,EGEL01,2053.0,101.7818
REGION,EGSOU1P03X,EGEL01,2054.0,105.1189
REGION,EGSOU1P03X,EGEL01,2055.0,108.456
REGION,EGSOU1P03X,EGEL01,2056.0,110.1245
REGION,EGSOU1P03X,EGEL01,2057.0,111.7931
REGION,EGSOU1P03X,EGEL01,2058.0,113.4616
REGION,EGSOU1P03X,EGEL01,2059.0,115.1302
REGION,EGSOU1P03X,EGEL01,2060.0,116.7987
REGION,EGSOU1P03X,EGEL01,2061.0,120.1359
REGION,EGSOU1P03X,EGEL01,2062.0,123.473
REGION,EGSOU1P03X,EGEL01,2063.0,126.8101
REGION,EGSOU1P03X,EGEL01,2064.0,130.1472
REGION,EGSOU1P03X,EGEL01,2065.0,133.4843
REGION,EGSOU1P03X,EGEL01,2066.0,135.1528
REGION,EGSOU1P03X,EGEL01,2067.0,136.8214
REGION,EGSOU1P03X,EGEL01,2068.0,138.4899
REGION,EGSOU1P03X,EGEL01,2069.0,140.1585
REGION,EGSOU1P03X,EGEL01,2070.0,141.827
REGION,EGSOU1P03X,EGWAT2,2015.0,0.0
REGION,EGSOU1P03X,EGWAT2,2016.0,0.0
REGION,EGSOU1P03X,EGWAT2,2017.0,0.0
REGION,EGSOU1P03X,EGWAT2,2018.0,0.0
REGION,EGSOU1P03X,EGWAT2,2019.0,0.0
REGION,EGSOU1P03X,EGWAT2,2020.0,0.0
REGION,EGSOU1P03X,EGWAT2,2021.0,0.0
REGION,EGSOU1P03X,EGWAT2,2022.0,0.0
REGION,EGSOU1P03X,EGWAT2,2023.0,0.0
REGION,EGSOU1P03X,EGWAT2,2024.0,0.0
REGION,EGSOU1P03X,EGWAT2,2025.0,0.0
REGION,EGSOU1P03X,EGWAT2,2026.0,0.0
REGION,EGSOU1P03X,EGWAT2,2027.0,0.0
REGION,EGSOU1P03X,EGWAT2,2028.0,0.0
REGION,EGSOU1P03X,EGWAT2,2029.0,0.0
REGION,EGSOU1P03X,EGWAT2,2030.0,0.0
REGION,EGSOU1P03X,EGWAT2,2031.0,0.0
REGION,EGSOU1P03X,EGWAT2,2032.0,0.0
REGION,EGSOU1P03X,EGWAT2,2033.0,0.0
REGION,EGSOU1P03X,EGWAT2,2034.0,0.0
REGION,EGSOU1P03X,EGWAT2,2035.0,0.0
REGION,EGSOU1P03X,EGWAT2,2036.0,0.0
REGION,EGSOU1P03X,EGWAT2,2037.0,0.0
REGION,EGSOU1P03X,EGWAT2,2038.0,0.0
REGION,EGSOU1P03X,EGWAT2,2039.0,0.0
REGION,EGSOU1P03X,EGWAT2,2040.0,0.0
REGION,EGSOU1P03X,EGWAT2,2041.0,0.0
REGION,EGSOU1P03X,EGWAT2,2042.0,0.0
REGION,EGSOU1P03X,EGWAT2,2043.0,0.0
REGION,EGSOU1P03X,EGWAT2,2044.0,0.0
REGION,EGSOU1P03X,EGWAT2,2045.0,0.0
REGION,EGSOU1P03X,EGWAT2,2046.0,0.0
REGION,EGSOU1P03X,EGWAT2,2047.0,0.0
REGION,EGSOU1P03X,EGWAT2,2048.0,0.0
REGION,EGSOU1P03X,EGWAT2,2049.0,0.0
REGION,EGSOU1P03X,EGWAT2,2050.0,0.0
REGION,EGSOU1P03X,EGWAT2,2051.0,0.0
REGION,EGSOU1P03X,EGWAT2,2052.0,0.0
REGION,EGSOU1P03X,EGWAT2,2053.0,0.0
REGION,EGSOU1P03X,EGWAT2,2054.0,0.0
REGION,EGSOU1P03X,EGWAT2,2055.0,0.0
REGION,EGSOU1P03X,EGWAT2,2056.0,0.0
REGION,EGSOU1P03X,EGWAT2,2057.0,0.0
REGION,EGSOU1P03X,EGWAT2,2058.0,0.0
REGION,EGSOU1P03X,EGWAT2,2059.0,0.0
REGION,EGSOU1P03X,EGWAT2,2060.0,0.0
REGION,EGSOU1P03X,EGWAT2,2061.0,0.0
REGION,EGSOU1P03X,EGWAT2,2062.0,0.0
REGION,EGSOU1P03X,EGWAT2,2063.0,0.0
REGION,EGSOU1P03X,EGWAT2,2064.0,0.0
REGION,EGSOU1P03X,EGWAT2,2065.0,0.0
REGION,EGSOU1P03X,EGWAT2,2066.0,0.0
REGION,EGSOU1P03X,EGWAT2,2067.0,0.0
REGION,EGSOU1P03X,EGWAT2,2068.0,0.0
REGION,EGSOU1P03X,EGWAT2,2069.0,0.0
REGION,EGSOU1P03X,EGWAT2,2070.0,0.0
REGION,EGSOV1F01X,EGEL03,2021.0,0.6674
REGION,EGSOV1F01X,EGEL03,2022.0,1.0011
REGION,EGSOV1F01X,EGEL03,2023.0,1.0011
REGION,EGSOV1F01X,EGEL03,2024.0,1.0011
REGION,EGSOV1F01X,EGEL03,2025.0,1.0011
REGION,EGSOV1F01X,EGEL03,2026.0,1.0011
REGION,EGSOV1F01X,EGEL03,2027.0,1.0011
REGION,EGSOV1F01X,EGEL03,2028.0,1.0011
REGION,EGSOV1F01X,EGEL03,2029.0,2.0023
REGION,EGSOV1F01X,EGEL03,2030.0,3.6708
REGION,EGSOV1F01X,EGEL03,2031.0,4.0045
REGION,EGSOV1F01X,EGEL03,2032.0,4.3382
REGION,EGSOV1F01X,EGEL03,2033.0,4.6719
REGION,EGSOV1F01X,EGEL03,2034.0,5.0057
REGION,EGSOV1F01X,EGEL03,2035.0,5.3394
REGION,EGSOV1F01X,EGEL03,2036.0,5.6731
REGION,EGSOV1F01X,EGEL03,2037.0,6.0068
REGION,EGSOV1F01X,EGEL03,2038.0,6.3405
REGION,EGSOV1F01X,EGEL03,2039.0,6.6742
REGION,EGSOV1F01X,EGEL03,2040.0,7.0079
REGION,EGSOV1F01X,EGEL03,2041.0,7.3416
REGION,EGSOV1F01X,EGEL03,2042.0,7.6753
REGION,EGSOV1F01X,EGEL03,2043.0,8.0091
REGION,EGSOV1F01X,EGEL03,2044.0,8.3428
REGION,EGSOV1F01X,EGEL03,2045.0,8.6765
REGION,EGSOV1F01X,EGEL03,2046.0,9.0102
REGION,EGSOV1F01X,EGEL03,2047.0,9.3439
REGION,EGSOV1F01X,EGEL03,2048.0,9.6776
REGION,EGSOV1F01X,EGEL03,2049.0,10.0113
REGION,EGSOV1F01X,EGEL03,2050.0,10.345
REGION,EGSOV1F01X,EGEL03,2051.0,10.6787
REGION,EGSOV1F01X,EGEL03,2052.0,11.0125
REGION,EGSOV1F01X,EGEL03,2053.0,11.3462
REGION,EGSOV1F01X,EGEL03,2054.0,11.6799
REGION,EGSOV1F01X,EGEL03,2055.0,12.0136
REGION,EGSOV1F01X,EGEL03,2056.0,12.3473
REGION,EGSOV1F01X,EGEL03,2057.0,12.681
REGION,EGSOV1F01X,EGEL03,2058.0,13.0147
REGION,EGSOV1F01X,EGEL03,2059.0,13.3484
REGION,EGSOV1F01X,EGEL03,2060.0,13.6821
REGION,EGSOV1F01X,EGEL03,2061.0,14.0158
REGION,EGSOV1F01X,EGEL03,2062.0,14.3496
REGION,EGSOV1F01X,EGEL03,2063.0,14.6833
REGION,EGSOV1F01X,EGEL03,2064.0,15.017
REGION,EGSOV1F01X,EGEL03,2065.0,15.3507
REGION,EGSOV1F01X,EGEL03,2066.0,15.6844
REGION,EGSOV1F01X,EGEL03,2067.0,16.0181
REGION,EGSOV1F01X,EGEL03,2068.0,16.3518
REGION,EGSOV1F01X,EGEL03,2069.0,16.6855
REGION,EGSOV1F01X,EGEL03,2070.0,17.0192
REGION,EGSOV1F01X,EGWAT2,2021.0,0.0
REGION,EGSOV1F01X,EGWAT2,2022.0,0.0
REGION,EGSOV1F01X,EGWAT2,2023.0,0.0
REGION,EGSOV1F01X,EGWAT2,2024.0,0.0
REGION,EGSOV1F01X,EGWAT2,2025.0,0.0
REGION,EGSOV1F01X,EGWAT2,2026.0,0.0
REGION,EGSOV1F01X,EGWAT2,2027.0,0.0
REGION,EGSOV1F01X,EGWAT2,2028.0,0.0
REGION,EGSOV1F01X,EGWAT2,2029.0,0.0
REGION,EGSOV1F01X,EGWAT2,2030.0,0.0
REGION,EGSOV1F01X,EGWAT2,2031.0,0.0
REGION,EGSOV1F01X,EGWAT2,2032.0,0.0
REGION,EGSOV1F01X,EGWAT2,2033.0,0.0
REGION,EGSOV1F01X,EGWAT2,2034.0,0.0
REGION,EGSOV1F01X,EGWAT2,2035.0,0.0
REGION,EGSOV1F01X,EGWAT2,2036.0,0.0
REGION,EGSOV1F01X,EGWAT2,2037.0,0.0
REGION,EGSOV1F01X,EGWAT2,2038.0,0.0
REGION,EGSOV1F01X,EGWAT2,2039.0,0.0
REGION,EGSOV1F01X,EGWAT2,2040.0,0.0
REGION,EGSOV1F01X,EGWAT2,2041.0,0.0
REGION,EGSOV1F01X,EGWAT2,2042.0,0.0
REGION,EGSOV1F01X,EGWAT2,2043.0,0.0
REGION,EGSOV1F01X,EGWAT2,2044.0,0.0
REGION,EGSOV1F01X,EGWAT2,2045.0,0.0
REGION,EGSOV1F01X,EGWAT2,2046.0,0.0
REGION,EGSOV1F01X,EGWAT2,2047.0,0.0
REGION,EGSOV1F01X,EGWAT2,2048.0,0.0
REGION,EGSOV1F01X,EGWAT2,2049.0,0.0
REGION,EGSOV1F01X,EGWAT2,2050.0,0.0
REGION,EGSOV1F01X,EGWAT2,2051.0,0.0
REGION,EGSOV1F01X,EGWAT2,2052.0,0.0
REGION,EGSOV1F01X,EGWAT2,2053.0,0.0
REGION,EGSOV1F01X,EGWAT2,2054.0,0.0
REGION,EGSOV1F01X,EGWAT2,2055.0,0.0
REGION,EGSOV1F01X,EGWAT2,2056.0,0.0
REGION,EGSOV1F01X,EGWAT2,2057.0,0.0
REGION,EGSOV1F01X,EGWAT2,2058.0,0.0
REGION,EGSOV1F01X,EGWAT2,2059.0,0.0
REGION,EGSOV1F01X,EGWAT2,2060.0,0.0
REGION,EGSOV1F01X,EGWAT2,2061.0,0.0
REGION,EGSOV1F01X,EGWAT2,2062.0,0.0
REGION,EGSOV1F01X,EGWAT2,2063.0,0.0
REGION,EGSOV1F01X,EGWAT2,2064.0,0.0
REGION,EGSOV1F01X,EGWAT2,2065.0,0.0
REGION,EGSOV1F01X,EGWAT2,2066.0,0.0
REGION,EGSOV1F01X,EGWAT2,2067.0,0.0
REGION,EGSOV1F01X,EGWAT2,2068.0,0.0
REGION,EGSOV1F01X,EGWAT2,2069.0,0.0
