Latitude (decimal degrees):	9.990
Longitude (decimal degrees):	34.900
Elevation (m):	1231
Radiation database:	PVGIS-SARAH2


Slope: 17 deg. (optimum)
Azimuth: 4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190106:1107,679.07,982.14,51.91,30.49,0.0,0.0
20190106:1207,609.75,851.66,42.55,30.74,0.48,0.0
20190106:1307,472.84,638.66,30.99,30.63,0.97,0.0
20190106:1407,286.68,390.34,18.3,30.11,1.38,0.0
20190106:1507,32.84,64.68,5.0,28.9,1.45,0.0
20190106:1607,0.0,0.0,0.0,26.8,1.59,0.0
20190106:1707,0.0,0.0,0.0,24.86,1.45,0.0
20190106:1807,0.0,0.0,0.0,23.03,1.38,0.0
20190106:1907,0.0,0.0,0.0,22.23,1.31,0.0
20190106:2007,0.0,0.0,0.0,21.05,1.38,0.0
20190106:2107,0.0,0.0,0.0,20.26,1.38,0.0
20190106:2207,0.0,0.0,0.0,19.52,1.59,0.0
20190106:2307,0.0,0.0,0.0,18.49,2.14,0.0
20190107:0007,0.0,0.0,0.0,18.37,2.69,0.0
20190107:0107,0.0,0.0,0.0,18.35,2.69,0.0
20190107:0207,0.0,0.0,0.0,18.05,2.41,0.0
20190107:0307,0.0,0.0,0.0,17.65,2.28,0.0
20190107:0407,0.0,0.0,0.0,17.11,2.07,0.0
20190107:0507,204.91,275.63,14.37,17.63,1.66,0.0
20190107:0607,417.29,529.86,27.3,21.04,2.21,0.0
20190107:0707,599.66,772.22,39.3,23.01,2.48,0.0
20190107:0807,710.05,937.45,49.51,25.26,2.76,0.0
20190107:0907,772.78,1040.32,56.23,27.23,2.97,0.0
20190107:1007,780.05,1058.03,57.23,28.65,3.1,0.0
20190107:1107,735.75,993.23,52.06,29.51,3.17,0.0
20190107:1207,642.54,856.24,42.71,29.84,3.1,0.0
20190107:1307,488.43,642.31,31.14,29.68,2.9,0.0
20190107:1407,284.43,381.9,18.43,29.07,2.69,0.0
20190107:1507,42.1,79.59,5.12,27.82,1.93,0.0
20190107:1607,0.0,0.0,0.0,25.93,1.72,0.0
20190107:1707,0.0,0.0,0.0,24.45,1.72,0.0
20190107:1807,0.0,0.0,0.0,23.1,1.79,0.0
20190107:1907,0.0,0.0,0.0,22.07,2.07,0.0
20190107:2007,0.0,0.0,0.0,20.96,2.21,0.0
20190107:2107,0.0,0.0,0.0,20.1,2.28,0.0
20190107:2207,0.0,0.0,0.0,19.44,2.34,0.0
20190107:2307,0.0,0.0,0.0,19.0,2.34,0.0
20190108:0007,0.0,0.0,0.0,18.66,2.41,0.0
20190108:0107,0.0,0.0,0.0,18.23,2.21,0.0
20190108:0207,0.0,0.0,0.0,17.4,1.72,0.0
20190108:0307,0.0,0.0,0.0,17.15,1.31,0.0
20190108:0407,0.0,0.0,0.0,17.12,1.1,0.0
20190108:0507,180.13,244.8,14.31,18.4,0.69,0.0
20190108:0607,398.79,510.67,27.27,20.89,1.17,0.0
20190108:0707,572.7,747.68,39.3,23.2,1.38,0.0
20190108:0807,685.51,920.37,49.55,25.57,1.66,0.0
20190108:0907,745.41,1023.18,56.32,27.58,1.79,0.0
20190108:1007,748.36,1040.72,57.38,29.08,1.66,0.0
20190108:1107,703.4,977.84,52.23,30.06,1.45,0.0
20190108:1207,615.65,842.81,42.86,30.57,1.38,0.0
20190108:1307,468.2,627.13,31.28,30.64,1.52,0.0
20190108:1407,279.18,378.48,18.57,30.19,1.93,0.0
20190108:1507,53.1,98.0,5.24,28.86,1.93,0.0
20190108:1607,0.0,0.0,0.0,26.8,1.93,0.0
20190108:1707,0.0,0.0,0.0,25.32,1.72,0.0
20190108:1807,0.0,0.0,0.0,23.75,1.52,0.0
20190108:1907,0.0,0.0,0.0,22.35,1.59,0.0
20190108:2007,0.0,0.0,0.0,21.31,1.66,0.0
20190108:2107,0.0,0.0,0.0,20.45,1.79,0.0
20190108:2207,0.0,0.0,0.0,20.09,1.86,0.0
20190108:2307,0.0,0.0,0.0,19.37,2.0,0.0
20190109:0007,0.0,0.0,0.0,18.91,2.21,0.0
20190109:0107,0.0,0.0,0.0,18.38,2.0,0.0
20190109:0207,0.0,0.0,0.0,17.67,1.45,0.0
20190109:0307,0.0,0.0,0.0,17.65,1.1,0.0
20190109:0407,0.0,0.0,0.0,17.36,1.1,0.0
20190109:0507,183.85,249.61,14.27,18.05,0.83,0.0
20190109:0607,405.89,518.78,27.24,21.04,1.45,0.0
20190109:0707,565.34,735.59,39.3,22.97,1.45,0.0
20190109:0807,680.75,912.5,49.59,25.23,1.59,0.0
20190109:0907,740.72,1021.7,56.43,27.29,1.45,0.0
20190109:1007,740.46,1040.35,57.53,28.8,1.1,0.0
20190109:1107,700.24,982.85,52.39,29.86,0.97,0.0
20190109:1207,614.61,842.37,43.02,30.39,1.24,0.0
20190109:1307,459.77,613.97,31.43,30.39,1.59,0.0
20190109:1407,246.87,334.77,18.7,29.92,1.93,0.0
20190109:1507,52.62,96.49,5.37,28.74,1.86,0.0
20190109:1607,0.0,0.0,0.0,26.83,1.72,0.0
20190109:1707,0.0,0.0,0.0,25.19,1.52,0.0
20190109:1807,0.0,0.0,0.0,23.63,1.38,0.0
20190109:1907,0.0,0.0,0.0,22.29,1.45,0.0
20190109:2007,0.0,0.0,0.0,21.59,1.31,0.0
20190109:2107,0.0,0.0,0.0,20.74,1.24,0.0
20190109:2207,0.0,0.0,0.0,19.89,1.38,0.0
20190109:2307,0.0,0.0,0.0,18.9,1.66,0.0
20190110:0007,0.0,0.0,0.0,18.26,1.79,0.0
20190110:0107,0.0,0.0,0.0,17.77,1.66,0.0
20190110:0207,0.0,0.0,0.0,17.65,1.38,0.0
20190110:0307,0.0,0.0,0.0,17.86,1.17,0.0
20190110:0407,0.0,0.0,0.0,18.06,0.97,0.0
20190110:0507,192.06,262.79,14.22,19.09,0.55,0.0
20190110:0607,411.5,528.84,27.22,21.48,1.17,0.0
20190110:0707,582.34,759.36,39.31,23.67,1.66,0.0
20190110:0807,685.66,919.28,49.65,25.84,1.79,0.0
20190110:0907,727.49,997.48,56.54,27.7,1.72,0.0
20190110:1007,652.47,896.3,57.69,29.05,1.45,0.0
20190110:1107,708.0,985.37,52.56,29.9,1.38,0.0
20190110:1207,616.27,839.35,43.19,30.36,1.59,0.0
20190110:1307,476.76,635.18,31.58,30.34,1.86,0.0
20190110:1407,283.14,382.05,18.84,29.86,2.28,0.0
20190110:1507,43.83,81.32,5.49,28.62,2.14,0.0
20190110:1607,0.0,0.0,0.0,26.76,2.14,0.0
20190110:1707,0.0,0.0,0.0,25.36,2.0,0.0
20190110:1807,0.0,0.0,0.0,24.19,1.52,0.0
20190110:1907,0.0,0.0,0.0,22.79,1.38,0.0
20190110:2007,0.0,0.0,0.0,21.89,1.31,0.0
20190110:2107,0.0,0.0,0.0,21.09,1.38,0.0
20190110:2207,0.0,0.0,0.0,20.31,1.45,0.0
20190110:2307,0.0,0.0,0.0,19.54,1.52,0.0
20190111:0007,0.0,0.0,0.0,18.9,1.59,0.0
20190111:0107,0.0,0.0,0.0,18.46,1.59,0.0
20190111:0207,0.0,0.0,0.0,18.03,1.59,0.0
20190111:0307,0.0,0.0,0.0,17.94,1.38,0.0
20190111:0407,0.0,0.0,0.0,19.83,0.83,0.0
20190111:0507,204.43,281.14,14.18,20.03,0.55,0.0
20190111:0607,418.97,542.85,27.2,22.28,0.9,0.0
20190111:0707,588.75,773.1,39.32,24.53,1.59,0.0
20190111:0807,700.71,941.28,49.7,26.79,2.14,0.0
20190111:0907,764.23,1047.2,56.65,28.61,2.34,0.0
20190111:1007,768.47,1067.01,57.85,29.92,2.14,0.0
20190111:1107,722.31,1003.33,52.74,30.82,1.86,0.0
20190111:1207,628.28,862.18,43.35,31.27,1.59,0.0
20190111:1307,485.6,654.37,31.73,31.29,1.45,0.0
20190111:1407,290.9,396.7,18.97,30.91,1.38,0.0
20190111:1507,54.32,98.91,5.61,29.75,1.38,0.0
20190111:1607,0.0,0.0,0.0,27.5,1.52,0.0
20190111:1707,0.0,0.0,0.0,25.27,1.31,0.0
20190111:1807,0.0,0.0,0.0,25.67,0.83,0.0
20190111:1907,0.0,0.0,0.0,25.36,0.14,0.0
20190111:2007,0.0,0.0,0.0,23.78,0.69,0.0
20190111:2107,0.0,0.0,0.0,22.7,0.9,0.0
20190111:2207,0.0,0.0,0.0,21.75,0.97,0.0
20190111:2307,0.0,0.0,0.0,20.95,1.1,0.0
20190112:0007,0.0,0.0,0.0,20.93,1.1,0.0
20190112:0107,0.0,0.0,0.0,21.48,0.97,0.0
20190112:0207,0.0,0.0,0.0,21.51,0.97,0.0
20190112:0307,0.0,0.0,0.0,21.25,0.9,0.0
20190112:0407,0.0,0.0,0.0,21.29,0.69,0.0
20190112:0507,193.42,267.8,14.14,21.13,0.34,0.0
20190112:0607,413.64,542.91,27.18,22.94,0.21,0.0
20190112:0707,580.4,774.15,39.34,25.07,0.83,0.0
20190112:0807,691.2,947.43,49.77,27.13,1.17,0.0
20190112:0907,756.63,1055.44,56.77,28.77,1.52,0.0
20190112:1007,762.9,1075.29,58.02,29.88,1.45,0.0
20190112:1107,720.68,1012.81,52.92,30.65,1.31,0.0
20190112:1207,629.77,870.81,43.52,31.06,1.17,0.0
20190112:1307,485.42,657.54,31.88,31.09,1.03,0.0
20190112:1407,290.81,397.09,19.11,30.71,1.03,0.0
20190112:1507,61.83,109.21,5.73,29.56,1.03,0.0
20190112:1607,0.0,0.0,0.0,26.98,1.31,0.0
20190112:1707,0.0,0.0,0.0,25.5,1.03,0.0
20190112:1807,0.0,0.0,0.0,25.53,0.34,0.0
20190112:1907,0.0,0.0,0.0,24.04,1.1,0.0
20190112:2007,0.0,0.0,0.0,21.2,1.45,0.0
20190112:2107,0.0,0.0,0.0,19.63,1.59,0.0
20190112:2207,0.0,0.0,0.0,18.32,1.59,0.0
20190112:2307,0.0,0.0,0.0,17.37,1.66,0.0
20190113:0007,0.0,0.0,0.0,16.8,1.72,0.0
20190113:0107,0.0,0.0,0.0,16.37,1.79,0.0
20190113:0207,0.0,0.0,0.0,15.84,1.79,0.0
20190113:0307,0.0,0.0,0.0,15.22,1.66,0.0
20190113:0407,0.0,0.0,0.0,14.76,1.59,0.0
20190113:0507,192.44,258.63,14.11,15.81,1.17,0.0
20190113:0607,408.82,532.4,27.17,22.1,0.41,0.0
20190113:0707,566.57,760.3,39.36,25.53,0.55,0.0
20190113:0807,684.47,938.93,49.84,27.49,1.17,0.0
20190113:0907,745.71,1046.89,56.9,29.04,1.24,0.0
20190113:1007,752.85,1074.11,58.2,30.04,0.97,0.0
20190113:1107,713.12,1011.64,53.11,30.66,0.9,0.0
20190113:1207,628.29,870.7,43.7,30.97,1.03,0.0
20190113:1307,490.65,662.15,32.04,30.9,1.24,0.0
20190113:1407,293.41,398.39,19.25,30.34,1.45,0.0
20190113:1507,59.74,105.12,5.86,29.24,1.38,0.0
20190113:1607,0.0,0.0,0.0,27.23,1.52,0.0
20190113:1707,0.0,0.0,0.0,25.19,1.24,0.0
20190113:1807,0.0,0.0,0.0,25.33,0.62,0.0
20190113:1907,0.0,0.0,0.0,24.91,0.55,0.0
20190113:2007,0.0,0.0,0.0,23.16,1.03,0.0
20190113:2107,0.0,0.0,0.0,20.38,1.45,0.0
20190113:2207,0.0,0.0,0.0,18.91,1.59,0.0
20190113:2307,0.0,0.0,0.0,17.91,1.72,0.0
20190114:0007,0.0,0.0,0.0,17.18,1.79,0.0
20190114:0107,0.0,0.0,0.0,16.41,1.79,0.0
20190114:0207,0.0,0.0,0.0,15.83,1.59,0.0
20190114:0307,0.0,0.0,0.0,16.13,1.31,0.0
20190114:0407,0.0,0.0,0.0,17.42,1.17,0.0
20190114:0507,193.92,266.25,14.08,19.59,0.9,0.0
20190114:0607,409.03,536.47,27.17,22.66,0.14,0.0
20190114:0707,579.61,766.46,39.39,25.2,1.31,0.0
20190114:0807,694.43,940.81,49.91,27.12,1.72,0.0
20190114:0907,756.23,1048.68,57.04,28.67,1.72,0.0
20190114:1007,760.66,1070.64,58.39,29.76,1.45,0.0
20190114:1107,717.2,1009.19,53.3,30.42,1.17,0.0
20190114:1207,629.21,868.22,43.87,30.74,1.17,0.0
20190114:1307,492.02,661.83,32.2,30.64,1.38,0.0
20190114:1407,298.36,403.84,19.39,30.19,1.72,0.0
20190114:1507,69.59,120.28,5.98,29.0,1.79,0.0
20190114:1607,0.0,0.0,0.0,26.88,1.86,0.0
20190114:1707,0.0,0.0,0.0,25.39,1.72,0.0
20190114:1807,0.0,0.0,0.0,23.61,1.31,0.0
20190114:1907,0.0,0.0,0.0,24.08,0.83,0.0
20190114:2007,0.0,0.0,0.0,24.3,0.55,0.0
20190114:2107,0.0,0.0,0.0,22.79,1.1,0.0
20190114:2207,0.0,0.0,0.0,19.72,1.52,0.0
20190114:2307,0.0,0.0,0.0,19.06,1.38,0.0
20190115:0007,0.0,0.0,0.0,20.66,1.1,0.0
20190115:0107,0.0,0.0,0.0,18.52,1.72,0.0
20190115:0207,0.0,0.0,0.0,17.33,1.86,0.0
20190115:0307,0.0,0.0,0.0,17.9,1.45,0.0
20190115:0407,0.0,0.0,0.0,20.24,0.97,0.0
20190115:0507,182.22,252.29,14.05,20.64,0.55,0.0
20190115:0607,401.75,520.3,27.17,22.66,1.03,0.0
20190115:0707,579.94,756.59,39.42,24.83,2.07,0.0
20190115:0807,697.39,929.87,49.99,26.79,2.55,0.0
20190115:0907,763.43,1037.77,57.18,28.34,2.69,0.0
20190115:1007,771.06,1059.61,58.58,29.46,2.55,0.0
20190115:1107,731.57,1004.43,53.5,30.16,2.34,0.0
20190115:1207,635.07,860.15,44.05,30.42,2.14,0.0
20190115:1307,491.57,654.62,32.35,30.29,2.0,0.0
20190115:1407,298.9,402.44,19.52,29.76,2.14,0.0
20190115:1507,68.16,117.51,6.1,28.62,1.79,0.0
20190115:1607,0.0,0.0,0.0,26.61,1.79,0.0
20190115:1707,0.0,0.0,0.0,25.2,2.0,0.0
20190115:1807,0.0,0.0,0.0,24.07,2.0,0.0
20190115:1907,0.0,0.0,0.0,22.82,1.52,0.0
20190115:2007,0.0,0.0,0.0,23.05,1.03,0.0
20190115:2107,0.0,0.0,0.0,23.75,0.9,0.0
20190115:2207,0.0,0.0,0.0,22.25,1.17,0.0
20190115:2307,0.0,0.0,0.0,20.19,1.59,0.0
20190116:0007,0.0,0.0,0.0,19.02,1.93,0.0
20190116:0107,0.0,0.0,0.0,18.62,2.14,0.0
20190116:0207,0.0,0.0,0.0,17.75,1.86,0.0
20190116:0307,0.0,0.0,0.0,17.76,1.52,0.0
20190116:0407,0.0,0.0,0.0,18.65,1.17,0.0
20190116:0507,173.7,240.44,14.02,20.39,0.69,0.0
20190116:0607,399.8,516.87,27.17,22.63,1.17,0.0
20190116:0707,573.82,747.87,39.46,24.94,2.14,0.0
20190116:0807,694.96,925.33,50.08,27.01,2.69,0.0
20190116:0907,762.37,1034.26,57.33,28.65,2.9,0.0
20190116:1007,771.81,1056.03,58.77,29.76,2.9,0.0
20190116:1107,728.73,995.51,53.7,30.41,2.69,0.0
20190116:1207,635.89,857.55,44.23,30.4,2.41,0.0
20190116:1307,489.4,648.68,32.51,30.04,2.28,0.0
20190116:1407,299.48,402.2,19.66,29.5,2.28,0.0
20190116:1507,65.38,112.39,6.22,28.55,1.86,0.0
20190116:1607,0.0,0.0,0.0,26.68,1.79,0.0
20190116:1707,0.0,0.0,0.0,25.33,1.93,0.0
20190116:1807,0.0,0.0,0.0,24.18,1.93,0.0
20190116:1907,0.0,0.0,0.0,23.0,1.93,0.0
20190116:2007,0.0,0.0,0.0,21.67,1.79,0.0
20190116:2107,0.0,0.0,0.0,20.72,2.0,0.0
20190116:2207,0.0,0.0,0.0,20.29,2.62,0.0
20190116:2307,0.0,0.0,0.0,20.02,2.76,0.0
20190117:0007,0.0,0.0,0.0,19.7,2.69,0.0
20190117:0107,0.0,0.0,0.0,19.4,2.55,0.0
20190117:0207,0.0,0.0,0.0,18.97,2.34,0.0
20190117:0307,0.0,0.0,0.0,18.4,2.07,0.0
20190117:0407,0.0,0.0,0.0,17.57,1.86,0.0
20190117:0507,181.4,247.32,14.0,18.04,1.66,0.0
20190117:0607,406.79,516.52,27.17,21.14,2.34,0.0
20190117:0707,582.53,747.45,39.5,22.98,2.62,0.0
20190117:0807,697.57,920.69,50.17,25.19,2.62,0.0
20190117:0907,761.26,1029.57,57.49,27.13,2.55,0.0
20190117:1007,763.24,1044.99,58.98,28.64,2.41,0.0
20190117:1107,725.63,991.81,53.9,29.57,2.34,0.0
20190117:1207,634.17,854.92,44.42,30.02,2.28,0.0
20190117:1307,488.46,647.19,32.67,30.0,2.28,0.0
20190117:1407,294.69,394.94,19.8,29.45,2.55,0.0
20190117:1507,66.31,113.52,6.34,28.32,2.34,0.0
20190117:1607,0.0,0.0,0.0,26.55,2.21,0.0
20190117:1707,0.0,0.0,0.0,25.27,2.14,0.0
20190117:1807,0.0,0.0,0.0,24.34,2.07,0.0
20190117:1907,0.0,0.0,0.0,23.36,1.66,0.0
20190117:2007,0.0,0.0,0.0,22.05,1.59,0.0
20190117:2107,0.0,0.0,0.0,21.11,2.0,0.0
20190117:2207,0.0,0.0,0.0,20.48,2.41,0.0
20190117:2307,0.0,0.0,0.0,20.02,2.48,0.0
20190118:0007,0.0,0.0,0.0,19.61,2.48,0.0
20190118:0107,0.0,0.0,0.0,19.15,2.28,0.0
20190118:0207,0.0,0.0,0.0,18.63,1.93,0.0
20190118:0307,0.0,0.0,0.0,17.83,1.59,0.0
20190118:0407,0.0,0.0,0.0,17.58,1.24,0.0
20190118:0507,174.45,239.9,13.99,18.67,0.69,0.0
20190118:0607,400.94,514.58,27.18,21.59,1.38,0.0
20190118:0707,569.62,741.15,39.55,24.05,1.86,0.0
20190118:0807,690.17,919.57,50.27,26.32,2.34,0.0
20190118:0907,754.2,1022.07,57.65,28.09,2.69,0.0
20190118:1007,764.96,1044.84,59.18,29.25,2.76,0.0
20190118:1107,727.63,991.67,54.11,29.85,2.62,0.0
20190118:1207,637.14,854.88,44.6,29.84,2.55,0.0
20190118:1307,480.59,633.56,32.83,29.67,2.55,0.0
20190118:1407,292.27,390.59,19.94,29.09,2.69,0.0
20190118:1507,31.94,59.48,6.46,28.18,2.41,0.0
20190118:1607,0.0,0.0,0.0,26.8,2.28,0.0
20190118:1707,0.0,0.0,0.0,25.92,2.21,0.0
20190118:1807,0.0,0.0,0.0,25.22,2.07,0.0
20190118:1907,0.0,0.0,0.0,24.27,1.79,0.0
20190118:2007,0.0,0.0,0.0,23.41,1.79,0.0
20190118:2107,0.0,0.0,0.0,22.68,2.0,0.0
20190118:2207,0.0,0.0,0.0,22.11,2.28,0.0
20190118:2307,0.0,0.0,0.0,21.28,2.34,0.0
20190119:0007,0.0,0.0,0.0,20.66,2.28,0.0
20190119:0107,0.0,0.0,0.0,19.96,2.07,0.0
20190119:0207,0.0,0.0,0.0,19.19,1.79,0.0
20190119:0307,0.0,0.0,0.0,18.4,1.38,0.0
20190119:0407,0.0,0.0,0.0,18.54,1.03,0.0
20190119:0507,169.37,234.28,13.98,19.59,0.62,0.0
20190119:0607,391.28,504.72,27.2,22.22,1.17,0.0
20190119:0707,564.21,738.47,39.6,24.5,1.59,0.0
