Latitude (decimal degrees):	9.780
Longitude (decimal degrees):	38.830
Elevation (m):	1437
Radiation database:	PVGIS-SARAH2


Slope: 14 deg. (optimum)
Azimuth: -13 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:0707,655.7,849.73,42.36,19.14,1.24,0.0
20190103:0807,742.63,978.51,51.72,20.65,1.72,0.0
20190103:0907,778.55,1035.29,56.95,21.85,2.0,0.0
20190103:1007,755.71,1004.31,56.08,22.78,2.07,0.0
20190103:1107,685.34,900.7,49.5,23.69,2.21,0.0
20190103:1207,561.66,723.44,39.39,23.9,2.55,0.0
20190103:1307,358.99,461.17,27.46,23.71,2.97,0.0
20190103:1407,56.75,86.93,14.58,22.54,3.1,0.0
20190103:1507,0.0,0.0,0.0,20.67,2.83,0.0
20190103:1607,0.0,0.0,0.0,18.64,2.48,0.0
20190103:1707,0.0,0.0,0.0,16.76,2.28,0.0
20190103:1807,0.0,0.0,0.0,15.1,2.07,0.0
20190103:1907,0.0,0.0,0.0,13.64,1.79,0.0
20190103:2007,0.0,0.0,0.0,12.0,1.86,0.0
20190103:2107,0.0,0.0,0.0,10.84,1.86,0.0
20190103:2207,0.0,0.0,0.0,9.82,1.86,0.0
20190103:2307,0.0,0.0,0.0,8.98,1.86,0.0
20190104:0007,0.0,0.0,0.0,8.23,1.79,0.0
20190104:0107,0.0,0.0,0.0,7.71,1.79,0.0
20190104:0207,0.0,0.0,0.0,7.24,1.72,0.0
20190104:0307,0.0,0.0,0.0,6.66,1.72,0.0
20190104:0407,15.2,30.28,4.77,6.12,1.72,0.0
20190104:0507,345.72,426.09,18.07,9.82,1.24,0.0
20190104:0607,546.93,677.86,30.77,14.83,1.79,0.0
20190104:0707,694.82,880.33,42.35,17.02,2.28,0.0
20190104:0807,780.46,1005.96,51.75,19.13,2.9,0.0
20190104:0907,825.03,1070.64,57.04,20.98,3.66,0.0
20190104:1007,802.13,1039.14,56.21,22.15,4.0,0.0
20190104:1107,727.28,933.01,49.64,23.02,4.28,0.0
20190104:1207,594.73,752.44,39.53,23.02,4.34,0.0
20190104:1307,409.46,519.01,27.59,22.36,4.14,0.0
20190104:1407,52.51,81.07,14.71,21.07,3.66,0.0
20190104:1507,0.0,0.0,0.0,19.07,2.76,0.0
20190104:1607,0.0,0.0,0.0,16.92,2.34,0.0
20190104:1707,0.0,0.0,0.0,14.75,1.93,0.0
20190104:1807,0.0,0.0,0.0,12.29,1.72,0.0
20190104:1907,0.0,0.0,0.0,10.73,1.66,0.0
20190104:2007,0.0,0.0,0.0,9.16,1.72,0.0
20190104:2107,0.0,0.0,0.0,7.74,1.79,0.0
20190104:2207,0.0,0.0,0.0,6.35,1.79,0.0
20190104:2307,0.0,0.0,0.0,5.11,1.86,0.0
20190105:0007,0.0,0.0,0.0,4.15,1.93,0.0
20190105:0107,0.0,0.0,0.0,3.46,1.93,0.0
20190105:0207,0.0,0.0,0.0,2.88,2.0,0.0
20190105:0307,0.0,0.0,0.0,2.38,2.0,0.0
20190105:0407,15.54,30.28,4.7,2.01,2.07,0.0
20190105:0507,358.21,435.53,18.01,6.96,1.31,0.0
20190105:0607,555.63,689.85,30.73,14.41,1.59,0.0
20190105:0707,702.1,894.9,42.34,16.83,1.93,0.0
20190105:0807,791.3,1029.81,51.78,19.04,2.41,0.0
20190105:0907,829.51,1088.65,57.12,20.88,2.97,0.0
20190105:1007,807.6,1057.94,56.34,22.21,3.31,0.0
20190105:1107,733.24,951.61,49.79,23.0,3.38,0.0
20190105:1207,604.8,772.63,39.68,23.16,3.45,0.0
20190105:1307,416.48,531.13,27.73,22.61,3.31,0.0
20190105:1407,54.74,84.0,14.83,21.37,3.03,0.0
20190105:1507,0.0,0.0,0.0,19.28,2.41,0.0
20190105:1607,0.0,0.0,0.0,16.79,2.28,0.0
20190105:1707,0.0,0.0,0.0,14.41,2.21,0.0
20190105:1807,0.0,0.0,0.0,12.09,2.0,0.0
20190105:1907,0.0,0.0,0.0,10.35,1.79,0.0
20190105:2007,0.0,0.0,0.0,8.67,1.79,0.0
20190105:2107,0.0,0.0,0.0,7.36,1.86,0.0
20190105:2207,0.0,0.0,0.0,6.34,1.86,0.0
20190105:2307,0.0,0.0,0.0,5.52,1.93,0.0
20190106:0007,0.0,0.0,0.0,4.86,2.0,0.0
20190106:0107,0.0,0.0,0.0,4.3,2.07,0.0
20190106:0207,0.0,0.0,0.0,3.89,2.07,0.0
20190106:0307,0.0,0.0,0.0,3.54,2.07,0.0
20190106:0407,12.56,26.37,4.63,3.35,2.07,0.0
20190106:0507,334.08,406.94,17.96,7.67,1.52,0.0
20190106:0607,533.13,662.83,30.7,14.9,1.45,0.0
20190106:0707,673.6,864.86,42.34,17.07,1.31,0.0
20190106:0807,753.24,996.26,51.82,18.98,1.24,0.0
20190106:0907,783.47,1055.81,57.22,20.52,1.17,0.0
20190106:1007,761.98,1025.54,56.48,21.77,1.31,0.0
20190106:1107,693.36,921.67,49.94,22.64,1.38,0.0
20190106:1207,570.88,744.33,39.82,23.13,1.45,0.0
20190106:1307,399.52,516.79,27.87,23.09,1.66,0.0
20190106:1407,54.33,84.0,14.96,22.49,1.72,0.0
20190106:1507,0.0,0.0,0.0,21.02,1.45,0.0
20190106:1607,0.0,0.0,0.0,18.37,1.59,0.0
20190106:1707,0.0,0.0,0.0,15.52,1.93,0.0
20190106:1807,0.0,0.0,0.0,13.26,2.07,0.0
20190106:1907,0.0,0.0,0.0,11.55,2.07,0.0
20190106:2007,0.0,0.0,0.0,10.1,2.14,0.0
20190106:2107,0.0,0.0,0.0,8.84,2.14,0.0
20190106:2207,0.0,0.0,0.0,7.79,2.14,0.0
20190106:2307,0.0,0.0,0.0,6.94,2.14,0.0
20190107:0007,0.0,0.0,0.0,6.23,2.07,0.0
20190107:0107,0.0,0.0,0.0,5.6,2.07,0.0
20190107:0207,0.0,0.0,0.0,4.92,2.07,0.0
20190107:0307,0.0,0.0,0.0,4.4,2.07,0.0
20190107:0407,14.65,29.3,4.56,4.09,2.07,0.0
20190107:0507,259.39,318.02,17.91,8.07,1.31,0.0
20190107:0607,507.27,639.48,30.67,16.48,0.9,0.0
20190107:0707,626.26,814.01,42.34,18.71,0.83,0.0
20190107:0807,730.11,971.33,51.87,20.35,1.17,0.0
20190107:0907,772.12,1043.31,57.32,21.59,1.24,0.0
20190107:1007,761.34,1027.88,56.62,22.54,1.38,0.0
20190107:1107,690.28,919.08,50.09,23.18,1.45,0.0
20190107:1207,575.1,751.66,39.97,23.46,1.45,0.0
20190107:1307,397.19,513.93,28.01,23.32,1.72,0.0
20190107:1407,52.0,81.07,15.09,22.61,2.0,0.0
20190107:1507,0.0,0.0,0.0,20.98,1.79,0.0
20190107:1607,0.0,0.0,0.0,18.54,2.07,0.0
20190107:1707,0.0,0.0,0.0,15.99,2.28,0.0
20190107:1807,0.0,0.0,0.0,13.73,2.28,0.0
20190107:1907,0.0,0.0,0.0,11.88,2.14,0.0
20190107:2007,0.0,0.0,0.0,10.25,2.14,0.0
20190107:2107,0.0,0.0,0.0,8.86,2.14,0.0
20190107:2207,0.0,0.0,0.0,7.52,2.14,0.0
20190107:2307,0.0,0.0,0.0,6.32,2.21,0.0
20190108:0007,0.0,0.0,0.0,5.37,2.21,0.0
20190108:0107,0.0,0.0,0.0,4.59,2.21,0.0
20190108:0207,0.0,0.0,0.0,4.03,2.21,0.0
20190108:0307,0.0,0.0,0.0,3.49,2.21,0.0
20190108:0407,11.88,25.39,4.49,2.99,2.14,0.0
20190108:0507,343.23,417.62,17.86,7.16,1.45,0.0
20190108:0607,534.09,669.74,30.64,15.3,1.03,0.0
20190108:0707,668.88,867.66,42.34,17.92,1.03,0.0
20190108:0807,763.23,1013.03,51.92,19.73,1.38,0.0
20190108:0907,799.73,1074.24,57.43,21.08,1.59,0.0
20190108:1007,784.35,1050.89,56.78,22.1,1.79,0.0
20190108:1107,711.13,941.76,50.26,22.79,1.79,0.0
20190108:1207,586.68,761.14,40.13,23.11,1.93,0.0
20190108:1307,410.29,528.94,28.15,23.0,2.0,0.0
20190108:1407,53.63,83.02,15.22,22.32,2.0,0.0
20190108:1507,0.0,0.0,0.0,20.81,1.38,0.0
20190108:1607,0.0,0.0,0.0,18.22,1.45,0.0
20190108:1707,0.0,0.0,0.0,15.38,2.07,0.0
20190108:1807,0.0,0.0,0.0,13.21,2.28,0.0
20190108:1907,0.0,0.0,0.0,11.7,2.28,0.0
20190108:2007,0.0,0.0,0.0,10.22,2.21,0.0
20190108:2107,0.0,0.0,0.0,8.98,2.21,0.0
20190108:2207,0.0,0.0,0.0,7.84,2.28,0.0
20190108:2307,0.0,0.0,0.0,6.84,2.28,0.0
20190109:0007,0.0,0.0,0.0,6.03,2.28,0.0
20190109:0107,0.0,0.0,0.0,5.36,2.28,0.0
20190109:0207,0.0,0.0,0.0,4.79,2.28,0.0
20190109:0307,0.0,0.0,0.0,4.3,2.28,0.0
20190109:0407,11.82,25.39,4.43,3.94,2.28,0.0
20190109:0507,337.52,410.68,17.81,7.52,1.72,0.0
20190109:0607,537.6,670.01,30.62,15.21,1.45,0.0
20190109:0707,676.8,869.1,42.36,18.1,1.66,0.0
20190109:0807,765.95,1010.04,51.98,19.87,1.72,0.0
20190109:0907,804.01,1071.3,57.55,21.19,2.0,0.0
20190109:1007,782.87,1042.95,56.94,22.16,2.07,0.0
20190109:1107,713.17,939.93,50.42,22.8,2.07,0.0
20190109:1207,590.03,765.26,40.29,23.02,1.93,0.0
20190109:1307,409.99,528.22,28.29,22.81,1.93,0.0
20190109:1407,54.47,84.0,15.35,22.07,1.93,0.0
20190109:1507,0.0,0.0,0.0,20.5,1.59,0.0
20190109:1607,0.0,0.0,0.0,18.09,1.66,0.0
20190109:1707,0.0,0.0,0.0,15.52,2.14,0.0
20190109:1807,0.0,0.0,0.0,13.43,2.21,0.0
20190109:1907,0.0,0.0,0.0,11.83,2.14,0.0
20190109:2007,0.0,0.0,0.0,10.81,2.07,0.0
20190109:2107,0.0,0.0,0.0,9.35,2.14,0.0
20190109:2207,0.0,0.0,0.0,8.14,2.07,0.0
20190109:2307,0.0,0.0,0.0,7.14,2.07,0.0
20190110:0007,0.0,0.0,0.0,6.35,2.07,0.0
20190110:0107,0.0,0.0,0.0,5.9,2.14,0.0
20190110:0207,0.0,0.0,0.0,5.1,2.21,0.0
20190110:0307,0.0,0.0,0.0,4.44,2.28,0.0
20190110:0407,11.82,25.39,4.37,3.96,2.28,0.0
20190110:0507,335.96,408.68,17.77,7.4,1.72,0.0
20190110:0607,532.54,663.74,30.61,14.76,1.24,0.0
20190110:0707,671.2,868.48,42.37,17.7,1.1,0.0
20190110:0807,755.43,1009.42,52.05,19.69,1.03,0.0
20190110:0907,788.72,1070.63,57.68,21.15,1.1,0.0
20190110:1007,772.78,1049.44,57.1,22.23,1.17,0.0
20190110:1107,700.65,940.31,50.59,22.9,1.1,0.0
20190110:1207,583.15,766.7,40.45,23.25,1.1,0.0
20190110:1307,410.62,533.45,28.44,23.13,1.24,0.0
20190110:1407,53.54,83.02,15.48,22.44,1.31,0.0
20190110:1507,0.0,0.0,0.0,20.89,1.03,0.0
20190110:1607,0.0,0.0,0.0,18.34,1.38,0.0
20190110:1707,0.0,0.0,0.0,15.63,2.0,0.0
20190110:1807,0.0,0.0,0.0,13.59,2.28,0.0
20190110:1907,0.0,0.0,0.0,12.09,2.21,0.0
20190110:2007,0.0,0.0,0.0,10.66,2.21,0.0
20190110:2107,0.0,0.0,0.0,9.42,2.21,0.0
20190110:2207,0.0,0.0,0.0,8.34,2.14,0.0
20190110:2307,0.0,0.0,0.0,7.43,2.21,0.0
20190111:0007,0.0,0.0,0.0,6.66,2.21,0.0
20190111:0107,0.0,0.0,0.0,6.01,2.28,0.0
20190111:0207,0.0,0.0,0.0,5.41,2.28,0.0
20190111:0307,0.0,0.0,0.0,4.84,2.28,0.0
20190111:0407,12.49,26.37,4.32,4.39,2.21,0.0
20190111:0507,327.46,399.38,17.74,7.79,1.66,0.0
20190111:0607,530.85,657.1,30.59,14.83,1.79,0.0
20190111:0707,683.78,871.11,42.4,17.57,2.0,0.0
20190111:0807,772.41,1006.42,52.12,19.5,2.28,0.0
20190111:0907,812.37,1068.77,57.81,21.08,2.69,0.0
20190111:1007,798.53,1048.69,57.27,22.27,3.03,0.0
20190111:1107,722.58,939.54,50.77,23.03,3.1,0.0
20190111:1207,592.05,757.31,40.61,23.29,3.24,0.0
20190111:1307,413.7,527.46,28.59,22.89,3.31,0.0
20190111:1407,53.06,82.04,15.62,21.8,3.1,0.0
20190111:1507,0.0,0.0,0.0,19.83,2.48,0.0
20190111:1607,0.0,0.0,0.0,17.49,2.21,0.0
20190111:1707,0.0,0.0,0.0,15.15,2.21,0.0
20190111:1807,0.0,0.0,0.0,12.83,2.07,0.0
20190111:1907,0.0,0.0,0.0,10.93,1.86,0.0
20190111:2007,0.0,0.0,0.0,9.12,1.86,0.0
20190111:2107,0.0,0.0,0.0,7.61,1.93,0.0
20190111:2207,0.0,0.0,0.0,6.34,2.0,0.0
20190111:2307,0.0,0.0,0.0,5.31,2.07,0.0
20190112:0007,0.0,0.0,0.0,4.49,2.07,0.0
20190112:0107,0.0,0.0,0.0,3.85,2.14,0.0
20190112:0207,0.0,0.0,0.0,3.37,2.21,0.0
20190112:0307,0.0,0.0,0.0,3.0,2.21,0.0
20190112:0407,11.9,25.39,4.27,2.75,2.28,0.0
20190112:0507,339.41,411.43,17.7,6.52,1.72,0.0
20190112:0607,542.6,673.36,30.59,14.19,1.45,0.0
20190112:0707,692.9,886.44,42.42,17.14,1.72,0.0
20190112:0807,783.49,1024.55,52.2,19.25,2.14,0.0
20190112:0907,826.32,1087.51,57.95,21.06,2.83,0.0
20190112:1007,812.21,1067.1,57.45,22.45,3.24,0.0
20190112:1107,742.06,963.76,50.95,23.28,3.52,0.0
20190112:1207,611.77,781.98,40.77,23.45,3.59,0.0
20190112:1307,423.44,539.26,28.74,22.89,3.52,0.0
20190112:1407,51.55,80.09,15.75,21.66,3.1,0.0
20190112:1507,0.0,0.0,0.0,19.61,2.28,0.0
20190112:1607,0.0,0.0,0.0,17.24,2.0,0.0
20190112:1707,0.0,0.0,0.0,14.44,1.86,0.0
20190112:1807,0.0,0.0,0.0,11.76,1.86,0.0
20190112:1907,0.0,0.0,0.0,9.72,1.93,0.0
20190112:2007,0.0,0.0,0.0,7.9,2.07,0.0
20190112:2107,0.0,0.0,0.0,6.56,2.14,0.0
20190112:2207,0.0,0.0,0.0,5.51,2.14,0.0
20190112:2307,0.0,0.0,0.0,4.71,2.21,0.0
20190113:0007,0.0,0.0,0.0,3.97,2.21,0.0
20190113:0107,0.0,0.0,0.0,3.37,2.21,0.0
20190113:0207,0.0,0.0,0.0,2.89,2.28,0.0
20190113:0307,0.0,0.0,0.0,2.5,2.28,0.0
20190113:0407,10.53,23.44,4.22,2.23,2.28,0.0
20190113:0507,334.08,404.62,17.67,6.06,1.59,0.0
20190113:0607,533.95,664.95,30.58,14.72,1.31,0.0
20190113:0707,677.12,871.63,42.46,17.58,1.38,0.0
20190113:0807,766.93,1015.54,52.28,19.46,1.45,0.0
20190113:0907,805.1,1078.66,58.09,21.0,1.72,0.0
20190113:1007,790.75,1058.33,57.63,22.19,1.93,0.0
20190113:1107,722.65,956.15,51.13,22.98,2.0,0.0
20190113:1207,595.38,771.78,40.94,23.3,2.14,0.0
20190113:1307,420.04,539.81,28.88,23.09,2.34,0.0
20190113:1407,52.91,82.04,15.88,22.19,2.34,0.0
20190113:1507,0.0,0.0,0.0,20.4,2.07,0.0
20190113:1607,0.0,0.0,0.0,17.82,2.14,0.0
20190113:1707,0.0,0.0,0.0,15.21,2.21,0.0
20190113:1807,0.0,0.0,0.0,12.81,2.21,0.0
20190113:1907,0.0,0.0,0.0,10.95,2.21,0.0
20190113:2007,0.0,0.0,0.0,9.25,2.28,0.0
20190113:2107,0.0,0.0,0.0,7.97,2.28,0.0
20190113:2207,0.0,0.0,0.0,6.91,2.28,0.0
20190113:2307,0.0,0.0,0.0,6.0,2.28,0.0
20190114:0007,0.0,0.0,0.0,5.25,2.28,0.0
20190114:0107,0.0,0.0,0.0,4.65,2.34,0.0
20190114:0207,0.0,0.0,0.0,4.14,2.34,0.0
20190114:0307,0.0,0.0,0.0,3.68,2.34,0.0
20190114:0407,11.17,24.42,4.17,3.24,2.28,0.0
20190114:0507,332.77,404.31,17.65,6.77,1.66,0.0
20190114:0607,529.13,660.99,30.58,14.82,1.1,0.0
20190114:0707,667.03,873.37,42.49,17.96,0.62,0.0
20190114:0807,743.57,1010.65,52.37,19.88,0.41,0.0
20190114:0907,780.66,1075.03,58.24,21.32,0.62,0.0
20190114:1007,769.11,1061.96,57.82,22.35,0.62,0.0
20190114:1107,699.75,953.79,51.32,23.05,0.55,0.0
20190114:1207,580.07,775.33,41.11,23.43,0.34,0.0
20190114:1307,412.36,542.37,29.04,23.39,0.34,0.0
20190114:1407,52.56,82.04,16.02,22.9,0.48,0.0
20190114:1507,1.62,9.77,2.49,21.6,0.21,0.0
20190114:1607,0.0,0.0,0.0,19.35,0.69,0.0
20190114:1707,0.0,0.0,0.0,15.42,1.59,0.0
20190114:1807,0.0,0.0,0.0,12.85,2.0,0.0
20190114:1907,0.0,0.0,0.0,11.08,2.14,0.0
20190114:2007,0.0,0.0,0.0,9.57,2.21,0.0
20190114:2107,0.0,0.0,0.0,8.44,2.28,0.0
20190114:2207,0.0,0.0,0.0,7.57,2.34,0.0
20190114:2307,0.0,0.0,0.0,6.84,2.34,0.0
20190115:0007,0.0,0.0,0.0,6.22,2.34,0.0
20190115:0107,0.0,0.0,0.0,5.67,2.34,0.0
20190115:0207,0.0,0.0,0.0,5.15,2.28,0.0
20190115:0307,0.0,0.0,0.0,4.67,2.28,0.0
20190115:0407,11.8,25.39,4.13,4.25,2.28,0.0
20190115:0507,322.42,393.96,17.63,7.69,1.52,0.0
20190115:0607,519.76,652.51,30.59,15.83,1.03,0.0
20190115:0707,661.45,869.54,42.54,18.63,0.55,0.0
20190115:0807,753.78,1006.93,52.47,20.33,1.17,0.0
20190115:0907,798.95,1072.35,58.4,21.55,1.72,0.0
20190115:1007,786.86,1053.15,58.02,22.35,1.93,0.0
20190115:1107,720.58,952.07,51.52,22.82,2.0,0.0
20190115:1207,593.41,768.84,41.28,22.93,2.0,0.0
20190115:1307,418.2,538.01,29.19,22.69,1.93,0.0
20190115:1407,54.46,84.0,16.15,22.11,2.0,0.0
20190115:1507,2.1,10.74,2.61,20.75,1.66,0.0
20190115:1607,0.0,0.0,0.0,19.13,0.55,0.0
20190115:1707,0.0,0.0,0.0,16.71,1.24,0.0
20190115:1807,0.0,0.0,0.0,13.85,2.07,0.0
20190115:1907,0.0,0.0,0.0,12.43,2.21,0.0
20190115:2007,0.0,0.0,0.0,11.19,2.21,0.0
20190115:2107,0.0,0.0,0.0,10.19,2.14,0.0
20190115:2207,0.0,0.0,0.0,9.28,2.07,0.0
20190115:2307,0.0,0.0,0.0,8.41,2.07,0.0
20190116:0007,0.0,0.0,0.0,7.63,2.07,0.0
20190116:0107,0.0,0.0,0.0,7.0,2.07,0.0
20190116:0207,0.0,0.0,0.0,6.57,2.14,0.0
20190116:0307,0.0,0.0,0.0,6.2,2.14,0.0
20190116:0407,11.0,24.42,4.09,5.88,2.14,0.0
20190116:0507,315.65,387.87,17.61,8.93,1.59,0.0
20190116:0607,519.39,650.41,30.6,15.92,1.24,0.0
20190116:0707,662.66,862.03,42.58,18.71,1.03,0.0
20190116:0807,747.25,1006.01,52.57,20.33,0.83,0.0
20190116:0907,785.13,1064.09,58.56,21.63,1.24,0.0
20190116:1007,775.76,1045.07,58.22,22.5,1.59,0.0
20190116:1107,714.93,951.13,51.71,23.04,1.66,0.0
20190116:1207,593.36,773.8,41.46,23.23,1.66,0.0
20190116:1307,417.56,539.32,29.34,23.13,1.72,0.0
20190116:1407,53.59,83.02,16.28,22.5,2.14,0.0
20190116:1507,2.1,10.74,2.72,21.18,1.72,0.0
20190116:1607,0.0,0.0,0.0,19.86,0.9,0.0
20190116:1707,0.0,0.0,0.0,18.63,0.41,0.0
20190116:1807,0.0,0.0,0.0,15.63,1.38,0.0
20190116:1907,0.0,0.0,0.0,13.31,1.72,0.0
20190116:2007,0.0,0.0,0.0,11.71,1.86,0.0
20190116:2107,0.0,0.0,0.0,10.35,1.93,0.0
20190116:2207,0.0,0.0,0.0,9.22,2.07,0.0
20190116:2307,0.0,0.0,0.0,8.35,2.07,0.0
20190117:0007,0.0,0.0,0.0,7.66,2.14,0.0
20190117:0107,0.0,0.0,0.0,7.21,2.14,0.0
20190117:0207,0.0,0.0,0.0,6.79,2.14,0.0
20190117:0307,0.0,0.0,0.0,6.44,2.14,0.0
20190117:0407,10.99,24.42,4.05,6.13,2.14,0.0
20190117:0507,315.63,389.35,17.59,9.59,1.52,0.0
20190117:0607,516.49,649.09,30.61,16.64,1.24,0.0
20190117:0707,665.85,866.09,42.64,19.34,1.24,0.0
20190117:0807,750.67,1010.96,52.67,20.88,0.97,0.0
20190117:0907,790.19,1076.25,58.74,21.96,1.17,0.0
20190117:1007,774.14,1051.98,58.43,22.84,1.31,0.0
20190117:1107,714.3,957.94,51.91,23.4,1.38,0.0
20190117:1207,591.86,774.77,41.63,23.52,1.52,0.0
20190117:1307,420.12,544.07,29.49,23.38,1.59,0.0
20190117:1407,52.7,82.04,16.42,22.8,1.66,0.0
20190117:1507,2.57,11.72,2.84,21.68,1.17,0.0
20190117:1607,0.0,0.0,0.0,19.99,0.76,0.0
20190117:1707,0.0,0.0,0.0,17.23,1.66,0.0
20190117:1807,0.0,0.0,0.0,15.25,2.21,0.0
20190117:1907,0.0,0.0,0.0,13.61,2.21,0.0
20190117:2007,0.0,0.0,0.0,12.1,2.14,0.0
20190117:2107,0.0,0.0,0.0,10.87,2.14,0.0
20190117:2207,0.0,0.0,0.0,9.82,2.07,0.0
20190117:2307,0.0,0.0,0.0,8.95,2.07,0.0
20190118:0007,0.0,0.0,0.0,8.19,2.07,0.0
20190118:0107,0.0,0.0,0.0,7.53,2.07,0.0
20190118:0207,0.0,0.0,0.0,6.99,2.07,0.0
20190118:0307,0.0,0.0,0.0,6.68,2.07,0.0
20190118:0407,10.97,24.42,4.02,6.37,2.07,0.0
20190118:0507,316.47,390.56,17.58,9.58,1.52,0.0
20190118:0607,511.87,637.73,30.63,15.45,1.38,0.0
20190118:0707,650.99,841.99,42.69,18.04,1.03,0.0
20190118:0807,744.98,991.88,52.79,19.79,1.1,0.0
20190118:0907,790.43,1063.81,58.91,21.23,1.45,0.0
20190118:1007,778.41,1045.78,58.64,22.28,1.66,0.0
20190118:1107,708.1,942.05,52.12,22.75,1.52,0.0
20190118:1207,587.89,765.95,41.81,23.01,1.59,0.0
20190118:1307,416.37,537.49,29.65,22.86,1.59,0.0
20190118:1407,54.37,84.0,16.55,22.19,1.24,0.0
20190118:1507,2.09,10.74,2.95,21.24,0.48,0.0
20190118:1607,0.0,0.0,0.0,19.48,0.76,0.0
20190118:1707,0.0,0.0,0.0,17.12,1.86,0.0
20190118:1807,0.0,0.0,0.0,15.24,2.21,0.0
20190118:1907,0.0,0.0,0.0,14.02,2.07,0.0
20190118:2007,0.0,0.0,0.0,12.6,1.93,0.0
20190118:2107,0.0,0.0,0.0,11.61,1.93,0.0
20190118:2207,0.0,0.0,0.0,10.58,1.93,0.0
20190118:2307,0.0,0.0,0.0,10.18,1.86,0.0
20190119:0007,0.0,0.0,0.0,9.68,1.86,0.0
20190119:0107,0.0,0.0,0.0,8.88,1.93,0.0
20190119:0207,0.0,0.0,0.0,8.57,1.93,0.0
20190119:0307,0.0,0.0,0.0,8.22,1.93,0.0
20190119:0407,10.88,24.42,3.99,7.94,1.93,0.0
20190119:0507,299.99,372.63,17.58,10.78,1.45,0.0
20190119:0607,509.35,635.69,30.65,15.84,1.38,0.0
