Latitude (decimal degrees):	11.662
Longitude (decimal degrees):	37.375
Elevation (m):	1786
Radiation database:	PVGIS-SARAH2


Slope: 18 deg. (optimum)
Azimuth: -6 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:1807,0.0,0.0,0.0,22.05,1.17,0.0
20190103:1907,0.0,0.0,0.0,21.71,0.41,0.0
20190103:2007,0.0,0.0,0.0,20.75,0.69,0.0
20190103:2107,0.0,0.0,0.0,18.6,1.45,0.0
20190103:2207,0.0,0.0,0.0,16.97,2.0,0.0
20190103:2307,0.0,0.0,0.0,16.16,2.41,0.0
20190104:0007,0.0,0.0,0.0,15.94,2.9,0.0
20190104:0107,0.0,0.0,0.0,15.79,2.97,0.0
20190104:0207,0.0,0.0,0.0,15.56,2.9,0.0
20190104:0307,0.0,0.0,0.0,15.14,2.76,0.0
20190104:0407,28.69,60.46,2.75,14.6,2.83,0.0
20190104:0507,311.99,395.39,15.97,15.79,2.83,0.0
20190104:0607,535.75,666.2,28.57,18.9,3.45,0.0
20190104:0707,689.53,873.28,40.05,21.23,4.0,0.0
20190104:0807,787.56,1019.28,49.42,22.94,4.14,0.0
20190104:0907,826.52,1086.78,54.94,24.19,4.0,0.0
20190104:1007,811.24,1074.3,54.72,25.24,3.72,0.0
20190104:1107,742.79,979.45,48.87,26.26,3.59,0.0
20190104:1207,621.09,809.55,39.31,27.06,3.52,0.0
20190104:1307,449.11,583.39,27.73,27.42,3.38,0.0
20190104:1407,224.83,312.34,15.07,27.24,2.83,0.0
20190104:1507,0.0,0.0,0.0,26.06,1.38,0.0
20190104:1607,0.0,0.0,0.0,23.76,1.17,0.0
20190104:1707,0.0,0.0,0.0,21.3,1.66,0.0
20190104:1807,0.0,0.0,0.0,19.5,2.41,0.0
20190104:1907,0.0,0.0,0.0,18.3,2.69,0.0
20190104:2007,0.0,0.0,0.0,17.49,3.03,0.0
20190104:2107,0.0,0.0,0.0,16.87,3.31,0.0
20190104:2207,0.0,0.0,0.0,16.25,3.38,0.0
20190104:2307,0.0,0.0,0.0,15.64,3.45,0.0
20190105:0007,0.0,0.0,0.0,15.01,3.59,0.0
20190105:0107,0.0,0.0,0.0,14.42,3.66,0.0
20190105:0207,0.0,0.0,0.0,13.87,3.59,0.0
20190105:0307,0.0,0.0,0.0,13.47,3.59,0.0
20190105:0407,33.55,68.8,2.68,13.26,3.66,0.0
20190105:0507,323.04,406.02,15.92,14.63,3.45,0.0
20190105:0607,547.76,676.32,28.54,17.98,3.93,0.0
20190105:0707,700.2,886.19,40.05,20.76,4.0,0.0
20190105:0807,802.39,1040.65,49.46,22.7,4.07,0.0
20190105:0907,843.87,1115.32,55.02,23.88,3.72,0.0
20190105:1007,816.86,1090.72,54.85,24.71,3.1,0.0
20190105:1107,744.51,995.88,49.02,25.45,2.41,0.0
20190105:1207,632.95,838.83,39.46,26.02,1.93,0.0
20190105:1307,457.89,603.33,27.87,26.51,1.45,0.0
20190105:1407,238.83,329.99,15.2,25.77,2.07,0.0
20190105:1507,0.0,0.0,0.0,23.79,2.21,0.0
20190105:1607,0.0,0.0,0.0,21.82,1.79,0.0
20190105:1707,0.0,0.0,0.0,20.9,1.38,0.0
20190105:1807,0.0,0.0,0.0,21.14,1.1,0.0
20190105:1907,0.0,0.0,0.0,18.69,1.86,0.0
20190105:2007,0.0,0.0,0.0,16.7,2.28,0.0
20190105:2107,0.0,0.0,0.0,15.4,2.48,0.0
20190105:2207,0.0,0.0,0.0,14.53,2.62,0.0
20190105:2307,0.0,0.0,0.0,13.75,2.62,0.0
20190106:0007,0.0,0.0,0.0,13.19,2.62,0.0
20190106:0107,0.0,0.0,0.0,12.79,2.76,0.0
20190106:0207,0.0,0.0,0.0,12.47,2.9,0.0
20190106:0307,0.0,0.0,0.0,12.18,2.97,0.0
20190106:0407,19.62,44.48,2.61,11.9,2.9,0.0
20190106:0507,305.48,383.73,15.86,13.47,2.62,0.0
20190106:0607,514.31,640.49,28.51,18.23,2.76,0.0
20190106:0707,669.95,854.41,40.04,21.38,3.24,0.0
20190106:0807,765.2,1006.36,49.5,23.14,2.83,0.0
20190106:0907,793.31,1073.94,55.11,24.03,1.93,0.0
20190106:1007,773.12,1062.63,54.99,24.83,1.31,0.0
20190106:1107,716.69,970.0,49.17,25.7,1.59,0.0
20190106:1207,593.87,777.37,39.6,26.38,2.62,0.0
20190106:1307,399.13,513.17,28.01,26.11,3.86,0.0
20190106:1407,181.41,248.55,15.33,25.14,4.14,0.0
20190106:1507,0.0,0.0,0.0,23.24,2.97,0.0
20190106:1607,0.0,0.0,0.0,21.68,1.72,0.0
20190106:1707,0.0,0.0,0.0,20.99,0.76,0.0
20190106:1807,0.0,0.0,0.0,20.23,0.76,0.0
20190106:1907,0.0,0.0,0.0,19.77,0.83,0.0
20190106:2007,0.0,0.0,0.0,18.59,1.24,0.0
20190106:2107,0.0,0.0,0.0,17.3,1.59,0.0
20190106:2207,0.0,0.0,0.0,16.33,1.86,0.0
20190106:2307,0.0,0.0,0.0,15.69,1.86,0.0
20190107:0007,0.0,0.0,0.0,15.3,1.79,0.0
20190107:0107,0.0,0.0,0.0,15.02,1.86,0.0
20190107:0207,0.0,0.0,0.0,14.66,1.93,0.0
20190107:0307,0.0,0.0,0.0,14.13,2.07,0.0
20190107:0407,14.76,36.05,2.54,13.58,2.28,0.0
20190107:0507,83.32,116.26,15.81,14.58,2.0,0.0
20190107:0607,136.09,181.74,28.48,19.18,1.86,0.0
20190107:0707,361.22,462.23,40.05,21.93,1.66,0.0
20190107:0807,637.43,835.78,49.54,23.36,2.07,0.0
20190107:0907,714.74,950.86,55.21,24.45,2.34,0.0
20190107:1007,725.85,969.72,55.13,25.41,2.48,0.0
20190107:1107,691.52,916.86,49.33,26.05,2.69,0.0
20190107:1207,601.76,783.23,39.76,26.24,3.1,0.0
20190107:1307,454.49,585.12,28.15,26.0,3.59,0.0
20190107:1407,232.26,317.59,15.46,25.24,3.59,0.0
20190107:1507,0.0,0.0,0.0,23.44,2.48,0.0
20190107:1607,0.0,0.0,0.0,22.05,1.52,0.0
20190107:1707,0.0,0.0,0.0,21.68,0.55,0.0
20190107:1807,0.0,0.0,0.0,20.98,0.76,0.0
20190107:1907,0.0,0.0,0.0,20.19,1.1,0.0
20190107:2007,0.0,0.0,0.0,17.86,1.52,0.0
20190107:2107,0.0,0.0,0.0,16.69,1.59,0.0
20190107:2207,0.0,0.0,0.0,16.26,1.59,0.0
20190107:2307,0.0,0.0,0.0,15.64,1.79,0.0
20190108:0007,0.0,0.0,0.0,14.75,2.07,0.0
20190108:0107,0.0,0.0,0.0,13.65,2.48,0.0
20190108:0207,0.0,0.0,0.0,12.84,2.76,0.0
20190108:0307,0.0,0.0,0.0,12.2,2.76,0.0
20190108:0407,24.34,53.47,2.48,11.96,2.69,0.0
20190108:0507,310.31,390.67,15.77,13.62,2.55,0.0
20190108:0607,524.25,654.92,28.46,18.29,2.55,0.0
20190108:0707,678.48,872.43,40.06,21.78,2.83,0.0
20190108:0807,773.43,1022.59,49.6,23.63,2.76,0.0
20190108:0907,813.38,1098.54,55.32,24.71,2.41,0.0
20190108:1007,791.98,1082.67,55.28,25.48,1.86,0.0
20190108:1107,726.87,995.22,49.49,26.24,1.31,0.0
20190108:1207,614.15,820.14,39.91,26.67,1.52,0.0
20190108:1307,459.37,598.55,28.3,26.96,2.69,0.0
20190108:1407,239.47,328.37,15.6,25.9,3.24,0.0
20190108:1507,0.0,0.0,0.0,23.74,2.55,0.0
20190108:1607,0.0,0.0,0.0,22.09,1.66,0.0
20190108:1707,0.0,0.0,0.0,21.55,0.55,0.0
20190108:1807,0.0,0.0,0.0,20.46,0.9,0.0
20190108:1907,0.0,0.0,0.0,18.79,1.31,0.0
20190108:2007,0.0,0.0,0.0,17.06,1.72,0.0
20190108:2107,0.0,0.0,0.0,16.19,1.93,0.0
20190108:2207,0.0,0.0,0.0,15.84,1.93,0.0
20190108:2307,0.0,0.0,0.0,15.72,1.86,0.0
20190109:0007,0.0,0.0,0.0,15.42,1.79,0.0
20190109:0107,0.0,0.0,0.0,14.81,1.93,0.0
20190109:0207,0.0,0.0,0.0,14.06,2.28,0.0
20190109:0307,0.0,0.0,0.0,13.32,2.62,0.0
20190109:0407,14.35,35.71,2.42,12.78,2.76,0.0
20190109:0507,285.7,361.09,15.73,14.2,2.41,0.0
20190109:0607,511.22,642.51,28.44,19.34,2.41,0.0
20190109:0707,674.83,869.69,40.07,22.4,2.9,0.0
20190109:0807,770.04,1018.78,49.65,24.01,2.83,0.0
20190109:0907,802.65,1088.2,55.43,24.92,2.21,0.0
20190109:1007,784.59,1086.4,55.43,25.87,1.38,0.0
20190109:1107,725.88,993.66,49.66,26.19,1.31,0.0
20190109:1207,627.34,834.46,40.07,26.89,1.93,0.0
20190109:1307,464.71,602.4,28.44,26.8,3.24,0.0
20190109:1407,240.85,329.45,15.73,25.77,3.38,0.0
20190109:1507,1.17,8.83,2.43,23.82,2.69,0.0
20190109:1607,0.0,0.0,0.0,22.3,1.59,0.0
20190109:1707,0.0,0.0,0.0,21.49,0.41,0.0
20190109:1807,0.0,0.0,0.0,20.45,0.76,0.0
20190109:1907,0.0,0.0,0.0,18.64,1.38,0.0
20190109:2007,0.0,0.0,0.0,17.08,1.86,0.0
20190109:2107,0.0,0.0,0.0,16.1,2.0,0.0
20190109:2207,0.0,0.0,0.0,15.55,2.0,0.0
20190109:2307,0.0,0.0,0.0,15.19,1.79,0.0
20190110:0007,0.0,0.0,0.0,14.93,1.66,0.0
20190110:0107,0.0,0.0,0.0,14.59,1.86,0.0
20190110:0207,0.0,0.0,0.0,13.99,2.28,0.0
20190110:0307,0.0,0.0,0.0,13.36,2.55,0.0
20190110:0407,16.2,39.65,2.37,12.86,2.76,0.0
20190110:0507,298.49,377.41,15.69,14.25,2.48,0.0
20190110:0607,514.32,644.16,28.43,19.28,2.76,0.0
20190110:0707,670.2,861.93,40.09,22.27,2.97,0.0
20190110:0807,760.22,1012.32,49.72,23.71,2.28,0.0
20190110:0907,790.84,1088.38,55.55,24.56,1.38,0.0
20190110:1007,785.46,1080.12,55.6,25.26,1.52,0.0
20190110:1107,739.25,993.76,49.83,26.13,2.28,0.0
20190110:1207,630.29,825.14,40.24,26.5,2.97,0.0
20190110:1307,469.28,603.69,28.59,26.17,3.86,0.0
20190110:1407,241.68,328.82,15.87,25.25,3.79,0.0
20190110:1507,2.49,12.79,2.55,23.41,2.62,0.0
20190110:1607,0.0,0.0,0.0,21.99,1.59,0.0
20190110:1707,0.0,0.0,0.0,21.43,0.55,0.0
20190110:1807,0.0,0.0,0.0,20.57,0.76,0.0
20190110:1907,0.0,0.0,0.0,18.89,1.31,0.0
20190110:2007,0.0,0.0,0.0,17.16,1.72,0.0
20190110:2107,0.0,0.0,0.0,16.17,1.86,0.0
20190110:2207,0.0,0.0,0.0,15.42,2.0,0.0
20190110:2307,0.0,0.0,0.0,15.05,2.0,0.0
20190111:0007,0.0,0.0,0.0,14.86,2.07,0.0
20190111:0107,0.0,0.0,0.0,14.18,2.28,0.0
20190111:0207,0.0,0.0,0.0,13.29,2.41,0.0
20190111:0307,0.0,0.0,0.0,12.64,2.55,0.0
20190111:0407,11.46,30.6,2.32,12.21,2.69,0.0
20190111:0507,289.77,365.63,15.66,13.8,2.55,0.0
20190111:0607,516.48,644.88,28.42,18.62,2.76,0.0
20190111:0707,671.98,857.87,40.11,21.89,3.45,0.0
20190111:0807,776.57,1013.83,49.79,23.58,3.66,0.0
20190111:0907,819.95,1091.0,55.68,24.61,3.31,0.0
20190111:1007,806.5,1083.76,55.77,25.55,2.9,0.0
20190111:1107,733.25,985.71,50.01,26.24,2.28,0.0
20190111:1207,618.4,824.55,40.4,26.65,1.66,0.0
20190111:1307,452.33,600.08,28.74,27.07,1.03,0.0
20190111:1407,241.72,333.91,16.01,26.53,1.66,0.0
20190111:1507,2.93,13.66,2.68,24.44,1.66,0.0
20190111:1607,0.0,0.0,0.0,22.35,0.97,0.0
20190111:1707,0.0,0.0,0.0,21.68,0.34,0.0
20190111:1807,0.0,0.0,0.0,19.96,1.45,0.0
20190111:1907,0.0,0.0,0.0,18.07,2.0,0.0
20190111:2007,0.0,0.0,0.0,16.6,2.28,0.0
20190111:2107,0.0,0.0,0.0,15.63,2.62,0.0
20190111:2207,0.0,0.0,0.0,15.02,2.83,0.0
20190111:2307,0.0,0.0,0.0,14.61,2.97,0.0
20190112:0007,0.0,0.0,0.0,14.23,3.1,0.0
20190112:0107,0.0,0.0,0.0,13.84,3.17,0.0
20190112:0207,0.0,0.0,0.0,13.48,3.17,0.0
20190112:0307,0.0,0.0,0.0,13.09,3.1,0.0
20190112:0407,2.78,11.77,2.27,12.63,3.03,0.0
20190112:0507,298.2,375.98,15.63,13.85,2.83,0.0
20190112:0607,517.67,643.51,28.41,18.05,2.97,0.0
20190112:0707,678.29,862.05,40.14,21.31,3.66,0.0
20190112:0807,781.91,1018.98,49.87,23.1,3.66,0.0
20190112:0907,825.02,1097.05,55.82,24.13,3.24,0.0
20190112:1007,807.15,1083.3,55.94,25.05,2.83,0.0
20190112:1107,743.72,998.06,50.19,25.84,2.34,0.0
20190112:1207,628.46,835.9,40.57,26.35,1.79,0.0
20190112:1307,456.51,601.99,28.9,26.7,1.38,0.0
20190112:1407,244.5,336.31,16.15,26.31,2.0,0.0
20190112:1507,3.96,15.52,2.8,23.99,2.07,0.0
20190112:1607,0.0,0.0,0.0,21.9,1.45,0.0
20190112:1707,0.0,0.0,0.0,20.91,0.97,0.0
20190112:1807,0.0,0.0,0.0,20.16,1.24,0.0
20190112:1907,0.0,0.0,0.0,18.13,1.93,0.0
20190112:2007,0.0,0.0,0.0,16.46,2.14,0.0
20190112:2107,0.0,0.0,0.0,15.13,2.34,0.0
20190112:2207,0.0,0.0,0.0,14.23,2.48,0.0
20190112:2307,0.0,0.0,0.0,13.7,2.62,0.0
20190113:0007,0.0,0.0,0.0,13.22,2.76,0.0
20190113:0107,0.0,0.0,0.0,12.88,2.97,0.0
20190113:0207,0.0,0.0,0.0,12.74,3.1,0.0
20190113:0307,0.0,0.0,0.0,12.69,3.1,0.0
20190113:0407,0.0,0.0,0.0,12.56,2.97,0.0
20190113:0507,295.97,373.9,15.6,14.0,2.69,0.0
20190113:0607,512.79,641.4,28.41,18.72,2.62,0.0
20190113:0707,670.18,861.13,40.18,21.88,2.9,0.0
20190113:0807,767.93,1017.95,49.95,23.53,2.55,0.0
20190113:0907,798.14,1097.07,55.96,24.64,1.52,0.0
20190113:1007,776.34,1089.76,56.12,26.07,0.9,0.0
20190113:1107,723.43,992.78,50.37,25.73,1.1,0.0
20190113:1207,628.77,837.02,40.74,26.29,1.72,0.0
20190113:1307,469.1,610.53,29.05,26.59,2.62,0.0
20190113:1407,248.83,338.67,16.28,25.7,3.38,0.0
20190113:1507,3.94,15.43,2.93,23.69,2.97,0.0
20190113:1607,0.0,0.0,0.0,22.09,1.86,0.0
20190113:1707,0.0,0.0,0.0,21.48,0.07,0.0
20190113:1807,0.0,0.0,0.0,19.02,1.79,0.0
20190113:1907,0.0,0.0,0.0,17.62,1.86,0.0
20190113:2007,0.0,0.0,0.0,16.21,2.07,0.0
20190113:2107,0.0,0.0,0.0,15.29,2.07,0.0
20190113:2207,0.0,0.0,0.0,14.35,2.21,0.0
20190113:2307,0.0,0.0,0.0,13.53,2.28,0.0
20190114:0007,0.0,0.0,0.0,12.92,2.41,0.0
20190114:0107,0.0,0.0,0.0,12.57,2.48,0.0
20190114:0207,0.0,0.0,0.0,12.35,2.62,0.0
20190114:0307,0.0,0.0,0.0,12.12,2.69,0.0
20190114:0407,0.0,0.0,0.0,11.86,2.62,0.0
20190114:0507,267.63,338.4,15.58,13.37,2.21,0.0
20190114:0607,495.36,622.49,28.41,18.52,1.93,0.0
20190114:0707,645.48,838.39,40.22,21.94,1.93,0.0
20190114:0807,736.71,999.22,50.04,23.55,1.17,0.0
20190114:0907,770.28,1077.58,56.1,25.07,0.76,0.0
20190114:1007,780.43,1071.52,56.31,24.88,1.45,0.0
20190114:1107,729.8,982.09,50.56,25.65,2.0,0.0
20190114:1207,629.78,828.45,40.92,26.26,2.48,0.0
20190114:1307,463.75,599.86,29.21,26.3,3.1,0.0
20190114:1407,243.5,331.23,16.42,25.64,3.38,0.0
20190114:1507,4.45,16.32,3.05,23.81,2.55,0.0
20190114:1607,0.0,0.0,0.0,22.05,1.52,0.0
20190114:1707,0.0,0.0,0.0,21.25,0.55,0.0
20190114:1807,0.0,0.0,0.0,19.91,0.9,0.0
20190114:1907,0.0,0.0,0.0,18.23,1.52,0.0
20190114:2007,0.0,0.0,0.0,16.76,1.79,0.0
20190114:2107,0.0,0.0,0.0,15.85,2.0,0.0
20190114:2207,0.0,0.0,0.0,15.1,2.14,0.0
20190114:2307,0.0,0.0,0.0,14.57,2.07,0.0
20190115:0007,0.0,0.0,0.0,14.18,2.0,0.0
20190115:0107,0.0,0.0,0.0,13.73,2.07,0.0
20190115:0207,0.0,0.0,0.0,13.27,2.14,0.0
20190115:0307,0.0,0.0,0.0,12.8,2.28,0.0
20190115:0407,0.0,0.0,0.0,12.35,2.34,0.0
20190115:0507,267.91,340.06,15.56,13.88,2.0,0.0
20190115:0607,484.86,611.77,28.42,19.15,1.79,0.0
20190115:0707,631.79,831.54,40.26,22.02,1.1,0.0
20190115:0807,737.02,992.56,50.13,22.88,1.31,0.0
20190115:0907,791.91,1071.02,56.26,24.07,2.0,0.0
20190115:1007,794.36,1065.0,56.5,25.07,2.76,0.0
20190115:1107,744.33,983.11,50.76,25.73,3.31,0.0
20190115:1207,640.03,829.51,41.1,25.88,3.66,0.0
20190115:1307,462.19,593.65,29.37,25.63,3.59,0.0
20190115:1407,238.78,323.46,16.56,25.07,3.38,0.0
20190115:1507,5.89,19.74,3.17,23.56,2.28,0.0
20190115:1607,0.0,0.0,0.0,22.01,1.66,0.0
20190115:1707,0.0,0.0,0.0,21.07,1.03,0.0
20190115:1807,0.0,0.0,0.0,20.8,0.28,0.0
20190115:1907,0.0,0.0,0.0,19.3,1.1,0.0
20190115:2007,0.0,0.0,0.0,17.78,1.59,0.0
20190115:2107,0.0,0.0,0.0,16.82,1.72,0.0
20190115:2207,0.0,0.0,0.0,16.02,1.93,0.0
20190115:2307,0.0,0.0,0.0,15.28,2.0,0.0
20190116:0007,0.0,0.0,0.0,14.8,2.07,0.0
20190116:0107,0.0,0.0,0.0,14.53,2.07,0.0
20190116:0207,0.0,0.0,0.0,14.13,2.21,0.0
20190116:0307,0.0,0.0,0.0,13.52,2.34,0.0
20190116:0407,0.0,0.0,0.0,13.04,2.34,0.0
20190116:0507,258.84,329.53,15.55,14.15,1.93,0.0
20190116:0607,479.79,604.68,28.44,19.06,1.79,0.0
20190116:0707,634.59,823.69,40.31,22.18,1.93,0.0
20190116:0807,732.21,978.07,50.24,23.3,1.72,0.0
20190116:0907,769.91,1062.15,56.42,24.59,1.1,0.0
20190116:1007,771.74,1063.67,56.7,25.04,1.24,0.0
20190116:1107,726.23,976.4,50.96,25.92,2.07,0.0
20190116:1207,628.14,822.66,41.28,26.27,2.76,0.0
20190116:1307,457.77,588.95,29.52,26.08,3.59,0.0
20190116:1407,240.66,325.93,16.7,25.31,3.72,0.0
20190116:1507,5.84,19.59,3.3,23.69,2.55,0.0
20190116:1607,0.0,0.0,0.0,22.05,1.79,0.0
20190116:1707,0.0,0.0,0.0,20.93,1.31,0.0
20190116:1807,0.0,0.0,0.0,20.88,0.69,0.0
20190116:1907,0.0,0.0,0.0,20.45,0.41,0.0
20190116:2007,0.0,0.0,0.0,19.44,1.1,0.0
20190116:2107,0.0,0.0,0.0,17.75,1.45,0.0
20190116:2207,0.0,0.0,0.0,17.02,1.59,0.0
20190116:2307,0.0,0.0,0.0,16.81,1.45,0.0
20190117:0007,0.0,0.0,0.0,16.76,1.45,0.0
20190117:0107,0.0,0.0,0.0,16.62,1.38,0.0
20190117:0207,0.0,0.0,0.0,15.95,1.52,0.0
20190117:0307,0.0,0.0,0.0,14.91,1.79,0.0
20190117:0407,0.0,0.0,0.0,14.18,1.93,0.0
20190117:0507,260.37,333.21,15.54,14.95,1.72,0.0
20190117:0607,478.49,605.35,28.45,19.36,1.59,0.0
20190117:0707,633.64,825.14,40.37,21.97,1.66,0.0
20190117:0807,740.26,987.2,50.34,23.5,1.93,0.0
20190117:0907,781.34,1059.06,56.59,24.61,1.93,0.0
20190117:1007,780.25,1061.78,56.91,25.62,2.0,0.0
20190117:1107,727.59,974.57,51.16,26.27,2.41,0.0
20190117:1207,630.56,821.98,41.46,26.38,3.24,0.0
20190117:1307,468.87,600.92,29.68,26.09,4.21,0.0
20190117:1407,244.95,330.81,16.84,25.2,4.21,0.0
20190117:1507,6.97,21.41,3.42,23.62,2.9,0.0
20190117:1607,0.0,0.0,0.0,22.19,1.79,0.0
20190117:1707,0.0,0.0,0.0,21.2,0.9,0.0
20190117:1807,0.0,0.0,0.0,20.99,0.55,0.0
20190117:1907,0.0,0.0,0.0,19.8,1.24,0.0
20190117:2007,0.0,0.0,0.0,18.79,1.59,0.0
20190117:2107,0.0,0.0,0.0,18.37,1.59,0.0
20190117:2207,0.0,0.0,0.0,18.66,1.24,0.0
20190117:2307,0.0,0.0,0.0,18.74,0.83,0.0
20190118:0007,0.0,0.0,0.0,17.96,0.83,0.0
20190118:0107,0.0,0.0,0.0,17.16,1.24,0.0
20190118:0207,0.0,0.0,0.0,15.78,1.59,0.0
20190118:0307,0.0,0.0,0.0,14.87,1.86,0.0
20190118:0407,0.0,0.0,0.0,14.31,2.07,0.0
20190118:0507,251.36,322.0,15.53,14.97,1.72,0.0
20190118:0607,469.61,593.31,28.48,19.22,1.59,0.0
20190118:0707,632.52,821.53,40.43,21.96,1.79,0.0
20190118:0807,733.62,983.58,50.46,23.42,1.59,0.0
20190118:0907,774.3,1056.54,56.76,24.37,1.52,0.0
20190118:1007,781.88,1059.29,57.12,25.32,2.14,0.0
20190118:1107,733.29,972.05,51.37,25.85,2.97,0.0
20190118:1207,629.56,811.18,41.64,25.74,4.07,0.0
20190118:1307,464.77,592.38,29.85,25.35,4.48,0.0
20190118:1407,242.42,326.66,16.98,24.78,3.93,0.0
20190118:1507,19.15,49.91,3.54,23.32,2.69,0.0
20190118:1607,0.0,0.0,0.0,22.22,1.79,0.0
20190118:1707,0.0,0.0,0.0,21.67,0.97,0.0
20190118:1807,0.0,0.0,0.0,21.28,0.83,0.0
20190118:1907,0.0,0.0,0.0,20.89,1.03,0.0
20190118:2007,0.0,0.0,0.0,20.37,1.1,0.0
20190118:2107,0.0,0.0,0.0,19.21,1.52,0.0
20190118:2207,0.0,0.0,0.0,18.22,1.79,0.0
20190118:2307,0.0,0.0,0.0,17.63,1.72,0.0
20190119:0007,0.0,0.0,0.0,17.42,1.52,0.0
20190119:0107,0.0,0.0,0.0,17.71,1.17,0.0
20190119:0207,0.0,0.0,0.0,18.0,0.9,0.0
20190119:0307,0.0,0.0,0.0,17.01,1.31,0.0
20190119:0407,0.0,0.0,0.0,15.61,1.79,0.0
20190119:0507,243.72,314.25,15.53,16.09,1.72,0.0
20190119:0607,464.62,588.07,28.5,19.96,1.72,0.0
