Latitude (decimal degrees):	8.230
Longitude (decimal degrees):	34.960
Elevation (m):	794
Radiation database:	PVGIS-SARAH2


Slope: 13 deg. (optimum)
Azimuth: 20 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190102:1906,0.0,0.0,0.0,23.12,0.97,0.0
20190102:2006,0.0,0.0,0.0,21.99,1.1,0.0
20190102:2106,0.0,0.0,0.0,20.81,1.31,0.0
20190102:2206,0.0,0.0,0.0,19.98,1.45,0.0
20190102:2306,0.0,0.0,0.0,19.25,1.45,0.0
20190103:0006,0.0,0.0,0.0,18.8,1.45,0.0
20190103:0106,0.0,0.0,0.0,18.27,1.45,0.0
20190103:0206,0.0,0.0,0.0,18.07,1.45,0.0
20190103:0306,0.0,0.0,0.0,17.73,1.52,0.0
20190103:0406,0.0,0.0,0.0,17.46,1.59,0.0
20190103:0506,65.11,96.14,15.41,18.96,1.31,0.0
20190103:0606,359.18,470.17,28.41,24.26,1.17,0.0
20190103:0706,523.0,692.94,40.51,27.11,1.38,0.0
20190103:0806,641.85,869.52,50.83,28.94,1.72,0.0
20190103:0906,687.39,950.67,57.61,30.42,1.66,0.0
20190103:1006,612.39,848.18,58.46,31.54,1.38,0.0
20190103:1106,229.06,313.81,52.96,31.74,0.9,0.0
20190103:1206,180.03,250.22,43.31,32.05,0.76,0.0
20190103:1306,294.01,398.71,31.55,31.88,0.55,0.0
20190103:1406,265.39,364.93,18.72,31.5,0.41,0.0
20190103:1506,45.59,83.52,5.34,30.52,0.83,0.0
20190103:1606,0.0,0.0,0.0,28.36,1.1,0.0
20190103:1706,0.0,0.0,0.0,27.34,0.9,0.0
20190103:1806,0.0,0.0,0.0,27.89,0.69,0.0
20190103:1906,0.0,0.0,0.0,27.33,0.48,0.0
20190103:2006,0.0,0.0,0.0,26.67,0.62,0.0
20190103:2106,0.0,0.0,0.0,25.0,0.9,0.0
20190103:2206,0.0,0.0,0.0,23.26,1.1,0.0
20190103:2306,0.0,0.0,0.0,21.71,1.24,0.0
20190104:0006,0.0,0.0,0.0,20.28,1.45,0.0
20190104:0106,0.0,0.0,0.0,19.75,1.59,0.0
20190104:0206,0.0,0.0,0.0,19.09,1.59,0.0
20190104:0306,0.0,0.0,0.0,18.47,1.59,0.0
20190104:0406,0.0,0.0,0.0,17.96,1.59,0.0
20190104:0506,56.31,85.35,15.34,19.16,1.31,0.0
20190104:0606,372.14,489.14,28.35,24.48,0.97,0.0
20190104:0706,531.17,713.96,40.48,27.71,0.76,0.0
20190104:0806,639.24,885.96,50.84,29.73,0.83,0.0
20190104:0906,698.03,987.59,57.68,31.2,0.97,0.0
20190104:1006,707.32,1009.74,58.57,32.17,0.97,0.0
20190104:1106,669.0,955.28,53.1,33.01,0.76,0.0
20190104:1206,585.46,824.65,43.45,33.43,0.55,0.0
20190104:1306,453.54,625.7,31.68,33.49,0.41,0.0
20190104:1406,267.67,371.85,18.85,33.07,0.14,0.0
20190104:1506,37.15,70.17,5.46,31.84,0.69,0.0
20190104:1606,0.0,0.0,0.0,28.81,0.9,0.0
20190104:1706,0.0,0.0,0.0,27.52,0.83,0.0
20190104:1806,0.0,0.0,0.0,27.88,0.62,0.0
20190104:1906,0.0,0.0,0.0,27.93,0.48,0.0
20190104:2006,0.0,0.0,0.0,27.22,0.28,0.0
20190104:2106,0.0,0.0,0.0,26.57,0.34,0.0
20190104:2206,0.0,0.0,0.0,25.86,0.55,0.0
20190104:2306,0.0,0.0,0.0,25.09,0.83,0.0
20190105:0006,0.0,0.0,0.0,22.35,1.17,0.0
20190105:0106,0.0,0.0,0.0,20.0,1.31,0.0
20190105:0206,0.0,0.0,0.0,18.72,1.31,0.0
20190105:0306,0.0,0.0,0.0,18.22,1.38,0.0
20190105:0406,0.0,0.0,0.0,17.94,1.38,0.0
20190105:0506,53.86,82.41,15.27,19.42,1.24,0.0
20190105:0606,369.36,485.18,28.31,24.33,0.97,0.0
20190105:0706,525.87,704.03,40.46,26.99,0.76,0.0
20190105:0806,635.35,879.16,50.86,28.88,0.69,0.0
20190105:0906,691.98,985.2,57.75,30.4,0.55,0.0
20190105:1006,695.0,1008.15,58.7,31.64,0.28,0.0
20190105:1106,663.6,967.39,53.24,32.54,0.0,0.0
20190105:1206,590.45,834.97,43.6,32.96,0.34,0.0
20190105:1306,467.22,640.25,31.82,33.0,0.76,0.0
20190105:1406,273.21,374.38,18.98,32.53,1.31,0.0
20190105:1506,45.51,83.1,5.58,31.24,1.79,0.0
20190105:1606,0.0,0.0,0.0,29.19,1.72,0.0
20190105:1706,0.0,0.0,0.0,26.82,1.45,0.0
20190105:1806,0.0,0.0,0.0,26.27,0.97,0.0
20190105:1906,0.0,0.0,0.0,27.18,0.62,0.0
20190105:2006,0.0,0.0,0.0,26.81,0.48,0.0
20190105:2106,0.0,0.0,0.0,25.95,0.69,0.0
20190105:2206,0.0,0.0,0.0,23.91,1.03,0.0
20190105:2306,0.0,0.0,0.0,21.34,1.31,0.0
20190106:0006,0.0,0.0,0.0,19.47,1.45,0.0
20190106:0106,0.0,0.0,0.0,18.71,1.52,0.0
20190106:0206,0.0,0.0,0.0,18.28,1.59,0.0
20190106:0306,0.0,0.0,0.0,17.91,1.59,0.0
20190106:0406,0.0,0.0,0.0,17.6,1.59,0.0
20190106:0506,73.89,106.94,15.21,19.06,1.31,0.0
20190106:0606,345.22,453.22,28.26,24.27,0.9,0.0
20190106:0706,503.93,678.89,40.44,26.98,0.28,0.0
20190106:0806,627.55,859.48,50.88,28.77,1.03,0.0
20190106:0906,704.77,976.78,57.83,29.98,1.59,0.0
20190106:1006,718.28,998.47,58.83,30.41,1.72,0.0
20190106:1106,689.75,958.47,53.4,31.08,1.59,0.0
20190106:1206,605.77,827.99,43.75,31.09,1.52,0.0
20190106:1306,474.83,638.57,31.96,31.14,1.38,0.0
20190106:1406,268.18,363.97,19.11,30.71,1.38,0.0
20190106:1506,41.96,76.54,5.7,29.82,1.31,0.0
20190106:1606,0.0,0.0,0.0,28.02,1.1,0.0
20190106:1706,0.0,0.0,0.0,27.57,0.83,0.0
20190106:1806,0.0,0.0,0.0,27.78,0.55,0.0
20190106:1906,0.0,0.0,0.0,27.07,0.0,0.0
20190106:2006,0.0,0.0,0.0,26.22,0.55,0.0
20190106:2106,0.0,0.0,0.0,23.58,1.17,0.0
20190106:2206,0.0,0.0,0.0,20.94,1.45,0.0
20190106:2306,0.0,0.0,0.0,19.59,1.52,0.0
20190107:0006,0.0,0.0,0.0,18.69,1.59,0.0
20190107:0106,0.0,0.0,0.0,17.84,1.59,0.0
20190107:0206,0.0,0.0,0.0,17.32,1.66,0.0
20190107:0306,0.0,0.0,0.0,17.05,1.79,0.0
20190107:0406,0.0,0.0,0.0,16.94,1.86,0.0
20190107:0506,66.95,98.11,15.15,18.38,1.66,0.0
20190107:0606,387.98,505.66,28.22,23.59,1.52,0.0
20190107:0706,515.12,678.82,40.43,27.07,1.79,0.0
20190107:0806,644.94,869.53,50.91,29.02,2.14,0.0
20190107:0906,721.06,999.83,57.92,30.72,1.93,0.0
20190107:1006,727.42,1029.31,58.97,31.96,1.45,0.0
20190107:1106,687.33,977.53,53.55,32.76,1.03,0.0
20190107:1206,604.59,851.08,43.9,33.15,0.69,0.0
20190107:1306,471.6,650.25,32.1,33.11,0.48,0.0
20190107:1406,275.05,380.57,19.24,32.67,0.21,0.0
20190107:1506,52.12,92.23,5.82,31.82,0.28,0.0
20190107:1606,0.0,0.0,0.0,30.97,0.55,0.0
20190107:1706,0.0,0.0,0.0,29.92,0.48,0.0
20190107:1806,0.0,0.0,0.0,29.0,0.34,0.0
20190107:1906,0.0,0.0,0.0,28.41,0.34,0.0
20190107:2006,0.0,0.0,0.0,27.55,0.34,0.0
20190107:2106,0.0,0.0,0.0,26.5,0.83,0.0
20190107:2206,0.0,0.0,0.0,23.75,1.17,0.0
20190107:2306,0.0,0.0,0.0,21.56,1.38,0.0
20190108:0006,0.0,0.0,0.0,19.27,1.59,0.0
20190108:0106,0.0,0.0,0.0,17.94,1.66,0.0
20190108:0206,0.0,0.0,0.0,17.26,1.66,0.0
20190108:0306,0.0,0.0,0.0,16.91,1.72,0.0
20190108:0406,0.0,0.0,0.0,16.67,1.79,0.0
20190108:0506,65.47,96.14,15.1,17.98,1.59,0.0
20190108:0606,360.11,469.25,28.19,23.39,1.31,0.0
20190108:0706,520.93,695.66,40.42,27.48,1.03,0.0
20190108:0806,634.38,880.73,50.95,29.77,0.76,0.0
20190108:0906,688.6,994.76,58.01,31.43,0.28,0.0
20190108:1006,698.59,1012.96,59.11,32.54,0.48,0.0
20190108:1106,681.62,974.43,53.71,33.24,0.9,0.0
20190108:1206,604.5,843.34,44.05,33.47,1.17,0.0
20190108:1306,477.07,649.12,32.24,33.4,1.45,0.0
20190108:1406,277.63,379.56,19.37,32.83,1.66,0.0
20190108:1506,55.51,96.93,5.94,31.48,1.79,0.0
20190108:1606,0.0,0.0,0.0,29.55,1.59,0.0
20190108:1706,0.0,0.0,0.0,27.31,1.17,0.0
20190108:1806,0.0,0.0,0.0,28.09,0.62,0.0
20190108:1906,0.0,0.0,0.0,27.77,0.21,0.0
20190108:2006,0.0,0.0,0.0,27.18,0.14,0.0
20190108:2106,0.0,0.0,0.0,26.55,0.41,0.0
20190108:2206,0.0,0.0,0.0,25.98,0.69,0.0
20190108:2306,0.0,0.0,0.0,25.31,0.83,0.0
20190109:0006,0.0,0.0,0.0,23.57,0.97,0.0
20190109:0106,0.0,0.0,0.0,21.13,1.17,0.0
20190109:0206,0.0,0.0,0.0,19.14,1.38,0.0
20190109:0306,0.0,0.0,0.0,18.29,1.59,0.0
20190109:0406,0.0,0.0,0.0,17.94,1.72,0.0
20190109:0506,74.67,107.92,15.04,19.19,1.45,0.0
20190109:0606,333.03,435.14,28.16,23.8,1.17,0.0
20190109:0706,508.46,679.59,40.42,27.51,0.9,0.0
20190109:0806,613.86,856.38,50.99,29.48,0.34,0.0
20190109:0906,688.75,969.69,58.11,30.91,1.03,0.0
20190109:1006,713.12,999.25,59.27,31.62,1.66,0.0
20190109:1106,689.9,961.39,53.88,31.99,1.72,0.0
20190109:1206,604.46,826.5,44.21,31.76,1.72,0.0
20190109:1306,468.73,630.13,32.39,31.81,1.66,0.0
20190109:1406,273.31,370.38,19.5,31.26,1.79,0.0
20190109:1506,56.18,97.11,6.06,30.17,1.66,0.0
20190109:1606,0.0,0.0,0.0,28.61,1.17,0.0
20190109:1706,0.0,0.0,0.0,27.52,0.83,0.0
20190109:1806,0.0,0.0,0.0,27.55,0.34,0.0
20190109:1906,0.0,0.0,0.0,27.02,0.21,0.0
20190109:2006,0.0,0.0,0.0,26.25,0.76,0.0
20190109:2106,0.0,0.0,0.0,23.47,1.1,0.0
20190109:2206,0.0,0.0,0.0,21.35,1.31,0.0
20190109:2306,0.0,0.0,0.0,19.82,1.38,0.0
20190110:0006,0.0,0.0,0.0,18.98,1.45,0.0
20190110:0106,0.0,0.0,0.0,18.43,1.52,0.0
20190110:0206,0.0,0.0,0.0,17.95,1.59,0.0
20190110:0306,0.0,0.0,0.0,17.66,1.66,0.0
20190110:0406,0.0,0.0,0.0,17.53,1.72,0.0
20190110:0506,74.8,107.92,14.99,18.87,1.52,0.0
20190110:0606,335.56,438.31,28.13,23.82,1.24,0.0
20190110:0706,507.83,677.97,40.42,27.53,0.97,0.0
20190110:0806,619.92,860.41,51.04,29.35,0.55,0.0
20190110:0906,676.05,973.8,58.22,30.74,0.14,0.0
20190110:1006,702.11,1004.61,59.43,31.69,0.76,0.0
20190110:1106,676.31,955.26,54.05,31.74,0.97,0.0
20190110:1206,602.3,837.84,44.37,32.05,0.9,0.0
20190110:1306,473.06,640.92,32.53,31.8,1.1,0.0
20190110:1406,277.77,378.3,19.63,31.6,1.24,0.0
20190110:1506,56.35,97.33,6.18,30.63,1.45,0.0
20190110:1606,0.0,0.0,0.0,29.11,1.24,0.0
20190110:1706,0.0,0.0,0.0,27.86,0.76,0.0
20190110:1806,0.0,0.0,0.0,27.89,0.41,0.0
20190110:1906,0.0,0.0,0.0,27.49,0.07,0.0
20190110:2006,0.0,0.0,0.0,26.82,0.55,0.0
20190110:2106,0.0,0.0,0.0,24.63,1.1,0.0
20190110:2206,0.0,0.0,0.0,21.8,1.38,0.0
20190110:2306,0.0,0.0,0.0,20.01,1.45,0.0
20190111:0006,0.0,0.0,0.0,19.0,1.59,0.0
20190111:0106,0.0,0.0,0.0,18.21,1.59,0.0
20190111:0206,0.0,0.0,0.0,17.67,1.66,0.0
20190111:0306,0.0,0.0,0.0,17.35,1.72,0.0
20190111:0406,0.0,0.0,0.0,17.11,1.72,0.0
20190111:0506,69.31,101.05,14.95,18.47,1.52,0.0
20190111:0606,352.13,459.97,28.1,23.7,1.24,0.0
20190111:0706,518.9,692.7,40.43,27.63,1.1,0.0
20190111:0806,635.44,878.56,51.09,29.84,0.97,0.0
20190111:0906,694.34,995.53,58.33,31.39,0.55,0.0
20190111:1006,701.74,1027.99,59.59,32.44,0.21,0.0
20190111:1106,672.37,977.16,54.23,33.14,0.28,0.0
20190111:1206,594.68,848.4,44.54,33.53,0.21,0.0
20190111:1306,470.52,654.62,32.68,33.54,0.14,0.0
20190111:1406,286.42,395.66,19.77,33.19,0.48,0.0
20190111:1506,70.41,119.46,6.3,32.17,0.83,0.0
20190111:1606,0.0,0.0,0.0,30.31,0.97,0.0
20190111:1706,0.0,0.0,0.0,28.84,0.76,0.0
20190111:1806,0.0,0.0,0.0,29.1,0.41,0.0
20190111:1906,0.0,0.0,0.0,28.23,0.28,0.0
20190111:2006,0.0,0.0,0.0,27.21,0.62,0.0
20190111:2106,0.0,0.0,0.0,24.71,1.1,0.0
20190111:2206,0.0,0.0,0.0,21.91,1.38,0.0
20190111:2306,0.0,0.0,0.0,19.92,1.66,0.0
20190112:0006,0.0,0.0,0.0,18.92,1.66,0.0
20190112:0106,0.0,0.0,0.0,18.13,1.59,0.0
20190112:0206,0.0,0.0,0.0,17.6,1.52,0.0
20190112:0306,0.0,0.0,0.0,17.23,1.52,0.0
20190112:0406,0.0,0.0,0.0,16.96,1.45,0.0
20190112:0506,70.9,103.01,14.9,18.35,1.1,0.0
20190112:0606,342.75,451.86,28.08,23.85,0.41,0.0
20190112:0706,510.88,690.18,40.44,27.02,0.21,0.0
20190112:0806,634.52,872.37,51.15,28.92,0.97,0.0
20190112:0906,703.94,982.28,58.45,30.29,1.38,0.0
20190112:1006,719.66,1014.33,59.76,31.27,1.38,0.0
20190112:1106,690.98,971.59,54.41,31.59,1.24,0.0
20190112:1206,611.03,848.18,44.71,31.88,1.03,0.0
20190112:1306,474.18,646.06,32.83,31.99,0.83,0.0
20190112:1406,279.47,380.87,19.9,31.55,1.03,0.0
20190112:1506,62.37,105.86,6.42,30.65,1.31,0.0
20190112:1606,0.0,0.0,0.0,29.14,1.31,0.0
20190112:1706,0.0,0.0,0.0,27.33,0.97,0.0
20190112:1806,0.0,0.0,0.0,27.48,0.62,0.0
20190112:1906,0.0,0.0,0.0,27.15,0.55,0.0
20190112:2006,0.0,0.0,0.0,25.45,0.9,0.0
20190112:2106,0.0,0.0,0.0,22.26,1.31,0.0
20190112:2206,0.0,0.0,0.0,20.27,1.52,0.0
20190112:2306,0.0,0.0,0.0,19.3,1.59,0.0
20190113:0006,0.0,0.0,0.0,18.61,1.66,0.0
20190113:0106,0.0,0.0,0.0,18.2,1.66,0.0
20190113:0206,0.0,0.0,0.0,17.92,1.72,0.0
20190113:0306,0.0,0.0,0.0,17.47,1.66,0.0
20190113:0406,0.0,0.0,0.0,16.9,1.59,0.0
20190113:0506,71.83,103.99,14.86,18.02,1.17,0.0
20190113:0606,331.39,436.7,28.07,24.0,0.48,0.0
20190113:0706,504.16,675.84,40.46,27.43,0.69,0.0
20190113:0806,635.24,870.3,51.21,29.29,1.24,0.0
20190113:0906,711.19,992.83,58.58,30.65,1.52,0.0
20190113:1006,725.35,1019.11,59.94,31.61,1.66,0.0
20190113:1106,697.4,976.47,54.6,32.23,1.66,0.0
20190113:1206,619.67,854.35,44.88,32.32,1.59,0.0
20190113:1306,486.3,656.29,32.98,32.05,1.59,0.0
20190113:1406,294.48,398.84,20.03,31.52,1.72,0.0
20190113:1506,71.53,119.43,6.53,30.54,1.66,0.0
20190113:1606,0.0,0.0,0.0,29.05,1.24,0.0
20190113:1706,0.0,0.0,0.0,27.78,0.76,0.0
20190113:1806,0.0,0.0,0.0,27.51,0.62,0.0
20190113:1906,0.0,0.0,0.0,27.54,0.48,0.0
20190113:2006,0.0,0.0,0.0,26.7,0.83,0.0
20190113:2106,0.0,0.0,0.0,23.37,1.24,0.0
20190113:2206,0.0,0.0,0.0,21.13,1.52,0.0
20190113:2306,0.0,0.0,0.0,19.88,1.59,0.0
20190114:0006,0.0,0.0,0.0,19.08,1.59,0.0
20190114:0106,0.0,0.0,0.0,18.39,1.59,0.0
20190114:0206,0.0,0.0,0.0,17.82,1.59,0.0
20190114:0306,0.0,0.0,0.0,17.4,1.59,0.0
20190114:0406,0.0,0.0,0.0,17.11,1.52,0.0
20190114:0506,74.08,106.94,14.83,18.48,1.17,0.0
20190114:0606,330.6,437.45,28.06,24.64,0.41,0.0
20190114:0706,497.78,670.68,40.48,28.27,0.62,0.0
20190114:0806,629.89,859.25,51.28,30.07,1.66,0.0
20190114:0906,708.21,980.3,58.71,31.23,2.07,0.0
20190114:1006,725.55,1013.27,60.13,32.06,2.07,0.0
20190114:1106,700.29,977.78,54.79,32.63,1.93,0.0
20190114:1206,616.17,850.25,45.05,32.77,1.66,0.0
20190114:1306,486.7,657.66,33.14,32.45,1.66,0.0
20190114:1406,292.45,397.02,20.17,32.04,1.72,0.0
20190114:1506,73.37,122.05,6.65,30.89,1.66,0.0
20190114:1606,0.0,0.0,0.0,29.47,1.31,0.0
20190114:1706,0.0,0.0,0.0,28.17,0.76,0.0
20190114:1806,0.0,0.0,0.0,28.27,0.48,0.0
20190114:1906,0.0,0.0,0.0,27.67,0.48,0.0
20190114:2006,0.0,0.0,0.0,26.6,0.83,0.0
20190114:2106,0.0,0.0,0.0,23.8,1.1,0.0
20190114:2206,0.0,0.0,0.0,21.79,1.24,0.0
20190114:2306,0.0,0.0,0.0,20.4,1.31,0.0
20190115:0006,0.0,0.0,0.0,19.68,1.31,0.0
20190115:0106,0.0,0.0,0.0,19.16,1.31,0.0
20190115:0206,0.0,0.0,0.0,18.98,1.31,0.0
20190115:0306,0.0,0.0,0.0,18.51,1.45,0.0
20190115:0406,0.0,0.0,0.0,18.31,1.52,0.0
20190115:0506,73.8,106.94,14.79,19.33,1.38,0.0
20190115:0606,331.54,436.96,28.05,25.1,1.03,0.0
20190115:0706,509.49,686.91,40.51,28.63,0.76,0.0
20190115:0806,624.65,874.5,51.36,30.63,0.55,0.0
20190115:0906,684.58,993.36,58.85,31.88,0.21,0.0
20190115:1006,705.76,1026.79,60.32,32.75,0.48,0.0
20190115:1106,686.37,985.51,54.98,33.08,0.76,0.0
20190115:1206,610.99,857.17,45.23,32.86,0.83,0.0
20190115:1306,486.06,663.87,33.29,32.61,0.97,0.0
20190115:1406,299.09,408.23,20.3,32.35,1.17,0.0
20190115:1506,75.8,125.96,6.77,31.5,1.31,0.0
20190115:1606,0.0,0.0,0.0,30.0,0.97,0.0
20190115:1706,0.0,0.0,0.0,29.0,0.48,0.0
20190115:1806,0.0,0.0,0.0,28.72,0.07,0.0
20190115:1906,0.0,0.0,0.0,26.92,0.76,0.0
20190115:2006,0.0,0.0,0.0,25.24,1.1,0.0
20190115:2106,0.0,0.0,0.0,23.17,1.31,0.0
20190115:2206,0.0,0.0,0.0,21.58,1.38,0.0
20190115:2306,0.0,0.0,0.0,20.54,1.45,0.0
20190116:0006,0.0,0.0,0.0,19.93,1.45,0.0
20190116:0106,0.0,0.0,0.0,19.48,1.45,0.0
20190116:0206,0.0,0.0,0.0,19.3,1.45,0.0
20190116:0306,0.0,0.0,0.0,19.12,1.52,0.0
20190116:0406,0.0,0.0,0.0,18.84,1.59,0.0
20190116:0506,71.21,103.99,14.76,19.88,1.45,0.0
20190116:0606,336.73,442.12,28.04,24.54,1.17,0.0
20190116:0706,509.58,683.01,40.54,28.64,1.1,0.0
20190116:0806,627.75,870.47,51.44,30.65,0.97,0.0
20190116:0906,682.77,989.21,59.0,32.13,0.28,0.0
20190116:1006,707.02,1023.59,60.51,33.01,0.69,0.0
20190116:1106,689.32,982.17,55.18,32.98,1.03,0.0
20190116:1206,613.95,854.84,45.4,32.8,1.17,0.0
20190116:1306,483.12,657.94,33.44,32.74,1.17,0.0
20190116:1406,292.48,398.64,20.44,32.33,1.31,0.0
20190116:1506,74.34,123.44,6.89,31.36,1.31,0.0
20190116:1606,0.0,0.0,0.0,30.07,0.97,0.0
20190116:1706,0.0,0.0,0.0,28.95,0.34,0.0
20190116:1806,0.0,0.0,0.0,28.69,0.62,0.0
20190116:1906,0.0,0.0,0.0,26.53,1.1,0.0
20190116:2006,0.0,0.0,0.0,24.06,1.31,0.0
20190116:2106,0.0,0.0,0.0,22.56,1.38,0.0
20190116:2206,0.0,0.0,0.0,21.34,1.45,0.0
20190116:2306,0.0,0.0,0.0,20.07,1.52,0.0
20190117:0006,0.0,0.0,0.0,19.23,1.52,0.0
20190117:0106,0.0,0.0,0.0,18.55,1.52,0.0
20190117:0206,0.0,0.0,0.0,18.07,1.52,0.0
20190117:0306,0.0,0.0,0.0,17.78,1.66,0.0
20190117:0406,0.0,0.0,0.0,17.64,1.79,0.0
20190117:0506,69.92,102.03,14.74,19.05,1.59,0.0
20190117:0606,341.34,447.07,28.04,24.37,1.38,0.0
20190117:0706,511.87,683.36,40.57,28.24,1.24,0.0
20190117:0806,628.97,871.77,51.52,30.24,0.9,0.0
20190117:0906,677.51,984.68,59.15,31.65,0.07,0.0
20190117:1006,703.68,1019.9,60.72,32.58,0.55,0.0
20190117:1106,682.11,978.34,55.39,32.73,0.69,0.0
20190117:1206,601.61,846.5,45.58,32.8,0.62,0.0
20190117:1306,480.11,660.71,33.6,33.06,0.62,0.0
20190117:1406,295.3,404.23,20.57,32.3,0.76,0.0
20190117:1506,26.18,50.5,7.0,31.5,1.03,0.0
20190117:1606,0.0,0.0,0.0,30.17,0.9,0.0
20190117:1706,0.0,0.0,0.0,28.44,0.55,0.0
20190117:1806,0.0,0.0,0.0,28.7,0.14,0.0
20190117:1906,0.0,0.0,0.0,27.93,0.34,0.0
20190117:2006,0.0,0.0,0.0,26.41,0.83,0.0
20190117:2106,0.0,0.0,0.0,23.48,1.17,0.0
20190117:2206,0.0,0.0,0.0,21.53,1.31,0.0
20190117:2306,0.0,0.0,0.0,20.18,1.45,0.0
20190118:0006,0.0,0.0,0.0,19.47,1.52,0.0
20190118:0106,0.0,0.0,0.0,18.91,1.52,0.0
20190118:0206,0.0,0.0,0.0,18.62,1.59,0.0
20190118:0306,0.0,0.0,0.0,18.46,1.72,0.0
20190118:0406,0.0,0.0,0.0,18.57,1.79,0.0
20190118:0506,68.96,101.05,14.72,19.56,1.72,0.0
20190118:0606,340.34,445.47,28.05,24.45,1.52,0.0
20190118:0706,511.45,678.15,40.61,27.88,1.59,0.0
20190118:0806,559.34,757.36,51.61,30.01,1.59,0.0
20190118:0906,698.78,989.61,59.31,31.53,1.03,0.0
20190118:1006,693.77,1012.95,60.93,32.66,0.28,0.0
20190118:1106,668.27,973.28,55.6,33.25,0.21,0.0
20190118:1206,600.48,847.76,45.77,33.11,0.55,0.0
20190118:1306,423.99,574.9,33.76,32.65,1.1,0.0
20190118:1406,56.99,91.07,20.7,32.32,1.45,0.0
20190118:1506,50.81,87.37,7.12,31.24,1.52,0.0
20190118:1606,0.0,0.0,0.0,29.87,1.31,0.0
20190118:1706,0.0,0.0,0.0,28.32,0.83,0.0
20190118:1806,0.0,0.0,0.0,28.4,0.34,0.0
20190118:1906,0.0,0.0,0.0,28.52,0.14,0.0
20190118:2006,0.0,0.0,0.0,27.82,0.41,0.0
20190118:2106,0.0,0.0,0.0,26.01,0.97,0.0
20190118:2206,0.0,0.0,0.0,23.54,1.24,0.0
20190118:2306,0.0,0.0,0.0,22.34,1.24,0.0
20190119:0006,0.0,0.0,0.0,20.99,1.38,0.0
20190119:0106,0.0,0.0,0.0,20.33,1.45,0.0
20190119:0206,0.0,0.0,0.0,19.77,1.52,0.0
20190119:0306,0.0,0.0,0.0,19.64,1.52,0.0
20190119:0406,0.0,0.0,0.0,19.39,1.59,0.0
20190119:0506,77.38,111.84,14.7,20.49,1.38,0.0
20190119:0606,334.89,442.71,28.06,25.58,1.03,0.0
20190119:0706,514.33,698.61,40.66,29.04,0.48,0.0
