Latitude (decimal degrees):	21.368
Longitude (decimal degrees):	30.941
Elevation (m):	179
Radiation database:	PVGIS-SARAH2


Slope: 23 deg. (optimum)
Azimuth: -1 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190109:0108,0.0,0.0,0.0,9.1,4.76,0.0
20190109:0208,0.0,0.0,0.0,8.66,4.76,0.0
20190109:0308,0.0,0.0,0.0,8.11,4.76,0.0
20190109:0408,0.0,0.0,0.0,7.59,4.62,0.0
20190109:0508,102.16,145.32,6.05,7.1,4.48,0.0
20190109:0608,390.97,465.12,18.15,8.66,4.41,0.0
20190109:0708,576.93,680.68,29.14,11.61,6.28,0.0
20190109:0808,713.15,853.2,38.31,14.01,7.24,0.0
20190109:0908,801.37,971.8,44.52,15.92,7.93,0.0
20190109:1008,857.7,1053.44,46.5,17.35,7.72,0.0
20190109:1108,802.08,986.46,43.69,18.4,7.52,0.0
20190109:1208,682.97,835.6,36.86,19.08,7.31,0.0
20190109:1308,524.26,639.39,27.3,19.35,7.17,0.0
20190109:1408,285.47,360.12,16.07,19.08,6.9,0.0
20190109:1508,39.86,74.38,3.83,18.36,6.28,0.0
20190109:1608,0.0,0.0,0.0,17.06,5.31,0.0
20190109:1708,0.0,0.0,0.0,15.96,5.31,0.0
20190109:1808,0.0,0.0,0.0,14.92,5.1,0.0
20190109:1908,0.0,0.0,0.0,14.15,4.76,0.0
20190109:2008,0.0,0.0,0.0,13.17,4.48,0.0
20190109:2108,0.0,0.0,0.0,12.22,4.34,0.0
20190109:2208,0.0,0.0,0.0,11.31,4.21,0.0
20190109:2308,0.0,0.0,0.0,10.45,4.14,0.0
20190110:0008,0.0,0.0,0.0,9.64,4.14,0.0
20190110:0108,0.0,0.0,0.0,8.88,4.07,0.0
20190110:0208,0.0,0.0,0.0,8.19,4.07,0.0
20190110:0308,0.0,0.0,0.0,7.6,4.0,0.0
20190110:0408,0.0,0.0,0.0,7.09,3.93,0.0
20190110:0508,122.22,171.67,6.03,6.69,3.86,0.0
20190110:0608,310.66,371.72,18.15,8.27,3.59,0.0
20190110:0708,536.63,638.74,29.17,11.58,4.48,0.0
20190110:0808,741.92,905.17,38.37,14.32,4.83,0.0
20190110:0908,824.07,1028.64,44.63,16.82,4.9,0.0
20190110:1008,827.11,1042.02,46.65,18.91,5.24,0.0
20190110:1108,769.31,969.54,43.86,20.52,5.38,0.0
20190110:1208,610.21,763.14,37.03,21.57,5.17,0.0
20190110:1308,510.77,638.4,27.46,22.18,4.9,0.0
20190110:1408,329.99,423.21,16.22,22.17,4.97,0.0
20190110:1508,52.81,95.69,3.97,21.43,4.83,0.0
20190110:1608,0.0,0.0,0.0,19.71,4.62,0.0
20190110:1708,0.0,0.0,0.0,18.26,5.03,0.0
20190110:1808,0.0,0.0,0.0,16.99,5.31,0.0
20190110:1908,0.0,0.0,0.0,15.87,5.1,0.0
20190110:2008,0.0,0.0,0.0,14.75,4.76,0.0
20190110:2108,0.0,0.0,0.0,13.69,4.48,0.0
20190110:2208,0.0,0.0,0.0,12.69,4.21,0.0
20190110:2308,0.0,0.0,0.0,11.78,4.07,0.0
20190111:0008,0.0,0.0,0.0,10.92,3.86,0.0
20190111:0108,0.0,0.0,0.0,10.11,3.72,0.0
20190111:0208,0.0,0.0,0.0,9.32,3.52,0.0
20190111:0308,0.0,0.0,0.0,8.57,3.45,0.0
20190111:0408,0.0,0.0,0.0,7.88,3.45,0.0
20190111:0508,104.97,149.73,6.02,7.3,3.31,0.0
20190111:0608,388.16,466.31,18.16,9.12,2.97,0.0
20190111:0708,589.15,710.69,29.21,13.09,3.86,0.0
20190111:0808,731.67,903.2,38.44,16.11,4.41,0.0
20190111:0908,809.03,1020.27,44.75,18.71,4.69,0.0
20190111:1008,821.65,1047.89,46.8,20.76,4.9,0.0
20190111:1108,781.45,996.31,44.04,22.27,5.17,0.0
20190111:1208,677.88,857.86,37.2,23.27,5.24,0.0
20190111:1308,520.5,653.95,27.63,23.79,5.38,0.0
20190111:1408,327.37,421.81,16.38,23.63,5.52,0.0
20190111:1508,55.48,100.17,4.12,22.83,5.1,0.0
20190111:1608,0.0,0.0,0.0,21.18,4.48,0.0
20190111:1708,0.0,0.0,0.0,19.73,4.62,0.0
20190111:1808,0.0,0.0,0.0,18.46,4.69,0.0
20190111:1908,0.0,0.0,0.0,17.04,4.28,0.0
20190111:2008,0.0,0.0,0.0,15.9,3.93,0.0
20190111:2108,0.0,0.0,0.0,14.74,3.79,0.0
20190111:2208,0.0,0.0,0.0,13.61,3.66,0.0
20190111:2308,0.0,0.0,0.0,12.6,3.59,0.0
20190112:0008,0.0,0.0,0.0,11.63,3.38,0.0
20190112:0108,0.0,0.0,0.0,10.69,3.1,0.0
20190112:0208,0.0,0.0,0.0,9.77,2.83,0.0
20190112:0308,0.0,0.0,0.0,8.9,2.62,0.0
20190112:0408,0.0,0.0,0.0,8.07,2.41,0.0
20190112:0508,93.46,135.4,6.01,7.65,2.21,0.0
20190112:0608,374.54,454.13,18.17,9.42,1.79,0.0
20190112:0708,565.8,697.1,29.25,14.26,2.07,0.0
20190112:0808,694.02,881.03,38.52,17.44,2.28,0.0
20190112:0908,764.73,1003.66,44.87,20.18,2.0,0.0
20190112:1008,762.24,1031.43,46.97,22.43,1.24,0.0
20190112:1108,729.78,1000.0,44.22,24.16,0.83,0.0
20190112:1208,588.57,777.31,37.38,25.4,1.59,0.0
20190112:1308,408.49,529.49,27.8,25.99,2.0,0.0
20190112:1408,217.27,289.87,16.54,26.05,2.28,0.0
20190112:1508,50.96,93.69,4.27,25.53,3.03,0.0
20190112:1608,0.0,0.0,0.0,24.16,3.17,0.0
20190112:1708,0.0,0.0,0.0,22.73,3.17,0.0
20190112:1808,0.0,0.0,0.0,21.3,3.31,0.0
20190112:1908,0.0,0.0,0.0,19.73,3.45,0.0
20190112:2008,0.0,0.0,0.0,18.36,3.38,0.0
20190112:2108,0.0,0.0,0.0,17.07,3.24,0.0
20190112:2208,0.0,0.0,0.0,15.86,2.97,0.0
20190112:2308,0.0,0.0,0.0,14.65,2.69,0.0
20190113:0008,0.0,0.0,0.0,13.51,2.69,0.0
20190113:0108,0.0,0.0,0.0,12.48,2.76,0.0
20190113:0208,0.0,0.0,0.0,11.4,2.55,0.0
20190113:0308,0.0,0.0,0.0,10.53,2.62,0.0
20190113:0408,0.0,0.0,0.0,9.96,3.03,0.0
20190113:0508,41.77,67.63,6.0,9.66,3.24,0.0
20190113:0608,300.32,366.12,18.19,11.81,3.31,0.0
20190113:0708,522.51,631.8,29.29,16.07,5.38,0.0
20190113:0808,559.93,679.61,38.61,18.38,7.72,0.0
20190113:0908,696.32,854.14,45.0,19.85,8.48,0.0
20190113:1008,520.74,640.32,47.13,21.04,8.76,0.0
20190113:1108,585.4,721.76,44.41,21.81,8.76,0.0
20190113:1208,489.68,603.4,37.57,22.16,8.62,0.0
20190113:1308,434.59,534.97,27.97,21.9,8.55,0.0
20190113:1408,256.27,326.27,16.7,21.1,8.41,0.0
20190113:1508,40.43,73.9,4.41,19.83,7.52,0.0
20190113:1608,0.0,0.0,0.0,18.4,6.14,0.0
20190113:1708,0.0,0.0,0.0,17.33,5.79,0.0
20190113:1808,0.0,0.0,0.0,16.23,5.72,0.0
20190113:1908,0.0,0.0,0.0,15.09,6.0,0.0
20190113:2008,0.0,0.0,0.0,14.1,5.72,0.0
20190113:2108,0.0,0.0,0.0,13.24,5.59,0.0
20190113:2208,0.0,0.0,0.0,12.46,5.52,0.0
20190113:2308,0.0,0.0,0.0,11.68,5.52,0.0
20190114:0008,0.0,0.0,0.0,10.98,5.52,0.0
20190114:0108,0.0,0.0,0.0,10.35,5.31,0.0
20190114:0208,0.0,0.0,0.0,9.71,5.1,0.0
20190114:0308,0.0,0.0,0.0,9.14,5.03,0.0
20190114:0408,0.0,0.0,0.0,8.61,4.9,0.0
20190114:0508,10.72,24.19,6.0,8.17,4.76,0.0
20190114:0608,244.15,295.79,18.21,9.45,4.83,0.0
20190114:0708,541.68,637.4,29.35,11.67,6.76,0.0
20190114:0808,712.76,848.68,38.7,13.47,7.52,0.0
20190114:0908,812.29,983.61,45.14,15.01,7.38,0.0
20190114:1008,830.4,1017.74,47.31,16.32,6.9,0.0
20190114:1108,713.23,873.83,44.6,17.37,6.41,0.0
20190114:1208,713.1,874.67,37.76,18.1,6.14,0.0
20190114:1308,509.94,621.46,28.15,18.38,6.07,0.0
20190114:1408,184.29,237.17,16.86,18.18,6.07,0.0
20190114:1508,48.3,85.0,4.56,17.43,5.66,0.0
20190114:1608,0.0,0.0,0.0,16.52,4.69,0.0
20190114:1708,0.0,0.0,0.0,15.46,4.41,0.0
20190114:1808,0.0,0.0,0.0,14.47,4.55,0.0
20190114:1908,0.0,0.0,0.0,13.64,4.55,0.0
20190114:2008,0.0,0.0,0.0,12.78,4.62,0.0
20190114:2108,0.0,0.0,0.0,12.14,4.34,0.0
20190114:2208,0.0,0.0,0.0,11.26,3.93,0.0
20190114:2308,0.0,0.0,0.0,10.44,3.59,0.0
20190115:0008,0.0,0.0,0.0,9.96,3.52,0.0
20190115:0108,0.0,0.0,0.0,9.44,3.45,0.0
20190115:0208,0.0,0.0,0.0,8.8,3.52,0.0
20190115:0308,0.0,0.0,0.0,8.23,3.52,0.0
20190115:0408,0.0,0.0,0.0,7.86,3.45,0.0
20190115:0508,74.56,110.43,6.01,7.31,3.45,0.0
20190115:0608,302.61,363.83,18.24,8.83,3.38,0.0
20190115:0708,567.53,676.36,29.41,11.98,4.69,0.0
20190115:0808,608.02,734.52,38.8,14.52,5.17,0.0
20190115:0908,781.59,966.8,45.28,16.53,5.31,0.0
20190115:1008,825.8,1037.43,47.49,18.06,5.03,0.0
20190115:1108,776.38,975.19,44.8,19.2,5.03,0.0
20190115:1208,692.21,863.87,37.95,20.02,5.03,0.0
20190115:1308,523.12,646.86,28.33,20.26,5.1,0.0
20190115:1408,297.26,377.07,17.03,20.09,5.03,0.0
20190115:1508,58.93,101.55,4.72,19.34,4.9,0.0
20190115:1608,0.0,0.0,0.0,18.05,4.14,0.0
20190115:1708,0.0,0.0,0.0,16.82,4.21,0.0
20190115:1808,0.0,0.0,0.0,15.62,4.34,0.0
20190115:1908,0.0,0.0,0.0,14.3,4.07,0.0
20190115:2008,0.0,0.0,0.0,13.19,3.93,0.0
20190115:2108,0.0,0.0,0.0,12.1,3.72,0.0
20190115:2208,0.0,0.0,0.0,11.05,3.59,0.0
20190115:2308,0.0,0.0,0.0,10.05,3.52,0.0
20190116:0008,0.0,0.0,0.0,9.14,3.59,0.0
20190116:0108,0.0,0.0,0.0,8.32,3.59,0.0
20190116:0208,0.0,0.0,0.0,7.59,3.66,0.0
20190116:0308,0.0,0.0,0.0,6.93,3.66,0.0
20190116:0408,0.0,0.0,0.0,6.25,3.59,0.0
20190116:0508,57.95,87.81,6.01,5.67,3.59,0.0
20190116:0608,345.03,411.14,18.27,7.43,3.31,0.0
20190116:0708,592.12,707.58,29.47,11.1,4.0,0.0
20190116:0808,754.58,920.08,38.9,14.01,4.97,0.0
20190116:0908,855.12,1055.25,45.43,16.1,6.21,0.0
20190116:1008,873.19,1086.02,47.68,17.49,6.48,0.0
20190116:1108,825.88,1029.31,45.0,18.42,6.14,0.0
20190116:1208,723.54,895.52,38.15,19.0,5.93,0.0
20190116:1308,561.58,689.71,28.52,19.23,5.79,0.0
20190116:1408,331.9,416.66,17.2,19.0,5.79,0.0
20190116:1508,79.25,131.3,4.87,18.23,5.59,0.0
20190116:1608,0.0,0.0,0.0,16.75,4.55,0.0
20190116:1708,0.0,0.0,0.0,15.46,4.48,0.0
20190116:1808,0.0,0.0,0.0,14.29,4.55,0.0
20190116:1908,0.0,0.0,0.0,13.34,4.21,0.0
20190116:2008,0.0,0.0,0.0,12.4,3.93,0.0
20190116:2108,0.0,0.0,0.0,11.5,3.79,0.0
20190116:2208,0.0,0.0,0.0,10.64,3.86,0.0
20190116:2308,0.0,0.0,0.0,9.95,4.21,0.0
20190117:0008,0.0,0.0,0.0,9.4,4.48,0.0
20190117:0108,0.0,0.0,0.0,8.86,4.76,0.0
20190117:0208,0.0,0.0,0.0,8.29,5.31,0.0
20190117:0308,0.0,0.0,0.0,7.76,5.66,0.0
20190117:0408,0.0,0.0,0.0,7.3,6.0,0.0
20190117:0508,91.71,132.47,6.03,6.94,6.07,0.0
20190117:0608,374.86,443.68,18.31,8.27,5.79,0.0
20190117:0708,584.05,683.26,29.54,10.56,7.31,0.0
20190117:0808,750.07,891.37,39.02,12.62,7.72,0.0
20190117:0908,846.92,1025.97,45.59,14.44,7.52,0.0
20190117:1008,866.16,1063.26,47.87,16.0,7.1,0.0
20190117:1108,823.12,1014.01,45.21,17.25,6.83,0.0
20190117:1208,720.1,882.47,38.35,18.18,6.76,0.0
20190117:1308,549.79,669.55,28.7,18.6,6.83,0.0
20190117:1408,322.43,402.6,17.37,18.45,6.9,0.0
20190117:1508,74.86,123.53,5.02,17.63,6.62,0.0
20190117:1608,0.0,0.0,0.0,16.14,5.52,0.0
20190117:1708,0.0,0.0,0.0,14.87,5.45,0.0
20190117:1808,0.0,0.0,0.0,13.73,5.17,0.0
20190117:1908,0.0,0.0,0.0,12.6,4.83,0.0
20190117:2008,0.0,0.0,0.0,11.52,4.48,0.0
20190117:2108,0.0,0.0,0.0,10.47,4.41,0.0
20190117:2208,0.0,0.0,0.0,9.48,4.28,0.0
20190117:2308,0.0,0.0,0.0,8.55,4.07,0.0
20190118:0008,0.0,0.0,0.0,7.67,4.0,0.0
20190118:0108,0.0,0.0,0.0,6.81,3.93,0.0
20190118:0208,0.0,0.0,0.0,6.03,3.93,0.0
20190118:0308,0.0,0.0,0.0,5.35,4.0,0.0
20190118:0408,0.0,0.0,0.0,4.75,4.07,0.0
20190118:0508,66.05,98.1,6.04,4.27,3.93,0.0
20190118:0608,347.77,411.36,18.35,6.08,3.59,0.0
20190118:0708,580.31,685.53,29.61,9.67,4.48,0.0
20190118:0808,736.99,889.24,39.13,12.55,5.1,0.0
20190118:0908,824.31,1015.98,45.75,15.0,5.31,0.0
20190118:1008,847.8,1060.91,48.08,17.13,5.24,0.0
20190118:1108,805.92,1012.83,45.42,18.75,5.1,0.0
20190118:1208,707.36,882.46,38.56,19.87,5.24,0.0
20190118:1308,541.88,669.51,28.89,20.36,5.52,0.0
20190118:1408,327.92,413.63,17.54,20.21,5.93,0.0
20190118:1508,73.64,122.29,5.18,19.36,5.86,0.0
20190118:1608,0.0,0.0,0.0,17.8,4.83,0.0
20190118:1708,0.0,0.0,0.0,16.44,4.69,0.0
20190118:1808,0.0,0.0,0.0,15.15,4.48,0.0
20190118:1908,0.0,0.0,0.0,13.94,4.28,0.0
20190118:2008,0.0,0.0,0.0,12.78,4.21,0.0
20190118:2108,0.0,0.0,0.0,11.66,4.07,0.0
20190118:2208,0.0,0.0,0.0,10.59,3.93,0.0
20190118:2308,0.0,0.0,0.0,9.59,3.79,0.0
20190119:0008,0.0,0.0,0.0,8.64,3.66,0.0
20190119:0108,0.0,0.0,0.0,7.76,3.52,0.0
20190119:0208,0.0,0.0,0.0,6.9,3.38,0.0
20190119:0308,0.0,0.0,0.0,6.12,3.38,0.0
20190119:0408,0.0,0.0,0.0,5.41,3.31,0.0
20190119:0508,92.14,132.62,6.07,4.75,3.03,0.0
20190119:0608,386.45,460.26,18.4,6.4,2.48,0.0
20190119:0708,587.29,708.3,29.69,10.66,2.62,0.0
