Latitude (decimal degrees):	9.790
Longitude (decimal degrees):	34.820
Elevation (m):	1337
Radiation database:	PVGIS-SARAH2


Slope: 16 deg. (optimum)
Azimuth: -6 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:1507,30.05,64.97,4.79,28.05,2.48,0.0
20190103:1607,0.0,0.0,0.0,26.28,2.41,0.0
20190103:1707,0.0,0.0,0.0,25.0,2.41,0.0
20190103:1807,0.0,0.0,0.0,24.1,2.34,0.0
20190103:1907,0.0,0.0,0.0,23.4,2.34,0.0
20190103:2007,0.0,0.0,0.0,22.83,2.41,0.0
20190103:2107,0.0,0.0,0.0,22.45,2.48,0.0
20190103:2207,0.0,0.0,0.0,22.08,2.41,0.0
20190103:2307,0.0,0.0,0.0,21.68,2.48,0.0
20190104:0007,0.0,0.0,0.0,21.18,2.48,0.0
20190104:0107,0.0,0.0,0.0,20.53,2.34,0.0
20190104:0207,0.0,0.0,0.0,19.8,2.07,0.0
20190104:0307,0.0,0.0,0.0,18.77,1.79,0.0
20190104:0407,0.0,0.0,0.0,17.97,1.45,0.0
20190104:0507,242.51,321.3,14.56,18.95,0.9,0.0
20190104:0607,457.48,592.2,27.45,22.23,0.9,0.0
20190104:0707,612.07,807.73,39.4,24.82,1.59,0.0
20190104:0807,720.65,974.72,49.54,27.38,2.14,0.0
20190104:0907,766.34,1054.38,56.15,29.21,2.34,0.0
20190104:1007,759.63,1058.81,57.05,30.4,2.0,0.0
20190104:1107,708.69,986.58,51.82,31.26,1.72,0.0
20190104:1207,599.1,822.06,42.46,31.68,1.45,0.0
20190104:1307,451.58,611.43,30.9,31.69,1.17,0.0
20190104:1407,248.09,345.98,18.21,31.29,1.03,0.0
20190104:1507,33.51,72.38,4.91,30.27,0.83,0.0
20190104:1607,0.0,0.0,0.0,28.44,1.17,0.0
20190104:1707,0.0,0.0,0.0,27.12,0.62,0.0
20190104:1807,0.0,0.0,0.0,24.11,1.59,0.0
20190104:1907,0.0,0.0,0.0,22.82,1.93,0.0
20190104:2007,0.0,0.0,0.0,21.83,1.93,0.0
20190104:2107,0.0,0.0,0.0,21.1,1.79,0.0
20190104:2207,0.0,0.0,0.0,20.5,1.72,0.0
20190104:2307,0.0,0.0,0.0,19.89,1.59,0.0
20190105:0007,0.0,0.0,0.0,19.74,1.38,0.0
20190105:0107,0.0,0.0,0.0,19.4,1.24,0.0
20190105:0207,0.0,0.0,0.0,18.06,1.45,0.0
20190105:0307,0.0,0.0,0.0,17.04,1.52,0.0
20190105:0407,0.0,0.0,0.0,16.27,1.45,0.0
20190105:0507,239.29,315.2,14.49,17.67,1.03,0.0
20190105:0607,450.76,582.37,27.41,22.87,1.24,0.0
20190105:0707,604.94,796.02,39.39,26.29,2.21,0.0
20190105:0807,707.69,956.8,49.56,28.38,2.34,0.0
20190105:0907,753.81,1043.15,56.23,29.7,2.07,0.0
20190105:1007,744.05,1041.26,57.18,30.6,1.72,0.0
20190105:1107,697.84,976.48,51.97,31.24,1.38,0.0
20190105:1207,586.95,808.94,42.6,31.44,1.03,0.0
20190105:1307,438.76,597.18,31.03,31.44,0.62,0.0
20190105:1407,242.12,340.07,18.34,31.1,0.0,0.0
20190105:1507,37.67,80.55,5.03,30.17,1.03,0.0
20190105:1607,0.0,0.0,0.0,27.95,2.14,0.0
20190105:1707,0.0,0.0,0.0,25.78,2.28,0.0
20190105:1807,0.0,0.0,0.0,24.15,2.07,0.0
20190105:1907,0.0,0.0,0.0,22.92,1.79,0.0
20190105:2007,0.0,0.0,0.0,21.5,1.59,0.0
20190105:2107,0.0,0.0,0.0,20.28,1.38,0.0
20190105:2207,0.0,0.0,0.0,19.63,1.38,0.0
20190105:2307,0.0,0.0,0.0,19.37,1.24,0.0
20190106:0007,0.0,0.0,0.0,18.74,1.31,0.0
20190106:0107,0.0,0.0,0.0,18.05,1.45,0.0
20190106:0207,0.0,0.0,0.0,17.17,1.59,0.0
20190106:0307,0.0,0.0,0.0,16.39,1.66,0.0
20190106:0407,0.0,0.0,0.0,15.53,1.59,0.0
20190106:0507,220.44,289.37,14.44,16.54,0.97,0.0
20190106:0607,424.99,550.41,27.37,22.09,0.62,0.0
20190106:0707,589.75,793.66,39.37,25.92,0.69,0.0
20190106:0807,684.33,948.87,49.58,28.13,0.9,0.0
20190106:0907,737.68,1040.76,56.31,29.58,1.1,0.0
20190106:1007,732.06,1046.38,57.31,30.58,0.83,0.0
20190106:1107,684.77,981.58,52.12,31.29,0.41,0.0
20190106:1207,578.32,808.75,42.75,31.47,0.34,0.0
20190106:1307,448.9,606.62,31.18,31.24,1.1,0.0
20190106:1407,253.02,349.41,18.47,30.71,1.86,0.0
20190106:1507,32.37,68.2,5.16,29.55,2.0,0.0
20190106:1607,0.0,0.0,0.0,27.28,2.14,0.0
20190106:1707,0.0,0.0,0.0,25.38,1.93,0.0
20190106:1807,0.0,0.0,0.0,23.83,1.72,0.0
20190106:1907,0.0,0.0,0.0,22.39,1.52,0.0
20190106:2007,0.0,0.0,0.0,20.99,1.45,0.0
20190106:2107,0.0,0.0,0.0,19.76,1.45,0.0
20190106:2207,0.0,0.0,0.0,18.78,1.66,0.0
20190106:2307,0.0,0.0,0.0,18.01,1.93,0.0
20190107:0007,0.0,0.0,0.0,17.99,2.28,0.0
20190107:0107,0.0,0.0,0.0,18.23,2.76,0.0
20190107:0207,0.0,0.0,0.0,18.3,2.76,0.0
20190107:0307,0.0,0.0,0.0,18.03,2.62,0.0
20190107:0407,0.0,0.0,0.0,17.73,2.48,0.0
20190107:0507,221.83,292.12,14.38,18.4,2.21,0.0
20190107:0607,434.31,548.56,27.33,21.27,2.69,0.0
20190107:0707,611.44,786.24,39.37,23.71,3.03,0.0
20190107:0807,721.44,952.64,49.62,26.2,3.24,0.0
20190107:0907,773.56,1040.1,56.4,28.24,3.45,0.0
20190107:1007,771.84,1045.65,57.44,29.59,3.45,0.0
20190107:1107,723.14,975.61,52.28,30.32,3.38,0.0
20190107:1207,614.93,819.61,42.91,30.6,3.17,0.0
20190107:1307,463.2,611.19,31.32,30.37,2.97,0.0
20190107:1407,257.09,351.2,18.6,29.69,2.83,0.0
20190107:1507,39.99,82.84,5.28,28.36,2.21,0.0
20190107:1607,0.0,0.0,0.0,26.32,2.21,0.0
20190107:1707,0.0,0.0,0.0,24.79,2.28,0.0
20190107:1807,0.0,0.0,0.0,23.64,2.21,0.0
20190107:1907,0.0,0.0,0.0,22.82,2.28,0.0
20190107:2007,0.0,0.0,0.0,21.89,2.34,0.0
20190107:2107,0.0,0.0,0.0,21.09,2.41,0.0
20190107:2207,0.0,0.0,0.0,20.39,2.48,0.0
20190107:2307,0.0,0.0,0.0,19.84,2.62,0.0
20190108:0007,0.0,0.0,0.0,19.33,2.69,0.0
20190108:0107,0.0,0.0,0.0,18.84,2.55,0.0
20190108:0207,0.0,0.0,0.0,18.31,2.21,0.0
20190108:0307,0.0,0.0,0.0,17.5,1.79,0.0
20190108:0407,0.0,0.0,0.0,16.55,1.45,0.0
20190108:0507,193.33,256.22,14.33,17.57,0.97,0.0
20190108:0607,412.66,526.94,27.3,21.07,1.31,0.0
20190108:0707,580.54,759.41,39.36,23.72,1.52,0.0
20190108:0807,697.03,941.07,49.66,26.35,1.72,0.0
20190108:0907,745.53,1027.61,56.49,28.46,1.86,0.0
20190108:1007,740.85,1034.45,57.59,29.99,1.66,0.0
20190108:1107,695.76,971.91,52.44,30.94,1.38,0.0
20190108:1207,589.41,811.72,43.06,31.42,1.1,0.0
20190108:1307,445.08,601.34,31.46,31.47,1.17,0.0
20190108:1407,247.94,343.0,18.73,31.02,1.59,0.0
20190108:1507,41.41,85.81,5.4,29.73,1.93,0.0
20190108:1607,0.0,0.0,0.0,27.54,2.21,0.0
20190108:1707,0.0,0.0,0.0,25.86,2.0,0.0
20190108:1807,0.0,0.0,0.0,24.46,1.72,0.0
20190108:1907,0.0,0.0,0.0,23.05,1.66,0.0
20190108:2007,0.0,0.0,0.0,21.92,1.38,0.0
20190108:2107,0.0,0.0,0.0,20.94,1.38,0.0
20190108:2207,0.0,0.0,0.0,20.24,1.66,0.0
20190108:2307,0.0,0.0,0.0,19.59,1.93,0.0
20190109:0007,0.0,0.0,0.0,19.07,2.21,0.0
20190109:0107,0.0,0.0,0.0,18.65,2.28,0.0
20190109:0207,0.0,0.0,0.0,18.08,1.93,0.0
20190109:0307,0.0,0.0,0.0,17.34,1.72,0.0
20190109:0407,0.0,0.0,0.0,16.73,1.59,0.0
20190109:0507,196.41,260.73,14.28,17.79,0.97,0.0
20190109:0607,423.9,541.98,27.27,21.27,1.31,0.0
20190109:0707,585.3,763.71,39.36,23.66,1.66,0.0
20190109:0807,693.76,935.05,49.7,26.24,1.72,0.0
20190109:0907,738.63,1022.7,56.59,28.49,1.59,0.0
20190109:1007,725.2,1023.16,57.74,30.04,1.1,0.0
20190109:1107,677.41,961.72,52.61,31.07,0.62,0.0
20190109:1207,584.73,807.82,43.22,31.45,0.9,0.0
20190109:1307,427.32,574.5,31.61,31.32,1.38,0.0
20190109:1407,256.41,353.77,18.87,30.79,1.79,0.0
20190109:1507,41.61,85.09,5.52,29.56,2.07,0.0
20190109:1607,0.0,0.0,0.0,27.45,2.07,0.0
20190109:1707,0.0,0.0,0.0,25.63,1.86,0.0
20190109:1807,0.0,0.0,0.0,24.34,1.52,0.0
20190109:1907,0.0,0.0,0.0,23.15,1.45,0.0
20190109:2007,0.0,0.0,0.0,22.25,1.24,0.0
20190109:2107,0.0,0.0,0.0,21.12,1.17,0.0
20190109:2207,0.0,0.0,0.0,19.99,1.45,0.0
20190109:2307,0.0,0.0,0.0,19.02,1.66,0.0
20190110:0007,0.0,0.0,0.0,18.42,1.79,0.0
20190110:0107,0.0,0.0,0.0,17.99,1.86,0.0
20190110:0207,0.0,0.0,0.0,17.61,1.86,0.0
20190110:0307,0.0,0.0,0.0,17.18,1.79,0.0
20190110:0407,0.0,0.0,0.0,16.76,1.66,0.0
20190110:0507,216.59,286.76,14.23,17.74,1.1,0.0
20190110:0607,431.64,553.22,27.25,21.66,1.31,0.0
20190110:0707,595.6,778.96,39.37,24.29,1.79,0.0
20190110:0807,698.35,941.0,49.75,26.78,1.93,0.0
20190110:0907,726.41,1003.65,56.7,28.75,1.66,0.0
20190110:1007,693.98,971.88,57.9,30.1,1.17,0.0
20190110:1107,677.23,951.58,52.78,30.88,0.97,0.0
20190110:1207,579.09,793.51,43.39,31.33,1.24,0.0
20190110:1307,450.91,605.16,31.76,31.19,1.59,0.0
20190110:1407,251.15,345.66,19.0,30.68,2.0,0.0
20190110:1507,39.87,80.8,5.64,29.4,2.14,0.0
20190110:1607,0.0,0.0,0.0,27.53,2.28,0.0
20190110:1707,0.0,0.0,0.0,25.92,2.14,0.0
20190110:1807,0.0,0.0,0.0,24.69,1.72,0.0
20190110:1907,0.0,0.0,0.0,23.43,1.45,0.0
20190110:2007,0.0,0.0,0.0,22.54,1.1,0.0
20190110:2107,0.0,0.0,0.0,22.19,0.97,0.0
20190110:2207,0.0,0.0,0.0,20.84,1.17,0.0
20190110:2307,0.0,0.0,0.0,19.55,1.52,0.0
20190111:0007,0.0,0.0,0.0,18.83,1.86,0.0
20190111:0107,0.0,0.0,0.0,18.45,1.86,0.0
20190111:0207,0.0,0.0,0.0,18.08,1.93,0.0
20190111:0307,0.0,0.0,0.0,17.61,1.93,0.0
20190111:0407,0.0,0.0,0.0,17.69,1.52,0.0
20190111:0507,220.31,292.66,14.19,18.48,1.17,0.0
20190111:0607,436.06,563.04,27.23,22.53,1.1,0.0
20190111:0707,599.58,787.13,39.38,25.23,1.93,0.0
20190111:0807,704.91,949.78,49.81,27.62,2.28,0.0
20190111:0907,750.98,1032.91,56.82,29.4,2.28,0.0
20190111:1007,746.47,1040.62,58.06,30.6,1.93,0.0
20190111:1107,698.14,973.77,52.96,31.39,1.59,0.0
20190111:1207,598.8,825.23,43.55,31.79,1.24,0.0
20190111:1307,455.12,618.04,31.91,31.76,0.97,0.0
20190111:1407,253.63,352.7,19.14,31.35,0.83,0.0
20190111:1507,50.64,98.14,5.77,30.33,0.97,0.0
20190111:1607,0.0,0.0,0.0,28.3,1.72,0.0
20190111:1707,0.0,0.0,0.0,26.34,1.66,0.0
20190111:1807,0.0,0.0,0.0,25.84,0.69,0.0
20190111:1907,0.0,0.0,0.0,24.11,1.03,0.0
20190111:2007,0.0,0.0,0.0,22.39,1.1,0.0
20190111:2107,0.0,0.0,0.0,22.77,0.62,0.0
20190111:2207,0.0,0.0,0.0,21.98,0.41,0.0
20190111:2307,0.0,0.0,0.0,21.52,0.41,0.0
20190112:0007,0.0,0.0,0.0,21.15,0.55,0.0
20190112:0107,0.0,0.0,0.0,21.09,0.34,0.0
20190112:0207,0.0,0.0,0.0,21.08,0.41,0.0
20190112:0307,0.0,0.0,0.0,21.02,0.41,0.0
20190112:0407,0.0,0.0,0.0,20.81,0.41,0.0
20190112:0507,222.63,299.2,14.15,20.48,0.83,0.0
20190112:0607,435.12,567.32,27.21,22.92,0.55,0.0
20190112:0707,598.28,797.71,39.4,25.72,1.17,0.0
20190112:0807,705.14,963.33,49.87,27.89,1.66,0.0
20190112:0907,760.63,1053.65,56.94,29.54,2.07,0.0
20190112:1007,755.66,1055.85,58.23,30.59,1.93,0.0
20190112:1107,708.76,989.0,53.14,31.28,1.66,0.0
20190112:1207,605.67,833.12,43.72,31.63,1.38,0.0
20190112:1307,461.97,626.23,32.06,31.61,1.1,0.0
20190112:1407,261.13,362.33,19.28,31.18,0.9,0.0
20190112:1507,49.85,96.24,5.89,30.19,0.62,0.0
20190112:1607,0.0,0.0,0.0,28.22,1.38,0.0
20190112:1707,0.0,0.0,0.0,25.88,1.66,0.0
20190112:1807,0.0,0.0,0.0,24.38,1.24,0.0
20190112:1907,0.0,0.0,0.0,21.95,1.72,0.0
20190112:2007,0.0,0.0,0.0,20.46,1.66,0.0
20190112:2107,0.0,0.0,0.0,20.32,1.38,0.0
20190112:2207,0.0,0.0,0.0,20.84,1.17,0.0
20190112:2307,0.0,0.0,0.0,20.73,1.1,0.0
20190113:0007,0.0,0.0,0.0,20.09,1.1,0.0
20190113:0107,0.0,0.0,0.0,18.15,1.31,0.0
20190113:0207,0.0,0.0,0.0,16.52,1.66,0.0
20190113:0307,0.0,0.0,0.0,15.55,1.66,0.0
20190113:0407,0.0,0.0,0.0,15.17,1.45,0.0
20190113:0507,195.74,258.61,14.12,16.35,0.9,0.0
20190113:0607,416.18,539.51,27.2,21.72,0.41,0.0
20190113:0707,576.96,779.83,39.42,25.91,0.41,0.0
20190113:0807,690.27,954.69,49.94,28.06,1.03,0.0
20190113:0907,735.83,1045.1,57.07,29.69,0.9,0.0
20190113:1007,734.78,1054.87,58.41,30.73,0.76,0.0
20190113:1107,692.51,981.66,53.32,31.36,0.9,0.0
20190113:1207,602.74,833.24,43.9,31.64,1.1,0.0
20190113:1307,467.17,630.38,32.22,31.57,1.45,0.0
20190113:1407,257.53,354.46,19.41,30.96,1.79,0.0
20190113:1507,50.14,95.56,6.01,29.89,1.72,0.0
20190113:1607,0.0,0.0,0.0,27.89,1.93,0.0
20190113:1707,0.0,0.0,0.0,26.07,1.93,0.0
20190113:1807,0.0,0.0,0.0,24.33,1.52,0.0
20190113:1907,0.0,0.0,0.0,22.97,1.24,0.0
20190113:2007,0.0,0.0,0.0,22.23,0.97,0.0
20190113:2107,0.0,0.0,0.0,22.28,0.97,0.0
20190113:2207,0.0,0.0,0.0,21.53,1.1,0.0
20190113:2307,0.0,0.0,0.0,20.13,1.38,0.0
20190114:0007,0.0,0.0,0.0,18.96,1.52,0.0
20190114:0107,0.0,0.0,0.0,17.9,1.66,0.0
20190114:0207,0.0,0.0,0.0,16.85,1.59,0.0
20190114:0307,0.0,0.0,0.0,17.04,1.31,0.0
20190114:0407,0.0,0.0,0.0,19.24,0.97,0.0
20190114:0507,205.15,275.74,14.08,19.84,0.69,0.0
20190114:0607,424.23,555.51,27.2,22.24,0.0,0.0
20190114:0707,596.42,790.53,39.45,25.8,1.52,0.0
20190114:0807,704.78,962.75,50.01,27.89,1.66,0.0
20190114:0907,745.41,1047.62,57.2,29.48,1.31,0.0
20190114:1007,739.37,1057.3,58.59,30.59,0.9,0.0
20190114:1107,698.42,996.61,53.52,31.27,0.69,0.0
20190114:1207,604.35,841.91,44.07,31.6,0.76,0.0
20190114:1307,466.94,632.87,32.37,31.52,1.1,0.0
20190114:1407,270.66,373.27,19.55,31.05,1.52,0.0
20190114:1507,57.95,109.66,6.13,29.92,1.79,0.0
20190114:1607,0.0,0.0,0.0,27.72,2.14,0.0
20190114:1707,0.0,0.0,0.0,26.0,2.14,0.0
20190114:1807,0.0,0.0,0.0,24.57,1.79,0.0
20190114:1907,0.0,0.0,0.0,23.07,1.38,0.0
20190114:2007,0.0,0.0,0.0,23.23,0.83,0.0
20190114:2107,0.0,0.0,0.0,21.66,1.1,0.0
20190114:2207,0.0,0.0,0.0,19.89,1.45,0.0
20190114:2307,0.0,0.0,0.0,19.35,1.31,0.0
20190115:0007,0.0,0.0,0.0,21.15,0.9,0.0
20190115:0107,0.0,0.0,0.0,18.36,1.52,0.0
20190115:0207,0.0,0.0,0.0,16.87,2.07,0.0
20190115:0307,0.0,0.0,0.0,16.72,2.0,0.0
20190115:0407,0.0,0.0,0.0,17.29,1.59,0.0
20190115:0507,203.31,271.44,14.06,18.69,1.17,0.0
20190115:0607,420.3,543.24,27.19,22.72,1.03,0.0
20190115:0707,594.59,776.5,39.48,25.56,2.41,0.0
20190115:0807,709.42,946.85,50.09,27.71,2.97,0.0
20190115:0907,761.7,1037.32,57.35,29.27,2.9,0.0
20190115:1007,759.46,1048.14,58.79,30.32,2.48,0.0
20190115:1107,711.18,982.3,53.71,30.96,2.07,0.0
20190115:1207,543.76,734.02,44.25,31.15,1.93,0.0
20190115:1307,424.99,566.17,32.53,30.96,2.07,0.0
20190115:1407,282.57,386.06,19.69,30.39,2.48,0.0
20190115:1507,57.66,108.46,6.25,29.07,2.48,0.0
20190115:1607,0.0,0.0,0.0,26.89,2.48,0.0
20190115:1707,0.0,0.0,0.0,25.38,2.34,0.0
20190115:1807,0.0,0.0,0.0,24.24,2.14,0.0
20190115:1907,0.0,0.0,0.0,23.43,1.72,0.0
20190115:2007,0.0,0.0,0.0,22.59,1.17,0.0
20190115:2107,0.0,0.0,0.0,23.51,0.83,0.0
20190115:2207,0.0,0.0,0.0,23.16,0.9,0.0
20190115:2307,0.0,0.0,0.0,20.88,1.38,0.0
20190116:0007,0.0,0.0,0.0,19.31,1.93,0.0
20190116:0107,0.0,0.0,0.0,19.05,2.34,0.0
20190116:0207,0.0,0.0,0.0,18.46,2.34,0.0
20190116:0307,0.0,0.0,0.0,17.66,2.07,0.0
20190116:0407,0.0,0.0,0.0,17.19,1.86,0.0
20190116:0507,196.43,261.13,14.03,17.81,1.52,0.0
20190116:0607,417.18,536.33,27.19,22.75,1.52,0.0
20190116:0707,593.2,771.94,39.52,25.59,2.69,0.0
20190116:0807,707.84,942.33,50.18,27.84,3.17,0.0
20190116:0907,762.42,1033.9,57.49,29.48,3.24,0.0
20190116:1007,761.45,1044.76,58.98,30.54,2.9,0.0
20190116:1107,713.8,979.96,53.91,31.15,2.48,0.0
20190116:1207,612.61,827.44,44.43,30.91,2.28,0.0
20190116:1307,469.47,622.77,32.69,30.33,2.34,0.0
20190116:1407,268.06,364.42,19.83,29.77,2.69,0.0
20190116:1507,54.1,100.67,6.38,28.77,2.48,0.0
20190116:1607,0.0,0.0,0.0,26.69,2.34,0.0
20190116:1707,0.0,0.0,0.0,25.3,2.21,0.0
20190116:1807,0.0,0.0,0.0,24.21,2.07,0.0
20190116:1907,0.0,0.0,0.0,23.23,2.21,0.0
20190116:2007,0.0,0.0,0.0,22.24,2.07,0.0
20190116:2107,0.0,0.0,0.0,21.17,2.0,0.0
20190116:2207,0.0,0.0,0.0,20.79,2.41,0.0
20190116:2307,0.0,0.0,0.0,20.28,2.69,0.0
20190117:0007,0.0,0.0,0.0,19.94,2.83,0.0
20190117:0107,0.0,0.0,0.0,19.47,2.69,0.0
20190117:0207,0.0,0.0,0.0,18.94,2.48,0.0
20190117:0307,0.0,0.0,0.0,18.47,2.34,0.0
20190117:0407,0.0,0.0,0.0,18.03,2.21,0.0
20190117:0507,202.57,269.6,14.01,18.46,1.93,0.0
20190117:0607,426.71,539.82,27.2,21.23,2.48,0.0
20190117:0707,597.61,767.35,39.56,23.59,2.97,0.0
20190117:0807,708.52,937.77,50.27,26.1,2.9,0.0
20190117:0907,759.31,1029.35,57.65,28.18,2.76,0.0
20190117:1007,757.72,1041.29,59.19,29.68,2.48,0.0
20190117:1107,710.27,976.52,54.12,30.45,2.14,0.0
20190117:1207,604.9,819.96,44.61,30.8,1.93,0.0
20190117:1307,465.85,621.5,32.85,30.8,2.0,0.0
20190117:1407,268.91,366.31,19.97,30.11,2.55,0.0
20190117:1507,59.29,109.68,6.5,28.8,2.69,0.0
20190117:1607,0.0,0.0,0.0,26.93,2.83,0.0
20190117:1707,0.0,0.0,0.0,25.52,2.48,0.0
20190117:1807,0.0,0.0,0.0,24.48,1.93,0.0
20190117:1907,0.0,0.0,0.0,23.41,1.52,0.0
20190117:2007,0.0,0.0,0.0,22.13,1.38,0.0
20190117:2107,0.0,0.0,0.0,20.84,1.66,0.0
20190117:2207,0.0,0.0,0.0,20.38,2.21,0.0
20190117:2307,0.0,0.0,0.0,19.84,2.41,0.0
20190118:0007,0.0,0.0,0.0,19.45,2.62,0.0
20190118:0107,0.0,0.0,0.0,19.11,2.55,0.0
20190118:0207,0.0,0.0,0.0,18.71,2.34,0.0
20190118:0307,0.0,0.0,0.0,18.25,2.14,0.0
20190118:0407,0.0,0.0,0.0,17.71,1.93,0.0
20190118:0507,194.09,258.75,13.99,18.02,1.45,0.0
20190118:0607,418.6,534.22,27.21,21.82,1.79,0.0
20190118:0707,585.31,760.76,39.6,24.74,2.34,0.0
20190118:0807,702.82,936.65,50.37,27.31,2.83,0.0
20190118:0907,753.47,1022.95,57.81,29.17,2.97,0.0
20190118:1007,753.08,1033.86,59.39,30.27,2.69,0.0
20190118:1107,716.65,982.65,54.33,30.69,2.41,0.0
20190118:1207,473.75,630.23,44.8,30.56,2.48,0.0
20190118:1307,438.51,577.79,33.01,30.1,2.83,0.0
20190118:1407,260.29,352.18,20.11,29.36,3.1,0.0
20190118:1507,21.88,43.85,6.62,28.37,2.76,0.0
20190118:1607,0.0,0.0,0.0,27.0,2.48,0.0
20190118:1707,0.0,0.0,0.0,26.04,2.07,0.0
20190118:1807,0.0,0.0,0.0,25.3,1.72,0.0
20190118:1907,0.0,0.0,0.0,24.19,1.52,0.0
20190118:2007,0.0,0.0,0.0,23.25,1.86,0.0
20190118:2107,0.0,0.0,0.0,22.34,2.07,0.0
20190118:2207,0.0,0.0,0.0,21.59,2.21,0.0
20190118:2307,0.0,0.0,0.0,20.76,2.34,0.0
20190119:0007,0.0,0.0,0.0,20.3,2.48,0.0
20190119:0107,0.0,0.0,0.0,19.74,2.34,0.0
20190119:0207,0.0,0.0,0.0,19.25,2.28,0.0
20190119:0307,0.0,0.0,0.0,18.59,2.07,0.0
20190119:0407,0.0,0.0,0.0,17.77,1.79,0.0
20190119:0507,186.76,250.03,13.98,18.3,1.17,0.0
20190119:0607,412.31,531.47,27.22,22.41,1.1,0.0
20190119:0707,580.46,763.39,39.65,25.22,1.66,0.0
