Latitude (decimal degrees):	24.034
Longitude (decimal degrees):	32.872
Elevation (m):	109
Radiation database:	PVGIS-SARAH2


Slope: 25 deg. (optimum)
Azimuth: 1 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:0308,0.0,0.0,0.0,7.39,3.17,0.0
20190103:0408,0.0,0.0,0.0,7.19,3.79,0.0
20190103:0508,86.5,122.7,6.63,7.13,3.86,0.0
20190103:0608,343.43,410.53,18.19,9.04,3.45,0.0
20190103:0708,563.08,673.99,28.48,12.65,4.48,0.0
20190103:0808,705.8,859.07,36.75,14.82,5.1,0.0
20190103:0908,797.65,990.69,41.93,16.38,4.9,0.0
20190103:1008,824.19,1040.12,42.98,17.56,4.28,0.0
20190103:1108,767.02,968.72,39.65,18.5,3.93,0.0
20190103:1208,662.4,829.74,32.69,19.15,3.72,0.0
20190103:1308,481.51,598.54,23.24,19.49,3.59,0.0
20190103:1408,253.28,327.73,12.21,19.38,3.59,0.0
20190103:1508,0.0,0.0,0.0,18.8,3.31,0.0
20190103:1608,0.0,0.0,0.0,17.51,2.97,0.0
20190103:1708,0.0,0.0,0.0,16.36,3.17,0.0
20190103:1808,0.0,0.0,0.0,15.25,3.45,0.0
20190103:1908,0.0,0.0,0.0,14.34,3.79,0.0
20190103:2008,0.0,0.0,0.0,13.42,3.79,0.0
20190103:2108,0.0,0.0,0.0,12.51,3.86,0.0
20190103:2208,0.0,0.0,0.0,11.67,3.93,0.0
20190103:2308,0.0,0.0,0.0,10.92,4.0,0.0
20190104:0008,0.0,0.0,0.0,10.17,3.86,0.0
20190104:0108,0.0,0.0,0.0,9.32,3.59,0.0
20190104:0208,0.0,0.0,0.0,8.55,3.52,0.0
20190104:0308,0.0,0.0,0.0,7.88,3.52,0.0
20190104:0408,0.0,0.0,0.0,7.22,3.31,0.0
20190104:0508,105.51,146.79,6.59,6.65,2.97,0.0
20190104:0608,372.88,446.35,18.17,8.32,2.41,0.0
20190104:0708,582.36,703.86,28.49,12.17,3.03,0.0
20190104:0808,705.71,869.38,36.78,14.84,3.72,0.0
20190104:0908,780.72,979.37,42.0,17.19,4.14,0.0
20190104:1008,756.17,956.56,43.09,19.13,4.14,0.0
20190104:1108,757.26,965.64,39.78,20.6,3.93,0.0
20190104:1208,647.92,821.66,32.83,21.56,3.59,0.0
20190104:1308,457.84,577.12,23.39,22.14,3.31,0.0
20190104:1408,267.97,351.44,12.35,22.24,3.17,0.0
20190104:1508,0.0,0.0,0.0,21.6,2.76,0.0
20190104:1608,0.0,0.0,0.0,19.92,3.24,0.0
20190104:1708,0.0,0.0,0.0,18.49,3.79,0.0
20190104:1808,0.0,0.0,0.0,17.28,4.0,0.0
20190104:1908,0.0,0.0,0.0,16.4,3.79,0.0
20190104:2008,0.0,0.0,0.0,15.44,3.86,0.0
20190104:2108,0.0,0.0,0.0,14.5,3.86,0.0
20190104:2208,0.0,0.0,0.0,13.7,4.0,0.0
20190104:2308,0.0,0.0,0.0,12.99,4.07,0.0
20190105:0008,0.0,0.0,0.0,12.33,4.07,0.0
20190105:0108,0.0,0.0,0.0,11.66,3.86,0.0
20190105:0208,0.0,0.0,0.0,10.95,3.66,0.0
20190105:0308,0.0,0.0,0.0,10.25,3.38,0.0
20190105:0408,0.0,0.0,0.0,9.54,3.1,0.0
20190105:0508,127.25,176.49,6.56,9.0,2.9,0.0
20190105:0608,216.45,266.49,18.16,10.48,2.62,0.0
20190105:0708,508.63,616.44,28.5,13.82,3.17,0.0
20190105:0808,606.32,745.84,36.83,16.16,3.72,0.0
20190105:0908,659.46,823.1,42.08,18.19,4.0,0.0
20190105:1008,696.46,880.32,43.2,19.73,3.93,0.0
20190105:1108,671.77,852.31,39.92,20.84,3.72,0.0
20190105:1208,673.71,851.97,32.98,21.59,4.07,0.0
20190105:1308,501.3,631.52,23.53,21.73,3.31,0.0
20190105:1408,181.7,241.49,12.49,21.57,2.9,0.0
20190105:1508,0.0,0.0,0.0,21.0,3.45,0.0
20190105:1608,0.0,0.0,0.0,19.6,3.38,0.0
20190105:1708,0.0,0.0,0.0,18.41,3.72,0.0
20190105:1808,0.0,0.0,0.0,17.24,4.34,0.0
20190105:1908,0.0,0.0,0.0,16.03,4.62,0.0
20190105:2008,0.0,0.0,0.0,14.89,4.69,0.0
20190105:2108,0.0,0.0,0.0,13.75,4.34,0.0
20190105:2208,0.0,0.0,0.0,12.76,4.21,0.0
20190105:2308,0.0,0.0,0.0,11.91,3.93,0.0
20190106:0008,0.0,0.0,0.0,11.26,4.28,0.0
20190106:0108,0.0,0.0,0.0,10.75,4.14,0.0
20190106:0208,0.0,0.0,0.0,10.16,3.66,0.0
20190106:0308,0.0,0.0,0.0,9.64,4.41,0.0
20190106:0408,0.0,0.0,0.0,9.12,4.41,0.0
20190106:0508,43.01,67.99,6.53,8.72,4.14,0.0
20190106:0608,125.13,161.31,18.15,10.09,4.07,0.0
20190106:0708,273.56,330.78,28.52,12.25,5.38,0.0
20190106:0808,324.77,392.49,36.88,13.93,6.14,0.0
20190106:0908,596.54,718.37,42.17,15.13,6.55,0.0
20190106:1008,430.36,521.69,43.33,16.27,6.41,0.0
20190106:1108,770.37,945.85,40.06,17.06,6.28,0.0
20190106:1208,482.99,585.38,33.13,17.5,6.48,0.0
20190106:1308,326.09,398.74,23.68,17.53,6.48,0.0
20190106:1408,165.26,215.28,12.64,17.17,6.21,0.0
20190106:1508,0.0,0.0,0.0,16.42,5.24,0.0
20190106:1608,0.0,0.0,0.0,15.42,4.41,0.0
20190106:1708,0.0,0.0,0.0,14.52,4.41,0.0
20190106:1808,0.0,0.0,0.0,13.61,4.34,0.0
20190106:1908,0.0,0.0,0.0,12.64,4.41,0.0
20190106:2008,0.0,0.0,0.0,11.9,4.48,0.0
20190106:2108,0.0,0.0,0.0,11.15,4.55,0.0
20190106:2208,0.0,0.0,0.0,10.5,4.41,0.0
20190106:2308,0.0,0.0,0.0,9.83,4.14,0.0
20190107:0008,0.0,0.0,0.0,9.12,4.07,0.0
20190107:0108,0.0,0.0,0.0,8.51,4.14,0.0
20190107:0208,0.0,0.0,0.0,7.9,4.14,0.0
20190107:0308,0.0,0.0,0.0,7.3,4.07,0.0
20190107:0408,0.0,0.0,0.0,6.76,4.0,0.0
20190107:0508,46.71,72.12,6.51,6.4,3.86,0.0
20190107:0608,215.63,261.57,18.15,7.78,3.79,0.0
20190107:0708,336.6,399.11,28.54,10.1,5.17,0.0
20190107:0808,506.67,599.72,36.94,11.72,6.0,0.0
20190107:0908,717.76,863.76,42.27,13.16,6.07,0.0
20190107:1008,667.27,806.92,43.46,14.47,5.93,0.0
20190107:1108,710.52,866.9,40.21,15.56,5.59,0.0
20190107:1208,645.37,786.53,33.29,16.34,5.24,0.0
20190107:1308,507.48,616.76,23.84,16.72,5.17,0.0
20190107:1408,256.57,325.2,12.79,16.58,5.03,0.0
20190107:1508,0.0,0.0,0.0,15.92,4.48,0.0
20190107:1608,0.0,0.0,0.0,14.65,3.93,0.0
20190107:1708,0.0,0.0,0.0,13.57,3.93,0.0
20190107:1808,0.0,0.0,0.0,12.63,3.86,0.0
20190107:1908,0.0,0.0,0.0,11.88,3.86,0.0
20190107:2008,0.0,0.0,0.0,11.1,3.79,0.0
20190107:2108,0.0,0.0,0.0,10.33,3.72,0.0
20190107:2208,0.0,0.0,0.0,9.53,3.52,0.0
20190107:2308,0.0,0.0,0.0,8.75,3.52,0.0
20190108:0008,0.0,0.0,0.0,8.0,3.52,0.0
20190108:0108,0.0,0.0,0.0,7.35,3.59,0.0
20190108:0208,0.0,0.0,0.0,6.73,3.66,0.0
20190108:0308,0.0,0.0,0.0,6.15,3.59,0.0
20190108:0408,0.0,0.0,0.0,5.58,3.38,0.0
20190108:0508,120.58,165.58,6.49,5.09,3.1,0.0
20190108:0608,391.81,465.05,18.15,6.82,2.76,0.0
20190108:0708,584.39,697.61,28.57,10.6,3.59,0.0
20190108:0808,733.05,890.78,37.0,12.9,4.34,0.0
20190108:0908,811.1,999.48,42.37,14.8,4.97,0.0
20190108:1008,823.05,1023.23,43.6,16.4,5.1,0.0
20190108:1108,768.26,955.3,40.37,17.64,5.03,0.0
20190108:1208,668.75,826.8,33.45,18.51,4.9,0.0
20190108:1308,491.33,604.55,24.0,18.94,4.76,0.0
20190108:1408,273.49,349.82,12.94,18.86,4.69,0.0
20190108:1508,0.0,0.0,0.0,18.25,4.07,0.0
20190108:1608,0.0,0.0,0.0,17.0,3.45,0.0
20190108:1708,0.0,0.0,0.0,15.97,3.45,0.0
20190108:1808,0.0,0.0,0.0,14.91,3.52,0.0
20190108:1908,0.0,0.0,0.0,13.84,3.59,0.0
20190108:2008,0.0,0.0,0.0,12.81,3.59,0.0
20190108:2108,0.0,0.0,0.0,11.89,3.72,0.0
20190108:2208,0.0,0.0,0.0,11.06,3.72,0.0
20190108:2308,0.0,0.0,0.0,10.32,3.72,0.0
20190109:0008,0.0,0.0,0.0,9.64,3.79,0.0
20190109:0108,0.0,0.0,0.0,9.03,3.93,0.0
20190109:0208,0.0,0.0,0.0,8.43,3.93,0.0
20190109:0308,0.0,0.0,0.0,7.8,3.79,0.0
20190109:0408,0.0,0.0,0.0,7.25,3.93,0.0
20190109:0508,33.84,55.62,6.48,6.92,4.07,0.0
20190109:0608,373.64,443.76,18.16,8.62,4.41,0.0
20190109:0708,591.13,698.1,28.6,11.24,5.79,0.0
20190109:0808,744.59,892.37,37.07,13.24,6.55,0.0
20190109:0908,821.18,999.76,42.48,14.87,6.62,0.0
20190109:1008,832.56,1024.65,43.74,16.27,6.34,0.0
20190109:1108,771.25,951.0,40.53,17.31,5.93,0.0
20190109:1208,665.91,818.13,33.62,18.02,5.45,0.0
20190109:1308,507.68,621.77,24.16,18.3,5.1,0.0
20190109:1408,273.15,347.83,13.09,18.17,4.83,0.0
20190109:1508,0.0,0.0,0.0,17.46,4.62,0.0
20190109:1608,0.0,0.0,0.0,16.06,4.34,0.0
20190109:1708,0.0,0.0,0.0,14.83,4.14,0.0
20190109:1808,0.0,0.0,0.0,13.89,4.0,0.0
20190109:1908,0.0,0.0,0.0,13.29,4.34,0.0
20190109:2008,0.0,0.0,0.0,12.54,4.48,0.0
20190109:2108,0.0,0.0,0.0,11.88,4.48,0.0
20190109:2208,0.0,0.0,0.0,11.33,4.0,0.0
20190109:2308,0.0,0.0,0.0,10.55,3.79,0.0
20190110:0008,0.0,0.0,0.0,9.77,3.86,0.0
20190110:0108,0.0,0.0,0.0,8.99,3.93,0.0
20190110:0208,0.0,0.0,0.0,8.34,3.72,0.0
20190110:0308,0.0,0.0,0.0,7.86,3.45,0.0
20190110:0408,0.0,0.0,0.0,7.36,3.38,0.0
20190110:0508,18.23,34.68,6.47,6.96,3.1,0.0
20190110:0608,187.37,231.07,18.17,8.18,2.34,0.0
20190110:0708,595.8,720.98,28.64,11.41,2.62,0.0
20190110:0808,641.47,789.71,37.15,13.65,2.69,0.0
20190110:0908,525.87,647.8,42.6,15.63,2.97,0.0
20190110:1008,845.86,1074.17,43.89,17.42,3.86,0.0
20190110:1108,674.66,843.03,40.7,18.68,4.21,0.0
20190110:1208,606.54,755.2,33.79,19.72,4.28,0.0
20190110:1308,424.32,526.84,24.32,20.34,4.21,0.0
20190110:1408,279.99,360.59,13.25,20.37,4.21,0.0
20190110:1508,0.0,0.0,0.0,19.79,3.86,0.0
20190110:1608,0.0,0.0,0.0,18.58,3.86,0.0
20190110:1708,0.0,0.0,0.0,17.59,4.07,0.0
20190110:1808,0.0,0.0,0.0,16.75,4.21,0.0
20190110:1908,0.0,0.0,0.0,15.9,4.41,0.0
20190110:2008,0.0,0.0,0.0,15.15,4.28,0.0
20190110:2108,0.0,0.0,0.0,14.18,3.93,0.0
20190110:2208,0.0,0.0,0.0,13.09,3.52,0.0
20190110:2308,0.0,0.0,0.0,12.0,3.17,0.0
20190111:0008,0.0,0.0,0.0,10.99,2.97,0.0
20190111:0108,0.0,0.0,0.0,10.16,2.9,0.0
20190111:0208,0.0,0.0,0.0,9.37,2.97,0.0
20190111:0308,0.0,0.0,0.0,8.8,3.1,0.0
20190111:0408,0.0,0.0,0.0,8.18,3.24,0.0
20190111:0508,130.62,180.99,6.46,7.66,3.24,0.0
20190111:0608,399.27,479.29,18.19,9.46,3.03,0.0
20190111:0708,502.31,604.89,28.69,13.0,3.52,0.0
20190111:0808,562.84,686.53,37.23,15.69,4.21,0.0
20190111:0908,708.18,880.63,42.72,17.78,4.69,0.0
20190111:1008,478.27,593.31,44.05,19.65,4.69,0.0
20190111:1108,380.89,476.36,40.88,21.06,4.55,0.0
20190111:1208,350.37,440.13,33.97,21.99,4.34,0.0
20190111:1308,299.56,378.67,24.49,22.51,4.28,0.0
20190111:1408,164.42,219.53,13.41,22.43,4.28,0.0
20190111:1508,0.0,0.0,0.0,21.59,3.52,0.0
20190111:1608,0.0,0.0,0.0,19.92,3.66,0.0
20190111:1708,0.0,0.0,0.0,18.71,3.86,0.0
20190111:1808,0.0,0.0,0.0,17.6,4.07,0.0
20190111:1908,0.0,0.0,0.0,16.08,3.86,0.0
20190111:2008,0.0,0.0,0.0,14.94,3.59,0.0
20190111:2108,0.0,0.0,0.0,13.85,3.59,0.0
20190111:2208,0.0,0.0,0.0,12.98,3.38,0.0
20190111:2308,0.0,0.0,0.0,12.28,3.03,0.0
20190112:0008,0.0,0.0,0.0,11.57,2.62,0.0
20190112:0108,0.0,0.0,0.0,10.88,2.14,0.0
20190112:0208,0.0,0.0,0.0,10.45,1.72,0.0
20190112:0308,0.0,0.0,0.0,9.98,1.66,0.0
20190112:0408,0.0,0.0,0.0,9.1,1.86,0.0
20190112:0508,100.06,142.68,6.46,8.52,1.86,0.0
20190112:0608,361.28,439.39,18.21,9.96,1.45,0.0
20190112:0708,549.08,679.14,28.74,14.05,1.52,0.0
20190112:0808,682.53,872.37,37.32,16.96,1.59,0.0
20190112:0908,747.33,987.84,42.85,19.2,1.24,0.0
20190112:1008,740.75,1007.2,44.22,21.27,0.62,0.0
20190112:1108,692.56,949.88,41.06,22.76,0.21,0.0
20190112:1208,594.41,793.35,34.15,23.84,0.55,0.0
20190112:1308,445.02,579.51,24.66,24.53,1.03,0.0
20190112:1408,251.33,335.13,13.57,24.75,1.45,0.0
20190112:1508,0.0,0.0,0.0,24.18,2.14,0.0
20190112:1608,0.0,0.0,0.0,22.88,2.55,0.0
20190112:1708,0.0,0.0,0.0,21.79,2.0,0.0
20190112:1808,0.0,0.0,0.0,20.54,1.72,0.0
20190112:1908,0.0,0.0,0.0,19.16,1.72,0.0
20190112:2008,0.0,0.0,0.0,17.84,1.59,0.0
20190112:2108,0.0,0.0,0.0,16.48,1.79,0.0
20190112:2208,0.0,0.0,0.0,15.09,2.14,0.0
20190112:2308,0.0,0.0,0.0,14.13,2.34,0.0
20190113:0008,0.0,0.0,0.0,13.43,2.83,0.0
20190113:0108,0.0,0.0,0.0,12.66,2.97,0.0
20190113:0208,0.0,0.0,0.0,11.92,2.9,0.0
20190113:0308,0.0,0.0,0.0,11.36,2.83,0.0
20190113:0408,0.0,0.0,0.0,10.79,2.69,0.0
20190113:0508,20.02,37.56,6.47,10.55,2.41,0.0
20190113:0608,190.55,238.61,18.24,11.98,2.41,0.0
20190113:0708,417.99,511.34,28.8,16.94,3.86,0.0
20190113:0808,630.86,773.71,37.42,19.17,6.55,0.0
20190113:0908,462.47,569.37,42.99,20.43,7.17,0.0
20190113:1008,603.41,747.24,44.39,21.3,7.17,0.0
20190113:1108,412.84,512.21,41.25,21.67,6.97,0.0
20190113:1208,535.95,662.61,34.33,21.71,6.62,0.0
20190113:1308,397.4,491.89,24.84,21.5,6.41,0.0
20190113:1408,271.86,348.4,13.73,20.78,6.28,0.0
20190113:1508,0.0,0.0,0.0,19.54,6.14,0.0
20190113:1608,0.0,0.0,0.0,18.12,6.07,0.0
20190113:1708,0.0,0.0,0.0,16.98,5.79,0.0
20190113:1808,0.0,0.0,0.0,15.93,5.24,0.0
20190113:1908,0.0,0.0,0.0,15.23,4.69,0.0
20190113:2008,0.0,0.0,0.0,14.5,4.41,0.0
20190113:2108,0.0,0.0,0.0,13.8,4.14,0.0
20190113:2208,0.0,0.0,0.0,13.24,4.14,0.0
20190113:2308,0.0,0.0,0.0,12.59,4.14,0.0
20190114:0008,0.0,0.0,0.0,11.97,4.14,0.0
20190114:0108,0.0,0.0,0.0,11.18,4.14,0.0
20190114:0208,0.0,0.0,0.0,10.29,4.14,0.0
20190114:0308,0.0,0.0,0.0,9.34,3.86,0.0
20190114:0408,0.0,0.0,0.0,8.53,3.59,0.0
20190114:0508,91.18,130.45,6.48,7.84,3.31,0.0
20190114:0608,381.56,457.23,18.27,9.16,3.17,0.0
20190114:0708,473.74,561.65,28.87,11.15,4.62,0.0
20190114:0808,712.76,859.04,37.52,12.7,5.1,0.0
20190114:0908,738.19,901.39,43.14,14.2,5.03,0.0
20190114:1008,750.61,925.97,44.57,15.51,4.83,0.0
20190114:1108,552.03,675.45,41.44,16.56,4.62,0.0
20190114:1208,627.2,771.58,34.52,17.26,4.48,0.0
20190114:1308,352.25,432.46,25.02,17.57,4.48,0.0
20190114:1408,77.29,110.03,13.9,17.45,4.41,0.0
20190114:1508,0.0,0.0,0.0,16.83,4.14,0.0
20190114:1608,0.0,0.0,0.0,15.73,3.17,0.0
20190114:1708,0.0,0.0,0.0,14.8,2.83,0.0
20190114:1808,0.0,0.0,0.0,13.85,2.69,0.0
20190114:1908,0.0,0.0,0.0,13.1,2.69,0.0
20190114:2008,0.0,0.0,0.0,12.2,2.69,0.0
20190114:2108,0.0,0.0,0.0,11.32,2.69,0.0
20190114:2208,0.0,0.0,0.0,10.43,2.69,0.0
20190114:2308,0.0,0.0,0.0,9.5,2.9,0.0
20190115:0008,0.0,0.0,0.0,8.64,3.03,0.0
20190115:0108,0.0,0.0,0.0,7.82,3.17,0.0
20190115:0208,0.0,0.0,0.0,7.13,3.24,0.0
20190115:0308,0.0,0.0,0.0,6.42,3.1,0.0
20190115:0408,0.0,0.0,0.0,5.69,2.9,0.0
20190115:0508,122.15,169.01,6.49,5.14,2.62,0.0
20190115:0608,326.8,390.59,18.31,6.82,2.0,0.0
20190115:0708,557.1,671.32,28.94,10.84,2.55,0.0
20190115:0808,713.66,876.02,37.63,13.12,3.38,0.0
20190115:0908,796.8,993.46,43.29,14.9,3.86,0.0
20190115:1008,820.95,1036.97,44.75,16.16,3.66,0.0
20190115:1108,783.65,992.45,41.64,17.19,3.38,0.0
20190115:1208,679.69,853.26,34.72,17.92,3.17,0.0
20190115:1308,508.18,630.92,25.2,18.26,3.03,0.0
20190115:1408,285.51,364.58,14.07,18.23,2.83,0.0
20190115:1508,0.0,0.0,0.0,17.77,2.62,0.0
20190115:1608,0.0,0.0,0.0,16.75,2.28,0.0
20190115:1708,0.0,0.0,0.0,15.79,2.21,0.0
20190115:1808,0.0,0.0,0.0,14.6,2.14,0.0
20190115:1908,0.0,0.0,0.0,13.18,1.79,0.0
20190115:2008,0.0,0.0,0.0,11.75,1.93,0.0
20190115:2108,0.0,0.0,0.0,10.46,2.34,0.0
20190115:2208,0.0,0.0,0.0,9.54,2.97,0.0
20190115:2308,0.0,0.0,0.0,8.73,3.52,0.0
20190116:0008,0.0,0.0,0.0,7.94,3.66,0.0
20190116:0108,0.0,0.0,0.0,7.22,3.52,0.0
20190116:0208,0.0,0.0,0.0,6.46,3.24,0.0
20190116:0308,0.0,0.0,0.0,5.63,2.9,0.0
20190116:0408,0.0,0.0,0.0,4.8,2.55,0.0
20190116:0508,120.22,166.53,6.51,4.87,2.21,0.0
20190116:0608,391.37,468.41,18.35,6.68,1.66,0.0
20190116:0708,594.19,727.53,29.01,10.72,1.45,0.0
20190116:0808,727.68,911.68,37.75,13.71,2.21,0.0
20190116:0908,808.29,1024.43,43.45,15.65,3.03,0.0
20190116:1008,817.96,1040.38,44.94,17.15,3.52,0.0
20190116:1108,786.0,997.03,41.84,18.23,3.72,0.0
20190116:1208,670.57,838.3,34.91,19.05,4.07,0.0
20190116:1308,521.49,645.05,25.39,19.52,4.48,0.0
20190116:1408,300.89,382.86,14.24,19.55,4.97,0.0
20190116:1508,0.0,0.0,0.0,18.93,4.9,0.0
20190116:1608,0.0,0.0,0.0,17.58,4.28,0.0
20190116:1708,0.0,0.0,0.0,16.34,4.14,0.0
20190116:1808,0.0,0.0,0.0,15.07,3.86,0.0
20190116:1908,0.0,0.0,0.0,14.05,3.52,0.0
20190116:2008,0.0,0.0,0.0,13.0,3.72,0.0
20190116:2108,0.0,0.0,0.0,12.03,4.0,0.0
20190116:2208,0.0,0.0,0.0,11.07,4.34,0.0
20190116:2308,0.0,0.0,0.0,10.18,4.62,0.0
20190117:0008,0.0,0.0,0.0,9.29,4.62,0.0
20190117:0108,0.0,0.0,0.0,8.46,4.69,0.0
20190117:0208,0.0,0.0,0.0,7.71,4.48,0.0
20190117:0308,0.0,0.0,0.0,6.98,4.14,0.0
20190117:0408,0.0,0.0,0.0,6.26,3.86,0.0
20190117:0508,53.26,80.71,6.53,5.63,3.59,0.0
20190117:0608,197.0,240.38,18.4,7.16,3.31,0.0
20190117:0708,400.19,472.94,29.1,10.0,4.62,0.0
20190117:0808,613.57,729.14,37.87,11.84,5.86,0.0
20190117:0908,758.38,917.29,43.61,13.46,6.07,0.0
20190117:1008,789.94,967.16,45.14,14.94,5.86,0.0
20190117:1108,783.46,964.59,42.05,16.16,5.66,0.0
20190117:1208,687.48,842.11,35.12,17.04,5.52,0.0
20190117:1308,523.87,638.95,25.57,17.5,5.24,0.0
20190117:1408,268.66,339.14,14.41,17.48,5.17,0.0
20190117:1508,0.0,0.0,0.0,16.88,4.83,0.0
20190117:1608,0.0,0.0,0.0,15.4,4.28,0.0
20190117:1708,0.0,0.0,0.0,14.13,4.48,0.0
20190117:1808,0.0,0.0,0.0,13.05,4.62,0.0
20190117:1908,0.0,0.0,0.0,12.0,4.76,0.0
20190117:2008,0.0,0.0,0.0,11.18,4.34,0.0
20190117:2108,0.0,0.0,0.0,10.3,3.66,0.0
20190117:2208,0.0,0.0,0.0,9.34,3.31,0.0
20190117:2308,0.0,0.0,0.0,8.41,3.1,0.0
20190118:0008,0.0,0.0,0.0,7.5,2.97,0.0
20190118:0108,0.0,0.0,0.0,6.75,3.17,0.0
20190118:0208,0.0,0.0,0.0,6.08,3.45,0.0
20190118:0308,0.0,0.0,0.0,5.47,3.59,0.0
20190118:0408,0.0,0.0,0.0,4.91,3.59,0.0
20190118:0508,102.88,143.82,6.56,4.49,3.52,0.0
20190118:0608,387.24,458.06,18.46,6.3,3.17,0.0
20190118:0708,605.44,720.93,29.18,9.73,3.59,0.0
20190118:0808,747.89,911.76,38.0,12.46,4.0,0.0
20190118:0908,818.88,1018.81,43.78,14.8,4.21,0.0
20190118:1008,826.59,1042.8,45.35,16.75,4.07,0.0
20190118:1108,799.47,1014.05,42.27,18.25,3.86,0.0
20190118:1208,689.41,867.42,35.32,19.32,3.72,0.0
20190118:1308,518.07,644.57,25.76,19.9,3.86,0.0
20190118:1408,306.35,391.08,14.58,19.98,4.21,0.0
20190118:1508,0.0,0.0,0.0,19.31,4.07,0.0
20190118:1608,0.0,0.0,0.0,17.74,3.79,0.0
20190118:1708,0.0,0.0,0.0,16.52,3.93,0.0
20190118:1808,0.0,0.0,0.0,15.42,4.07,0.0
20190118:1908,0.0,0.0,0.0,14.51,4.0,0.0
20190118:2008,0.0,0.0,0.0,13.58,3.93,0.0
20190118:2108,0.0,0.0,0.0,12.61,3.79,0.0
20190118:2208,0.0,0.0,0.0,11.64,3.66,0.0
20190118:2308,0.0,0.0,0.0,10.72,3.45,0.0
20190119:0008,0.0,0.0,0.0,9.82,3.31,0.0
20190119:0108,0.0,0.0,0.0,8.99,3.24,0.0
20190119:0208,0.0,0.0,0.0,8.21,3.17,0.0
20190119:0308,0.0,0.0,0.0,7.42,3.1,0.0
20190119:0408,0.0,0.0,0.0,6.61,2.9,0.0
20190119:0508,115.63,161.63,6.6,5.97,2.69,0.0
20190119:0608,386.82,463.26,18.52,7.65,2.21,0.0
20190119:0708,589.93,717.14,29.28,11.69,2.34,0.0
20190119:0808,731.65,913.57,38.13,14.4,2.69,0.0
