Latitude (decimal degrees):	16.360
Longitude (decimal degrees):	32.710
Elevation (m):	364
Radiation database:	PVGIS-SARAH2


Slope: 20 deg. (optimum)
Azimuth: -2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190102:2307,0.0,0.0,0.0,18.21,5.86,0.0
20190103:0007,0.0,0.0,0.0,17.42,5.86,0.0
20190103:0107,0.0,0.0,0.0,16.65,5.86,0.0
20190103:0207,0.0,0.0,0.0,15.91,5.93,0.0
20190103:0307,0.0,0.0,0.0,15.24,5.86,0.0
20190103:0407,0.0,0.0,0.0,14.61,5.72,0.0
20190103:0507,161.69,217.87,9.95,14.43,5.66,0.0
20190103:0607,406.07,493.17,22.34,15.97,6.28,0.0
20190103:0707,617.28,748.78,33.64,18.36,7.52,0.0
20190103:0807,727.0,898.88,43.06,20.89,7.72,0.0
20190103:0907,810.85,1023.93,49.25,23.37,7.59,0.0
20190103:1007,793.59,1015.34,50.65,25.52,7.24,0.0
20190103:1107,740.49,951.82,46.79,27.18,6.97,0.0
20190103:1207,624.4,799.81,38.85,28.23,6.76,0.0
20190103:1307,473.25,605.6,28.4,28.71,6.76,0.0
20190103:1407,243.33,325.26,16.5,28.5,6.83,0.0
20190103:1507,21.86,49.1,3.76,27.57,6.14,0.0
20190103:1607,0.0,0.0,0.0,25.87,5.59,0.0
20190103:1707,0.0,0.0,0.0,24.52,5.79,0.0
20190103:1807,0.0,0.0,0.0,23.31,5.79,0.0
20190103:1907,0.0,0.0,0.0,22.34,5.72,0.0
20190103:2007,0.0,0.0,0.0,21.31,5.59,0.0
20190103:2107,0.0,0.0,0.0,20.37,5.72,0.0
20190103:2207,0.0,0.0,0.0,19.64,5.86,0.0
20190103:2307,0.0,0.0,0.0,19.13,5.86,0.0
20190104:0007,0.0,0.0,0.0,18.73,5.79,0.0
20190104:0107,0.0,0.0,0.0,18.37,5.66,0.0
20190104:0207,0.0,0.0,0.0,17.95,5.59,0.0
20190104:0307,0.0,0.0,0.0,17.58,5.45,0.0
20190104:0407,0.0,0.0,0.0,17.18,5.24,0.0
20190104:0507,107.43,151.09,9.89,17.17,5.17,0.0
20190104:0607,368.83,456.18,22.3,19.01,5.59,0.0
20190104:0707,576.4,712.0,33.63,21.59,6.76,0.0
20190104:0807,635.99,800.18,43.09,24.24,6.83,0.0
20190104:0907,774.68,999.75,49.32,26.74,6.55,0.0
20190104:1007,800.58,1050.29,50.76,28.9,6.21,0.0
20190104:1107,659.21,863.81,46.93,30.76,6.07,0.0
20190104:1207,616.04,807.97,39.0,32.07,5.93,0.0
20190104:1307,419.02,549.39,28.54,32.81,5.86,0.0
20190104:1407,240.77,329.27,16.63,32.81,5.86,0.0
20190104:1507,29.82,64.41,3.89,32.0,5.45,0.0
20190104:1607,0.0,0.0,0.0,30.12,5.1,0.0
20190104:1707,0.0,0.0,0.0,28.65,5.52,0.0
20190104:1807,0.0,0.0,0.0,27.46,5.86,0.0
20190104:1907,0.0,0.0,0.0,26.3,6.0,0.0
20190104:2007,0.0,0.0,0.0,25.22,6.14,0.0
20190104:2107,0.0,0.0,0.0,24.17,6.07,0.0
20190104:2207,0.0,0.0,0.0,23.22,6.0,0.0
20190104:2307,0.0,0.0,0.0,22.42,5.72,0.0
20190105:0007,0.0,0.0,0.0,21.61,5.45,0.0
20190105:0107,0.0,0.0,0.0,20.91,5.45,0.0
20190105:0207,0.0,0.0,0.0,20.27,5.38,0.0
20190105:0307,0.0,0.0,0.0,19.65,5.1,0.0
20190105:0407,0.0,0.0,0.0,19.02,4.69,0.0
20190105:0507,157.51,217.85,9.84,18.74,4.21,0.0
20190105:0607,395.2,495.22,22.27,20.71,4.21,0.0
20190105:0707,583.02,732.99,33.63,23.1,4.97,0.0
20190105:0807,708.64,912.77,43.12,25.7,5.03,0.0
20190105:0907,780.86,1027.57,49.39,28.28,5.24,0.0
20190105:1007,764.95,1014.46,50.88,30.52,5.66,0.0
20190105:1107,713.5,944.8,47.07,32.18,6.14,0.0
20190105:1207,608.55,799.94,39.14,33.27,6.55,0.0
20190105:1307,355.9,468.77,28.68,33.72,6.76,0.0
20190105:1407,165.14,230.8,16.77,33.54,6.83,0.0
20190105:1507,17.49,41.0,4.02,32.66,5.93,0.0
20190105:1607,0.0,0.0,0.0,30.94,5.17,0.0
20190105:1707,0.0,0.0,0.0,29.6,5.24,0.0
20190105:1807,0.0,0.0,0.0,28.22,5.45,0.0
20190105:1907,0.0,0.0,0.0,26.88,5.59,0.0
20190105:2007,0.0,0.0,0.0,25.61,5.86,0.0
20190105:2107,0.0,0.0,0.0,24.45,5.79,0.0
20190105:2207,0.0,0.0,0.0,23.32,5.38,0.0
20190105:2307,0.0,0.0,0.0,22.23,5.17,0.0
20190106:0007,0.0,0.0,0.0,21.3,5.1,0.0
20190106:0107,0.0,0.0,0.0,20.44,4.97,0.0
20190106:0207,0.0,0.0,0.0,19.67,4.83,0.0
20190106:0307,0.0,0.0,0.0,18.87,4.69,0.0
20190106:0407,0.0,0.0,0.0,18.15,4.55,0.0
20190106:0507,167.22,229.83,9.8,17.84,4.62,0.0
20190106:0607,400.12,496.34,22.24,19.51,5.24,0.0
20190106:0707,583.44,723.44,33.63,21.82,6.34,0.0
20190106:0807,727.05,920.44,43.15,24.21,6.55,0.0
20190106:0907,797.81,1029.07,49.48,26.41,6.69,0.0
20190106:1007,805.21,1050.02,51.0,28.23,6.69,0.0
20190106:1107,759.72,992.24,47.22,29.62,6.69,0.0
20190106:1207,655.41,849.34,39.29,30.47,6.97,0.0
20190106:1307,488.21,629.36,28.83,30.73,7.38,0.0
20190106:1407,267.56,358.38,16.91,30.32,7.72,0.0
20190106:1507,21.4,47.31,4.15,29.18,7.38,0.0
20190106:1607,0.0,0.0,0.0,27.33,7.03,0.0
20190106:1707,0.0,0.0,0.0,25.69,7.38,0.0
20190106:1807,0.0,0.0,0.0,24.2,7.45,0.0
20190106:1907,0.0,0.0,0.0,22.77,7.24,0.0
20190106:2007,0.0,0.0,0.0,21.5,7.03,0.0
20190106:2107,0.0,0.0,0.0,20.25,6.9,0.0
20190106:2207,0.0,0.0,0.0,19.05,6.9,0.0
20190106:2307,0.0,0.0,0.0,17.9,6.9,0.0
20190107:0007,0.0,0.0,0.0,16.86,6.97,0.0
20190107:0107,0.0,0.0,0.0,15.9,6.97,0.0
20190107:0207,0.0,0.0,0.0,15.04,6.83,0.0
20190107:0307,0.0,0.0,0.0,14.34,6.41,0.0
20190107:0407,0.0,0.0,0.0,13.8,5.86,0.0
20190107:0507,75.28,108.53,9.75,13.74,5.45,0.0
20190107:0607,290.53,355.51,22.22,15.22,6.21,0.0
20190107:0707,543.87,658.57,33.63,17.66,6.97,0.0
20190107:0807,704.26,870.15,43.19,20.06,6.9,0.0
20190107:0907,721.94,907.24,49.56,22.39,6.76,0.0
20190107:1007,626.81,793.33,51.14,24.3,6.48,0.0
20190107:1107,700.33,896.1,47.37,25.75,6.21,0.0
20190107:1207,621.78,793.61,39.45,26.81,6.14,0.0
20190107:1307,469.9,598.4,28.98,27.31,6.21,0.0
20190107:1407,260.35,344.56,17.05,27.21,6.48,0.0
20190107:1507,22.19,47.79,4.28,26.41,6.62,0.0
20190107:1607,0.0,0.0,0.0,25.0,5.79,0.0
20190107:1707,0.0,0.0,0.0,23.73,6.07,0.0
20190107:1807,0.0,0.0,0.0,22.48,6.28,0.0
20190107:1907,0.0,0.0,0.0,21.26,6.0,0.0
20190107:2007,0.0,0.0,0.0,20.1,5.79,0.0
20190107:2107,0.0,0.0,0.0,19.07,5.86,0.0
20190107:2207,0.0,0.0,0.0,18.17,6.0,0.0
20190107:2307,0.0,0.0,0.0,17.39,5.93,0.0
20190108:0007,0.0,0.0,0.0,16.66,6.0,0.0
20190108:0107,0.0,0.0,0.0,15.92,5.86,0.0
20190108:0207,0.0,0.0,0.0,15.21,5.66,0.0
20190108:0307,0.0,0.0,0.0,14.57,5.31,0.0
20190108:0407,0.0,0.0,0.0,14.01,4.9,0.0
20190108:0507,156.51,212.44,9.71,13.92,4.62,0.0
20190108:0607,404.92,494.28,22.2,15.82,4.9,0.0
20190108:0707,610.8,750.03,33.64,18.58,5.31,0.0
20190108:0807,715.81,898.68,43.24,21.02,5.31,0.0
20190108:0907,800.92,1026.56,49.66,23.18,5.38,0.0
20190108:1007,796.1,1028.65,51.27,25.07,5.66,0.0
20190108:1107,758.19,979.09,47.53,26.55,6.0,0.0
20190108:1207,650.01,832.33,39.61,27.51,6.34,0.0
20190108:1307,480.99,613.07,29.13,27.87,6.62,0.0
20190108:1407,265.06,350.88,17.19,27.66,6.9,0.0
20190108:1507,24.15,51.02,4.42,26.81,6.9,0.0
20190108:1607,0.0,0.0,0.0,25.31,6.07,0.0
20190108:1707,0.0,0.0,0.0,24.01,6.41,0.0
20190108:1807,0.0,0.0,0.0,22.77,6.97,0.0
20190108:1907,0.0,0.0,0.0,21.82,7.03,0.0
20190108:2007,0.0,0.0,0.0,20.76,6.9,0.0
20190108:2107,0.0,0.0,0.0,19.76,6.69,0.0
20190108:2207,0.0,0.0,0.0,18.84,6.62,0.0
20190108:2307,0.0,0.0,0.0,17.95,6.55,0.0
20190109:0007,0.0,0.0,0.0,17.09,6.34,0.0
20190109:0107,0.0,0.0,0.0,16.29,6.14,0.0
20190109:0207,0.0,0.0,0.0,15.58,5.86,0.0
20190109:0307,0.0,0.0,0.0,14.98,5.66,0.0
20190109:0407,0.0,0.0,0.0,14.45,5.45,0.0
20190109:0507,148.1,202.05,9.68,14.38,5.24,0.0
20190109:0607,396.99,484.28,22.19,16.24,5.66,0.0
20190109:0707,609.12,742.9,33.66,18.78,6.69,0.0
20190109:0807,732.09,909.87,43.3,21.11,6.97,0.0
20190109:0907,808.23,1025.51,49.76,23.3,6.76,0.0
20190109:1007,805.35,1034.67,51.42,25.26,6.55,0.0
20190109:1107,764.44,986.17,47.7,26.88,6.41,0.0
20190109:1207,649.19,833.64,39.78,27.99,6.28,0.0
20190109:1307,490.67,627.77,29.29,28.55,6.48,0.0
20190109:1407,272.84,362.15,17.34,28.42,6.69,0.0
20190109:1507,37.58,74.57,4.55,27.63,6.55,0.0
20190109:1607,0.0,0.0,0.0,26.1,5.52,0.0
20190109:1707,0.0,0.0,0.0,24.75,5.72,0.0
20190109:1807,0.0,0.0,0.0,23.45,6.14,0.0
20190109:1907,0.0,0.0,0.0,22.45,6.41,0.0
20190109:2007,0.0,0.0,0.0,21.31,6.14,0.0
20190109:2107,0.0,0.0,0.0,20.3,5.79,0.0
20190109:2207,0.0,0.0,0.0,19.46,5.66,0.0
20190109:2307,0.0,0.0,0.0,18.76,5.86,0.0
20190110:0007,0.0,0.0,0.0,18.17,5.93,0.0
20190110:0107,0.0,0.0,0.0,17.57,5.59,0.0
20190110:0207,0.0,0.0,0.0,16.95,5.17,0.0
20190110:0307,0.0,0.0,0.0,16.3,4.97,0.0
20190110:0407,0.0,0.0,0.0,15.67,4.76,0.0
20190110:0507,157.17,215.2,9.65,15.46,4.62,0.0
20190110:0607,401.37,492.83,22.18,17.22,5.17,0.0
20190110:0707,604.79,743.38,33.68,19.65,6.0,0.0
20190110:0807,720.12,905.45,43.36,22.08,5.86,0.0
20190110:0907,798.63,1028.16,49.87,24.4,5.59,0.0
20190110:1007,790.6,1030.14,51.57,26.5,5.52,0.0
20190110:1107,751.8,982.9,47.87,28.21,5.52,0.0
20190110:1207,651.13,848.0,39.95,29.52,5.38,0.0
20190110:1307,486.18,630.45,29.45,30.21,5.38,0.0
20190110:1407,272.03,365.42,17.49,30.35,5.45,0.0
20190110:1507,40.46,79.8,4.69,29.74,5.45,0.0
20190110:1607,0.0,0.0,0.0,28.12,4.76,0.0
20190110:1707,0.0,0.0,0.0,26.71,4.9,0.0
20190110:1807,0.0,0.0,0.0,25.43,5.24,0.0
20190110:1907,0.0,0.0,0.0,24.32,5.52,0.0
20190110:2007,0.0,0.0,0.0,23.11,5.72,0.0
20190110:2107,0.0,0.0,0.0,21.93,5.72,0.0
20190110:2207,0.0,0.0,0.0,20.9,5.86,0.0
20190110:2307,0.0,0.0,0.0,20.06,6.0,0.0
20190111:0007,0.0,0.0,0.0,19.39,6.0,0.0
20190111:0107,0.0,0.0,0.0,18.83,5.86,0.0
20190111:0207,0.0,0.0,0.0,18.28,5.59,0.0
20190111:0307,0.0,0.0,0.0,17.64,5.17,0.0
20190111:0407,0.0,0.0,0.0,16.98,4.9,0.0
20190111:0507,155.92,214.99,9.62,16.72,4.62,0.0
20190111:0607,401.15,496.38,22.18,18.58,4.9,0.0
20190111:0707,598.26,740.32,33.7,21.03,6.0,0.0
20190111:0807,716.71,906.99,43.42,23.37,5.86,0.0
20190111:0907,789.05,1023.76,49.99,25.65,5.38,0.0
20190111:1007,785.65,1033.91,51.73,27.68,5.1,0.0
20190111:1107,747.66,986.6,48.04,29.29,5.1,0.0
20190111:1207,662.51,867.95,40.12,30.43,5.31,0.0
20190111:1307,485.16,630.8,29.61,31.01,5.66,0.0
20190111:1407,269.52,362.44,17.64,30.96,6.0,0.0
20190111:1507,42.1,82.28,4.82,30.29,6.28,0.0
20190111:1607,0.0,0.0,0.0,28.84,5.38,0.0
20190111:1707,0.0,0.0,0.0,27.54,4.9,0.0
20190111:1807,0.0,0.0,0.0,26.24,4.69,0.0
20190111:1907,0.0,0.0,0.0,24.84,4.55,0.0
20190111:2007,0.0,0.0,0.0,23.55,4.41,0.0
20190111:2107,0.0,0.0,0.0,22.34,4.28,0.0
20190111:2207,0.0,0.0,0.0,21.23,4.21,0.0
20190111:2307,0.0,0.0,0.0,20.29,4.28,0.0
20190112:0007,0.0,0.0,0.0,19.51,4.41,0.0
20190112:0107,0.0,0.0,0.0,18.88,4.55,0.0
20190112:0207,0.0,0.0,0.0,18.32,4.55,0.0
20190112:0307,0.0,0.0,0.0,17.76,4.34,0.0
20190112:0407,0.0,0.0,0.0,17.16,4.14,0.0
20190112:0507,150.68,208.76,9.6,16.95,3.79,0.0
20190112:0607,391.58,488.71,22.18,19.21,3.79,0.0
20190112:0707,588.74,740.03,33.74,22.15,4.41,0.0
20190112:0807,701.78,907.71,43.5,24.87,4.14,0.0
20190112:0907,778.89,1038.33,50.11,27.56,3.79,0.0
20190112:1007,765.33,1035.59,51.9,29.68,3.52,0.0
20190112:1107,731.24,995.31,48.23,31.26,3.24,0.0
20190112:1207,637.73,860.59,40.3,32.37,3.17,0.0
20190112:1307,472.02,629.17,29.77,32.99,3.31,0.0
20190112:1407,274.94,376.05,17.79,33.02,3.59,0.0
20190112:1507,43.24,84.7,4.96,32.43,3.72,0.0
20190112:1607,0.0,0.0,0.0,30.76,3.38,0.0
20190112:1707,0.0,0.0,0.0,29.13,3.66,0.0
20190112:1807,0.0,0.0,0.0,27.55,3.93,0.0
20190112:1907,0.0,0.0,0.0,26.03,3.93,0.0
20190112:2007,0.0,0.0,0.0,24.54,4.21,0.0
20190112:2107,0.0,0.0,0.0,23.26,4.41,0.0
20190112:2207,0.0,0.0,0.0,22.15,4.41,0.0
20190112:2307,0.0,0.0,0.0,21.15,4.34,0.0
20190113:0007,0.0,0.0,0.0,20.22,4.28,0.0
20190113:0107,0.0,0.0,0.0,19.38,4.34,0.0
20190113:0207,0.0,0.0,0.0,18.67,4.55,0.0
20190113:0307,0.0,0.0,0.0,18.05,4.62,0.0
20190113:0407,0.0,0.0,0.0,17.43,4.28,0.0
20190113:0507,151.38,210.15,9.58,17.14,4.0,0.0
20190113:0607,396.02,493.96,22.18,19.51,4.21,0.0
20190113:0707,577.52,726.37,33.77,23.25,5.03,0.0
20190113:0807,695.94,897.83,43.58,26.3,5.17,0.0
20190113:0907,773.51,1022.93,50.24,28.68,4.97,0.0
20190113:1007,768.75,1033.04,52.07,30.44,4.41,0.0
20190113:1107,739.7,999.5,48.41,31.74,4.07,0.0
20190113:1207,644.25,858.99,40.48,32.61,4.48,0.0
20190113:1307,487.5,642.04,29.94,32.97,5.1,0.0
20190113:1407,275.35,373.41,17.94,32.69,5.38,0.0
20190113:1507,52.98,101.14,5.1,31.8,5.31,0.0
20190113:1607,0.0,0.0,0.0,29.9,4.62,0.0
20190113:1707,0.0,0.0,0.0,28.14,5.17,0.0
20190113:1807,0.0,0.0,0.0,26.52,5.72,0.0
20190113:1907,0.0,0.0,0.0,25.48,5.86,0.0
20190113:2007,0.0,0.0,0.0,24.22,6.07,0.0
20190113:2107,0.0,0.0,0.0,23.19,6.07,0.0
20190113:2207,0.0,0.0,0.0,22.02,6.28,0.0
20190113:2307,0.0,0.0,0.0,20.91,6.41,0.0
20190114:0007,0.0,0.0,0.0,19.75,6.41,0.0
20190114:0107,0.0,0.0,0.0,18.6,6.14,0.0
20190114:0207,0.0,0.0,0.0,17.52,5.79,0.0
20190114:0307,0.0,0.0,0.0,16.53,5.45,0.0
20190114:0407,0.0,0.0,0.0,15.58,5.17,0.0
20190114:0507,142.01,195.69,9.57,15.09,5.03,0.0
20190114:0607,395.13,483.16,22.19,16.53,5.59,0.0
20190114:0707,589.0,719.27,33.82,18.88,6.55,0.0
20190114:0807,727.75,907.94,43.66,21.31,6.55,0.0
20190114:0907,785.29,1000.75,50.38,23.7,6.34,0.0
20190114:1007,807.58,1046.09,52.25,25.79,6.0,0.0
20190114:1107,775.98,1011.26,48.61,27.36,5.66,0.0
20190114:1207,666.52,865.07,40.66,28.45,5.31,0.0
20190114:1307,494.97,638.86,30.11,28.98,5.17,0.0
20190114:1407,297.74,395.78,18.09,28.93,5.31,0.0
20190114:1507,25.48,51.62,5.24,28.25,5.17,0.0
20190114:1607,0.0,0.0,0.0,26.57,4.34,0.0
20190114:1707,0.0,0.0,0.0,24.99,4.62,0.0
20190114:1807,0.0,0.0,0.0,23.5,5.1,0.0
20190114:1907,0.0,0.0,0.0,22.22,5.52,0.0
20190114:2007,0.0,0.0,0.0,20.96,5.66,0.0
20190114:2107,0.0,0.0,0.0,19.86,5.59,0.0
20190114:2207,0.0,0.0,0.0,18.88,5.24,0.0
20190114:2307,0.0,0.0,0.0,17.97,4.9,0.0
20190115:0007,0.0,0.0,0.0,17.17,4.69,0.0
20190115:0107,0.0,0.0,0.0,16.4,4.48,0.0
20190115:0207,0.0,0.0,0.0,15.67,4.07,0.0
20190115:0307,0.0,0.0,0.0,14.94,3.66,0.0
20190115:0407,0.0,0.0,0.0,14.24,3.31,0.0
20190115:0507,132.27,182.84,9.56,13.94,3.17,0.0
20190115:0607,379.11,467.14,22.21,16.15,3.52,0.0
20190115:0707,576.92,713.71,33.86,18.93,4.28,0.0
20190115:0807,711.25,903.48,43.75,21.61,4.28,0.0
20190115:0907,779.8,1016.43,50.52,24.1,4.07,0.0
20190115:1007,781.71,1034.68,52.43,26.23,3.86,0.0
20190115:1107,748.93,995.19,48.8,27.92,3.79,0.0
20190115:1207,670.07,883.22,40.85,29.12,3.93,0.0
20190115:1307,477.61,622.15,30.28,29.71,4.14,0.0
20190115:1407,271.24,363.53,18.25,29.75,4.41,0.0
20190115:1507,34.89,67.52,5.38,29.13,4.48,0.0
20190115:1607,0.0,0.0,0.0,27.68,3.93,0.0
20190115:1707,0.0,0.0,0.0,26.18,4.21,0.0
20190115:1807,0.0,0.0,0.0,24.77,4.62,0.0
20190115:1907,0.0,0.0,0.0,23.16,5.1,0.0
20190115:2007,0.0,0.0,0.0,21.94,5.1,0.0
20190115:2107,0.0,0.0,0.0,20.85,5.03,0.0
20190115:2207,0.0,0.0,0.0,19.89,4.9,0.0
20190115:2307,0.0,0.0,0.0,19.01,4.76,0.0
20190116:0007,0.0,0.0,0.0,18.17,4.69,0.0
20190116:0107,0.0,0.0,0.0,17.4,4.55,0.0
20190116:0207,0.0,0.0,0.0,16.65,4.48,0.0
20190116:0307,0.0,0.0,0.0,15.94,4.41,0.0
20190116:0407,0.0,0.0,0.0,15.26,4.28,0.0
20190116:0507,125.14,174.18,9.55,14.97,4.14,0.0
20190116:0607,400.57,492.72,22.23,16.94,4.62,0.0
20190116:0707,589.73,727.06,33.92,19.73,5.52,0.0
20190116:0807,721.17,907.82,43.85,22.41,6.0,0.0
20190116:0907,785.96,1007.6,50.67,24.84,6.34,0.0
20190116:1007,828.11,1073.27,52.62,26.78,6.76,0.0
20190116:1107,786.64,1019.85,49.01,28.16,6.97,0.0
20190116:1207,686.89,884.08,41.04,29.04,7.17,0.0
20190116:1307,501.55,642.19,30.46,29.38,7.31,0.0
20190116:1407,295.97,391.31,18.4,29.13,7.31,0.0
20190116:1507,57.08,104.63,5.52,28.21,6.9,0.0
20190116:1607,0.0,0.0,0.0,26.41,5.86,0.0
20190116:1707,0.0,0.0,0.0,24.81,5.86,0.0
20190116:1807,0.0,0.0,0.0,23.36,5.93,0.0
20190116:1907,0.0,0.0,0.0,21.77,6.21,0.0
20190116:2007,0.0,0.0,0.0,20.58,6.21,0.0
20190116:2107,0.0,0.0,0.0,19.47,6.21,0.0
20190116:2207,0.0,0.0,0.0,18.43,6.28,0.0
20190116:2307,0.0,0.0,0.0,17.46,6.34,0.0
20190117:0007,0.0,0.0,0.0,16.5,6.21,0.0
20190117:0107,0.0,0.0,0.0,15.59,5.93,0.0
20190117:0207,0.0,0.0,0.0,14.74,5.59,0.0
20190117:0307,0.0,0.0,0.0,13.96,5.38,0.0
20190117:0407,0.0,0.0,0.0,13.25,5.31,0.0
20190117:0507,142.68,195.19,9.55,12.98,5.24,0.0
20190117:0607,409.64,495.51,22.25,14.62,6.07,0.0
20190117:0707,584.94,705.9,33.97,17.16,7.31,0.0
20190117:0807,722.78,888.4,43.95,19.78,7.79,0.0
20190117:0907,792.21,993.26,50.83,22.24,7.72,0.0
20190117:1007,811.19,1032.63,52.82,24.37,7.38,0.0
20190117:1107,790.43,1013.82,49.22,26.04,6.97,0.0
20190117:1207,691.85,884.88,41.24,27.2,6.69,0.0
20190117:1307,511.81,652.74,30.63,27.83,6.41,0.0
20190117:1407,301.24,396.25,18.56,27.79,6.41,0.0
20190117:1507,58.25,105.31,5.66,27.15,6.14,0.0
20190117:1607,0.0,0.0,0.0,25.58,5.17,0.0
20190117:1707,0.0,0.0,0.0,24.16,5.31,0.0
20190117:1807,0.0,0.0,0.0,22.84,5.59,0.0
20190117:1907,0.0,0.0,0.0,21.72,5.52,0.0
20190117:2007,0.0,0.0,0.0,20.53,5.45,0.0
20190117:2107,0.0,0.0,0.0,19.39,5.59,0.0
20190117:2207,0.0,0.0,0.0,18.37,5.79,0.0
20190117:2307,0.0,0.0,0.0,17.5,6.0,0.0
20190118:0007,0.0,0.0,0.0,16.74,6.07,0.0
20190118:0107,0.0,0.0,0.0,16.05,6.0,0.0
20190118:0207,0.0,0.0,0.0,15.44,5.66,0.0
20190118:0307,0.0,0.0,0.0,14.88,5.31,0.0
20190118:0407,0.0,0.0,0.0,14.36,4.9,0.0
20190118:0507,145.02,199.66,9.55,14.23,4.69,0.0
20190118:0607,399.21,488.54,22.28,16.13,4.97,0.0
20190118:0707,590.07,723.52,34.04,18.83,5.72,0.0
20190118:0807,724.09,910.15,44.06,21.37,5.52,0.0
20190118:0907,793.46,1024.95,50.99,23.86,4.97,0.0
20190118:1007,805.1,1058.05,53.03,25.99,4.62,0.0
20190118:1107,758.54,1000.09,49.43,27.61,4.48,0.0
20190118:1207,668.91,873.61,41.44,28.71,4.76,0.0
20190118:1307,501.66,648.19,30.81,29.27,5.24,0.0
20190118:1407,298.86,396.57,18.72,29.19,5.59,0.0
20190118:1507,63.37,111.94,5.8,28.5,5.66,0.0
20190118:1607,0.0,0.0,0.0,26.88,4.76,0.0
20190118:1707,0.0,0.0,0.0,25.34,4.55,0.0
20190118:1807,0.0,0.0,0.0,23.8,4.41,0.0
20190118:1907,0.0,0.0,0.0,22.29,4.55,0.0
20190118:2007,0.0,0.0,0.0,20.85,4.83,0.0
20190118:2107,0.0,0.0,0.0,19.55,5.1,0.0
20190118:2207,0.0,0.0,0.0,18.36,5.03,0.0
20190118:2307,0.0,0.0,0.0,17.26,4.9,0.0
20190119:0007,0.0,0.0,0.0,16.24,4.76,0.0
20190119:0107,0.0,0.0,0.0,15.31,4.69,0.0
20190119:0207,0.0,0.0,0.0,14.44,4.55,0.0
20190119:0307,0.0,0.0,0.0,13.61,4.34,0.0
20190119:0407,0.0,0.0,0.0,12.8,4.14,0.0
20190119:0507,135.92,186.31,9.56,12.41,4.07,0.0
20190119:0607,413.54,503.7,22.31,14.59,4.41,0.0
20190119:0707,610.53,747.19,34.11,17.91,5.52,0.0
