Latitude (decimal degrees):	11.213
Longitude (decimal degrees):	35.094
Elevation (m):	509
Radiation database:	PVGIS-SARAH2


Slope: 16 deg. (optimum)
Azimuth: 9 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:1407,261.65,362.53,17.13,35.98,3.86,0.0
20190103:1507,8.05,22.29,3.93,34.82,2.9,0.0
20190103:1607,0.0,0.0,0.0,32.71,2.21,0.0
20190103:1707,0.0,0.0,0.0,31.19,2.14,0.0
20190103:1807,0.0,0.0,0.0,29.78,2.07,0.0
20190103:1907,0.0,0.0,0.0,28.32,2.0,0.0
20190103:2007,0.0,0.0,0.0,26.98,2.07,0.0
20190103:2107,0.0,0.0,0.0,25.97,2.21,0.0
20190103:2207,0.0,0.0,0.0,25.08,2.28,0.0
20190103:2307,0.0,0.0,0.0,24.38,2.21,0.0
20190104:0007,0.0,0.0,0.0,23.67,2.07,0.0
20190104:0107,0.0,0.0,0.0,22.98,1.79,0.0
20190104:0207,0.0,0.0,0.0,22.99,1.38,0.0
20190104:0307,0.0,0.0,0.0,22.93,1.17,0.0
20190104:0407,0.0,0.0,0.0,22.75,1.03,0.0
20190104:0507,184.94,261.32,14.19,23.58,0.69,0.0
20190104:0607,393.42,519.87,26.95,26.48,1.03,0.0
20190104:0707,550.68,745.21,38.7,28.87,0.9,0.0
20190104:0807,654.39,915.2,48.56,31.45,1.03,0.0
20190104:0907,711.43,1013.88,54.86,33.84,1.45,0.0
20190104:1007,720.24,1033.64,55.6,35.68,1.72,0.0
20190104:1107,671.41,965.39,50.45,36.92,1.45,0.0
20190104:1207,571.97,820.73,41.25,37.61,0.69,0.0
20190104:1307,442.09,626.48,29.84,37.82,0.21,0.0
20190104:1407,264.93,376.37,17.26,37.61,0.83,0.0
20190104:1507,7.95,22.29,4.05,36.77,1.31,0.0
20190104:1607,0.0,0.0,0.0,34.84,1.86,0.0
20190104:1707,0.0,0.0,0.0,32.88,1.86,0.0
20190104:1807,0.0,0.0,0.0,30.63,1.59,0.0
20190104:1907,0.0,0.0,0.0,29.11,1.52,0.0
20190104:2007,0.0,0.0,0.0,28.62,1.31,0.0
20190104:2107,0.0,0.0,0.0,28.02,1.24,0.0
20190104:2207,0.0,0.0,0.0,26.73,1.45,0.0
20190104:2307,0.0,0.0,0.0,25.02,1.79,0.0
20190105:0007,0.0,0.0,0.0,25.07,1.38,0.0
20190105:0107,0.0,0.0,0.0,26.15,0.76,0.0
20190105:0207,0.0,0.0,0.0,25.09,0.69,0.0
20190105:0307,0.0,0.0,0.0,23.26,1.17,0.0
20190105:0407,0.0,0.0,0.0,21.75,1.38,0.0
20190105:0507,185.05,261.18,14.13,23.62,0.76,0.0
20190105:0607,403.17,536.64,26.91,26.8,0.69,0.0
20190105:0707,561.49,772.16,38.69,29.71,0.48,0.0
20190105:0807,674.1,946.35,48.58,32.61,1.38,0.0
20190105:0907,739.62,1049.47,54.94,35.01,2.28,0.0
20190105:1007,748.64,1069.55,55.72,36.69,2.55,0.0
20190105:1107,704.77,1006.51,50.59,37.65,2.34,0.0
20190105:1207,607.98,859.7,41.39,38.09,1.93,0.0
20190105:1307,462.4,645.8,29.98,38.09,1.38,0.0
20190105:1407,278.56,396.12,17.39,37.68,0.69,0.0
20190105:1507,8.51,23.26,4.17,36.85,0.28,0.0
20190105:1607,0.0,0.0,0.0,34.76,0.97,0.0
20190105:1707,0.0,0.0,0.0,32.07,1.03,0.0
20190105:1807,0.0,0.0,0.0,30.54,1.1,0.0
20190105:1907,0.0,0.0,0.0,28.28,1.38,0.0
20190105:2007,0.0,0.0,0.0,27.93,1.24,0.0
20190105:2107,0.0,0.0,0.0,27.91,1.1,0.0
20190105:2207,0.0,0.0,0.0,27.1,0.97,0.0
20190105:2307,0.0,0.0,0.0,26.01,1.03,0.0
20190106:0007,0.0,0.0,0.0,23.43,1.38,0.0
20190106:0107,0.0,0.0,0.0,22.11,1.66,0.0
20190106:0207,0.0,0.0,0.0,22.23,1.52,0.0
20190106:0307,0.0,0.0,0.0,23.08,1.24,0.0
20190106:0407,0.0,0.0,0.0,23.15,0.83,0.0
20190106:0507,182.15,257.38,14.07,22.88,0.34,0.0
20190106:0607,386.12,513.77,26.87,26.3,0.41,0.0
20190106:0707,540.69,737.5,38.68,29.96,0.76,0.0
20190106:0807,631.88,894.19,48.62,32.6,0.69,0.0
20190106:0907,693.24,1019.45,55.02,34.63,0.41,0.0
20190106:1007,705.47,1046.73,55.85,36.16,0.55,0.0
20190106:1107,675.24,990.96,50.74,37.08,0.76,0.0
20190106:1207,614.99,883.76,41.54,37.52,0.97,0.0
20190106:1307,455.73,634.97,30.12,37.51,1.24,0.0
20190106:1407,273.49,385.11,17.53,37.11,1.45,0.0
20190106:1507,8.55,23.26,4.3,36.15,1.24,0.0
20190106:1607,0.0,0.0,0.0,34.18,1.1,0.0
20190106:1707,0.0,0.0,0.0,31.43,1.17,0.0
20190106:1807,0.0,0.0,0.0,29.09,1.52,0.0
20190106:1907,0.0,0.0,0.0,27.01,1.86,0.0
20190106:2007,0.0,0.0,0.0,25.59,2.07,0.0
20190106:2107,0.0,0.0,0.0,24.69,2.48,0.0
20190106:2207,0.0,0.0,0.0,24.5,2.97,0.0
20190106:2307,0.0,0.0,0.0,24.28,2.97,0.0
20190107:0007,0.0,0.0,0.0,23.83,2.76,0.0
20190107:0107,0.0,0.0,0.0,23.19,2.55,0.0
20190107:0207,0.0,0.0,0.0,22.44,2.34,0.0
20190107:0307,0.0,0.0,0.0,21.54,2.0,0.0
20190107:0407,0.0,0.0,0.0,21.03,1.72,0.0
20190107:0507,171.35,240.82,14.02,22.25,1.24,0.0
20190107:0607,388.6,506.74,26.84,26.18,2.28,0.0
20190107:0707,556.28,730.74,38.68,28.34,2.83,0.0
20190107:0807,665.01,899.3,48.65,30.46,2.62,0.0
20190107:0907,715.45,992.3,55.12,32.47,2.41,0.0
20190107:1007,725.65,1020.34,55.99,34.21,2.34,0.0
20190107:1107,676.07,947.14,50.9,35.54,2.41,0.0
20190107:1207,576.27,794.63,41.7,36.35,2.62,0.0
20190107:1307,427.91,581.28,30.26,36.55,2.9,0.0
20190107:1407,240.86,335.18,17.66,36.17,3.03,0.0
20190107:1507,9.79,25.2,4.42,34.96,2.41,0.0
20190107:1607,0.0,0.0,0.0,32.69,2.34,0.0
20190107:1707,0.0,0.0,0.0,30.84,2.48,0.0
20190107:1807,0.0,0.0,0.0,29.27,2.55,0.0
20190107:1907,0.0,0.0,0.0,28.07,2.69,0.0
20190107:2007,0.0,0.0,0.0,26.84,2.41,0.0
20190107:2107,0.0,0.0,0.0,25.55,2.14,0.0
20190107:2207,0.0,0.0,0.0,24.23,2.0,0.0
20190107:2307,0.0,0.0,0.0,23.11,1.86,0.0
20190108:0007,0.0,0.0,0.0,22.36,1.79,0.0
20190108:0107,0.0,0.0,0.0,21.68,1.79,0.0
20190108:0207,0.0,0.0,0.0,21.13,1.72,0.0
20190108:0307,0.0,0.0,0.0,20.93,1.52,0.0
20190108:0407,0.0,0.0,0.0,20.73,1.38,0.0
20190108:0507,167.34,235.45,13.97,22.04,0.9,0.0
20190108:0607,376.51,493.31,26.81,25.71,1.45,0.0
20190108:0707,539.08,717.82,38.68,28.22,1.59,0.0
20190108:0807,645.79,890.47,48.7,30.55,1.38,0.0
20190108:0907,695.5,989.72,55.21,32.65,1.1,0.0
20190108:1007,707.24,1024.25,56.13,34.39,0.97,0.0
20190108:1107,664.85,964.57,51.06,35.68,0.76,0.0
20190108:1207,577.84,822.21,41.86,36.48,0.83,0.0
20190108:1307,447.5,620.84,30.41,36.79,1.17,0.0
20190108:1407,264.1,369.95,17.8,36.57,1.72,0.0
20190108:1507,9.75,25.2,4.54,35.63,1.93,0.0
20190108:1607,0.0,0.0,0.0,33.58,2.0,0.0
20190108:1707,0.0,0.0,0.0,31.7,2.41,0.0
20190108:1807,0.0,0.0,0.0,30.12,2.76,0.0
20190108:1907,0.0,0.0,0.0,29.08,2.83,0.0
20190108:2007,0.0,0.0,0.0,28.08,2.69,0.0
20190108:2107,0.0,0.0,0.0,27.26,2.76,0.0
20190108:2207,0.0,0.0,0.0,26.6,2.97,0.0
20190108:2307,0.0,0.0,0.0,25.98,2.76,0.0
20190109:0007,0.0,0.0,0.0,25.2,2.48,0.0
20190109:0107,0.0,0.0,0.0,24.37,2.34,0.0
20190109:0207,0.0,0.0,0.0,23.57,2.28,0.0
20190109:0307,0.0,0.0,0.0,22.73,2.07,0.0
20190109:0407,0.0,0.0,0.0,21.71,1.72,0.0
20190109:0507,174.19,246.35,13.93,22.71,1.1,0.0
20190109:0607,387.17,506.53,26.79,26.11,1.86,0.0
20190109:0707,548.01,727.53,38.69,28.15,1.79,0.0
20190109:0807,650.42,897.15,48.75,30.33,1.31,0.0
20190109:0907,700.16,998.81,55.32,32.38,0.97,0.0
20190109:1007,707.45,1020.32,56.29,34.1,1.03,0.0
20190109:1107,672.73,961.8,51.23,35.41,1.31,0.0
20190109:1207,583.35,814.61,42.02,36.14,1.72,0.0
20190109:1307,459.38,628.6,30.56,36.34,2.14,0.0
20190109:1407,268.07,372.27,17.93,35.95,2.55,0.0
20190109:1507,10.99,27.14,4.67,34.85,2.48,0.0
20190109:1607,0.0,0.0,0.0,32.74,2.34,0.0
20190109:1707,0.0,0.0,0.0,31.02,2.48,0.0
20190109:1807,0.0,0.0,0.0,29.61,2.55,0.0
20190109:1907,0.0,0.0,0.0,28.63,2.48,0.0
20190109:2007,0.0,0.0,0.0,27.51,2.41,0.0
20190109:2107,0.0,0.0,0.0,26.51,2.28,0.0
20190109:2207,0.0,0.0,0.0,25.48,2.07,0.0
20190109:2307,0.0,0.0,0.0,24.45,1.93,0.0
20190110:0007,0.0,0.0,0.0,23.5,1.72,0.0
20190110:0107,0.0,0.0,0.0,22.92,1.52,0.0
20190110:0207,0.0,0.0,0.0,22.5,1.38,0.0
20190110:0307,0.0,0.0,0.0,22.11,1.31,0.0
20190110:0407,0.0,0.0,0.0,21.73,1.17,0.0
20190110:0507,65.45,98.94,13.89,22.82,0.76,0.0
20190110:0607,368.1,484.1,26.77,25.96,1.17,0.0
20190110:0707,537.98,722.02,38.7,28.22,1.03,0.0
20190110:0807,635.92,891.69,48.8,30.56,0.55,0.0
20190110:0907,683.21,986.8,55.43,32.75,0.48,0.0
20190110:1007,683.71,989.5,56.44,34.59,0.83,0.0
20190110:1107,666.37,957.17,51.4,35.89,1.17,0.0
20190110:1207,581.49,816.81,42.18,36.64,1.52,0.0
20190110:1307,455.0,625.86,30.71,36.83,1.86,0.0
20190110:1407,261.33,364.52,18.07,36.45,2.21,0.0
20190110:1507,11.55,28.11,4.79,35.5,2.14,0.0
20190110:1607,0.0,0.0,0.0,33.54,2.0,0.0
20190110:1707,0.0,0.0,0.0,32.02,2.14,0.0
20190110:1807,0.0,0.0,0.0,30.43,2.28,0.0
20190110:1907,0.0,0.0,0.0,29.03,2.07,0.0
20190110:2007,0.0,0.0,0.0,27.4,1.86,0.0
20190110:2107,0.0,0.0,0.0,26.1,1.66,0.0
20190110:2207,0.0,0.0,0.0,25.17,1.59,0.0
20190110:2307,0.0,0.0,0.0,23.89,1.86,0.0
20190111:0007,0.0,0.0,0.0,23.0,2.0,0.0
20190111:0107,0.0,0.0,0.0,22.29,1.86,0.0
20190111:0207,0.0,0.0,0.0,21.72,1.79,0.0
20190111:0307,0.0,0.0,0.0,21.4,1.66,0.0
20190111:0407,0.0,0.0,0.0,21.4,1.38,0.0
20190111:0507,175.47,248.79,13.85,22.63,0.9,0.0
20190111:0607,389.71,514.55,26.76,26.33,1.1,0.0
20190111:0707,545.73,735.57,38.71,28.95,1.1,0.0
20190111:0807,648.29,913.52,48.86,31.48,0.69,0.0
20190111:0907,696.92,1017.37,55.55,33.81,0.48,0.0
20190111:1007,700.4,1041.35,56.61,35.65,0.34,0.0
20190111:1107,658.87,976.59,51.58,36.92,0.28,0.0
20190111:1207,576.88,834.56,42.35,37.59,0.41,0.0
20190111:1307,453.91,637.48,30.86,37.75,0.76,0.0
20190111:1407,274.25,386.63,18.21,37.46,1.24,0.0
20190111:1507,11.48,28.11,4.92,36.58,1.59,0.0
20190111:1607,0.0,0.0,0.0,34.53,1.86,0.0
20190111:1707,0.0,0.0,0.0,32.52,1.93,0.0
20190111:1807,0.0,0.0,0.0,30.5,1.79,0.0
20190111:1907,0.0,0.0,0.0,28.41,1.66,0.0
20190111:2007,0.0,0.0,0.0,27.38,1.52,0.0
20190111:2107,0.0,0.0,0.0,26.22,1.59,0.0
20190111:2207,0.0,0.0,0.0,24.92,1.72,0.0
20190111:2307,0.0,0.0,0.0,23.61,1.93,0.0
20190112:0007,0.0,0.0,0.0,22.75,2.14,0.0
20190112:0107,0.0,0.0,0.0,22.09,1.93,0.0
20190112:0207,0.0,0.0,0.0,22.17,1.59,0.0
20190112:0307,0.0,0.0,0.0,24.07,0.9,0.0
20190112:0407,0.0,0.0,0.0,23.54,0.28,0.0
20190112:0507,179.38,255.63,13.81,23.31,0.62,0.0
20190112:0607,396.8,526.19,26.75,26.86,1.03,0.0
20190112:0707,563.45,759.36,38.74,30.29,1.72,0.0
20190112:0807,676.54,937.48,48.93,33.23,2.21,0.0
20190112:0907,730.66,1037.29,55.67,35.69,2.34,0.0
20190112:1007,737.19,1061.48,56.78,37.27,2.21,0.0
20190112:1107,698.1,1002.61,51.76,38.17,2.14,0.0
20190112:1207,610.75,864.97,42.52,38.56,2.0,0.0
20190112:1307,476.26,663.37,31.02,38.49,1.79,0.0
20190112:1407,289.02,407.45,18.35,38.0,1.52,0.0
20190112:1507,10.85,27.14,5.04,37.0,1.24,0.0
20190112:1607,0.0,0.0,0.0,35.1,1.24,0.0
20190112:1707,0.0,0.0,0.0,32.4,1.1,0.0
20190112:1807,0.0,0.0,0.0,31.5,1.03,0.0
20190112:1907,0.0,0.0,0.0,30.67,0.9,0.0
20190112:2007,0.0,0.0,0.0,29.44,0.83,0.0
20190112:2107,0.0,0.0,0.0,28.1,1.03,0.0
20190112:2207,0.0,0.0,0.0,26.42,1.17,0.0
20190112:2307,0.0,0.0,0.0,25.17,1.31,0.0
20190113:0007,0.0,0.0,0.0,23.27,1.72,0.0
20190113:0107,0.0,0.0,0.0,22.19,2.0,0.0
20190113:0207,0.0,0.0,0.0,22.45,1.66,0.0
20190113:0307,0.0,0.0,0.0,24.52,1.03,0.0
20190113:0407,0.0,0.0,0.0,24.22,0.28,0.0
20190113:0507,169.57,242.72,13.78,23.97,0.55,0.0
20190113:0607,380.51,508.28,26.74,26.98,0.41,0.0
20190113:0707,537.74,742.23,38.76,30.4,0.28,0.0
20190113:0807,644.11,923.22,49.0,33.11,0.41,0.0
20190113:0907,700.78,1034.44,55.81,35.36,0.48,0.0
20190113:1007,715.19,1059.69,56.96,37.01,0.83,0.0
20190113:1107,682.2,995.36,51.95,38.02,1.24,0.0
20190113:1207,600.2,858.63,42.69,38.42,1.31,0.0
20190113:1307,466.1,654.32,31.18,38.37,1.1,0.0
20190113:1407,288.31,407.48,18.49,37.9,1.1,0.0
20190113:1507,11.44,28.11,5.17,36.98,0.97,0.0
20190113:1607,0.0,0.0,0.0,35.04,0.76,0.0
20190113:1707,0.0,0.0,0.0,32.82,0.69,0.0
20190113:1807,0.0,0.0,0.0,31.82,0.62,0.0
20190113:1907,0.0,0.0,0.0,30.29,0.83,0.0
20190113:2007,0.0,0.0,0.0,29.31,0.83,0.0
20190113:2107,0.0,0.0,0.0,28.27,0.9,0.0
20190113:2207,0.0,0.0,0.0,26.83,1.17,0.0
20190113:2307,0.0,0.0,0.0,23.92,1.59,0.0
20190114:0007,0.0,0.0,0.0,22.44,1.93,0.0
20190114:0107,0.0,0.0,0.0,22.0,2.0,0.0
20190114:0207,0.0,0.0,0.0,22.06,1.79,0.0
20190114:0307,0.0,0.0,0.0,22.5,1.52,0.0
20190114:0407,0.0,0.0,0.0,23.96,0.97,0.0
20190114:0507,165.29,236.75,13.76,23.62,0.48,0.0
20190114:0607,375.22,501.33,26.74,26.73,0.28,0.0
20190114:0707,544.0,733.05,38.8,30.0,1.45,0.0
20190114:0807,662.32,914.05,49.08,32.37,2.0,0.0
20190114:0907,716.93,1012.55,55.94,34.41,2.07,0.0
20190114:1007,727.91,1043.88,57.14,36.02,1.93,0.0
20190114:1107,689.19,986.91,52.14,37.11,1.86,0.0
20190114:1207,599.73,845.31,42.87,37.69,1.86,0.0
20190114:1307,468.35,648.79,31.33,37.7,1.79,0.0
20190114:1407,281.35,394.13,18.63,37.3,1.79,0.0
20190114:1507,13.32,31.02,5.29,36.35,1.52,0.0
20190114:1607,0.0,0.0,0.0,34.44,1.1,0.0
20190114:1707,0.0,0.0,0.0,31.92,1.03,0.0
20190114:1807,0.0,0.0,0.0,30.04,1.17,0.0
20190114:1907,0.0,0.0,0.0,28.07,1.45,0.0
20190114:2007,0.0,0.0,0.0,26.42,1.66,0.0
20190114:2107,0.0,0.0,0.0,25.04,1.93,0.0
20190114:2207,0.0,0.0,0.0,24.0,2.0,0.0
20190114:2307,0.0,0.0,0.0,23.26,2.0,0.0
20190115:0007,0.0,0.0,0.0,22.79,1.86,0.0
20190115:0107,0.0,0.0,0.0,22.38,1.79,0.0
20190115:0207,0.0,0.0,0.0,22.13,1.59,0.0
20190115:0307,0.0,0.0,0.0,22.07,1.38,0.0
20190115:0407,0.0,0.0,0.0,21.52,1.31,0.0
20190115:0507,156.48,222.06,13.73,22.08,0.97,0.0
20190115:0607,367.68,484.2,26.74,26.08,1.17,0.0
20190115:0707,533.5,715.42,38.83,29.12,1.38,0.0
20190115:0807,648.17,898.15,49.17,31.64,1.45,0.0
20190115:0907,705.46,1002.76,56.09,33.85,1.52,0.0
20190115:1007,718.89,1027.46,57.33,35.74,1.93,0.0
20190115:1107,688.76,977.79,52.34,37.03,2.28,0.0
20190115:1207,600.17,838.26,43.05,37.61,2.41,0.0
20190115:1307,467.45,642.55,31.49,37.62,2.41,0.0
20190115:1407,284.46,396.48,18.77,37.18,2.41,0.0
20190115:1507,13.35,31.02,5.42,36.09,1.93,0.0
20190115:1607,0.0,0.0,0.0,34.05,1.72,0.0
20190115:1707,0.0,0.0,0.0,31.96,1.72,0.0
20190115:1807,0.0,0.0,0.0,29.66,1.86,0.0
20190115:1907,0.0,0.0,0.0,27.68,1.93,0.0
20190115:2007,0.0,0.0,0.0,26.35,1.86,0.0
20190115:2107,0.0,0.0,0.0,25.3,1.86,0.0
20190115:2207,0.0,0.0,0.0,24.23,1.86,0.0
20190115:2307,0.0,0.0,0.0,23.46,1.86,0.0
20190116:0007,0.0,0.0,0.0,23.03,1.66,0.0
20190116:0107,0.0,0.0,0.0,22.53,1.66,0.0
20190116:0207,0.0,0.0,0.0,22.62,1.45,0.0
20190116:0307,0.0,0.0,0.0,23.09,1.17,0.0
20190116:0407,0.0,0.0,0.0,22.97,1.03,0.0
20190116:0507,159.46,228.06,13.71,23.1,0.62,0.0
20190116:0607,370.82,492.11,26.75,26.5,0.69,0.0
20190116:0707,535.07,718.47,38.87,29.74,1.52,0.0
20190116:0807,649.74,897.1,49.26,32.15,1.79,0.0
20190116:0907,710.08,1001.64,56.24,34.43,2.07,0.0
20190116:1007,727.98,1033.83,57.53,36.26,2.48,0.0
20190116:1107,690.12,972.2,52.54,37.45,2.9,0.0
20190116:1207,602.94,839.32,43.23,37.97,2.83,0.0
20190116:1307,469.05,643.83,31.65,38.0,2.76,0.0
20190116:1407,283.46,395.12,18.91,37.59,2.69,0.0
20190116:1507,13.31,31.02,5.54,36.54,2.21,0.0
20190116:1607,0.0,0.0,0.0,34.51,1.79,0.0
20190116:1707,0.0,0.0,0.0,32.55,1.93,0.0
20190116:1807,0.0,0.0,0.0,30.63,2.21,0.0
20190116:1907,0.0,0.0,0.0,28.84,2.34,0.0
20190116:2007,0.0,0.0,0.0,27.73,2.62,0.0
20190116:2107,0.0,0.0,0.0,27.05,2.9,0.0
20190116:2207,0.0,0.0,0.0,26.46,2.97,0.0
20190116:2307,0.0,0.0,0.0,25.79,2.9,0.0
20190117:0007,0.0,0.0,0.0,25.08,2.69,0.0
20190117:0107,0.0,0.0,0.0,24.33,2.55,0.0
20190117:0207,0.0,0.0,0.0,23.53,2.41,0.0
20190117:0307,0.0,0.0,0.0,22.75,2.28,0.0
20190117:0407,0.0,0.0,0.0,22.04,2.21,0.0
20190117:0507,160.38,228.43,13.7,22.83,1.79,0.0
20190117:0607,376.69,489.26,26.76,26.44,3.17,0.0
20190117:0707,548.32,715.6,38.92,28.45,3.45,0.0
20190117:0807,662.62,889.04,49.36,30.69,3.24,0.0
20190117:0907,725.79,999.79,56.4,32.86,3.03,0.0
20190117:1007,739.81,1031.98,57.73,34.75,3.1,0.0
20190117:1107,698.47,970.42,52.74,36.12,3.38,0.0
20190117:1207,602.66,827.28,43.42,36.83,3.45,0.0
20190117:1307,466.52,633.6,31.82,37.0,3.31,0.0
20190117:1407,280.53,387.94,19.05,36.67,3.31,0.0
20190117:1507,14.01,31.98,5.67,35.67,2.76,0.0
20190117:1607,0.0,0.0,0.0,33.59,2.28,0.0
20190117:1707,0.0,0.0,0.0,31.97,2.34,0.0
20190117:1807,0.0,0.0,0.0,30.55,2.55,0.0
20190117:1907,0.0,0.0,0.0,29.27,2.48,0.0
20190117:2007,0.0,0.0,0.0,27.99,2.55,0.0
20190117:2107,0.0,0.0,0.0,26.97,2.62,0.0
20190117:2207,0.0,0.0,0.0,26.06,2.55,0.0
20190117:2307,0.0,0.0,0.0,25.21,2.41,0.0
20190118:0007,0.0,0.0,0.0,24.4,2.28,0.0
20190118:0107,0.0,0.0,0.0,23.64,2.21,0.0
20190118:0207,0.0,0.0,0.0,22.88,2.14,0.0
20190118:0307,0.0,0.0,0.0,22.0,1.86,0.0
20190118:0407,0.0,0.0,0.0,21.65,1.45,0.0
20190118:0507,159.35,227.35,13.69,22.48,0.97,0.0
20190118:0607,380.68,498.46,26.77,25.96,1.79,0.0
20190118:0707,547.51,727.91,38.97,28.21,1.72,0.0
20190118:0807,656.16,903.44,49.46,30.55,1.52,0.0
20190118:0907,721.57,1016.41,56.56,32.86,1.79,0.0
20190118:1007,737.69,1043.55,57.94,34.86,2.34,0.0
20190118:1107,701.78,982.18,52.95,36.37,3.03,0.0
20190118:1207,612.11,842.82,43.61,37.02,3.38,0.0
20190118:1307,474.01,643.92,31.98,37.13,3.45,0.0
20190118:1407,291.3,402.03,19.2,36.66,3.52,0.0
20190118:1507,14.64,32.95,5.79,35.6,3.03,0.0
20190118:1607,0.0,0.0,0.0,33.35,2.55,0.0
20190118:1707,0.0,0.0,0.0,31.95,2.41,0.0
20190118:1807,0.0,0.0,0.0,30.65,2.34,0.0
20190118:1907,0.0,0.0,0.0,29.34,2.48,0.0
20190118:2007,0.0,0.0,0.0,28.2,2.62,0.0
20190118:2107,0.0,0.0,0.0,27.15,2.76,0.0
20190118:2207,0.0,0.0,0.0,26.17,2.62,0.0
20190118:2307,0.0,0.0,0.0,25.13,2.34,0.0
20190119:0007,0.0,0.0,0.0,23.93,2.07,0.0
20190119:0107,0.0,0.0,0.0,22.8,1.79,0.0
20190119:0207,0.0,0.0,0.0,22.16,1.72,0.0
20190119:0307,0.0,0.0,0.0,21.28,1.79,0.0
20190119:0407,0.0,0.0,0.0,20.48,1.79,0.0
20190119:0507,167.61,237.69,13.68,21.34,1.38,0.0
20190119:0607,383.31,500.09,26.79,25.78,2.14,0.0
20190119:0707,558.37,735.51,39.03,28.12,2.48,0.0
