Latitude (decimal degrees):	19.171
Longitude (decimal degrees):	30.492
Elevation (m):	222
Radiation database:	PVGIS-SARAH2


Slope: 22 deg. (optimum)
Azimuth: -1 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:0208,0.0,0.0,0.0,11.29,4.55,0.0
20190103:0308,0.0,0.0,0.0,10.52,4.34,0.0
20190103:0408,0.0,0.0,0.0,9.78,4.21,0.0
20190103:0508,58.85,88.72,6.85,9.28,4.0,0.0
20190103:0608,290.85,352.53,19.08,11.02,3.79,0.0
20190103:0708,461.87,555.37,30.24,14.38,4.97,0.0
20190103:0808,475.15,577.38,39.59,17.16,6.21,0.0
20190103:0908,820.91,1017.0,45.97,19.27,7.38,0.0
20190103:1008,698.78,868.26,47.98,20.77,7.17,0.0
20190103:1108,770.53,968.97,45.03,21.97,6.62,0.0
20190103:1208,546.9,682.88,37.97,22.76,6.07,0.0
20190103:1308,470.51,588.45,28.18,23.25,5.72,0.0
20190103:1408,298.41,384.54,16.77,23.23,5.59,0.0
20190103:1508,50.04,90.69,4.38,22.68,5.31,0.0
20190103:1608,0.0,0.0,0.0,21.2,4.55,0.0
20190103:1708,0.0,0.0,0.0,19.94,4.76,0.0
20190103:1808,0.0,0.0,0.0,18.78,5.1,0.0
20190103:1908,0.0,0.0,0.0,17.76,5.66,0.0
20190103:2008,0.0,0.0,0.0,16.76,5.79,0.0
20190103:2108,0.0,0.0,0.0,15.79,5.66,0.0
20190103:2208,0.0,0.0,0.0,14.91,5.45,0.0
20190103:2308,0.0,0.0,0.0,14.03,5.1,0.0
20190104:0008,0.0,0.0,0.0,13.18,4.83,0.0
20190104:0108,0.0,0.0,0.0,12.35,4.55,0.0
20190104:0208,0.0,0.0,0.0,11.52,4.28,0.0
20190104:0308,0.0,0.0,0.0,10.79,4.07,0.0
20190104:0408,0.0,0.0,0.0,10.09,3.86,0.0
20190104:0508,108.9,154.34,6.8,9.64,3.79,0.0
20190104:0608,272.77,331.83,19.05,11.28,3.86,0.0
20190104:0708,459.76,553.3,30.23,14.36,4.69,0.0
20190104:0808,678.68,836.19,39.62,17.24,4.83,0.0
20190104:0908,798.05,1012.41,46.03,19.86,4.55,0.0
20190104:1008,773.7,996.65,48.08,22.09,4.14,0.0
20190104:1108,757.51,984.62,45.16,23.88,3.86,0.0
20190104:1208,662.92,857.02,38.11,25.27,3.79,0.0
20190104:1308,506.73,648.74,28.33,26.19,4.14,0.0
20190104:1408,291.28,382.26,16.91,26.47,4.76,0.0
20190104:1508,48.39,89.25,4.52,26.04,4.9,0.0
20190104:1608,0.0,0.0,0.0,24.67,4.14,0.0
20190104:1708,0.0,0.0,0.0,23.4,4.28,0.0
20190104:1808,0.0,0.0,0.0,22.27,4.62,0.0
20190104:1908,0.0,0.0,0.0,21.24,4.69,0.0
20190104:2008,0.0,0.0,0.0,20.19,5.03,0.0
20190104:2108,0.0,0.0,0.0,19.28,5.1,0.0
20190104:2208,0.0,0.0,0.0,18.39,5.1,0.0
20190104:2308,0.0,0.0,0.0,17.62,5.03,0.0
20190105:0008,0.0,0.0,0.0,16.92,4.9,0.0
20190105:0108,0.0,0.0,0.0,16.22,4.83,0.0
20190105:0208,0.0,0.0,0.0,15.48,4.97,0.0
20190105:0308,0.0,0.0,0.0,14.92,5.38,0.0
20190105:0408,0.0,0.0,0.0,14.16,5.24,0.0
20190105:0508,92.98,135.85,6.75,13.64,5.03,0.0
20190105:0608,362.26,442.6,19.02,14.84,4.97,0.0
20190105:0708,571.67,694.69,30.23,17.06,5.59,0.0
20190105:0808,648.41,803.84,39.64,19.69,5.45,0.0
20190105:0908,638.43,802.68,46.1,22.14,5.59,0.0
20190105:1008,752.48,962.28,48.19,24.3,6.0,0.0
20190105:1108,414.96,527.03,45.3,25.76,6.41,0.0
20190105:1208,336.65,430.14,38.25,26.57,6.83,0.0
20190105:1308,215.79,282.34,28.47,26.71,7.1,0.0
20190105:1408,107.87,151.64,17.05,26.2,7.17,0.0
20190105:1508,20.06,42.15,4.65,25.21,6.62,0.0
20190105:1608,0.0,0.0,0.0,23.81,5.66,0.0
20190105:1708,0.0,0.0,0.0,22.61,5.38,0.0
20190105:1808,0.0,0.0,0.0,21.51,5.66,0.0
20190105:1908,0.0,0.0,0.0,20.62,5.93,0.0
20190105:2008,0.0,0.0,0.0,19.64,6.0,0.0
20190105:2108,0.0,0.0,0.0,18.69,6.41,0.0
20190105:2208,0.0,0.0,0.0,17.67,6.62,0.0
20190105:2308,0.0,0.0,0.0,16.82,6.28,0.0
20190106:0008,0.0,0.0,0.0,15.91,5.79,0.0
20190106:0108,0.0,0.0,0.0,15.01,5.66,0.0
20190106:0208,0.0,0.0,0.0,14.21,5.66,0.0
20190106:0308,0.0,0.0,0.0,13.5,5.79,0.0
20190106:0408,0.0,0.0,0.0,12.9,6.21,0.0
20190106:0508,106.7,153.5,6.71,12.54,6.41,0.0
20190106:0608,376.01,454.44,18.99,13.75,6.62,0.0
20190106:0708,574.63,685.8,30.23,15.68,8.14,0.0
20190106:0808,617.2,744.63,39.68,17.69,8.76,0.0
20190106:0908,736.23,901.16,46.18,19.52,9.03,0.0
20190106:1008,804.81,996.09,48.31,21.04,9.17,0.0
20190106:1108,763.29,946.17,45.44,22.09,9.17,0.0
20190106:1208,691.76,853.92,38.41,22.66,9.24,0.0
20190106:1308,491.25,604.67,28.62,22.71,9.38,0.0
20190106:1408,313.35,397.29,17.19,22.15,9.52,0.0
20190106:1508,60.68,105.13,4.79,20.98,9.1,0.0
20190106:1608,0.0,0.0,0.0,19.55,8.07,0.0
20190106:1708,0.0,0.0,0.0,18.4,8.0,0.0
20190106:1808,0.0,0.0,0.0,17.35,7.93,0.0
20190106:1908,0.0,0.0,0.0,16.23,7.66,0.0
20190106:2008,0.0,0.0,0.0,15.33,7.38,0.0
20190106:2108,0.0,0.0,0.0,14.49,7.03,0.0
20190106:2208,0.0,0.0,0.0,13.71,6.69,0.0
20190106:2308,0.0,0.0,0.0,12.96,6.41,0.0
20190107:0008,0.0,0.0,0.0,12.27,6.14,0.0
20190107:0108,0.0,0.0,0.0,11.61,6.0,0.0
20190107:0208,0.0,0.0,0.0,10.96,5.93,0.0
20190107:0308,0.0,0.0,0.0,10.4,5.93,0.0
20190107:0408,0.0,0.0,0.0,9.9,5.86,0.0
20190107:0508,102.68,146.5,6.67,9.57,5.79,0.0
20190107:0608,382.75,456.92,18.98,10.65,5.93,0.0
20190107:0708,598.59,706.01,30.23,12.57,7.52,0.0
20190107:0808,747.32,894.88,39.72,14.45,7.79,0.0
20190107:0908,832.7,1016.98,46.26,16.39,7.45,0.0
20190107:1008,859.33,1064.65,48.44,18.19,7.1,0.0
20190107:1108,814.62,1012.25,45.59,19.64,7.03,0.0
20190107:1208,696.86,861.08,38.56,20.62,7.03,0.0
20190107:1308,540.33,664.87,28.77,21.11,7.1,0.0
20190107:1408,310.88,393.85,17.34,21.05,7.03,0.0
20190107:1508,55.88,97.08,4.92,20.41,6.69,0.0
20190107:1608,0.0,0.0,0.0,19.15,5.59,0.0
20190107:1708,0.0,0.0,0.0,17.97,6.14,0.0
20190107:1808,0.0,0.0,0.0,16.81,6.69,0.0
20190107:1908,0.0,0.0,0.0,15.69,6.97,0.0
20190107:2008,0.0,0.0,0.0,14.66,6.76,0.0
20190107:2108,0.0,0.0,0.0,13.74,6.34,0.0
20190107:2208,0.0,0.0,0.0,12.86,6.07,0.0
20190107:2308,0.0,0.0,0.0,12.05,6.0,0.0
20190108:0008,0.0,0.0,0.0,11.25,5.93,0.0
20190108:0108,0.0,0.0,0.0,10.48,5.66,0.0
20190108:0208,0.0,0.0,0.0,9.75,5.24,0.0
20190108:0308,0.0,0.0,0.0,9.05,4.83,0.0
20190108:0408,0.0,0.0,0.0,8.4,4.69,0.0
20190108:0508,103.31,146.58,6.63,7.93,4.76,0.0
20190108:0608,388.55,461.38,18.96,9.25,5.59,0.0
20190108:0708,595.5,700.47,30.25,11.55,7.03,0.0
20190108:0808,747.28,895.65,39.77,13.98,7.24,0.0
20190108:0908,825.24,1011.35,46.35,16.38,6.9,0.0
20190108:1008,855.82,1066.47,48.57,18.5,6.55,0.0
20190108:1108,810.74,1015.24,45.75,20.05,6.28,0.0
20190108:1208,699.41,870.43,38.73,21.13,6.34,0.0
20190108:1308,544.05,672.09,28.93,21.65,6.83,0.0
20190108:1408,313.23,397.55,17.49,21.56,6.97,0.0
20190108:1508,63.35,107.99,5.06,20.86,6.97,0.0
20190108:1608,0.0,0.0,0.0,19.47,6.14,0.0
20190108:1708,0.0,0.0,0.0,18.29,6.34,0.0
20190108:1808,0.0,0.0,0.0,17.19,6.62,0.0
20190108:1908,0.0,0.0,0.0,16.19,6.97,0.0
20190108:2008,0.0,0.0,0.0,15.22,6.62,0.0
20190108:2108,0.0,0.0,0.0,14.28,6.07,0.0
20190108:2208,0.0,0.0,0.0,13.36,5.59,0.0
20190108:2308,0.0,0.0,0.0,12.45,5.38,0.0
20190109:0008,0.0,0.0,0.0,11.6,5.31,0.0
20190109:0108,0.0,0.0,0.0,10.82,5.24,0.0
20190109:0208,0.0,0.0,0.0,10.14,5.24,0.0
20190109:0308,0.0,0.0,0.0,9.51,5.24,0.0
20190109:0408,0.0,0.0,0.0,8.92,5.17,0.0
20190109:0508,101.86,145.06,6.6,8.53,5.03,0.0
20190109:0608,388.51,464.48,18.95,10.07,4.83,0.0
20190109:0708,594.22,705.37,30.26,12.83,6.41,0.0
20190109:0808,694.61,837.04,39.82,15.41,7.17,0.0
20190109:0908,827.73,1018.05,46.45,17.71,7.45,0.0
20190109:1008,851.41,1060.73,48.71,19.68,7.45,0.0
20190109:1108,807.32,1009.5,45.91,21.16,7.31,0.0
20190109:1208,713.62,889.8,38.89,22.16,7.03,0.0
20190109:1308,532.29,660.8,29.09,22.63,6.83,0.0
20190109:1408,308.18,393.18,17.64,22.58,6.76,0.0
20190109:1508,62.94,107.48,5.2,21.93,6.34,0.0
20190109:1608,0.0,0.0,0.0,20.45,5.03,0.0
20190109:1708,0.0,0.0,0.0,19.22,4.83,0.0
20190109:1808,0.0,0.0,0.0,18.04,5.03,0.0
20190109:1908,0.0,0.0,0.0,17.05,5.24,0.0
20190109:2008,0.0,0.0,0.0,16.0,5.24,0.0
20190109:2108,0.0,0.0,0.0,15.0,5.17,0.0
20190109:2208,0.0,0.0,0.0,14.02,5.1,0.0
20190109:2308,0.0,0.0,0.0,13.1,5.1,0.0
20190110:0008,0.0,0.0,0.0,12.23,5.03,0.0
20190110:0108,0.0,0.0,0.0,11.39,4.83,0.0
20190110:0208,0.0,0.0,0.0,10.62,4.69,0.0
20190110:0308,0.0,0.0,0.0,9.9,4.48,0.0
20190110:0408,0.0,0.0,0.0,9.25,4.28,0.0
20190110:0508,97.01,139.31,6.58,8.79,4.0,0.0
20190110:0608,380.98,458.28,18.95,10.5,3.93,0.0
20190110:0708,580.32,698.98,30.29,13.78,4.48,0.0
20190110:0808,724.12,895.26,39.89,16.65,4.48,0.0
20190110:0908,793.25,1005.84,46.56,19.18,4.28,0.0
20190110:1008,818.91,1054.59,48.86,21.35,4.28,0.0
20190110:1108,779.96,1005.73,46.08,23.12,4.48,0.0
20190110:1208,684.98,874.45,39.06,24.43,4.97,0.0
20190110:1308,524.19,663.05,29.25,25.15,5.38,0.0
20190110:1408,306.98,397.86,17.79,25.27,5.59,0.0
20190110:1508,64.67,111.31,5.35,24.76,5.24,0.0
20190110:1608,0.0,0.0,0.0,23.36,4.0,0.0
20190110:1708,0.0,0.0,0.0,22.04,3.86,0.0
20190110:1808,0.0,0.0,0.0,20.79,4.14,0.0
20190110:1908,0.0,0.0,0.0,19.69,5.17,0.0
20190110:2008,0.0,0.0,0.0,18.61,5.66,0.0
20190110:2108,0.0,0.0,0.0,17.57,5.93,0.0
20190110:2208,0.0,0.0,0.0,16.57,6.0,0.0
20190110:2308,0.0,0.0,0.0,15.67,5.79,0.0
20190111:0008,0.0,0.0,0.0,14.8,5.45,0.0
20190111:0108,0.0,0.0,0.0,13.93,5.03,0.0
20190111:0208,0.0,0.0,0.0,13.07,4.69,0.0
20190111:0308,0.0,0.0,0.0,12.25,4.41,0.0
20190111:0408,0.0,0.0,0.0,11.48,4.14,0.0
20190111:0508,102.24,147.87,6.56,10.91,3.86,0.0
20190111:0608,374.32,455.33,18.95,12.54,3.66,0.0
20190111:0708,564.7,686.97,30.32,15.51,4.14,0.0
20190111:0808,711.58,888.51,39.95,18.32,4.21,0.0
20190111:0908,785.32,1006.57,46.67,20.96,4.07,0.0
20190111:1008,796.57,1041.73,49.01,23.25,3.66,0.0
20190111:1108,765.36,1006.26,46.26,25.09,3.59,0.0
20190111:1208,658.57,857.62,39.24,26.33,3.66,0.0
20190111:1308,511.0,659.73,29.42,27.1,3.66,0.0
20190111:1408,295.34,389.0,17.94,27.35,3.93,0.0
20190111:1508,62.96,109.24,5.49,26.96,4.21,0.0
20190111:1608,0.0,0.0,0.0,25.45,3.72,0.0
20190111:1708,0.0,0.0,0.0,24.01,3.93,0.0
20190111:1808,0.0,0.0,0.0,22.66,4.28,0.0
20190111:1908,0.0,0.0,0.0,21.27,4.97,0.0
20190111:2008,0.0,0.0,0.0,20.09,5.17,0.0
20190111:2108,0.0,0.0,0.0,18.96,4.9,0.0
20190111:2208,0.0,0.0,0.0,17.88,4.69,0.0
20190111:2308,0.0,0.0,0.0,16.82,4.76,0.0
20190112:0008,0.0,0.0,0.0,15.84,4.69,0.0
20190112:0108,0.0,0.0,0.0,14.94,4.62,0.0
20190112:0208,0.0,0.0,0.0,14.09,4.41,0.0
20190112:0308,0.0,0.0,0.0,13.26,4.0,0.0
20190112:0408,0.0,0.0,0.0,12.44,3.59,0.0
20190112:0508,102.45,149.13,6.54,11.75,3.24,0.0
20190112:0608,376.53,461.81,18.95,13.37,2.9,0.0
20190112:0708,572.27,705.9,30.35,16.48,3.1,0.0
20190112:0808,703.09,897.79,40.03,19.38,2.69,0.0
20190112:0908,763.89,1010.52,46.79,21.97,2.14,0.0
20190112:1008,763.49,1040.65,49.17,24.09,1.38,0.0
20190112:1108,732.15,1018.53,46.44,25.8,0.69,0.0
20190112:1208,641.37,881.4,39.42,27.09,0.55,0.0
20190112:1308,497.44,660.2,29.59,28.01,1.38,0.0
20190112:1408,298.81,397.97,18.1,28.4,2.55,0.0
20190112:1508,65.09,112.93,5.63,28.0,3.17,0.0
20190112:1608,0.0,0.0,0.0,26.77,3.31,0.0
20190112:1708,0.0,0.0,0.0,25.3,3.86,0.0
20190112:1808,0.0,0.0,0.0,23.91,4.14,0.0
20190112:1908,0.0,0.0,0.0,22.78,4.34,0.0
20190112:2008,0.0,0.0,0.0,21.59,4.48,0.0
20190112:2108,0.0,0.0,0.0,20.46,4.62,0.0
20190112:2208,0.0,0.0,0.0,19.28,4.62,0.0
20190112:2308,0.0,0.0,0.0,18.11,4.55,0.0
20190113:0008,0.0,0.0,0.0,17.0,4.14,0.0
20190113:0108,0.0,0.0,0.0,15.94,4.21,0.0
20190113:0208,0.0,0.0,0.0,15.05,4.48,0.0
20190113:0308,0.0,0.0,0.0,14.27,4.48,0.0
20190113:0408,0.0,0.0,0.0,13.54,4.21,0.0
20190113:0508,103.76,151.64,6.53,12.91,3.86,0.0
20190113:0608,376.5,462.13,18.96,14.51,3.79,0.0
20190113:0708,581.06,712.03,30.39,17.82,4.9,0.0
20190113:0808,726.22,907.14,40.1,20.8,5.86,0.0
20190113:0908,801.92,1014.64,46.92,23.23,7.1,0.0
20190113:1008,824.19,1050.86,49.34,24.88,7.66,0.0
20190113:1108,791.65,1010.47,46.63,26.0,7.79,0.0
20190113:1208,699.05,885.52,39.6,26.66,8.14,0.0
20190113:1308,512.36,644.86,29.76,26.71,8.34,0.0
20190113:1408,292.57,378.09,18.26,26.13,8.62,0.0
20190113:1508,65.27,108.97,5.78,24.82,8.21,0.0
20190113:1608,0.0,0.0,0.0,23.06,7.59,0.0
20190113:1708,0.0,0.0,0.0,21.5,7.52,0.0
20190113:1808,0.0,0.0,0.0,20.09,7.38,0.0
20190113:1908,0.0,0.0,0.0,18.94,7.45,0.0
20190113:2008,0.0,0.0,0.0,17.79,7.17,0.0
20190113:2108,0.0,0.0,0.0,16.74,7.03,0.0
20190113:2208,0.0,0.0,0.0,15.72,6.76,0.0
20190113:2308,0.0,0.0,0.0,14.78,6.41,0.0
20190114:0008,0.0,0.0,0.0,13.87,6.28,0.0
20190114:0108,0.0,0.0,0.0,13.04,6.28,0.0
20190114:0208,0.0,0.0,0.0,12.28,6.21,0.0
20190114:0308,0.0,0.0,0.0,11.59,6.07,0.0
20190114:0408,0.0,0.0,0.0,10.93,5.93,0.0
20190114:0508,74.77,111.48,6.52,10.48,5.72,0.0
20190114:0608,326.77,393.95,18.98,11.62,5.66,0.0
20190114:0708,557.05,659.94,30.44,13.55,7.45,0.0
20190114:0808,728.08,876.21,40.19,15.46,7.59,0.0
20190114:0908,805.42,987.8,47.05,17.37,7.31,0.0
20190114:1008,835.65,1039.07,49.51,19.08,7.03,0.0
20190114:1108,799.7,998.67,46.82,20.47,6.83,0.0
20190114:1208,708.45,882.15,39.79,21.45,6.55,0.0
20190114:1308,545.95,676.57,29.94,22.0,6.41,0.0
20190114:1408,315.7,400.82,18.42,21.99,6.55,0.0
20190114:1508,80.33,129.32,5.93,21.35,6.55,0.0
20190114:1608,0.0,0.0,0.0,20.02,5.45,0.0
20190114:1708,0.0,0.0,0.0,18.85,5.31,0.0
20190114:1808,0.0,0.0,0.0,17.73,5.17,0.0
20190114:1908,0.0,0.0,0.0,16.75,5.17,0.0
20190114:2008,0.0,0.0,0.0,15.74,5.1,0.0
20190114:2108,0.0,0.0,0.0,14.82,5.03,0.0
20190114:2208,0.0,0.0,0.0,13.94,4.97,0.0
20190114:2308,0.0,0.0,0.0,13.09,4.69,0.0
20190115:0008,0.0,0.0,0.0,12.31,4.55,0.0
20190115:0108,0.0,0.0,0.0,11.54,4.34,0.0
20190115:0208,0.0,0.0,0.0,10.82,4.34,0.0
20190115:0308,0.0,0.0,0.0,10.13,4.28,0.0
20190115:0408,0.0,0.0,0.0,9.48,3.93,0.0
20190115:0508,89.95,131.16,6.51,8.92,3.66,0.0
20190115:0608,356.8,430.28,19.0,10.47,3.66,0.0
20190115:0708,572.9,685.43,30.49,13.09,4.97,0.0
20190115:0808,712.85,869.77,40.28,15.65,5.38,0.0
20190115:0908,792.58,988.9,47.19,18.13,5.38,0.0
20190115:1008,813.66,1032.6,49.69,20.3,5.1,0.0
20190115:1108,767.39,979.76,47.02,21.8,4.69,0.0
20190115:1208,677.39,860.73,39.99,22.99,4.62,0.0
20190115:1308,531.59,669.86,30.12,23.62,4.76,0.0
20190115:1408,291.98,376.21,18.58,23.77,4.9,0.0
20190115:1508,80.97,131.15,6.07,23.27,4.9,0.0
20190115:1608,0.0,0.0,0.0,21.95,4.14,0.0
20190115:1708,0.0,0.0,0.0,20.66,4.21,0.0
20190115:1808,0.0,0.0,0.0,19.47,4.55,0.0
20190115:1908,0.0,0.0,0.0,18.28,5.1,0.0
20190115:2008,0.0,0.0,0.0,17.27,5.31,0.0
20190115:2108,0.0,0.0,0.0,16.25,5.45,0.0
20190115:2208,0.0,0.0,0.0,15.28,5.31,0.0
20190115:2308,0.0,0.0,0.0,14.33,5.1,0.0
20190116:0008,0.0,0.0,0.0,13.44,4.83,0.0
20190116:0108,0.0,0.0,0.0,12.61,4.76,0.0
20190116:0208,0.0,0.0,0.0,11.84,4.9,0.0
20190116:0308,0.0,0.0,0.0,11.15,4.9,0.0
20190116:0408,0.0,0.0,0.0,10.46,4.83,0.0
20190116:0508,86.02,126.42,6.51,9.95,4.69,0.0
20190116:0608,366.76,441.61,19.02,11.27,4.9,0.0
20190116:0708,582.53,695.51,30.54,13.71,6.0,0.0
20190116:0808,726.4,881.74,40.38,16.11,6.69,0.0
20190116:0908,809.24,1000.52,47.34,18.2,6.83,0.0
20190116:1008,829.49,1039.11,49.88,20.02,6.69,0.0
20190116:1108,784.71,986.2,47.22,21.4,6.55,0.0
20190116:1208,703.44,879.7,40.18,22.3,6.62,0.0
20190116:1308,543.56,675.53,30.3,22.71,6.62,0.0
20190116:1408,318.73,405.15,18.75,22.54,6.69,0.0
20190116:1508,82.45,131.62,6.22,21.76,6.76,0.0
20190116:1608,0.0,0.0,0.0,20.28,5.86,0.0
20190116:1708,0.0,0.0,0.0,18.96,6.14,0.0
20190116:1808,0.0,0.0,0.0,17.74,6.28,0.0
20190116:1908,0.0,0.0,0.0,16.46,6.21,0.0
20190116:2008,0.0,0.0,0.0,15.37,6.07,0.0
20190116:2108,0.0,0.0,0.0,14.3,5.79,0.0
20190116:2208,0.0,0.0,0.0,13.26,5.45,0.0
20190116:2308,0.0,0.0,0.0,12.28,5.17,0.0
20190117:0008,0.0,0.0,0.0,11.37,4.83,0.0
20190117:0108,0.0,0.0,0.0,10.51,4.62,0.0
20190117:0208,0.0,0.0,0.0,9.77,4.69,0.0
20190117:0308,0.0,0.0,0.0,9.17,4.9,0.0
20190117:0408,0.0,0.0,0.0,8.66,4.97,0.0
20190117:0508,111.53,159.28,6.52,8.29,4.9,0.0
20190117:0608,397.33,475.08,19.05,9.93,4.97,0.0
20190117:0708,607.71,719.72,30.61,12.53,6.76,0.0
20190117:0808,767.57,923.51,40.48,14.78,7.59,0.0
20190117:0908,841.97,1033.82,47.49,16.84,7.31,0.0
20190117:1008,876.02,1093.91,50.08,18.74,6.83,0.0
20190117:1108,827.06,1040.08,47.43,20.33,6.28,0.0
20190117:1208,726.14,910.67,40.38,21.51,5.93,0.0
20190117:1308,559.32,697.51,30.48,22.21,5.66,0.0
20190117:1408,335.09,426.02,18.91,22.31,5.72,0.0
20190117:1508,94.4,148.78,6.37,21.82,5.72,0.0
20190117:1608,0.0,0.0,0.0,20.33,4.83,0.0
20190117:1708,0.0,0.0,0.0,18.92,4.97,0.0
20190117:1808,0.0,0.0,0.0,17.63,5.31,0.0
20190117:1908,0.0,0.0,0.0,16.32,5.93,0.0
20190117:2008,0.0,0.0,0.0,15.18,6.14,0.0
20190117:2108,0.0,0.0,0.0,14.11,6.0,0.0
20190117:2208,0.0,0.0,0.0,13.07,5.72,0.0
20190117:2308,0.0,0.0,0.0,12.06,5.45,0.0
20190118:0008,0.0,0.0,0.0,11.11,5.38,0.0
20190118:0108,0.0,0.0,0.0,10.21,5.24,0.0
20190118:0208,0.0,0.0,0.0,9.35,4.83,0.0
20190118:0308,0.0,0.0,0.0,8.52,4.48,0.0
20190118:0408,0.0,0.0,0.0,7.7,4.34,0.0
20190118:0508,76.64,112.47,6.53,7.1,4.41,0.0
20190118:0608,354.58,422.55,19.09,8.59,4.55,0.0
20190118:0708,576.01,683.5,30.67,11.33,5.1,0.0
20190118:0808,739.77,900.14,40.59,14.08,5.1,0.0
20190118:0908,814.83,1015.63,47.65,16.69,5.03,0.0
20190118:1008,848.86,1076.05,50.28,19.04,5.03,0.0
20190118:1108,808.49,1030.61,47.64,20.88,4.9,0.0
20190118:1208,710.87,902.35,40.59,22.26,4.76,0.0
20190118:1308,552.36,695.46,30.67,23.05,4.69,0.0
20190118:1408,332.1,425.57,19.08,23.26,4.69,0.0
20190118:1508,85.88,136.45,6.52,22.81,4.83,0.0
20190118:1608,0.0,0.0,0.0,21.28,4.21,0.0
20190118:1708,0.0,0.0,0.0,19.78,4.34,0.0
20190118:1808,0.0,0.0,0.0,18.41,4.69,0.0
20190118:1908,0.0,0.0,0.0,17.18,4.97,0.0
20190118:2008,0.0,0.0,0.0,16.01,5.17,0.0
20190118:2108,0.0,0.0,0.0,14.88,5.31,0.0
20190118:2208,0.0,0.0,0.0,13.8,5.24,0.0
20190118:2308,0.0,0.0,0.0,12.76,5.03,0.0
20190119:0008,0.0,0.0,0.0,11.75,4.83,0.0
20190119:0108,0.0,0.0,0.0,10.79,4.62,0.0
20190119:0208,0.0,0.0,0.0,9.84,4.34,0.0
20190119:0308,0.0,0.0,0.0,8.94,4.21,0.0
20190119:0408,0.0,0.0,0.0,8.09,4.07,0.0
20190119:0508,106.49,152.3,6.54,7.44,4.14,0.0
20190119:0608,390.17,466.95,19.13,9.1,3.93,0.0
20190119:0708,601.43,720.58,30.75,12.27,4.48,0.0
