Latitude (decimal degrees):	19.230
Longitude (decimal degrees):	33.480
Elevation (m):	320
Radiation database:	PVGIS-SARAH2


Slope: 22 deg. (optimum)
Azimuth: -2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190108:1408,254.72,334.74,15.04,24.18,6.9,0.0
20190108:1508,0.01,5.83,2.48,23.4,6.83,0.0
20190108:1608,0.0,0.0,0.0,21.92,6.48,0.0
20190108:1708,0.0,0.0,0.0,20.55,6.97,0.0
20190108:1808,0.0,0.0,0.0,19.14,7.38,0.0
20190108:1908,0.0,0.0,0.0,17.98,7.59,0.0
20190108:2008,0.0,0.0,0.0,17.02,7.45,0.0
20190108:2108,0.0,0.0,0.0,16.19,7.31,0.0
20190108:2208,0.0,0.0,0.0,15.4,7.03,0.0
20190108:2308,0.0,0.0,0.0,14.69,6.55,0.0
20190109:0008,0.0,0.0,0.0,14.02,6.07,0.0
20190109:0108,0.0,0.0,0.0,13.3,5.86,0.0
20190109:0208,0.0,0.0,0.0,12.58,5.79,0.0
20190109:0308,0.0,0.0,0.0,11.89,5.86,0.0
20190109:0408,0.0,0.0,0.0,11.29,5.79,0.0
20190109:0508,161.58,214.63,9.1,11.06,5.66,0.0
20190109:0608,436.89,522.45,21.27,12.65,5.93,0.0
20190109:0708,628.29,752.76,32.3,15.18,6.97,0.0
20190109:0808,753.01,921.95,41.37,17.68,6.9,0.0
20190109:0908,822.72,1028.04,47.24,19.99,6.76,0.0
20190109:1008,816.23,1030.43,48.49,21.94,6.76,0.0
20190109:1108,767.91,969.91,44.75,23.42,6.97,0.0
20190109:1208,664.87,835.49,37.07,24.42,7.03,0.0
20190109:1308,464.28,583.15,26.88,24.96,6.97,0.0
20190109:1408,247.67,326.75,15.19,25.0,6.76,0.0
20190109:1508,0.72,7.77,2.62,24.4,5.86,0.0
20190109:1608,0.0,0.0,0.0,22.78,5.24,0.0
20190109:1708,0.0,0.0,0.0,21.38,5.38,0.0
20190109:1808,0.0,0.0,0.0,20.09,5.59,0.0
20190109:1908,0.0,0.0,0.0,19.29,5.17,0.0
20190109:2008,0.0,0.0,0.0,18.34,5.17,0.0
20190109:2108,0.0,0.0,0.0,17.52,5.17,0.0
20190109:2208,0.0,0.0,0.0,16.83,5.03,0.0
20190109:2308,0.0,0.0,0.0,16.21,4.97,0.0
20190110:0008,0.0,0.0,0.0,15.54,4.9,0.0
20190110:0108,0.0,0.0,0.0,14.8,4.9,0.0
20190110:0208,0.0,0.0,0.0,14.07,4.76,0.0
20190110:0308,0.0,0.0,0.0,13.31,4.55,0.0
20190110:0408,0.0,0.0,0.0,12.57,4.41,0.0
20190110:0508,160.8,215.45,9.07,12.19,4.34,0.0
20190110:0608,418.37,506.12,21.27,13.9,4.62,0.0
20190110:0708,612.25,743.03,32.33,16.66,5.72,0.0
20190110:0808,743.92,924.01,41.44,19.16,5.72,0.0
20190110:0908,804.29,1023.78,47.35,21.54,5.24,0.0
20190110:1008,800.56,1034.78,48.64,23.72,4.9,0.0
20190110:1108,750.13,974.11,44.92,25.44,4.62,0.0
20190110:1208,633.94,817.02,37.24,26.7,4.69,0.0
20190110:1308,473.16,605.53,27.04,27.39,5.31,0.0
20190110:1408,246.63,329.59,15.34,27.44,6.0,0.0
20190110:1508,0.7,7.77,2.76,26.71,5.86,0.0
20190110:1608,0.0,0.0,0.0,25.05,5.52,0.0
20190110:1708,0.0,0.0,0.0,23.61,5.52,0.0
20190110:1808,0.0,0.0,0.0,22.27,5.24,0.0
20190110:1908,0.0,0.0,0.0,21.36,5.1,0.0
20190110:2008,0.0,0.0,0.0,20.27,5.38,0.0
20190110:2108,0.0,0.0,0.0,19.26,5.45,0.0
20190110:2208,0.0,0.0,0.0,18.34,5.24,0.0
20190110:2308,0.0,0.0,0.0,17.54,4.97,0.0
20190111:0008,0.0,0.0,0.0,16.78,4.83,0.0
20190111:0108,0.0,0.0,0.0,16.07,4.76,0.0
20190111:0208,0.0,0.0,0.0,15.43,4.69,0.0
20190111:0308,0.0,0.0,0.0,14.83,4.62,0.0
20190111:0408,0.0,0.0,0.0,14.23,4.55,0.0
20190111:0508,157.93,213.82,9.06,13.92,4.28,0.0
20190111:0608,404.84,494.58,21.28,15.67,4.34,0.0
20190111:0708,603.89,740.13,32.36,18.29,5.31,0.0
20190111:0808,724.46,909.59,41.52,20.96,5.31,0.0
20190111:0908,790.91,1015.71,47.47,23.38,5.17,0.0
20190111:1008,794.17,1032.98,48.8,25.48,5.1,0.0
20190111:1108,742.25,967.28,45.1,27.17,5.1,0.0
20190111:1208,633.67,821.34,37.42,28.42,5.03,0.0
20190111:1308,465.55,601.0,27.2,29.16,5.24,0.0
20190111:1408,240.45,324.68,15.5,29.33,5.52,0.0
20190111:1508,1.51,9.71,2.9,28.81,4.69,0.0
20190111:1608,0.0,0.0,0.0,27.28,3.66,0.0
20190111:1708,0.0,0.0,0.0,25.96,3.72,0.0
20190111:1808,0.0,0.0,0.0,24.69,4.14,0.0
20190111:1908,0.0,0.0,0.0,23.32,4.21,0.0
20190111:2008,0.0,0.0,0.0,22.26,4.21,0.0
20190111:2108,0.0,0.0,0.0,21.22,4.21,0.0
20190111:2208,0.0,0.0,0.0,20.21,4.07,0.0
20190111:2308,0.0,0.0,0.0,19.31,3.72,0.0
20190112:0008,0.0,0.0,0.0,18.54,3.52,0.0
20190112:0108,0.0,0.0,0.0,17.89,3.72,0.0
20190112:0208,0.0,0.0,0.0,17.31,3.93,0.0
20190112:0308,0.0,0.0,0.0,16.77,3.93,0.0
20190112:0408,0.0,0.0,0.0,16.41,3.72,0.0
20190112:0508,149.23,205.34,9.04,16.21,3.52,0.0
20190112:0608,394.37,488.9,21.29,17.82,3.52,0.0
20190112:0708,592.92,738.56,32.41,20.27,4.28,0.0
20190112:0808,710.31,909.34,41.6,22.67,4.0,0.0
20190112:0908,764.35,1009.12,47.6,24.92,3.24,0.0
20190112:1008,756.58,1027.53,48.97,26.74,2.14,0.0
20190112:1108,702.01,967.97,45.28,28.12,1.24,0.0
20190112:1208,598.43,813.31,37.6,29.19,1.17,0.0
20190112:1308,432.47,575.87,27.37,29.9,1.52,0.0
20190112:1408,237.74,326.94,15.65,30.15,1.66,0.0
20190112:1508,1.49,9.71,3.05,29.92,2.07,0.0
20190112:1608,0.0,0.0,0.0,28.87,2.69,0.0
20190112:1708,0.0,0.0,0.0,27.67,3.24,0.0
20190112:1808,0.0,0.0,0.0,26.43,3.59,0.0
20190112:1908,0.0,0.0,0.0,25.34,3.72,0.0
20190112:2008,0.0,0.0,0.0,24.15,4.07,0.0
20190112:2108,0.0,0.0,0.0,23.06,4.34,0.0
20190112:2208,0.0,0.0,0.0,22.09,4.48,0.0
20190112:2308,0.0,0.0,0.0,21.22,4.55,0.0
20190113:0008,0.0,0.0,0.0,20.44,4.55,0.0
20190113:0108,0.0,0.0,0.0,19.68,4.48,0.0
20190113:0208,0.0,0.0,0.0,18.86,4.14,0.0
20190113:0308,0.0,0.0,0.0,18.02,4.21,0.0
20190113:0408,0.0,0.0,0.0,17.27,4.48,0.0
20190113:0508,147.91,203.85,9.04,16.9,4.83,0.0
20190113:0608,400.19,494.38,21.3,18.65,5.1,0.0
20190113:0708,592.01,735.2,32.45,21.53,5.72,0.0
20190113:0808,716.94,911.02,41.69,24.21,5.86,0.0
20190113:0908,786.63,1018.2,47.74,26.53,6.14,0.0
20190113:1008,772.25,1010.39,49.14,28.29,5.93,0.0
20190113:1108,736.94,965.78,45.47,29.5,5.86,0.0
20190113:1208,611.61,793.37,37.78,30.11,6.07,0.0
20190113:1308,459.36,593.06,27.54,30.21,6.34,0.0
20190113:1408,229.1,309.37,15.81,29.72,6.55,0.0
20190113:1508,2.9,12.63,3.19,28.62,6.28,0.0
20190113:1608,0.0,0.0,0.0,26.92,6.14,0.0
20190113:1708,0.0,0.0,0.0,25.39,6.76,0.0
20190113:1808,0.0,0.0,0.0,23.8,7.24,0.0
20190113:1908,0.0,0.0,0.0,22.37,7.59,0.0
20190113:2008,0.0,0.0,0.0,21.0,7.59,0.0
20190113:2108,0.0,0.0,0.0,19.81,7.59,0.0
20190113:2208,0.0,0.0,0.0,18.69,7.52,0.0
20190113:2308,0.0,0.0,0.0,17.59,7.24,0.0
20190114:0008,0.0,0.0,0.0,16.53,7.17,0.0
20190114:0108,0.0,0.0,0.0,15.51,7.17,0.0
20190114:0208,0.0,0.0,0.0,14.57,7.1,0.0
20190114:0308,0.0,0.0,0.0,13.71,6.9,0.0
20190114:0408,0.0,0.0,0.0,12.91,6.62,0.0
20190114:0508,97.34,135.86,9.03,12.49,6.41,0.0
20190114:0608,370.95,445.76,21.32,13.7,6.9,0.0
20190114:0708,556.45,665.04,32.51,15.8,8.0,0.0
20190114:0808,696.66,848.07,41.79,18.15,7.86,0.0
20190114:0908,798.51,993.38,47.88,20.45,7.52,0.0
20190114:1008,808.23,1019.36,49.32,22.45,7.17,0.0
20190114:1108,774.46,980.75,45.66,23.9,6.97,0.0
20190114:1208,658.63,830.11,37.97,24.87,6.83,0.0
20190114:1308,492.44,619.26,27.71,25.26,6.83,0.0
20190114:1408,263.92,346.34,15.96,25.05,6.97,0.0
20190114:1508,3.51,13.6,3.33,24.13,6.62,0.0
20190114:1608,0.0,0.0,0.0,22.52,6.41,0.0
20190114:1708,0.0,0.0,0.0,21.15,6.76,0.0
20190114:1808,0.0,0.0,0.0,19.84,6.83,0.0
20190114:1908,0.0,0.0,0.0,18.88,6.62,0.0
20190114:2008,0.0,0.0,0.0,17.83,6.41,0.0
20190114:2108,0.0,0.0,0.0,16.9,6.14,0.0
20190114:2208,0.0,0.0,0.0,16.03,5.93,0.0
20190114:2308,0.0,0.0,0.0,15.23,5.79,0.0
20190115:0008,0.0,0.0,0.0,14.48,5.59,0.0
20190115:0108,0.0,0.0,0.0,13.81,5.24,0.0
20190115:0208,0.0,0.0,0.0,13.23,5.03,0.0
20190115:0308,0.0,0.0,0.0,12.72,4.83,0.0
20190115:0408,0.0,0.0,0.0,12.22,4.62,0.0
20190115:0508,117.93,161.99,9.03,12.06,4.34,0.0
20190115:0608,384.53,466.2,21.35,13.89,4.34,0.0
20190115:0708,597.6,727.4,32.56,16.58,5.03,0.0
20190115:0808,709.44,883.93,41.89,19.22,5.03,0.0
20190115:0908,792.74,1011.38,48.03,21.57,4.9,0.0
20190115:1008,791.27,1023.59,49.51,23.54,4.62,0.0
20190115:1108,739.47,960.17,45.86,25.08,4.34,0.0
20190115:1208,639.22,824.2,38.16,26.2,4.34,0.0
20190115:1308,483.72,619.25,27.89,26.77,4.62,0.0
20190115:1408,244.17,325.18,16.12,26.8,5.03,0.0
20190115:1508,2.95,12.63,3.48,26.14,5.17,0.0
20190115:1608,0.0,0.0,0.0,24.75,4.83,0.0
20190115:1708,0.0,0.0,0.0,23.48,5.1,0.0
20190115:1808,0.0,0.0,0.0,22.26,5.17,0.0
20190115:1908,0.0,0.0,0.0,20.87,5.59,0.0
20190115:2008,0.0,0.0,0.0,19.62,5.72,0.0
20190115:2108,0.0,0.0,0.0,18.42,5.86,0.0
20190115:2208,0.0,0.0,0.0,17.31,5.93,0.0
20190115:2308,0.0,0.0,0.0,16.28,5.93,0.0
20190116:0008,0.0,0.0,0.0,15.33,5.86,0.0
20190116:0108,0.0,0.0,0.0,14.5,5.66,0.0
20190116:0208,0.0,0.0,0.0,13.74,5.66,0.0
20190116:0308,0.0,0.0,0.0,13.09,5.72,0.0
20190116:0408,0.0,0.0,0.0,12.5,5.86,0.0
20190116:0508,112.02,154.43,9.04,12.3,5.79,0.0
20190116:0608,336.01,406.0,21.38,13.82,6.21,0.0
20190116:0708,590.63,709.92,32.63,16.2,7.1,0.0
20190116:0808,670.88,819.17,41.99,18.59,7.52,0.0
20190116:0908,801.23,996.98,48.18,20.69,7.72,0.0
20190116:1008,782.75,982.66,49.7,22.4,7.66,0.0
20190116:1108,777.79,981.39,46.07,23.68,7.45,0.0
20190116:1208,675.73,848.15,38.35,24.48,7.38,0.0
20190116:1308,503.66,630.42,28.07,24.76,7.38,0.0
20190116:1408,297.14,386.97,16.28,24.41,7.38,0.0
20190116:1508,5.38,17.71,3.62,23.34,6.9,0.0
20190116:1608,0.0,0.0,0.0,21.73,6.41,0.0
20190116:1708,0.0,0.0,0.0,20.33,6.9,0.0
20190116:1808,0.0,0.0,0.0,18.92,7.31,0.0
20190116:1908,0.0,0.0,0.0,17.45,7.45,0.0
20190116:2008,0.0,0.0,0.0,16.28,7.24,0.0
20190116:2108,0.0,0.0,0.0,15.23,7.03,0.0
20190116:2208,0.0,0.0,0.0,14.26,6.83,0.0
20190116:2308,0.0,0.0,0.0,13.38,6.62,0.0
20190117:0008,0.0,0.0,0.0,12.61,6.34,0.0
20190117:0108,0.0,0.0,0.0,11.88,6.21,0.0
20190117:0208,0.0,0.0,0.0,11.21,6.21,0.0
20190117:0308,0.0,0.0,0.0,10.61,6.41,0.0
20190117:0408,0.0,0.0,0.0,10.03,6.55,0.0
20190117:0508,174.57,230.7,9.05,9.76,6.69,0.0
20190117:0608,445.31,528.27,21.42,11.23,6.62,0.0
20190117:0708,639.5,758.35,32.7,13.61,7.86,0.0
20190117:0808,764.38,925.64,42.11,16.12,7.79,0.0
20190117:0908,853.95,1058.06,48.35,18.54,7.45,0.0
20190117:1008,858.31,1079.42,49.9,20.66,7.03,0.0
20190117:1108,806.39,1021.1,46.28,22.41,6.48,0.0
20190117:1208,678.93,856.49,38.55,23.67,6.14,0.0
20190117:1308,507.2,638.33,28.25,24.41,5.93,0.0
20190117:1408,270.32,353.55,16.45,24.57,6.0,0.0
20190117:1508,5.12,16.51,3.77,23.91,5.17,0.0
20190117:1608,0.0,0.0,0.0,21.92,4.76,0.0
20190117:1708,0.0,0.0,0.0,20.26,5.17,0.0
20190117:1808,0.0,0.0,0.0,18.8,5.59,0.0
20190117:1908,0.0,0.0,0.0,17.62,5.93,0.0
20190117:2008,0.0,0.0,0.0,16.48,5.93,0.0
20190117:2108,0.0,0.0,0.0,15.51,5.79,0.0
20190117:2208,0.0,0.0,0.0,14.64,5.45,0.0
20190117:2308,0.0,0.0,0.0,13.82,5.1,0.0
20190118:0008,0.0,0.0,0.0,13.0,4.83,0.0
20190118:0108,0.0,0.0,0.0,12.13,4.69,0.0
20190118:0208,0.0,0.0,0.0,11.26,4.48,0.0
20190118:0308,0.0,0.0,0.0,10.39,4.21,0.0
20190118:0408,0.0,0.0,0.0,9.54,3.93,0.0
20190118:0508,130.63,175.8,9.06,9.01,3.72,0.0
20190118:0608,403.49,483.33,21.46,10.86,3.93,0.0
20190118:0708,613.56,737.67,32.77,13.66,5.03,0.0
20190118:0808,758.84,934.93,42.23,16.24,5.17,0.0
20190118:0908,829.37,1047.12,48.52,18.86,5.03,0.0
20190118:1008,833.44,1068.48,50.11,21.25,4.9,0.0
20190118:1108,785.82,1010.16,46.49,23.1,4.9,0.0
20190118:1208,673.72,859.01,38.75,24.37,5.03,0.0
20190118:1308,503.19,636.98,28.43,24.96,5.24,0.0
20190118:1408,276.1,362.08,16.61,24.97,5.38,0.0
20190118:1508,7.0,20.44,3.92,24.24,4.9,0.0
20190118:1608,0.0,0.0,0.0,22.45,4.34,0.0
20190118:1708,0.0,0.0,0.0,20.94,4.69,0.0
20190118:1808,0.0,0.0,0.0,19.6,5.17,0.0
20190118:1908,0.0,0.0,0.0,18.4,5.52,0.0
20190118:2008,0.0,0.0,0.0,17.14,5.45,0.0
20190118:2108,0.0,0.0,0.0,15.97,5.17,0.0
20190118:2208,0.0,0.0,0.0,14.94,4.97,0.0
20190118:2308,0.0,0.0,0.0,14.07,4.9,0.0
20190119:0008,0.0,0.0,0.0,13.27,4.97,0.0
20190119:0108,0.0,0.0,0.0,12.54,4.9,0.0
20190119:0208,0.0,0.0,0.0,11.77,4.62,0.0
20190119:0308,0.0,0.0,0.0,10.96,4.21,0.0
20190119:0408,0.0,0.0,0.0,10.13,3.79,0.0
20190119:0508,155.59,208.0,9.08,9.58,3.52,0.0
20190119:0608,428.89,517.26,21.5,11.65,3.38,0.0
20190119:0708,614.47,746.59,32.85,14.84,4.34,0.0
