Latitude (decimal degrees):	13.347
Longitude (decimal degrees):	38.744
Elevation (m):	1032
Radiation database:	PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: -34 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190105:0707,700.4,919.25,39.85,21.11,1.59,0.0
20190105:0807,744.31,999.12,48.72,24.57,2.0,0.0
20190105:0907,778.2,1053.59,53.61,26.75,2.55,0.0
20190105:1007,747.86,1009.4,52.89,28.16,2.83,0.0
20190105:1107,652.68,874.08,46.85,29.24,2.69,0.0
20190105:1207,84.66,125.48,37.3,29.92,2.55,0.0
20190105:1307,65.59,101.16,25.78,30.02,2.55,0.0
20190105:1407,42.6,71.01,13.2,29.46,2.62,0.0
20190105:1507,0.0,0.0,0.0,27.83,2.14,0.0
20190105:1607,0.0,0.0,0.0,25.64,2.14,0.0
20190105:1707,0.0,0.0,0.0,22.37,1.93,0.0
20190105:1807,0.0,0.0,0.0,21.61,1.45,0.0
20190105:1907,0.0,0.0,0.0,20.86,1.17,0.0
20190105:2007,0.0,0.0,0.0,17.65,1.45,0.0
20190105:2107,0.0,0.0,0.0,14.94,1.72,0.0
20190105:2207,0.0,0.0,0.0,13.25,1.66,0.0
20190105:2307,0.0,0.0,0.0,12.01,1.59,0.0
20190106:0007,0.0,0.0,0.0,11.11,1.52,0.0
20190106:0107,0.0,0.0,0.0,10.27,1.52,0.0
20190106:0207,0.0,0.0,0.0,9.43,1.66,0.0
20190106:0307,0.0,0.0,0.0,8.51,1.79,0.0
20190106:0407,6.28,17.51,3.19,7.79,1.79,0.0
20190106:0507,45.28,69.06,16.29,10.3,1.17,0.0
20190106:0607,135.42,178.98,28.69,16.16,1.31,0.0
20190106:0707,591.56,758.3,39.86,20.3,1.86,0.0
20190106:0807,631.51,826.74,48.77,23.4,2.14,0.0
20190106:0907,651.02,863.44,53.7,25.99,2.48,0.0
20190106:1007,647.49,866.09,53.03,28.03,2.55,0.0
20190106:1107,528.15,701.83,47.0,29.49,2.55,0.0
20190106:1207,190.34,259.71,37.45,30.25,2.28,0.0
20190106:1307,122.64,174.11,25.92,30.35,1.86,0.0
20190106:1407,65.49,101.16,13.33,29.86,1.24,0.0
20190106:1507,0.0,0.0,0.0,28.82,0.28,0.0
20190106:1607,0.0,0.0,0.0,27.53,0.69,0.0
20190106:1707,0.0,0.0,0.0,26.1,1.1,0.0
20190106:1807,0.0,0.0,0.0,21.78,1.72,0.0
20190106:1907,0.0,0.0,0.0,19.61,1.79,0.0
20190106:2007,0.0,0.0,0.0,17.32,1.79,0.0
20190106:2107,0.0,0.0,0.0,15.45,1.79,0.0
20190106:2207,0.0,0.0,0.0,13.96,1.72,0.0
20190106:2307,0.0,0.0,0.0,12.72,1.79,0.0
20190107:0007,0.0,0.0,0.0,11.9,1.79,0.0
20190107:0107,0.0,0.0,0.0,11.35,1.72,0.0
20190107:0207,0.0,0.0,0.0,10.9,1.66,0.0
20190107:0307,0.0,0.0,0.0,10.49,1.59,0.0
20190107:0407,0.86,7.78,3.13,9.8,1.59,0.0
20190107:0507,97.17,131.32,16.24,12.05,0.97,0.0
20190107:0607,70.17,102.13,28.67,18.22,0.69,0.0
20190107:0707,671.24,903.37,39.87,22.66,0.62,0.0
20190107:0807,693.63,951.34,48.82,25.63,0.9,0.0
20190107:0907,737.92,1033.07,53.81,27.97,1.03,0.0
20190107:1007,679.13,943.3,53.17,29.72,1.24,0.0
20190107:1107,608.19,833.42,47.16,30.82,1.45,0.0
20190107:1207,98.32,143.96,37.6,31.27,1.52,0.0
20190107:1307,77.14,116.72,26.07,31.17,1.59,0.0
20190107:1407,40.85,69.06,13.46,30.6,1.93,0.0
20190107:1507,0.0,0.0,0.0,28.97,2.07,0.0
20190107:1607,0.0,0.0,0.0,26.41,2.07,0.0
20190107:1707,0.0,0.0,0.0,22.9,1.79,0.0
20190107:1807,0.0,0.0,0.0,20.92,1.52,0.0
20190107:1907,0.0,0.0,0.0,19.45,1.45,0.0
20190107:2007,0.0,0.0,0.0,16.52,1.72,0.0
20190107:2107,0.0,0.0,0.0,14.56,1.72,0.0
20190107:2207,0.0,0.0,0.0,13.24,1.66,0.0
20190107:2307,0.0,0.0,0.0,12.32,1.52,0.0
20190108:0007,0.0,0.0,0.0,11.57,1.52,0.0
20190108:0107,0.0,0.0,0.0,10.62,1.59,0.0
20190108:0207,0.0,0.0,0.0,9.74,1.66,0.0
20190108:0307,0.0,0.0,0.0,8.82,1.72,0.0
20190108:0407,5.06,15.56,3.08,8.13,1.79,0.0
20190108:0507,37.28,59.34,16.2,10.57,1.17,0.0
20190108:0607,62.79,92.41,28.65,16.62,1.17,0.0
20190108:0707,702.63,919.88,39.89,21.07,1.72,0.0
20190108:0807,756.24,1014.45,48.89,24.11,2.0,0.0
20190108:0907,781.24,1063.48,53.92,26.7,2.28,0.0
20190108:1007,737.15,1003.06,53.32,28.78,2.48,0.0
20190108:1107,655.06,885.9,47.32,30.23,2.41,0.0
20190108:1207,79.59,119.64,37.76,30.98,2.21,0.0
20190108:1307,68.88,106.03,26.22,31.12,1.72,0.0
20190108:1407,42.24,71.01,13.6,30.71,1.17,0.0
20190108:1507,0.0,0.0,0.0,29.73,0.62,0.0
20190108:1607,0.0,0.0,0.0,26.52,1.52,0.0
20190108:1707,0.0,0.0,0.0,23.0,1.93,0.0
20190108:1807,0.0,0.0,0.0,20.32,1.93,0.0
20190108:1907,0.0,0.0,0.0,18.56,1.72,0.0
20190108:2007,0.0,0.0,0.0,15.96,1.86,0.0
20190108:2107,0.0,0.0,0.0,14.05,1.86,0.0
20190108:2207,0.0,0.0,0.0,13.08,1.66,0.0
20190108:2307,0.0,0.0,0.0,12.6,1.45,0.0
20190109:0007,0.0,0.0,0.0,12.28,1.38,0.0
20190109:0107,0.0,0.0,0.0,11.72,1.31,0.0
20190109:0207,0.0,0.0,0.0,11.19,1.31,0.0
20190109:0307,0.0,0.0,0.0,10.43,1.45,0.0
20190109:0407,5.62,16.54,3.02,9.32,1.59,0.0
20190109:0507,43.5,67.12,16.17,11.1,1.1,0.0
20190109:0607,71.58,103.11,28.64,16.53,0.83,0.0
20190109:0707,690.85,910.21,39.91,20.61,1.17,0.0
20190109:0807,745.94,1005.36,48.95,23.52,1.52,0.0
20190109:0907,769.59,1054.85,54.04,26.01,1.66,0.0
20190109:1007,732.93,1006.62,53.48,28.06,1.72,0.0
20190109:1107,638.5,869.1,47.49,29.56,1.66,0.0
20190109:1207,80.44,120.62,37.92,30.46,1.52,0.0
20190109:1307,69.73,107.0,26.36,30.7,1.31,0.0
20190109:1407,43.79,72.95,13.74,30.32,1.24,0.0
20190109:1507,0.0,0.0,0.0,29.11,1.86,0.0
20190109:1607,0.0,0.0,0.0,26.42,2.48,0.0
20190109:1707,0.0,0.0,0.0,23.2,2.14,0.0
20190109:1807,0.0,0.0,0.0,20.42,1.66,0.0
20190109:1907,0.0,0.0,0.0,19.84,1.24,0.0
20190109:2007,0.0,0.0,0.0,17.37,1.52,0.0
20190109:2107,0.0,0.0,0.0,15.27,1.66,0.0
20190109:2207,0.0,0.0,0.0,13.63,1.72,0.0
20190109:2307,0.0,0.0,0.0,12.36,1.66,0.0
20190110:0007,0.0,0.0,0.0,11.63,1.59,0.0
20190110:0107,0.0,0.0,0.0,11.04,1.52,0.0
20190110:0207,0.0,0.0,0.0,10.56,1.52,0.0
20190110:0307,0.0,0.0,0.0,10.25,1.45,0.0
20190110:0407,5.59,16.54,2.97,10.1,1.45,0.0
20190110:0507,44.1,68.09,16.14,11.93,0.97,0.0
20190110:0607,67.65,98.24,28.63,16.34,0.9,0.0
20190110:0707,683.83,893.44,39.94,20.35,1.45,0.0
20190110:0807,738.01,988.54,49.03,23.22,1.66,0.0
20190110:0907,767.9,1045.62,54.17,25.73,1.86,0.0
20190110:1007,728.02,992.08,53.64,27.82,2.0,0.0
20190110:1107,645.55,871.98,47.66,29.33,2.07,0.0
20190110:1207,76.07,114.78,38.08,30.19,2.0,0.0
20190110:1307,69.89,107.0,26.51,30.4,1.72,0.0
20190110:1407,47.57,77.82,13.87,29.94,1.38,0.0
20190110:1507,0.0,0.0,0.0,28.76,1.45,0.0
20190110:1607,0.0,0.0,0.0,26.3,2.07,0.0
20190110:1707,0.0,0.0,0.0,22.86,2.07,0.0
20190110:1807,0.0,0.0,0.0,20.17,1.79,0.0
20190110:1907,0.0,0.0,0.0,18.83,1.52,0.0
20190110:2007,0.0,0.0,0.0,16.74,1.66,0.0
20190110:2107,0.0,0.0,0.0,15.02,1.66,0.0
20190110:2207,0.0,0.0,0.0,13.86,1.59,0.0
20190110:2307,0.0,0.0,0.0,12.98,1.52,0.0
20190111:0007,0.0,0.0,0.0,12.13,1.45,0.0
20190111:0107,0.0,0.0,0.0,11.36,1.52,0.0
20190111:0207,0.0,0.0,0.0,10.61,1.52,0.0
20190111:0307,0.0,0.0,0.0,10.08,1.52,0.0
20190111:0407,5.01,15.56,2.93,9.9,1.45,0.0
20190111:0507,46.46,71.01,16.11,12.01,0.9,0.0
20190111:0607,72.37,104.08,28.63,16.75,1.17,0.0
20190111:0707,685.75,891.3,39.97,20.6,1.79,0.0
20190111:0807,745.21,993.29,49.11,23.69,2.07,0.0
20190111:0907,772.43,1043.33,54.3,26.43,2.48,0.0
20190111:1007,738.93,997.73,53.81,28.36,2.76,0.0
20190111:1107,647.5,867.18,47.84,29.64,2.76,0.0
20190111:1207,85.99,127.42,38.25,30.42,2.69,0.0
20190111:1307,76.79,115.75,26.67,30.55,2.76,0.0
20190111:1407,43.96,72.95,14.01,30.01,2.9,0.0
20190111:1507,0.0,0.0,0.0,28.34,2.41,0.0
20190111:1607,0.0,0.0,0.0,26.14,2.48,0.0
20190111:1707,0.0,0.0,0.0,23.33,2.07,0.0
20190111:1807,0.0,0.0,0.0,21.18,1.59,0.0
20190111:1907,0.0,0.0,0.0,21.53,1.1,0.0
20190111:2007,0.0,0.0,0.0,19.75,1.17,0.0
20190111:2107,0.0,0.0,0.0,17.47,1.38,0.0
20190111:2207,0.0,0.0,0.0,15.85,1.45,0.0
20190111:2307,0.0,0.0,0.0,14.54,1.45,0.0
20190112:0007,0.0,0.0,0.0,13.06,1.52,0.0
20190112:0107,0.0,0.0,0.0,11.96,1.52,0.0
20190112:0207,0.0,0.0,0.0,11.05,1.52,0.0
20190112:0307,0.0,0.0,0.0,10.51,1.45,0.0
20190112:0407,5.01,15.56,2.89,9.86,1.52,0.0
20190112:0507,47.34,71.98,16.09,11.73,1.03,0.0
20190112:0607,67.52,98.24,28.64,16.89,1.31,0.0
20190112:0707,694.08,904.98,40.01,20.91,1.79,0.0
20190112:0807,741.94,995.69,49.19,23.95,1.79,0.0
20190112:0907,771.82,1053.18,54.44,26.5,2.0,0.0
20190112:1007,735.75,1001.31,53.99,28.29,2.28,0.0
20190112:1107,656.86,886.11,48.02,29.45,2.28,0.0
20190112:1207,76.11,114.78,38.42,30.15,2.14,0.0
20190112:1307,70.73,107.97,26.82,30.28,2.0,0.0
20190112:1407,46.9,76.84,14.15,29.82,2.0,0.0
20190112:1507,0.0,0.0,0.0,28.5,1.79,0.0
20190112:1607,0.0,0.0,0.0,26.41,2.07,0.0
20190112:1707,0.0,0.0,0.0,23.36,1.59,0.0
20190112:1807,0.0,0.0,0.0,21.67,1.45,0.0
20190112:1907,0.0,0.0,0.0,19.02,1.59,0.0
20190112:2007,0.0,0.0,0.0,16.29,1.79,0.0
20190112:2107,0.0,0.0,0.0,14.01,1.79,0.0
20190112:2207,0.0,0.0,0.0,12.42,1.79,0.0
20190112:2307,0.0,0.0,0.0,11.17,1.72,0.0
20190113:0007,0.0,0.0,0.0,10.23,1.79,0.0
20190113:0107,0.0,0.0,0.0,9.47,1.72,0.0
20190113:0207,0.0,0.0,0.0,8.95,1.72,0.0
20190113:0307,0.0,0.0,0.0,8.27,1.79,0.0
20190113:0407,4.49,14.59,2.85,7.73,1.86,0.0
20190113:0507,45.23,69.06,16.07,10.51,1.24,0.0
20190113:0607,66.69,97.27,28.64,16.83,0.97,0.0
20190113:0707,691.9,912.81,40.05,21.27,1.31,0.0
20190113:0807,754.08,1016.79,49.28,24.32,1.79,0.0
20190113:0907,780.8,1068.82,54.59,26.91,2.07,0.0
20190113:1007,745.1,1022.09,54.17,29.09,2.21,0.0
20190113:1107,658.76,894.95,48.21,30.55,2.28,0.0
20190113:1207,80.26,120.62,38.59,31.29,2.48,0.0
20190113:1307,72.65,110.89,26.98,31.33,2.28,0.0
20190113:1407,41.53,70.03,14.29,30.83,1.93,0.0
20190113:1507,0.0,0.0,0.0,29.75,1.03,0.0
20190113:1607,0.0,0.0,0.0,28.16,0.62,0.0
20190113:1707,0.0,0.0,0.0,25.5,1.31,0.0
20190113:1807,0.0,0.0,0.0,21.78,1.72,0.0
20190113:1907,0.0,0.0,0.0,19.42,1.86,0.0
20190113:2007,0.0,0.0,0.0,17.2,1.86,0.0
20190113:2107,0.0,0.0,0.0,15.28,1.72,0.0
20190113:2207,0.0,0.0,0.0,13.86,1.52,0.0
20190113:2307,0.0,0.0,0.0,12.75,1.59,0.0
20190114:0007,0.0,0.0,0.0,11.48,1.72,0.0
20190114:0107,0.0,0.0,0.0,10.49,1.86,0.0
20190114:0207,0.0,0.0,0.0,9.72,1.79,0.0
20190114:0307,0.0,0.0,0.0,9.11,1.72,0.0
20190114:0407,5.05,15.56,2.81,8.69,1.72,0.0
20190114:0507,81.76,112.83,16.06,11.35,1.17,0.0
20190114:0607,70.16,102.13,28.66,18.28,0.76,0.0
20190114:0707,670.79,895.81,40.1,22.75,0.97,0.0
20190114:0807,733.86,1005.55,49.38,25.58,1.24,0.0
20190114:0907,758.48,1064.63,54.74,27.94,1.1,0.0
20190114:1007,723.87,1018.1,54.36,29.8,1.1,0.0
20190114:1107,643.95,892.17,48.4,31.06,1.24,0.0
20190114:1207,79.91,120.62,38.76,31.7,1.38,0.0
20190114:1307,73.13,111.86,27.14,31.7,1.38,0.0
20190114:1407,43.58,72.95,14.43,31.17,0.97,0.0
20190114:1507,0.0,0.0,0.0,30.17,0.55,0.0
20190114:1607,0.0,0.0,0.0,27.59,1.17,0.0
20190114:1707,0.0,0.0,0.0,25.26,1.45,0.0
20190114:1807,0.0,0.0,0.0,21.45,2.14,0.0
20190114:1907,0.0,0.0,0.0,19.63,2.07,0.0
20190114:2007,0.0,0.0,0.0,17.95,1.93,0.0
20190114:2107,0.0,0.0,0.0,16.32,1.93,0.0
20190114:2207,0.0,0.0,0.0,15.03,1.86,0.0
20190114:2307,0.0,0.0,0.0,14.16,1.79,0.0
20190115:0007,0.0,0.0,0.0,13.3,1.79,0.0
20190115:0107,0.0,0.0,0.0,12.59,1.72,0.0
20190115:0207,0.0,0.0,0.0,11.92,1.66,0.0
20190115:0307,0.0,0.0,0.0,11.42,1.59,0.0
20190115:0407,4.98,15.56,2.78,10.79,1.59,0.0
20190115:0507,58.23,85.6,16.05,13.05,1.03,0.0
20190115:0607,78.67,112.83,28.67,18.9,0.62,0.0
20190115:0707,646.89,869.0,40.15,22.95,0.55,0.0
20190115:0807,712.38,983.95,49.49,25.68,0.76,0.0
20190115:0907,735.68,1036.73,54.9,27.92,0.76,0.0
20190115:1007,699.62,992.64,54.56,29.64,0.55,0.0
20190115:1107,624.61,874.5,48.59,30.82,0.55,0.0
20190115:1207,76.85,116.72,38.94,31.37,0.55,0.0
20190115:1307,71.56,109.92,27.29,31.41,0.41,0.0
20190115:1407,42.11,71.01,14.58,31.0,0.28,0.0
20190115:1507,0.0,0.0,0.0,30.17,0.97,0.0
20190115:1607,0.0,0.0,0.0,28.27,0.83,0.0
20190115:1707,0.0,0.0,0.0,24.87,1.86,0.0
20190115:1807,0.0,0.0,0.0,22.21,2.0,0.0
20190115:1907,0.0,0.0,0.0,21.2,1.79,0.0
20190115:2007,0.0,0.0,0.0,19.36,1.72,0.0
20190115:2107,0.0,0.0,0.0,17.63,1.72,0.0
20190115:2207,0.0,0.0,0.0,16.28,1.66,0.0
20190115:2307,0.0,0.0,0.0,15.23,1.59,0.0
20190116:0007,0.0,0.0,0.0,14.34,1.52,0.0
20190116:0107,0.0,0.0,0.0,13.58,1.45,0.0
20190116:0207,0.0,0.0,0.0,12.65,1.59,0.0
20190116:0307,0.0,0.0,0.0,11.8,1.66,0.0
20190116:0407,4.39,14.59,2.75,11.3,1.66,0.0
20190116:0507,54.79,81.71,16.04,13.87,1.03,0.0
20190116:0607,75.3,108.94,28.69,19.39,0.62,0.0
20190116:0707,655.67,876.92,40.21,23.13,0.83,0.0
20190116:0807,724.58,994.52,49.6,25.79,1.1,0.0
20190116:0907,741.8,1034.79,55.07,28.28,1.24,0.0
20190116:1007,707.73,984.94,54.76,30.13,1.45,0.0
20190116:1107,637.08,879.23,48.79,31.26,1.38,0.0
20190116:1207,82.1,123.53,39.12,31.79,1.24,0.0
20190116:1307,69.26,107.0,27.45,31.86,0.97,0.0
20190116:1407,44.21,73.93,14.72,31.48,0.69,0.0
20190116:1507,0.0,0.0,0.0,30.73,0.69,0.0
20190116:1607,0.0,0.0,0.0,28.65,1.17,0.0
20190116:1707,0.0,0.0,0.0,25.51,1.93,0.0
20190116:1807,0.0,0.0,0.0,23.07,2.14,0.0
20190116:1907,0.0,0.0,0.0,20.98,2.07,0.0
20190116:2007,0.0,0.0,0.0,18.77,2.14,0.0
20190116:2107,0.0,0.0,0.0,17.14,2.14,0.0
20190116:2207,0.0,0.0,0.0,15.87,2.0,0.0
20190116:2307,0.0,0.0,0.0,14.9,1.86,0.0
20190117:0007,0.0,0.0,0.0,14.2,1.72,0.0
20190117:0107,0.0,0.0,0.0,13.57,1.72,0.0
20190117:0207,0.0,0.0,0.0,13.02,1.66,0.0
20190117:0307,0.0,0.0,0.0,12.62,1.59,0.0
20190117:0407,3.8,13.62,2.73,12.25,1.52,0.0
20190117:0507,59.46,87.54,16.04,14.35,0.97,0.0
20190117:0607,79.14,113.81,28.72,19.73,0.62,0.0
20190117:0707,634.94,856.97,40.28,23.65,0.41,0.0
20190117:0807,699.99,972.65,49.72,26.22,0.55,0.0
20190117:0907,728.43,1032.28,55.25,28.15,0.55,0.0
20190117:1007,694.85,984.47,54.97,29.65,0.55,0.0
20190117:1107,621.8,867.76,48.99,30.73,0.62,0.0
20190117:1207,88.23,131.32,39.31,31.27,0.69,0.0
20190117:1307,72.36,110.89,27.62,31.31,0.48,0.0
20190117:1407,45.01,74.9,14.86,31.0,0.21,0.0
20190117:1507,0.0,0.0,0.0,30.11,0.07,0.0
20190117:1607,0.0,0.0,0.0,28.53,1.38,0.0
20190117:1707,0.0,0.0,0.0,25.45,2.14,0.0
20190117:1807,0.0,0.0,0.0,22.96,2.0,0.0
20190117:1907,0.0,0.0,0.0,21.38,1.72,0.0
20190117:2007,0.0,0.0,0.0,19.62,1.66,0.0
20190117:2107,0.0,0.0,0.0,18.38,1.52,0.0
20190117:2207,0.0,0.0,0.0,17.24,1.52,0.0
20190117:2307,0.0,0.0,0.0,15.94,1.59,0.0
20190118:0007,0.0,0.0,0.0,14.81,1.66,0.0
20190118:0107,0.0,0.0,0.0,13.97,1.66,0.0
20190118:0207,0.0,0.0,0.0,13.3,1.52,0.0
20190118:0307,0.0,0.0,0.0,12.65,1.45,0.0
20190118:0407,4.37,14.59,2.71,11.99,1.45,0.0
20190118:0507,58.79,86.57,16.04,13.9,1.03,0.0
20190118:0607,76.59,109.92,28.75,18.07,0.62,0.0
20190118:0707,647.78,858.6,40.35,21.58,0.76,0.0
20190118:0807,711.15,969.44,49.84,24.55,0.97,0.0
20190118:0907,739.53,1029.12,55.43,27.14,1.03,0.0
20190118:1007,703.33,981.48,55.18,29.11,1.03,0.0
20190118:1107,630.91,871.39,49.2,30.38,1.03,0.0
20190118:1207,89.16,132.29,39.49,31.06,0.97,0.0
20190118:1307,76.21,115.75,27.78,31.14,0.62,0.0
20190118:1407,47.27,77.82,15.0,30.72,0.21,0.0
20190118:1507,0.0,0.0,0.0,30.01,0.48,0.0
20190118:1607,0.0,0.0,0.0,28.96,1.24,0.0
20190118:1707,0.0,0.0,0.0,26.4,2.07,0.0
20190118:1807,0.0,0.0,0.0,23.81,2.0,0.0
20190118:1907,0.0,0.0,0.0,21.66,1.79,0.0
20190118:2007,0.0,0.0,0.0,20.01,1.86,0.0
20190118:2107,0.0,0.0,0.0,18.81,1.79,0.0
20190118:2207,0.0,0.0,0.0,17.67,1.72,0.0
20190118:2307,0.0,0.0,0.0,16.34,1.59,0.0
20190119:0007,0.0,0.0,0.0,15.73,1.38,0.0
20190119:0107,0.0,0.0,0.0,14.99,1.38,0.0
20190119:0207,0.0,0.0,0.0,14.25,1.38,0.0
20190119:0307,0.0,0.0,0.0,13.76,1.38,0.0
20190119:0407,3.78,13.62,2.69,13.23,1.38,0.0
20190119:0507,59.17,87.54,16.05,15.28,0.9,0.0
20190119:0607,79.12,113.81,28.79,19.86,0.76,0.0
20190119:0707,644.5,855.5,40.43,22.74,0.97,0.0
