Latitude (decimal degrees):	8.970
Longitude (decimal degrees):	36.230
Elevation (m):	1187
Radiation database:	PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 12 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:0107,0.0,0.0,0.0,20.76,0.83,0.0
20190103:0207,0.0,0.0,0.0,20.67,0.69,0.0
20190103:0307,0.0,0.0,0.0,20.43,0.55,0.0
20190103:0407,4.71,15.61,2.81,20.34,0.48,0.0
20190103:0507,203.48,280.86,16.21,20.5,0.48,0.0
20190103:0607,405.39,529.34,29.09,22.83,0.48,0.0
20190103:0707,563.26,748.24,41.0,24.75,0.76,0.0
20190103:0807,667.89,913.77,50.98,26.42,0.83,0.0
20190103:0907,721.44,1007.39,57.23,27.79,0.9,0.0
20190103:1007,728.69,1023.06,57.49,28.65,0.97,0.0
20190103:1107,587.61,804.27,51.64,29.12,0.97,0.0
20190103:1207,551.82,750.6,41.87,29.38,0.83,0.0
20190103:1307,440.5,591.77,30.07,29.77,0.76,0.0
20190103:1407,175.73,243.7,17.25,29.4,0.48,0.0
20190103:1507,6.69,19.51,3.88,28.42,1.31,0.0
20190103:1607,0.0,0.0,0.0,26.59,1.03,0.0
20190103:1707,0.0,0.0,0.0,26.75,0.48,0.0
20190103:1807,0.0,0.0,0.0,25.92,0.62,0.0
20190103:1907,0.0,0.0,0.0,24.21,0.76,0.0
20190103:2007,0.0,0.0,0.0,23.1,0.97,0.0
20190103:2107,0.0,0.0,0.0,23.94,0.76,0.0
20190103:2207,0.0,0.0,0.0,23.46,0.55,0.0
20190103:2307,0.0,0.0,0.0,22.97,0.83,0.0
20190104:0007,0.0,0.0,0.0,19.67,1.45,0.0
20190104:0107,0.0,0.0,0.0,18.02,1.66,0.0
20190104:0207,0.0,0.0,0.0,17.46,1.79,0.0
20190104:0307,0.0,0.0,0.0,16.98,1.86,0.0
20190104:0407,4.83,15.61,2.73,16.52,1.86,0.0
20190104:0507,222.87,302.72,16.15,17.85,1.52,0.0
20190104:0607,435.81,559.53,29.05,22.19,1.86,0.0
20190104:0707,596.76,780.29,40.98,24.72,2.0,0.0
20190104:0807,696.96,939.35,51.0,26.67,1.86,0.0
20190104:0907,754.19,1036.41,57.3,28.3,2.0,0.0
20190104:1007,760.06,1053.61,57.61,29.5,2.0,0.0
20190104:1107,715.88,987.2,51.78,30.35,2.0,0.0
20190104:1207,624.97,848.68,42.01,30.88,2.0,0.0
20190104:1307,474.32,632.97,30.21,30.91,2.0,0.0
20190104:1407,273.74,372.93,17.38,30.46,1.79,0.0
20190104:1507,9.01,23.42,4.0,29.23,1.31,0.0
20190104:1607,0.0,0.0,0.0,26.97,1.31,0.0
20190104:1707,0.0,0.0,0.0,24.34,1.45,0.0
20190104:1807,0.0,0.0,0.0,22.81,1.66,0.0
20190104:1907,0.0,0.0,0.0,21.48,1.79,0.0
20190104:2007,0.0,0.0,0.0,20.15,1.86,0.0
20190104:2107,0.0,0.0,0.0,19.03,1.93,0.0
20190104:2207,0.0,0.0,0.0,18.2,2.07,0.0
20190104:2307,0.0,0.0,0.0,17.79,2.21,0.0
20190105:0007,0.0,0.0,0.0,17.05,2.34,0.0
20190105:0107,0.0,0.0,0.0,17.3,2.28,0.0
20190105:0207,0.0,0.0,0.0,16.54,2.07,0.0
20190105:0307,0.0,0.0,0.0,15.38,1.86,0.0
20190105:0407,3.77,13.66,2.65,14.64,1.86,0.0
20190105:0507,230.13,310.18,16.08,16.23,1.66,0.0
20190105:0607,445.92,570.84,29.0,21.13,1.72,0.0
20190105:0707,609.24,795.72,40.96,24.32,2.07,0.0
20190105:0807,720.25,963.97,51.02,26.42,2.41,0.0
20190105:0907,776.24,1057.3,57.38,28.05,2.62,0.0
20190105:1007,785.29,1081.05,57.74,29.33,2.55,0.0
20190105:1107,734.33,1007.73,51.93,30.19,2.41,0.0
20190105:1207,637.86,863.15,42.16,30.56,2.28,0.0
20190105:1307,485.03,646.07,30.35,30.45,2.07,0.0
20190105:1407,289.55,392.95,17.5,29.86,1.79,0.0
20190105:1507,9.04,23.42,4.12,28.61,1.17,0.0
20190105:1607,0.0,0.0,0.0,26.17,1.24,0.0
20190105:1707,0.0,0.0,0.0,23.93,1.17,0.0
20190105:1807,0.0,0.0,0.0,22.58,1.24,0.0
20190105:1907,0.0,0.0,0.0,21.46,1.31,0.0
20190105:2007,0.0,0.0,0.0,19.56,1.52,0.0
20190105:2107,0.0,0.0,0.0,17.77,1.72,0.0
20190105:2207,0.0,0.0,0.0,16.8,1.93,0.0
20190105:2307,0.0,0.0,0.0,16.35,2.14,0.0
20190106:0007,0.0,0.0,0.0,16.02,2.21,0.0
20190106:0107,0.0,0.0,0.0,15.22,2.07,0.0
20190106:0207,0.0,0.0,0.0,14.38,1.93,0.0
20190106:0307,0.0,0.0,0.0,13.68,1.86,0.0
20190106:0407,3.26,12.68,2.58,13.27,1.93,0.0
20190106:0507,219.38,294.41,16.03,15.22,1.79,0.0
20190106:0607,429.42,547.9,28.96,20.57,1.66,0.0
20190106:0707,592.55,771.3,40.95,23.83,1.93,0.0
20190106:0807,694.44,931.32,51.05,26.13,1.93,0.0
20190106:0907,746.13,1028.24,57.46,27.81,1.66,0.0
20190106:1007,743.35,1046.35,57.87,29.03,1.1,0.0
20190106:1107,688.65,975.45,52.08,29.85,0.55,0.0
20190106:1207,600.34,838.74,42.3,30.27,0.28,0.0
20190106:1307,459.99,626.13,30.49,30.25,0.28,0.0
20190106:1407,274.29,375.69,17.63,29.8,0.55,0.0
20190106:1507,9.64,24.39,4.23,28.72,0.76,0.0
20190106:1607,0.0,0.0,0.0,26.39,0.76,0.0
20190106:1707,0.0,0.0,0.0,26.05,0.62,0.0
20190106:1807,0.0,0.0,0.0,26.18,0.41,0.0
20190106:1907,0.0,0.0,0.0,25.38,0.41,0.0
20190106:2007,0.0,0.0,0.0,24.33,0.83,0.0
20190106:2107,0.0,0.0,0.0,22.77,0.9,0.0
20190106:2207,0.0,0.0,0.0,21.67,0.76,0.0
20190106:2307,0.0,0.0,0.0,20.88,0.83,0.0
20190107:0007,0.0,0.0,0.0,18.61,1.1,0.0
20190107:0107,0.0,0.0,0.0,16.78,1.24,0.0
20190107:0207,0.0,0.0,0.0,15.77,1.31,0.0
20190107:0307,0.0,0.0,0.0,15.35,1.17,0.0
20190107:0407,3.2,12.68,2.51,15.67,1.1,0.0
20190107:0507,210.78,285.66,15.97,16.34,0.9,0.0
20190107:0607,392.25,509.14,28.93,21.68,0.48,0.0
20190107:0707,559.95,752.32,40.94,24.58,0.21,0.0
20190107:0807,671.27,925.78,51.09,26.61,0.62,0.0
20190107:0907,727.3,1022.5,57.56,28.21,0.83,0.0
20190107:1007,739.81,1046.72,58.01,29.36,0.97,0.0
20190107:1107,701.26,982.33,52.24,30.11,1.1,0.0
20190107:1207,616.68,846.98,42.46,30.46,1.17,0.0
20190107:1307,468.61,628.91,30.63,30.33,1.24,0.0
20190107:1407,277.6,377.26,17.76,29.8,1.45,0.0
20190107:1507,10.27,25.37,4.35,28.43,1.59,0.0
20190107:1607,0.0,0.0,0.0,26.44,1.45,0.0
20190107:1707,0.0,0.0,0.0,24.96,0.9,0.0
20190107:1807,0.0,0.0,0.0,25.56,0.48,0.0
20190107:1907,0.0,0.0,0.0,24.94,0.55,0.0
20190107:2007,0.0,0.0,0.0,24.23,0.69,0.0
20190107:2107,0.0,0.0,0.0,23.63,0.69,0.0
20190107:2207,0.0,0.0,0.0,23.1,0.76,0.0
20190107:2307,0.0,0.0,0.0,22.47,0.69,0.0
20190108:0007,0.0,0.0,0.0,21.8,0.76,0.0
20190108:0107,0.0,0.0,0.0,21.29,0.83,0.0
20190108:0207,0.0,0.0,0.0,20.94,0.76,0.0
20190108:0307,0.0,0.0,0.0,20.53,0.83,0.0
20190108:0407,2.61,11.71,2.44,19.37,1.1,0.0
20190108:0507,195.45,265.28,15.92,17.48,1.24,0.0
20190108:0607,403.25,522.5,28.9,22.35,0.97,0.0
20190108:0707,570.05,751.43,40.94,25.41,1.52,0.0
20190108:0807,683.39,924.74,51.13,27.74,1.86,0.0
20190108:0907,742.38,1023.55,57.66,29.43,2.07,0.0
20190108:1007,750.39,1047.68,58.16,30.5,1.86,0.0
20190108:1107,710.3,990.83,52.4,31.25,1.66,0.0
20190108:1207,617.11,848.99,42.61,31.64,1.45,0.0
20190108:1307,466.69,631.12,30.77,31.59,1.17,0.0
20190108:1407,275.26,377.68,17.9,30.98,0.9,0.0
20190108:1507,10.19,25.37,4.47,29.8,1.03,0.0
20190108:1607,0.0,0.0,0.0,27.69,1.31,0.0
20190108:1707,0.0,0.0,0.0,24.86,1.38,0.0
20190108:1807,0.0,0.0,0.0,23.09,1.45,0.0
20190108:1907,0.0,0.0,0.0,23.33,0.97,0.0
20190108:2007,0.0,0.0,0.0,21.09,1.17,0.0
20190108:2107,0.0,0.0,0.0,19.37,1.24,0.0
20190108:2207,0.0,0.0,0.0,18.24,1.31,0.0
20190108:2307,0.0,0.0,0.0,16.87,1.59,0.0
20190109:0007,0.0,0.0,0.0,15.88,1.66,0.0
20190109:0107,0.0,0.0,0.0,14.89,1.59,0.0
20190109:0207,0.0,0.0,0.0,14.16,1.45,0.0
20190109:0307,0.0,0.0,0.0,13.55,1.38,0.0
20190109:0407,2.73,11.71,2.37,13.11,1.38,0.0
20190109:0507,190.28,255.54,15.87,14.7,0.83,0.0
20190109:0607,398.18,515.87,28.87,21.36,0.55,0.0
20190109:0707,559.01,748.5,40.94,24.54,0.34,0.0
20190109:0807,668.6,921.73,51.18,26.61,0.62,0.0
20190109:0907,720.25,1020.51,57.76,28.33,0.55,0.0
20190109:1007,727.49,1045.69,58.31,29.51,0.41,0.0
20190109:1107,686.35,983.41,52.57,30.32,0.28,0.0
20190109:1207,602.71,847.99,42.77,30.66,0.14,0.0
20190109:1307,461.6,631.2,30.91,30.54,0.14,0.0
20190109:1407,277.28,381.51,18.03,30.03,0.07,0.0
20190109:1507,40.84,78.85,4.59,28.89,0.41,0.0
20190109:1607,0.0,0.0,0.0,26.91,0.97,0.0
20190109:1707,0.0,0.0,0.0,24.45,1.45,0.0
20190109:1807,0.0,0.0,0.0,22.36,1.72,0.0
20190109:1907,0.0,0.0,0.0,20.72,1.72,0.0
20190109:2007,0.0,0.0,0.0,18.91,1.66,0.0
20190109:2107,0.0,0.0,0.0,17.36,1.52,0.0
20190109:2207,0.0,0.0,0.0,16.2,1.38,0.0
20190109:2307,0.0,0.0,0.0,15.43,1.38,0.0
20190110:0007,0.0,0.0,0.0,15.06,1.45,0.0
20190110:0107,0.0,0.0,0.0,14.8,1.52,0.0
20190110:0207,0.0,0.0,0.0,14.37,1.52,0.0
20190110:0307,0.0,0.0,0.0,13.88,1.45,0.0
20190110:0407,2.22,10.73,2.31,13.39,1.38,0.0
20190110:0507,188.79,254.2,15.82,15.04,0.9,0.0
20190110:0607,394.15,511.91,28.84,21.34,0.34,0.0
20190110:0707,558.89,749.35,40.95,24.54,0.28,0.0
20190110:0807,659.65,918.7,51.23,26.64,0.21,0.0
20190110:0907,708.18,1017.39,57.88,28.35,0.07,0.0
20190110:1007,718.04,1042.52,58.48,29.49,0.07,0.0
20190110:1107,682.28,980.12,52.74,30.16,0.14,0.0
20190110:1207,604.99,845.75,42.93,30.5,0.34,0.0
20190110:1307,464.03,630.11,31.06,30.42,0.48,0.0
20190110:1407,279.08,381.45,18.16,29.91,0.62,0.0
20190110:1507,42.9,81.76,4.71,28.81,0.9,0.0
20190110:1607,0.0,0.0,0.0,27.07,0.83,0.0
20190110:1707,0.0,0.0,0.0,26.63,0.41,0.0
20190110:1807,0.0,0.0,0.0,25.84,0.83,0.0
20190110:1907,0.0,0.0,0.0,24.98,0.76,0.0
20190110:2007,0.0,0.0,0.0,22.32,1.17,0.0
20190110:2107,0.0,0.0,0.0,20.63,1.24,0.0
20190110:2207,0.0,0.0,0.0,19.5,1.17,0.0
20190110:2307,0.0,0.0,0.0,18.22,1.24,0.0
20190111:0007,0.0,0.0,0.0,16.83,1.38,0.0
20190111:0107,0.0,0.0,0.0,15.54,1.59,0.0
20190111:0207,0.0,0.0,0.0,14.74,1.72,0.0
20190111:0307,0.0,0.0,0.0,14.15,1.79,0.0
20190111:0407,1.73,9.76,2.25,13.68,1.79,0.0
20190111:0507,210.68,284.28,15.78,15.31,1.52,0.0
20190111:0607,423.12,544.79,28.82,21.24,1.17,0.0
20190111:0707,581.91,770.86,40.96,24.97,1.17,0.0
20190111:0807,691.01,944.61,51.29,27.02,1.24,0.0
20190111:0907,746.89,1040.77,58.0,28.69,1.45,0.0
20190111:1007,754.15,1061.09,58.64,29.94,1.45,0.0
20190111:1107,712.87,999.05,52.91,30.77,1.38,0.0
20190111:1207,617.93,851.92,43.09,31.17,1.24,0.0
20190111:1307,473.69,640.14,31.21,31.1,1.1,0.0
20190111:1407,285.75,390.68,18.29,30.57,0.9,0.0
20190111:1507,50.81,94.72,4.83,29.43,0.9,0.0
20190111:1607,0.0,0.0,0.0,27.59,0.97,0.0
20190111:1707,0.0,0.0,0.0,26.09,0.62,0.0
20190111:1807,0.0,0.0,0.0,26.34,0.83,0.0
20190111:1907,0.0,0.0,0.0,22.18,1.45,0.0
20190111:2007,0.0,0.0,0.0,19.62,1.79,0.0
20190111:2107,0.0,0.0,0.0,18.5,2.0,0.0
20190111:2207,0.0,0.0,0.0,17.77,2.07,0.0
20190111:2307,0.0,0.0,0.0,17.18,2.14,0.0
20190112:0007,0.0,0.0,0.0,16.69,2.21,0.0
20190112:0107,0.0,0.0,0.0,16.33,2.21,0.0
20190112:0207,0.0,0.0,0.0,16.19,2.28,0.0
20190112:0307,0.0,0.0,0.0,15.36,2.28,0.0
20190112:0407,0.0,0.0,0.0,15.22,2.28,0.0
20190112:0507,218.58,296.53,15.74,16.05,1.93,0.0
20190112:0607,435.32,556.2,28.81,20.83,1.79,0.0
20190112:0707,599.77,781.66,40.98,24.31,2.14,0.0
20190112:0807,712.32,952.71,51.36,26.72,2.48,0.0
20190112:0907,768.62,1048.92,58.12,28.6,2.62,0.0
20190112:1007,771.12,1064.15,58.82,29.87,2.48,0.0
20190112:1107,728.41,1002.15,53.1,30.72,2.41,0.0
20190112:1207,640.2,867.37,43.26,31.05,2.41,0.0
20190112:1307,483.67,643.56,31.36,30.88,2.34,0.0
20190112:1407,289.22,391.04,18.43,30.2,2.07,0.0
20190112:1507,55.45,101.73,4.95,28.96,1.38,0.0
20190112:1607,0.0,0.0,0.0,26.98,1.52,0.0
20190112:1707,0.0,0.0,0.0,24.63,1.52,0.0
20190112:1807,0.0,0.0,0.0,22.24,1.52,0.0
20190112:1907,0.0,0.0,0.0,20.5,1.66,0.0
20190112:2007,0.0,0.0,0.0,18.84,1.66,0.0
20190112:2107,0.0,0.0,0.0,17.54,1.72,0.0
20190112:2207,0.0,0.0,0.0,16.52,1.72,0.0
20190112:2307,0.0,0.0,0.0,15.8,1.86,0.0
20190113:0007,0.0,0.0,0.0,15.45,1.93,0.0
20190113:0107,0.0,0.0,0.0,15.09,2.07,0.0
20190113:0207,0.0,0.0,0.0,14.57,2.07,0.0
20190113:0307,0.0,0.0,0.0,13.96,2.0,0.0
20190113:0407,0.0,0.0,0.0,13.47,1.93,0.0
20190113:0507,205.17,276.81,15.7,15.14,1.72,0.0
20190113:0607,420.32,538.55,28.8,20.86,1.45,0.0
20190113:0707,583.54,768.19,41.0,24.87,1.52,0.0
20190113:0807,686.54,938.01,51.43,27.06,1.24,0.0
20190113:0907,734.35,1040.06,58.26,28.7,0.76,0.0
20190113:1007,724.94,1055.17,59.0,29.86,0.14,0.0
20190113:1107,691.4,994.08,53.28,30.55,0.28,0.0
20190113:1207,608.81,854.61,43.43,30.92,0.34,0.0
20190113:1307,463.05,633.63,31.51,30.84,0.21,0.0
20190113:1407,277.22,380.58,18.56,30.26,0.21,0.0
20190113:1507,45.31,84.74,5.07,29.21,0.41,0.0
20190113:1607,0.0,0.0,0.0,27.5,0.34,0.0
20190113:1707,0.0,0.0,0.0,26.96,0.41,0.0
20190113:1807,0.0,0.0,0.0,24.68,1.17,0.0
20190113:1907,0.0,0.0,0.0,21.55,1.52,0.0
20190113:2007,0.0,0.0,0.0,19.41,1.52,0.0
20190113:2107,0.0,0.0,0.0,17.43,1.52,0.0
20190113:2207,0.0,0.0,0.0,16.11,1.52,0.0
20190113:2307,0.0,0.0,0.0,15.27,1.52,0.0
20190114:0007,0.0,0.0,0.0,14.76,1.59,0.0
20190114:0107,0.0,0.0,0.0,14.57,1.72,0.0
20190114:0207,0.0,0.0,0.0,14.43,1.79,0.0
20190114:0307,0.0,0.0,0.0,14.24,1.86,0.0
20190114:0407,0.0,0.0,0.0,13.97,1.86,0.0
20190114:0507,204.16,276.63,15.67,15.62,1.66,0.0
20190114:0607,414.51,534.13,28.79,21.74,1.31,0.0
20190114:0707,574.49,762.53,41.03,25.96,1.31,0.0
20190114:0807,674.48,931.11,51.51,28.1,0.97,0.0
20190114:0907,722.75,1033.0,58.4,29.56,0.55,0.0
20190114:1007,723.93,1055.23,59.18,30.55,0.21,0.0
20190114:1107,694.43,1000.56,53.47,31.16,0.34,0.0
20190114:1207,610.39,854.7,43.6,31.38,0.55,0.0
20190114:1307,470.46,639.72,31.66,31.34,0.76,0.0
20190114:1407,285.37,389.62,18.7,30.79,1.03,0.0
20190114:1507,55.49,101.32,5.19,29.69,1.03,0.0
20190114:1607,0.0,0.0,0.0,28.02,1.1,0.0
20190114:1707,0.0,0.0,0.0,25.97,0.97,0.0
20190114:1807,0.0,0.0,0.0,26.24,0.76,0.0
20190114:1907,0.0,0.0,0.0,25.18,0.83,0.0
20190114:2007,0.0,0.0,0.0,22.48,0.97,0.0
20190114:2107,0.0,0.0,0.0,20.48,0.97,0.0
20190114:2207,0.0,0.0,0.0,20.69,0.83,0.0
20190114:2307,0.0,0.0,0.0,21.18,0.83,0.0
20190115:0007,0.0,0.0,0.0,19.51,1.1,0.0
20190115:0107,0.0,0.0,0.0,17.3,1.31,0.0
20190115:0207,0.0,0.0,0.0,15.88,1.52,0.0
20190115:0307,0.0,0.0,0.0,14.94,1.59,0.0
20190115:0407,0.0,0.0,0.0,14.27,1.59,0.0
20190115:0507,183.68,248.89,15.64,15.45,1.03,0.0
20190115:0607,387.48,504.97,28.79,22.17,0.41,0.0
20190115:0707,556.94,742.65,41.06,25.64,0.83,0.0
20190115:0807,672.05,918.63,51.59,27.62,1.24,0.0
20190115:0907,734.44,1026.4,58.54,29.07,1.31,0.0
20190115:1007,744.15,1049.58,59.38,30.12,1.31,0.0
20190115:1107,709.34,994.8,53.67,30.77,1.31,0.0
20190115:1207,623.21,856.56,43.78,31.0,1.38,0.0
20190115:1307,481.64,646.23,31.82,30.92,1.59,0.0
20190115:1407,291.1,393.92,18.83,30.33,1.86,0.0
20190115:1507,57.57,103.8,5.31,29.07,1.79,0.0
20190115:1607,0.0,0.0,0.0,27.05,1.52,0.0
20190115:1707,0.0,0.0,0.0,25.4,1.1,0.0
20190115:1807,0.0,0.0,0.0,24.9,0.55,0.0
20190115:1907,0.0,0.0,0.0,25.34,0.34,0.0
20190115:2007,0.0,0.0,0.0,24.09,0.83,0.0
20190115:2107,0.0,0.0,0.0,21.9,0.97,0.0
20190115:2207,0.0,0.0,0.0,20.35,0.97,0.0
20190115:2307,0.0,0.0,0.0,19.19,1.1,0.0
20190116:0007,0.0,0.0,0.0,18.13,1.24,0.0
20190116:0107,0.0,0.0,0.0,17.2,1.38,0.0
20190116:0207,0.0,0.0,0.0,16.36,1.59,0.0
20190116:0307,0.0,0.0,0.0,15.79,1.59,0.0
20190116:0407,0.0,0.0,0.0,14.99,1.52,0.0
20190116:0507,180.39,245.83,15.62,16.48,1.03,0.0
20190116:0607,389.2,507.12,28.79,22.46,0.55,0.0
20190116:0707,549.43,737.33,41.1,26.05,0.55,0.0
20190116:0807,658.27,907.24,51.68,27.84,0.83,0.0
20190116:0907,718.22,1014.79,58.7,29.32,0.83,0.0
20190116:1007,728.84,1043.96,59.58,30.33,0.69,0.0
20190116:1107,695.09,983.73,53.86,31.03,0.9,0.0
20190116:1207,615.52,852.86,43.96,31.43,1.03,0.0
20190116:1307,474.07,638.97,31.97,31.24,1.31,0.0
20190116:1407,283.96,385.14,18.96,30.64,1.72,0.0
20190116:1507,53.53,97.03,5.42,29.53,1.52,0.0
20190116:1607,0.0,0.0,0.0,27.94,1.31,0.0
20190116:1707,0.0,0.0,0.0,26.45,0.83,0.0
20190116:1807,0.0,0.0,0.0,26.36,0.55,0.0
20190116:1907,0.0,0.0,0.0,25.64,0.62,0.0
20190116:2007,0.0,0.0,0.0,24.8,0.55,0.0
20190116:2107,0.0,0.0,0.0,24.19,0.21,0.0
20190116:2207,0.0,0.0,0.0,23.46,0.55,0.0
20190116:2307,0.0,0.0,0.0,22.23,0.83,0.0
20190117:0007,0.0,0.0,0.0,19.71,1.1,0.0
20190117:0107,0.0,0.0,0.0,18.17,1.24,0.0
20190117:0207,0.0,0.0,0.0,17.23,1.31,0.0
20190117:0307,0.0,0.0,0.0,16.64,1.31,0.0
20190117:0407,0.0,0.0,0.0,16.62,1.24,0.0
20190117:0507,179.61,246.78,15.6,17.88,0.97,0.0
20190117:0607,386.17,506.41,28.79,22.62,0.14,0.0
20190117:0707,553.46,742.41,41.14,25.33,0.41,0.0
20190117:0807,655.76,913.39,51.77,27.51,0.34,0.0
20190117:0907,712.37,1022.06,58.86,29.16,0.28,0.0
20190117:1007,722.49,1045.2,59.78,30.31,0.34,0.0
20190117:1107,694.31,992.45,54.07,31.03,0.55,0.0
20190117:1207,613.76,855.19,44.14,31.35,0.76,0.0
20190117:1307,474.01,640.51,32.13,31.18,1.1,0.0
20190117:1407,292.61,397.63,19.1,30.73,1.45,0.0
20190117:1507,60.92,109.0,5.54,29.46,1.52,0.0
20190117:1607,0.0,0.0,0.0,27.55,1.31,0.0
20190117:1707,0.0,0.0,0.0,25.8,0.97,0.0
20190117:1807,0.0,0.0,0.0,24.98,0.9,0.0
20190117:1907,0.0,0.0,0.0,25.41,0.69,0.0
20190117:2007,0.0,0.0,0.0,24.58,0.69,0.0
20190117:2107,0.0,0.0,0.0,23.83,0.41,0.0
20190117:2207,0.0,0.0,0.0,23.23,0.14,0.0
20190117:2307,0.0,0.0,0.0,22.3,0.48,0.0
20190118:0007,0.0,0.0,0.0,21.42,0.69,0.0
20190118:0107,0.0,0.0,0.0,20.23,0.9,0.0
20190118:0207,0.0,0.0,0.0,19.36,0.97,0.0
20190118:0307,0.0,0.0,0.0,19.49,0.83,0.0
20190118:0407,0.0,0.0,0.0,19.85,0.69,0.0
20190118:0507,172.74,240.04,15.58,19.57,0.62,0.0
20190118:0607,379.22,498.59,28.8,22.83,0.0,0.0
20190118:0707,542.93,727.41,41.19,25.16,0.34,0.0
20190118:0807,648.92,903.04,51.87,27.28,0.28,0.0
20190118:0907,707.05,1011.55,59.02,28.94,0.28,0.0
20190118:1007,718.64,1034.44,59.99,30.08,0.41,0.0
20190118:1107,683.67,976.08,54.27,30.9,0.48,0.0
20190118:1207,601.01,835.04,44.32,30.7,0.62,0.0
20190118:1307,388.38,521.33,32.28,30.55,0.9,0.0
20190118:1407,268.77,365.05,19.23,30.07,1.1,0.0
20190118:1507,43.1,79.17,5.66,29.24,1.1,0.0
20190118:1607,0.0,0.0,0.0,28.16,0.83,0.0
20190118:1707,0.0,0.0,0.0,27.0,0.48,0.0
20190118:1807,0.0,0.0,0.0,26.89,0.48,0.0
20190118:1907,0.0,0.0,0.0,26.02,0.48,0.0
20190118:2007,0.0,0.0,0.0,25.24,0.55,0.0
20190118:2107,0.0,0.0,0.0,24.6,0.55,0.0
20190118:2207,0.0,0.0,0.0,23.84,0.48,0.0
20190118:2307,0.0,0.0,0.0,23.17,0.48,0.0
20190119:0007,0.0,0.0,0.0,22.64,0.55,0.0
20190119:0107,0.0,0.0,0.0,22.03,0.55,0.0
20190119:0207,0.0,0.0,0.0,21.46,0.41,0.0
20190119:0307,0.0,0.0,0.0,20.77,0.55,0.0
20190119:0407,0.0,0.0,0.0,19.85,0.83,0.0
20190119:0507,135.91,188.06,15.56,18.89,0.9,0.0
20190119:0607,381.73,500.11,28.82,23.23,0.41,0.0
20190119:0707,549.67,739.41,41.24,25.69,0.34,0.0
