Latitude (decimal degrees):	11.798
Longitude (decimal degrees):	34.390
Elevation (m):	483
Radiation database:	PVGIS-SARAH2


Slope: 18 deg. (optimum)
Azimuth: 12 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190105:1007,728.44,1078.73,55.24,34.75,0.55,0.0
20190105:1107,698.59,1018.21,50.43,36.16,1.03,0.0
20190105:1207,619.53,888.94,41.46,37.11,1.03,0.0
20190105:1307,489.7,688.03,30.2,37.53,0.97,0.0
20190105:1407,300.69,422.48,17.71,37.54,1.1,0.0
20190105:1507,51.62,95.37,4.55,36.22,1.59,0.0
20190105:1607,0.0,0.0,0.0,32.72,2.41,0.0
20190105:1707,0.0,0.0,0.0,31.89,2.76,0.0
20190105:1807,0.0,0.0,0.0,31.4,3.03,0.0
20190105:1907,0.0,0.0,0.0,30.67,3.31,0.0
20190105:2007,0.0,0.0,0.0,30.01,3.45,0.0
20190105:2107,0.0,0.0,0.0,29.24,3.79,0.0
20190105:2207,0.0,0.0,0.0,28.54,4.14,0.0
20190105:2307,0.0,0.0,0.0,27.82,3.86,0.0
20190106:0007,0.0,0.0,0.0,26.92,3.1,0.0
20190106:0107,0.0,0.0,0.0,25.92,2.41,0.0
20190106:0207,0.0,0.0,0.0,25.11,2.14,0.0
20190106:0307,0.0,0.0,0.0,24.39,2.21,0.0
20190106:0407,0.0,0.0,0.0,23.77,2.28,0.0
20190106:0507,159.67,230.53,13.21,24.28,2.0,0.0
20190106:0607,368.54,483.43,25.99,27.38,2.69,0.0
20190106:0707,566.32,746.64,37.79,29.42,3.17,0.0
20190106:0807,687.04,929.53,47.75,30.82,2.97,0.0
20190106:0907,743.57,1028.07,54.28,32.02,2.76,0.0
20190106:1007,766.07,1071.76,55.37,33.28,2.76,0.0
20190106:1107,723.74,1011.04,50.58,34.33,2.69,0.0
20190106:1207,637.1,877.77,41.61,34.82,2.69,0.0
20190106:1307,501.79,678.68,30.34,34.83,2.83,0.0
20190106:1407,308.3,420.45,17.84,34.53,3.1,0.0
20190106:1507,58.04,104.05,4.67,33.96,2.83,0.0
20190106:1607,0.0,0.0,0.0,32.71,3.1,0.0
20190106:1707,0.0,0.0,0.0,31.93,3.52,0.0
20190106:1807,0.0,0.0,0.0,31.25,3.86,0.0
20190106:1907,0.0,0.0,0.0,30.67,4.41,0.0
20190106:2007,0.0,0.0,0.0,30.07,5.03,0.0
20190106:2107,0.0,0.0,0.0,29.42,5.59,0.0
20190106:2207,0.0,0.0,0.0,28.64,5.59,0.0
20190106:2307,0.0,0.0,0.0,27.81,5.1,0.0
20190107:0007,0.0,0.0,0.0,27.01,4.62,0.0
20190107:0107,0.0,0.0,0.0,26.26,4.21,0.0
20190107:0207,0.0,0.0,0.0,25.54,3.86,0.0
20190107:0307,0.0,0.0,0.0,24.85,3.59,0.0
20190107:0407,0.0,0.0,0.0,24.19,3.31,0.0
20190107:0507,127.99,184.76,13.16,24.48,3.03,0.0
20190107:0607,322.08,416.56,25.96,25.85,4.21,0.0
20190107:0707,514.66,663.06,37.78,27.38,4.41,0.0
20190107:0807,638.2,838.38,47.78,28.96,4.28,0.0
20190107:0907,716.06,959.85,54.37,30.35,4.07,0.0
20190107:1007,733.27,994.05,55.51,31.43,3.86,0.0
20190107:1107,699.76,948.9,50.73,32.25,3.72,0.0
20190107:1207,616.04,827.44,41.77,32.89,3.72,0.0
20190107:1307,480.26,637.83,30.49,33.29,3.86,0.0
20190107:1407,284.63,384.72,17.98,33.42,4.07,0.0
20190107:1507,54.93,98.13,4.8,32.79,3.59,0.0
20190107:1607,0.0,0.0,0.0,31.4,3.31,0.0
20190107:1707,0.0,0.0,0.0,30.53,3.72,0.0
20190107:1807,0.0,0.0,0.0,29.75,4.14,0.0
20190107:1907,0.0,0.0,0.0,29.02,4.48,0.0
20190107:2007,0.0,0.0,0.0,28.4,4.69,0.0
20190107:2107,0.0,0.0,0.0,27.73,4.9,0.0
20190107:2207,0.0,0.0,0.0,26.94,4.62,0.0
20190107:2307,0.0,0.0,0.0,26.19,4.14,0.0
20190108:0007,0.0,0.0,0.0,25.57,3.79,0.0
20190108:0107,0.0,0.0,0.0,25.05,3.72,0.0
20190108:0207,0.0,0.0,0.0,24.57,3.52,0.0
20190108:0307,0.0,0.0,0.0,24.02,3.17,0.0
20190108:0407,0.0,0.0,0.0,23.39,2.83,0.0
20190108:0507,147.82,212.84,13.11,23.77,2.69,0.0
20190108:0607,367.73,475.09,25.93,25.42,3.66,0.0
20190108:0707,553.24,718.62,37.79,27.26,3.45,0.0
20190108:0807,672.0,896.55,47.83,28.96,3.1,0.0
20190108:0907,745.11,1019.14,54.46,30.15,2.76,0.0
20190108:1007,755.58,1043.83,55.65,31.2,2.69,0.0
20190108:1107,719.83,991.2,50.89,32.14,2.76,0.0
20190108:1207,634.09,860.64,41.93,32.88,2.97,0.0
20190108:1307,498.07,665.24,30.63,33.38,3.31,0.0
20190108:1407,298.93,404.29,18.11,33.59,3.79,0.0
20190108:1507,62.56,109.73,4.92,33.14,3.72,0.0
20190108:1607,0.0,0.0,0.0,31.83,3.45,0.0
20190108:1707,0.0,0.0,0.0,31.09,3.86,0.0
20190108:1807,0.0,0.0,0.0,30.46,4.34,0.0
20190108:1907,0.0,0.0,0.0,29.83,4.55,0.0
20190108:2007,0.0,0.0,0.0,29.25,5.17,0.0
20190108:2107,0.0,0.0,0.0,28.5,5.52,0.0
20190108:2207,0.0,0.0,0.0,27.68,5.03,0.0
20190108:2307,0.0,0.0,0.0,26.95,4.62,0.0
20190109:0007,0.0,0.0,0.0,26.3,4.48,0.0
20190109:0107,0.0,0.0,0.0,25.72,4.41,0.0
20190109:0207,0.0,0.0,0.0,25.14,4.21,0.0
20190109:0307,0.0,0.0,0.0,24.55,3.66,0.0
20190109:0407,0.0,0.0,0.0,23.89,2.97,0.0
20190109:0507,160.69,233.19,13.06,24.15,2.62,0.0
20190109:0607,385.3,498.86,25.91,25.59,3.45,0.0
20190109:0707,568.87,739.34,37.79,27.16,3.38,0.0
20190109:0807,681.38,906.53,47.88,28.82,3.31,0.0
20190109:0907,748.29,1017.61,54.57,30.1,3.1,0.0
20190109:1007,768.14,1055.52,55.8,31.05,3.03,0.0
20190109:1107,737.14,1011.36,51.06,31.91,3.03,0.0
20190109:1207,649.67,879.34,42.09,32.6,3.17,0.0
20190109:1307,508.07,676.19,30.78,33.09,3.59,0.0
20190109:1407,308.54,416.04,18.25,33.28,3.93,0.0
20190109:1507,60.5,106.1,5.05,32.75,3.66,0.0
20190109:1607,0.0,0.0,0.0,31.39,3.24,0.0
20190109:1707,0.0,0.0,0.0,30.59,3.59,0.0
20190109:1807,0.0,0.0,0.0,29.88,3.86,0.0
20190109:1907,0.0,0.0,0.0,29.19,3.86,0.0
20190109:2007,0.0,0.0,0.0,28.5,3.86,0.0
20190109:2107,0.0,0.0,0.0,27.85,3.93,0.0
20190109:2207,0.0,0.0,0.0,27.23,4.0,0.0
20190109:2307,0.0,0.0,0.0,26.59,3.72,0.0
20190110:0007,0.0,0.0,0.0,26.0,3.52,0.0
20190110:0107,0.0,0.0,0.0,25.46,3.24,0.0
20190110:0207,0.0,0.0,0.0,24.9,2.9,0.0
20190110:0307,0.0,0.0,0.0,24.27,2.55,0.0
20190110:0407,0.0,0.0,0.0,23.62,2.34,0.0
20190110:0507,150.49,218.42,13.02,24.06,2.28,0.0
20190110:0607,371.9,482.01,25.89,25.7,3.38,0.0
20190110:0707,549.74,716.77,37.81,27.23,2.97,0.0
20190110:0807,663.52,891.67,47.93,28.78,2.41,0.0
20190110:0907,689.6,944.62,54.68,29.78,2.07,0.0
20190110:1007,723.67,1013.22,55.96,31.49,1.79,0.0
20190110:1107,714.9,1002.08,51.23,32.84,1.93,0.0
20190110:1207,629.42,864.92,42.25,33.54,2.28,0.0
20190110:1307,491.62,660.68,30.94,33.58,2.69,0.0
20190110:1407,303.58,411.44,18.39,33.45,3.03,0.0
20190110:1507,59.14,103.76,5.18,33.07,2.97,0.0
20190110:1607,0.0,0.0,0.0,31.8,2.83,0.0
20190110:1707,0.0,0.0,0.0,31.07,3.03,0.0
20190110:1807,0.0,0.0,0.0,30.49,3.24,0.0
20190110:1907,0.0,0.0,0.0,29.88,3.31,0.0
20190110:2007,0.0,0.0,0.0,29.29,3.52,0.0
20190110:2107,0.0,0.0,0.0,28.7,3.79,0.0
20190110:2207,0.0,0.0,0.0,28.08,4.21,0.0
20190110:2307,0.0,0.0,0.0,27.38,4.07,0.0
20190111:0007,0.0,0.0,0.0,26.58,3.79,0.0
20190111:0107,0.0,0.0,0.0,25.85,3.45,0.0
20190111:0207,0.0,0.0,0.0,25.19,3.1,0.0
20190111:0307,0.0,0.0,0.0,24.52,2.76,0.0
20190111:0407,0.0,0.0,0.0,23.84,2.48,0.0
20190111:0507,164.67,240.37,12.99,24.14,2.07,0.0
20190111:0607,384.34,500.76,25.88,26.43,3.17,0.0
20190111:0707,565.97,737.99,37.82,28.11,3.59,0.0
20190111:0807,685.46,916.37,47.99,29.72,3.38,0.0
20190111:0907,761.16,1042.34,54.79,30.95,3.1,0.0
20190111:1007,775.35,1076.41,56.12,31.94,2.83,0.0
20190111:1107,733.29,1019.28,51.41,33.0,2.62,0.0
20190111:1207,642.32,881.63,42.42,33.84,2.62,0.0
20190111:1307,500.67,675.03,31.09,34.14,2.76,0.0
20190111:1407,307.79,418.13,18.53,33.94,2.97,0.0
20190111:1507,70.71,121.63,5.3,33.47,2.83,0.0
20190111:1607,0.0,0.0,0.0,32.15,2.83,0.0
20190111:1707,0.0,0.0,0.0,31.35,3.1,0.0
20190111:1807,0.0,0.0,0.0,30.69,3.31,0.0
20190111:1907,0.0,0.0,0.0,30.08,3.52,0.0
20190111:2007,0.0,0.0,0.0,29.42,3.66,0.0
20190111:2107,0.0,0.0,0.0,28.75,3.79,0.0
20190111:2207,0.0,0.0,0.0,28.19,4.28,0.0
20190111:2307,0.0,0.0,0.0,27.62,4.55,0.0
20190112:0007,0.0,0.0,0.0,26.94,4.21,0.0
20190112:0107,0.0,0.0,0.0,26.25,3.52,0.0
20190112:0207,0.0,0.0,0.0,25.45,2.69,0.0
20190112:0307,0.0,0.0,0.0,24.65,1.86,0.0
20190112:0407,0.0,0.0,0.0,24.93,0.97,0.0
20190112:0507,161.65,239.42,12.95,25.12,0.07,0.0
20190112:0607,382.88,511.47,25.87,27.26,0.83,0.0
20190112:0707,562.3,753.87,37.84,29.05,1.66,0.0
20190112:0807,675.37,936.68,48.06,30.79,1.45,0.0
20190112:0907,735.58,1058.69,54.92,33.82,1.31,0.0
20190112:1007,738.32,1086.56,56.29,36.49,1.17,0.0
20190112:1107,695.49,1029.57,51.59,37.75,0.83,0.0
20190112:1207,609.6,898.23,42.59,38.42,0.28,0.0
20190112:1307,489.86,704.21,31.25,38.64,0.14,0.0
20190112:1407,314.08,445.53,18.67,38.5,0.48,0.0
20190112:1507,73.55,128.33,5.43,37.98,1.24,0.0
20190112:1607,0.0,0.0,0.0,33.09,2.69,0.0
20190112:1707,0.0,0.0,0.0,32.2,3.17,0.0
20190112:1807,0.0,0.0,0.0,31.53,3.38,0.0
20190112:1907,0.0,0.0,0.0,30.73,3.52,0.0
20190112:2007,0.0,0.0,0.0,29.96,3.52,0.0
20190112:2107,0.0,0.0,0.0,29.1,3.31,0.0
20190112:2207,0.0,0.0,0.0,28.17,2.97,0.0
20190112:2307,0.0,0.0,0.0,27.29,2.41,0.0
20190113:0007,0.0,0.0,0.0,27.09,1.45,0.0
20190113:0107,0.0,0.0,0.0,27.0,0.97,0.0
20190113:0207,0.0,0.0,0.0,26.12,1.45,0.0
20190113:0307,0.0,0.0,0.0,25.01,2.07,0.0
20190113:0407,0.0,0.0,0.0,24.26,2.21,0.0
20190113:0507,151.38,222.1,12.92,24.95,1.72,0.0
20190113:0607,373.47,495.27,25.86,28.24,2.0,0.0
20190113:0707,550.92,737.2,37.87,29.74,1.93,0.0
20190113:0807,673.54,922.81,48.13,31.14,2.14,0.0
20190113:0907,744.14,1038.29,55.05,32.79,2.48,0.0
20190113:1007,758.45,1065.67,56.47,34.02,2.69,0.0
20190113:1107,725.16,1015.91,51.78,34.96,2.76,0.0
20190113:1207,642.49,892.31,42.77,35.74,2.55,0.0
20190113:1307,500.01,685.15,31.41,36.2,2.28,0.0
20190113:1407,307.14,423.15,18.81,36.03,2.28,0.0
20190113:1507,73.58,126.56,5.56,35.54,2.14,0.0
20190113:1607,0.0,0.0,0.0,33.32,2.69,0.0
20190113:1707,0.0,0.0,0.0,32.4,2.97,0.0
20190113:1807,0.0,0.0,0.0,31.67,3.03,0.0
20190113:1907,0.0,0.0,0.0,30.92,2.97,0.0
20190113:2007,0.0,0.0,0.0,30.11,3.03,0.0
20190113:2107,0.0,0.0,0.0,29.15,3.17,0.0
20190113:2207,0.0,0.0,0.0,28.28,3.38,0.0
20190113:2307,0.0,0.0,0.0,27.66,3.66,0.0
20190114:0007,0.0,0.0,0.0,27.15,3.59,0.0
20190114:0107,0.0,0.0,0.0,26.39,3.03,0.0
20190114:0207,0.0,0.0,0.0,25.55,2.34,0.0
20190114:0307,0.0,0.0,0.0,24.88,2.07,0.0
20190114:0407,0.0,0.0,0.0,24.28,2.21,0.0
20190114:0507,150.22,220.0,12.9,24.65,2.07,0.0
20190114:0607,374.09,490.84,25.86,27.6,3.03,0.0
20190114:0707,554.78,728.77,37.9,29.56,3.52,0.0
20190114:0807,683.99,918.16,48.21,31.0,3.59,0.0
20190114:0907,749.74,1027.24,55.18,32.23,3.45,0.0
20190114:1007,769.32,1068.47,56.65,33.18,3.17,0.0
20190114:1107,729.52,1013.26,51.97,33.95,2.97,0.0
20190114:1207,643.49,883.67,42.95,34.6,2.9,0.0
20190114:1307,498.55,673.48,31.57,34.81,2.9,0.0
20190114:1407,312.97,426.43,18.96,34.67,2.9,0.0
20190114:1507,74.9,127.21,5.68,34.3,2.69,0.0
20190114:1607,0.0,0.0,0.0,33.0,2.83,0.0
20190114:1707,0.0,0.0,0.0,32.17,3.17,0.0
20190114:1807,0.0,0.0,0.0,31.48,3.45,0.0
20190114:1907,0.0,0.0,0.0,30.64,3.72,0.0
20190114:2007,0.0,0.0,0.0,29.87,3.93,0.0
20190114:2107,0.0,0.0,0.0,29.07,4.14,0.0
20190114:2207,0.0,0.0,0.0,28.2,4.0,0.0
20190114:2307,0.0,0.0,0.0,27.26,3.59,0.0
20190115:0007,0.0,0.0,0.0,26.2,2.9,0.0
20190115:0107,0.0,0.0,0.0,25.19,2.41,0.0
20190115:0207,0.0,0.0,0.0,24.35,2.41,0.0
20190115:0307,0.0,0.0,0.0,23.68,2.69,0.0
20190115:0407,0.0,0.0,0.0,23.1,2.83,0.0
20190115:0507,138.3,201.14,12.87,23.52,2.48,0.0
20190115:0607,355.75,462.51,25.86,26.05,3.31,0.0
20190115:0707,539.52,705.66,37.94,28.24,3.17,0.0
20190115:0807,663.43,891.35,48.29,30.07,2.97,0.0
20190115:0907,730.55,1003.87,55.32,31.29,2.76,0.0
20190115:1007,755.99,1051.1,56.84,32.47,2.76,0.0
20190115:1107,720.94,1003.16,52.17,33.67,2.69,0.0
20190115:1207,636.54,875.38,43.13,34.45,2.69,0.0
20190115:1307,490.42,661.99,31.73,34.61,2.83,0.0
20190115:1407,305.01,414.73,19.1,34.49,3.1,0.0
20190115:1507,75.09,125.84,5.81,34.02,2.83,0.0
20190115:1607,0.0,0.0,0.0,32.72,2.9,0.0
20190115:1707,0.0,0.0,0.0,31.85,3.1,0.0
20190115:1807,0.0,0.0,0.0,31.11,3.38,0.0
20190115:1907,0.0,0.0,0.0,30.42,3.86,0.0
20190115:2007,0.0,0.0,0.0,29.65,4.14,0.0
20190115:2107,0.0,0.0,0.0,28.96,4.28,0.0
20190115:2207,0.0,0.0,0.0,28.27,4.28,0.0
20190115:2307,0.0,0.0,0.0,27.54,4.14,0.0
20190116:0007,0.0,0.0,0.0,26.75,3.59,0.0
20190116:0107,0.0,0.0,0.0,25.88,2.9,0.0
20190116:0207,0.0,0.0,0.0,25.03,2.41,0.0
20190116:0307,0.0,0.0,0.0,24.36,2.21,0.0
20190116:0407,0.0,0.0,0.0,23.8,2.28,0.0
20190116:0507,140.51,206.09,12.86,24.21,1.93,0.0
20190116:0607,359.96,471.92,25.87,27.05,2.76,0.0
20190116:0707,543.6,711.82,37.98,29.23,3.59,0.0
20190116:0807,668.62,894.68,48.38,30.72,3.59,0.0
20190116:0907,742.98,1014.83,55.47,32.04,3.52,0.0
20190116:1007,763.52,1055.7,57.04,33.15,3.38,0.0
20190116:1107,725.84,1002.4,52.37,33.98,3.31,0.0
20190116:1207,636.26,868.7,43.31,34.36,3.17,0.0
20190116:1307,499.11,671.37,31.89,34.64,3.24,0.0
20190116:1407,310.73,421.79,19.24,34.75,3.59,0.0
20190116:1507,77.98,130.1,5.94,34.4,3.59,0.0
20190116:1607,0.0,0.0,0.0,33.06,3.38,0.0
20190116:1707,0.0,0.0,0.0,32.34,3.86,0.0
20190116:1807,0.0,0.0,0.0,31.77,4.34,0.0
20190116:1907,0.0,0.0,0.0,31.02,5.03,0.0
20190116:2007,0.0,0.0,0.0,30.29,5.52,0.0
20190116:2107,0.0,0.0,0.0,29.41,5.72,0.0
20190116:2207,0.0,0.0,0.0,28.42,5.38,0.0
20190116:2307,0.0,0.0,0.0,27.48,4.83,0.0
20190117:0007,0.0,0.0,0.0,26.65,4.41,0.0
20190117:0107,0.0,0.0,0.0,25.94,4.0,0.0
20190117:0207,0.0,0.0,0.0,25.29,3.72,0.0
20190117:0307,0.0,0.0,0.0,24.71,3.66,0.0
20190117:0407,0.0,0.0,0.0,24.21,3.59,0.0
20190117:0507,142.24,208.25,12.84,24.5,3.31,0.0
20190117:0607,368.74,476.18,25.88,25.92,4.55,0.0
20190117:0707,554.82,714.23,38.03,27.53,4.76,0.0
20190117:0807,680.73,897.02,48.48,29.39,4.48,0.0
20190117:0907,759.01,1024.52,55.63,30.99,4.14,0.0
20190117:1007,776.47,1060.21,57.24,32.29,4.07,0.0
20190117:1107,743.71,1012.63,52.58,33.42,4.34,0.0
20190117:1207,653.33,879.38,43.5,34.25,4.62,0.0
20190117:1307,511.52,680.43,32.05,34.62,4.76,0.0
20190117:1407,321.38,433.1,19.39,34.59,4.9,0.0
20190117:1507,79.09,130.86,6.06,33.88,4.34,0.0
20190117:1607,0.0,0.0,0.0,32.3,3.86,0.0
20190117:1707,0.0,0.0,0.0,31.39,4.21,0.0
20190117:1807,0.0,0.0,0.0,30.66,4.69,0.0
20190117:1907,0.0,0.0,0.0,29.98,4.97,0.0
20190117:2007,0.0,0.0,0.0,29.3,5.24,0.0
20190117:2107,0.0,0.0,0.0,28.57,5.24,0.0
20190117:2207,0.0,0.0,0.0,27.83,4.83,0.0
20190117:2307,0.0,0.0,0.0,27.11,4.21,0.0
20190118:0007,0.0,0.0,0.0,26.47,3.86,0.0
20190118:0107,0.0,0.0,0.0,25.92,3.66,0.0
20190118:0207,0.0,0.0,0.0,25.4,3.45,0.0
20190118:0307,0.0,0.0,0.0,24.81,3.1,0.0
20190118:0407,0.0,0.0,0.0,24.14,2.83,0.0
20190118:0507,143.57,210.85,12.83,24.38,2.62,0.0
20190118:0607,372.77,483.07,25.9,26.07,4.0,0.0
20190118:0707,558.01,724.34,38.08,27.81,3.86,0.0
20190118:0807,684.83,910.52,48.58,29.52,3.72,0.0
20190118:0907,759.83,1032.93,55.79,30.96,3.59,0.0
20190118:1007,779.27,1069.99,57.45,32.21,3.66,0.0
20190118:1107,742.68,1015.97,52.79,33.36,3.93,0.0
20190118:1207,657.73,888.77,43.69,34.15,4.21,0.0
20190118:1307,517.06,689.16,32.22,34.58,4.48,0.0
20190118:1407,310.26,418.77,19.53,34.56,4.55,0.0
20190118:1507,79.87,131.98,6.19,33.89,4.0,0.0
20190118:1607,0.0,0.0,0.0,32.26,3.38,0.0
20190118:1707,0.0,0.0,0.0,31.42,3.66,0.0
20190118:1807,0.0,0.0,0.0,30.78,4.21,0.0
20190118:1907,0.0,0.0,0.0,30.09,4.48,0.0
20190118:2007,0.0,0.0,0.0,29.45,4.76,0.0
20190118:2107,0.0,0.0,0.0,28.78,4.76,0.0
20190118:2207,0.0,0.0,0.0,28.0,4.34,0.0
20190118:2307,0.0,0.0,0.0,27.13,3.86,0.0
20190119:0007,0.0,0.0,0.0,26.3,3.45,0.0
20190119:0107,0.0,0.0,0.0,25.44,3.03,0.0
20190119:0207,0.0,0.0,0.0,24.56,2.83,0.0
20190119:0307,0.0,0.0,0.0,23.83,2.9,0.0
20190119:0407,0.0,0.0,0.0,23.23,3.03,0.0
20190119:0507,151.53,221.98,12.82,23.58,2.9,0.0
20190119:0607,383.01,494.74,25.92,25.58,4.21,0.0
