Latitude (decimal degrees):	7.680
Longitude (decimal degrees):	28.050
Elevation (m):	436
Radiation database:	PVGIS-SARAH2


Slope: 12 deg. (optimum)
Azimuth: -2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190103:1006,730.86,1013.94,59.46,35.59,3.66,0.0
20190103:1106,706.68,984.22,56.67,36.76,3.52,0.0
20190103:1206,630.33,871.23,48.53,37.38,3.38,0.0
20190103:1306,502.84,686.54,37.48,37.55,3.31,0.0
20190103:1406,332.29,456.83,25.01,37.29,3.38,0.0
20190103:1506,128.47,201.61,11.8,36.57,3.31,0.0
20190103:1606,0.0,0.0,0.0,35.21,2.41,0.0
20190103:1706,0.0,0.0,0.0,33.57,2.14,0.0
20190103:1806,0.0,0.0,0.0,32.29,2.21,0.0
20190103:1906,0.0,0.0,0.0,31.24,2.28,0.0
20190103:2006,0.0,0.0,0.0,30.33,2.28,0.0
20190103:2106,0.0,0.0,0.0,29.54,2.34,0.0
20190103:2206,0.0,0.0,0.0,28.8,2.34,0.0
20190103:2306,0.0,0.0,0.0,28.0,2.41,0.0
20190104:0006,0.0,0.0,0.0,27.21,2.69,0.0
20190104:0106,0.0,0.0,0.0,26.61,2.76,0.0
20190104:0206,0.0,0.0,0.0,26.02,2.62,0.0
20190104:0306,0.0,0.0,0.0,25.44,2.48,0.0
20190104:0406,0.0,0.0,0.0,24.86,2.41,0.0
20190104:0506,107.62,167.52,9.39,24.72,2.34,0.0
20190104:0606,241.77,319.56,22.69,26.24,2.69,0.0
20190104:0706,376.36,490.83,35.35,28.31,3.03,0.0
20190104:0806,620.28,828.52,46.76,30.67,3.1,0.0
20190104:0906,623.28,845.78,55.61,33.07,3.31,0.0
20190104:1006,648.58,892.92,59.56,34.93,3.31,0.0
20190104:1106,598.72,825.66,56.81,36.23,3.24,0.0
20190104:1206,584.21,806.67,48.68,37.09,3.03,0.0
20190104:1306,463.97,634.58,37.62,37.4,2.9,0.0
20190104:1406,241.8,335.59,25.14,37.14,2.76,0.0
20190104:1506,86.63,137.33,11.92,36.49,2.62,0.0
20190104:1606,0.0,0.0,0.0,35.05,1.86,0.0
20190104:1706,0.0,0.0,0.0,33.41,2.0,0.0
20190104:1806,0.0,0.0,0.0,32.09,2.0,0.0
20190104:1906,0.0,0.0,0.0,31.27,1.86,0.0
20190104:2006,0.0,0.0,0.0,30.46,1.86,0.0
20190104:2106,0.0,0.0,0.0,29.46,1.93,0.0
20190104:2206,0.0,0.0,0.0,28.49,2.0,0.0
20190104:2306,0.0,0.0,0.0,27.81,2.34,0.0
20190105:0006,0.0,0.0,0.0,27.53,2.69,0.0
20190105:0106,0.0,0.0,0.0,27.2,2.76,0.0
20190105:0206,0.0,0.0,0.0,26.87,2.62,0.0
20190105:0306,0.0,0.0,0.0,26.46,2.55,0.0
20190105:0406,0.0,0.0,0.0,25.98,2.34,0.0
20190105:0506,9.43,23.79,9.31,25.75,2.14,0.0
20190105:0606,149.69,205.38,22.63,27.29,2.34,0.0
20190105:0706,391.12,512.84,35.32,29.17,2.76,0.0
20190105:0806,616.36,829.11,46.75,30.86,2.55,0.0
20190105:0906,686.54,949.59,55.65,33.55,2.55,0.0
20190105:1006,713.45,1000.34,59.66,35.37,2.69,0.0
20190105:1106,694.49,972.71,56.95,36.67,2.97,0.0
20190105:1206,601.73,835.68,48.82,37.33,2.76,0.0
20190105:1306,425.71,584.05,37.76,37.56,2.48,0.0
20190105:1406,304.8,421.63,25.27,37.35,2.41,0.0
20190105:1506,135.06,212.06,12.05,36.68,2.48,0.0
20190105:1606,0.0,0.0,0.0,35.46,1.86,0.0
20190105:1706,0.0,0.0,0.0,33.9,2.0,0.0
20190105:1806,0.0,0.0,0.0,32.82,2.0,0.0
20190105:1906,0.0,0.0,0.0,31.92,1.86,0.0
20190105:2006,0.0,0.0,0.0,31.2,1.66,0.0
20190105:2106,0.0,0.0,0.0,30.09,1.03,0.0
20190105:2206,0.0,0.0,0.0,30.2,0.55,0.0
20190105:2306,0.0,0.0,0.0,30.73,0.14,0.0
20190106:0006,0.0,0.0,0.0,30.28,0.07,0.0
20190106:0106,0.0,0.0,0.0,29.93,0.14,0.0
20190106:0206,0.0,0.0,0.0,29.34,0.55,0.0
20190106:0306,0.0,0.0,0.0,26.55,1.79,0.0
20190106:0406,0.0,0.0,0.0,26.16,2.69,0.0
20190106:0506,60.51,97.95,9.24,26.13,2.41,0.0
20190106:0606,311.89,414.51,22.58,28.07,2.34,0.0
20190106:0706,490.69,648.92,35.28,30.21,2.55,0.0
20190106:0806,616.61,836.12,46.76,32.67,2.69,0.0
20190106:0906,689.1,958.64,55.7,34.49,2.55,0.0
20190106:1006,709.41,1004.34,59.77,36.07,2.34,0.0
20190106:1106,689.02,982.69,57.1,37.04,2.0,0.0
20190106:1206,616.02,866.86,48.98,37.78,2.14,0.0
20190106:1306,502.3,693.31,37.91,37.77,2.34,0.0
20190106:1406,334.72,462.57,25.4,37.2,2.34,0.0
20190106:1506,128.66,201.1,12.17,36.71,2.55,0.0
20190106:1606,0.0,0.0,0.0,35.59,2.07,0.0
20190106:1706,0.0,0.0,0.0,34.11,2.0,0.0
20190106:1806,0.0,0.0,0.0,32.83,2.14,0.0
20190106:1906,0.0,0.0,0.0,32.0,2.0,0.0
20190106:2006,0.0,0.0,0.0,31.29,1.59,0.0
20190106:2106,0.0,0.0,0.0,30.18,1.52,0.0
20190106:2206,0.0,0.0,0.0,29.44,2.21,0.0
20190106:2306,0.0,0.0,0.0,28.87,2.69,0.0
20190107:0006,0.0,0.0,0.0,28.64,3.45,0.0
20190107:0106,0.0,0.0,0.0,28.08,3.59,0.0
20190107:0206,0.0,0.0,0.0,27.4,3.52,0.0
20190107:0306,0.0,0.0,0.0,26.75,3.38,0.0
20190107:0406,0.0,0.0,0.0,26.04,3.17,0.0
20190107:0506,94.69,148.97,9.17,25.56,3.1,0.0
20190107:0606,313.37,410.31,22.53,26.48,3.72,0.0
20190107:0706,504.57,652.35,35.26,27.93,4.0,0.0
20190107:0806,631.21,834.3,46.76,29.86,3.79,0.0
20190107:0906,704.23,955.73,55.76,31.9,3.45,0.0
20190107:1006,725.17,1002.46,59.89,33.54,3.1,0.0
20190107:1106,701.35,975.93,57.25,34.96,2.9,0.0
20190107:1206,626.25,866.13,49.13,35.95,2.76,0.0
20190107:1306,502.64,685.85,38.05,36.3,2.76,0.0
20190107:1406,332.7,455.78,25.54,36.07,2.76,0.0
20190107:1506,131.78,203.74,12.29,35.46,2.69,0.0
20190107:1606,0.0,0.0,0.0,34.09,2.0,0.0
20190107:1706,0.0,0.0,0.0,32.38,2.07,0.0
20190107:1806,0.0,0.0,0.0,31.04,2.14,0.0
20190107:1906,0.0,0.0,0.0,29.86,2.34,0.0
20190107:2006,0.0,0.0,0.0,28.96,2.41,0.0
20190107:2106,0.0,0.0,0.0,28.19,2.55,0.0
20190107:2206,0.0,0.0,0.0,27.52,2.83,0.0
20190107:2306,0.0,0.0,0.0,26.89,3.03,0.0
20190108:0006,0.0,0.0,0.0,26.25,3.1,0.0
20190108:0106,0.0,0.0,0.0,25.61,3.03,0.0
20190108:0206,0.0,0.0,0.0,24.97,2.9,0.0
20190108:0306,0.0,0.0,0.0,24.36,2.76,0.0
20190108:0406,0.0,0.0,0.0,23.75,2.76,0.0
20190108:0506,80.07,125.54,9.11,23.43,2.69,0.0
20190108:0606,323.62,420.63,22.48,24.57,3.31,0.0
20190108:0706,512.73,659.75,35.23,26.4,3.66,0.0
20190108:0806,648.04,854.88,46.77,28.68,3.52,0.0
20190108:0906,722.9,980.27,55.83,31.0,3.31,0.0
20190108:1006,747.73,1033.88,60.02,33.03,3.1,0.0
20190108:1106,722.62,1007.27,57.41,34.55,2.83,0.0
20190108:1206,642.16,889.41,49.29,35.5,2.62,0.0
20190108:1306,515.68,705.09,38.2,35.94,2.48,0.0
20190108:1406,334.5,458.37,25.67,35.8,2.48,0.0
20190108:1506,130.22,200.58,12.42,35.1,2.55,0.0
20190108:1606,0.0,0.0,0.0,33.67,2.07,0.0
20190108:1706,0.0,0.0,0.0,31.86,2.21,0.0
20190108:1806,0.0,0.0,0.0,30.5,2.34,0.0
20190108:1906,0.0,0.0,0.0,29.38,2.34,0.0
20190108:2006,0.0,0.0,0.0,28.44,2.41,0.0
20190108:2106,0.0,0.0,0.0,27.62,2.48,0.0
20190108:2206,0.0,0.0,0.0,26.89,2.55,0.0
20190108:2306,0.0,0.0,0.0,26.23,2.62,0.0
20190109:0006,0.0,0.0,0.0,25.64,2.9,0.0
20190109:0106,0.0,0.0,0.0,25.13,3.03,0.0
20190109:0206,0.0,0.0,0.0,24.59,3.03,0.0
20190109:0306,0.0,0.0,0.0,24.04,2.97,0.0
20190109:0406,0.0,0.0,0.0,23.49,2.97,0.0
20190109:0506,84.56,132.64,9.05,23.2,2.9,0.0
20190109:0606,299.28,388.63,22.44,24.39,3.59,0.0
20190109:0706,504.87,648.74,35.21,26.37,3.72,0.0
20190109:0806,640.01,842.94,46.79,28.61,3.52,0.0
20190109:0906,714.36,967.35,55.9,30.87,3.24,0.0
20190109:1006,736.49,1016.12,60.15,32.81,3.03,0.0
20190109:1106,711.6,989.47,57.57,34.28,2.76,0.0
20190109:1206,632.27,874.75,49.45,35.22,2.48,0.0
20190109:1306,510.12,697.42,38.35,35.63,2.28,0.0
20190109:1406,341.54,468.12,25.81,35.52,2.21,0.0
20190109:1506,137.58,211.62,12.54,34.88,2.34,0.0
20190109:1606,0.0,0.0,0.0,33.59,1.93,0.0
20190109:1706,0.0,0.0,0.0,31.85,2.14,0.0
20190109:1806,0.0,0.0,0.0,30.53,2.28,0.0
20190109:1906,0.0,0.0,0.0,29.63,2.21,0.0
20190109:2006,0.0,0.0,0.0,28.74,2.21,0.0
20190109:2106,0.0,0.0,0.0,28.0,2.34,0.0
20190109:2206,0.0,0.0,0.0,27.33,2.41,0.0
20190109:2306,0.0,0.0,0.0,26.73,2.62,0.0
20190110:0006,0.0,0.0,0.0,26.2,2.83,0.0
20190110:0106,0.0,0.0,0.0,25.71,3.03,0.0
20190110:0206,0.0,0.0,0.0,25.21,3.03,0.0
20190110:0306,0.0,0.0,0.0,24.69,2.97,0.0
20190110:0406,0.0,0.0,0.0,24.18,2.76,0.0
20190110:0506,83.27,131.61,8.99,23.92,2.62,0.0
20190110:0606,299.4,391.83,22.4,25.35,2.97,0.0
20190110:0706,494.21,640.75,35.2,27.48,3.24,0.0
20190110:0806,627.12,833.99,46.81,29.94,3.17,0.0
20190110:0906,705.92,964.51,55.97,32.34,3.1,0.0
20190110:1006,729.06,1013.25,60.29,34.3,3.03,0.0
20190110:1106,705.69,987.67,57.74,35.78,2.83,0.0
20190110:1206,631.54,877.85,49.62,36.66,2.69,0.0
20190110:1306,510.31,700.56,38.5,37.03,2.55,0.0
20190110:1406,340.31,468.49,25.95,36.84,2.48,0.0
20190110:1506,135.01,208.5,12.67,36.18,2.48,0.0
20190110:1606,0.0,0.0,0.0,34.84,1.86,0.0
20190110:1706,0.0,0.0,0.0,33.07,2.07,0.0
20190110:1806,0.0,0.0,0.0,31.72,2.07,0.0
20190110:1906,0.0,0.0,0.0,30.87,2.0,0.0
20190110:2006,0.0,0.0,0.0,29.94,2.0,0.0
20190110:2106,0.0,0.0,0.0,29.04,2.07,0.0
20190110:2206,0.0,0.0,0.0,28.13,2.14,0.0
20190110:2306,0.0,0.0,0.0,27.54,2.28,0.0
20190111:0006,0.0,0.0,0.0,27.05,2.55,0.0
20190111:0106,0.0,0.0,0.0,26.64,2.62,0.0
20190111:0206,0.0,0.0,0.0,26.16,2.69,0.0
20190111:0306,0.0,0.0,0.0,25.71,2.76,0.0
20190111:0406,0.0,0.0,0.0,25.27,2.69,0.0
20190111:0506,81.84,130.56,8.93,25.07,2.62,0.0
20190111:0606,298.22,393.29,22.36,26.72,2.83,0.0
20190111:0706,487.96,636.28,35.19,28.75,3.31,0.0
20190111:0806,627.44,838.53,46.84,31.17,3.31,0.0
20190111:0906,698.28,957.94,56.06,33.59,3.24,0.0
20190111:1006,726.65,1013.74,60.43,35.58,3.24,0.0
20190111:1106,703.71,988.17,57.92,36.98,3.03,0.0
20190111:1206,630.52,879.4,49.79,37.8,2.9,0.0
20190111:1306,515.87,710.96,38.66,38.13,2.76,0.0
20190111:1406,345.15,476.97,26.09,37.92,2.69,0.0
20190111:1506,140.4,217.83,12.79,37.23,2.55,0.0
20190111:1606,0.0,0.0,0.0,35.81,1.93,0.0
20190111:1706,0.0,0.0,0.0,33.98,2.07,0.0
20190111:1806,0.0,0.0,0.0,32.55,2.21,0.0
20190111:1906,0.0,0.0,0.0,31.5,2.21,0.0
20190111:2006,0.0,0.0,0.0,30.55,2.28,0.0
20190111:2106,0.0,0.0,0.0,29.78,2.34,0.0
20190111:2206,0.0,0.0,0.0,29.07,2.48,0.0
20190111:2306,0.0,0.0,0.0,28.47,2.76,0.0
20190112:0006,0.0,0.0,0.0,27.97,2.97,0.0
20190112:0106,0.0,0.0,0.0,27.47,2.9,0.0
20190112:0206,0.0,0.0,0.0,26.83,2.62,0.0
20190112:0306,0.0,0.0,0.0,26.19,2.28,0.0
20190112:0406,0.0,0.0,0.0,25.58,2.07,0.0
20190112:0506,85.29,136.32,8.88,25.22,1.86,0.0
20190112:0606,303.52,403.55,22.33,27.17,1.86,0.0
20190112:0706,493.88,652.63,35.18,29.8,2.48,0.0
20190112:0806,621.98,843.68,46.87,32.39,2.62,0.0
20190112:0906,700.01,976.16,56.14,34.77,2.62,0.0
20190112:1006,720.29,1020.87,60.58,36.69,2.62,0.0
20190112:1106,698.55,996.32,58.1,37.96,2.41,0.0
20190112:1206,621.86,881.6,49.97,38.59,2.07,0.0
20190112:1306,507.07,709.41,38.82,38.79,1.79,0.0
20190112:1406,347.3,485.11,26.22,38.55,1.72,0.0
20190112:1506,140.82,219.27,12.91,37.92,1.72,0.0
20190112:1606,0.0,0.0,0.0,36.65,1.59,0.0
20190112:1706,0.0,0.0,0.0,34.75,2.0,0.0
20190112:1806,0.0,0.0,0.0,33.27,2.14,0.0
20190112:1906,0.0,0.0,0.0,32.23,2.14,0.0
20190112:2006,0.0,0.0,0.0,31.33,2.21,0.0
20190112:2106,0.0,0.0,0.0,30.59,2.14,0.0
20190112:2206,0.0,0.0,0.0,29.98,2.07,0.0
20190112:2306,0.0,0.0,0.0,29.43,1.93,0.0
20190113:0006,0.0,0.0,0.0,28.56,2.0,0.0
20190113:0106,0.0,0.0,0.0,27.75,2.41,0.0
20190113:0206,0.0,0.0,0.0,27.48,2.83,0.0
20190113:0306,0.0,0.0,0.0,27.13,2.76,0.0
20190113:0406,0.0,0.0,0.0,26.64,2.62,0.0
20190113:0506,81.07,130.6,8.83,26.46,2.48,0.0
20190113:0606,304.41,406.18,22.3,28.56,2.41,0.0
20190113:0706,490.48,652.15,35.18,31.56,2.76,0.0
20190113:0806,615.93,844.25,46.91,34.59,2.69,0.0
20190113:0906,689.95,970.63,56.24,37.14,2.83,0.0
20190113:1006,712.3,1021.35,60.74,38.7,2.55,0.0
20190113:1106,691.24,991.84,58.29,39.59,2.55,0.0
20190113:1206,626.24,889.14,50.15,39.93,2.48,0.0
20190113:1306,506.65,707.06,38.98,39.64,2.34,0.0
20190113:1406,342.92,478.31,26.37,39.43,2.41,0.0
20190113:1506,145.06,225.49,13.04,38.63,2.48,0.0
20190113:1606,0.0,0.0,0.0,37.34,2.21,0.0
20190113:1706,0.0,0.0,0.0,35.9,2.28,0.0
20190113:1806,0.0,0.0,0.0,34.56,2.41,0.0
20190113:1906,0.0,0.0,0.0,33.13,2.34,0.0
20190113:2006,0.0,0.0,0.0,32.22,2.41,0.0
20190113:2106,0.0,0.0,0.0,31.45,2.41,0.0
20190113:2206,0.0,0.0,0.0,30.82,2.34,0.0
20190113:2306,0.0,0.0,0.0,30.19,2.28,0.0
20190114:0006,0.0,0.0,0.0,29.61,2.28,0.0
20190114:0106,0.0,0.0,0.0,29.12,2.21,0.0
20190114:0206,0.0,0.0,0.0,28.57,2.14,0.0
20190114:0306,0.0,0.0,0.0,27.9,2.14,0.0
20190114:0406,0.0,0.0,0.0,26.78,1.59,0.0
20190114:0506,78.42,127.17,8.78,26.32,0.62,0.0
20190114:0606,304.16,406.94,22.27,28.44,1.93,0.0
20190114:0706,486.65,653.99,35.18,30.94,1.52,0.0
20190114:0806,598.45,840.91,46.96,33.61,0.83,0.0
20190114:0906,663.47,974.39,56.34,35.68,0.34,0.0
20190114:1006,676.7,1019.1,60.91,37.16,0.07,0.0
20190114:1106,671.1,1001.54,58.48,38.18,0.41,0.0
20190114:1206,613.64,893.96,50.33,38.77,0.76,0.0
20190114:1306,507.89,720.77,39.14,38.94,0.97,0.0
20190114:1406,343.31,482.2,26.51,38.69,1.17,0.0
20190114:1506,114.87,178.64,13.16,38.07,1.38,0.0
20190114:1606,0.0,0.0,0.0,37.05,1.31,0.0
20190114:1706,0.0,0.0,0.0,35.43,1.93,0.0
20190114:1806,0.0,0.0,0.0,33.94,2.14,0.0
20190114:1906,0.0,0.0,0.0,32.52,2.0,0.0
20190114:2006,0.0,0.0,0.0,31.66,2.0,0.0
20190114:2106,0.0,0.0,0.0,31.12,1.93,0.0
20190114:2206,0.0,0.0,0.0,30.3,1.93,0.0
20190114:2306,0.0,0.0,0.0,29.46,1.72,0.0
20190115:0006,0.0,0.0,0.0,28.32,1.66,0.0
20190115:0106,0.0,0.0,0.0,27.58,1.86,0.0
20190115:0206,0.0,0.0,0.0,26.7,2.28,0.0
20190115:0306,0.0,0.0,0.0,26.36,2.21,0.0
20190115:0406,0.0,0.0,0.0,25.99,2.21,0.0
20190115:0506,51.42,85.44,8.73,25.87,1.79,0.0
20190115:0606,222.8,300.59,22.25,28.06,1.31,0.0
20190115:0706,441.84,591.79,35.19,30.59,1.38,0.0
20190115:0806,587.76,807.12,47.0,32.91,1.72,0.0
20190115:0906,666.12,936.68,56.45,34.73,1.86,0.0
20190115:1006,679.98,974.45,61.08,36.23,1.59,0.0
20190115:1106,675.59,983.23,58.68,37.28,1.1,0.0
20190115:1206,601.8,871.68,50.51,37.92,0.69,0.0
20190115:1306,495.69,702.66,39.3,38.14,0.69,0.0
20190115:1406,339.18,476.11,26.65,37.94,0.83,0.0
20190115:1506,142.15,219.97,13.29,37.35,1.17,0.0
20190115:1606,0.0,0.0,0.0,36.5,1.52,0.0
20190115:1706,0.0,0.0,0.0,35.04,1.86,0.0
20190115:1806,0.0,0.0,0.0,33.71,1.93,0.0
20190115:1906,0.0,0.0,0.0,32.32,1.31,0.0
20190115:2006,0.0,0.0,0.0,30.88,1.31,0.0
20190115:2106,0.0,0.0,0.0,29.79,1.52,0.0
20190115:2206,0.0,0.0,0.0,28.95,1.72,0.0
20190115:2306,0.0,0.0,0.0,28.21,1.86,0.0
20190116:0006,0.0,0.0,0.0,27.59,1.79,0.0
20190116:0106,0.0,0.0,0.0,26.71,1.93,0.0
20190116:0206,0.0,0.0,0.0,26.48,1.86,0.0
20190116:0306,0.0,0.0,0.0,25.7,1.66,0.0
20190116:0406,0.0,0.0,0.0,24.82,1.45,0.0
20190116:0506,75.77,121.97,8.69,24.26,1.59,0.0
20190116:0606,289.53,388.59,22.23,27.51,0.97,0.0
20190116:0706,466.13,627.78,35.2,30.76,1.17,0.0
20190116:0806,596.94,831.85,47.06,32.96,1.03,0.0
20190116:0906,677.8,971.39,56.56,34.71,1.1,0.0
20190116:1006,703.83,1023.1,61.26,36.7,1.31,0.0
20190116:1106,689.17,994.65,58.88,38.07,1.79,0.0
20190116:1206,629.29,893.03,50.7,38.71,2.14,0.0
20190116:1306,511.46,712.2,39.46,38.79,2.21,0.0
20190116:1406,348.7,483.8,26.79,38.51,2.41,0.0
20190116:1506,146.81,226.11,13.41,37.83,2.41,0.0
20190116:1606,0.0,0.0,0.0,36.5,1.79,0.0
20190116:1706,0.0,0.0,0.0,34.77,1.93,0.0
20190116:1806,0.0,0.0,0.0,33.43,1.93,0.0
20190116:1906,0.0,0.0,0.0,32.15,2.07,0.0
20190116:2006,0.0,0.0,0.0,31.12,2.07,0.0
20190116:2106,0.0,0.0,0.0,29.9,2.21,0.0
20190116:2206,0.0,0.0,0.0,28.86,2.55,0.0
20190116:2306,0.0,0.0,0.0,28.48,3.17,0.0
20190117:0006,0.0,0.0,0.0,28.01,3.45,0.0
20190117:0106,0.0,0.0,0.0,27.34,3.1,0.0
20190117:0206,0.0,0.0,0.0,26.66,2.9,0.0
20190117:0306,0.0,0.0,0.0,25.98,2.69,0.0
20190117:0406,0.0,0.0,0.0,25.3,2.55,0.0
20190117:0506,83.95,135.03,8.66,24.94,2.48,0.0
20190117:0606,309.55,409.92,22.21,26.42,2.07,0.0
20190117:0706,497.38,660.68,35.22,28.5,1.52,0.0
20190117:0806,623.85,851.49,47.12,30.63,1.66,0.0
20190117:0906,703.17,987.87,56.68,32.65,1.66,0.0
20190117:1006,724.36,1034.55,61.45,34.4,1.66,0.0
20190117:1106,707.96,1012.01,59.09,35.8,1.79,0.0
20190117:1206,637.73,899.57,50.89,36.69,1.93,0.0
20190117:1306,522.67,722.75,39.63,37.07,2.14,0.0
20190117:1406,355.45,489.67,26.93,36.91,2.28,0.0
20190117:1506,150.13,228.6,13.53,36.26,2.48,0.0
20190117:1606,0.0,0.0,0.0,34.95,2.0,0.0
20190117:1706,0.0,0.0,0.0,33.13,2.07,0.0
20190117:1806,0.0,0.0,0.0,31.7,2.14,0.0
20190117:1906,0.0,0.0,0.0,30.62,2.14,0.0
20190117:2006,0.0,0.0,0.0,29.63,2.21,0.0
20190117:2106,0.0,0.0,0.0,28.79,2.28,0.0
20190117:2206,0.0,0.0,0.0,28.07,2.62,0.0
20190117:2306,0.0,0.0,0.0,27.51,3.17,0.0
20190118:0006,0.0,0.0,0.0,26.89,3.31,0.0
20190118:0106,0.0,0.0,0.0,26.16,2.9,0.0
20190118:0206,0.0,0.0,0.0,25.38,2.41,0.0
20190118:0306,0.0,0.0,0.0,24.66,2.21,0.0
20190118:0406,0.0,0.0,0.0,24.03,2.21,0.0
20190118:0506,86.05,138.35,8.62,23.69,2.07,0.0
20190118:0606,308.81,406.39,22.2,25.47,2.34,0.0
20190118:0706,506.35,659.96,35.24,27.93,3.03,0.0
20190118:0806,639.98,856.8,47.18,30.5,3.03,0.0
20190118:0906,721.03,993.06,56.81,32.9,2.97,0.0
20190118:1006,743.26,1040.76,61.64,34.86,2.97,0.0
20190118:1106,725.56,1019.27,59.31,36.28,3.03,0.0
20190118:1206,653.45,910.71,51.09,37.12,2.97,0.0
20190118:1306,533.95,732.86,39.79,37.47,3.03,0.0
20190118:1406,373.97,512.99,27.07,37.26,3.1,0.0
20190118:1506,165.34,252.0,13.65,36.54,3.1,0.0
20190118:1606,0.0,0.0,0.0,35.13,2.28,0.0
20190118:1706,0.0,0.0,0.0,33.25,2.14,0.0
20190118:1806,0.0,0.0,0.0,31.83,2.21,0.0
20190118:1906,0.0,0.0,0.0,31.03,2.14,0.0
20190118:2006,0.0,0.0,0.0,30.18,2.14,0.0
20190118:2106,0.0,0.0,0.0,29.29,2.14,0.0
20190118:2206,0.0,0.0,0.0,28.61,2.14,0.0
20190118:2306,0.0,0.0,0.0,27.73,2.28,0.0
20190119:0006,0.0,0.0,0.0,27.08,2.55,0.0
20190119:0106,0.0,0.0,0.0,26.55,2.9,0.0
20190119:0206,0.0,0.0,0.0,26.07,2.9,0.0
20190119:0306,0.0,0.0,0.0,25.43,2.62,0.0
20190119:0406,0.0,0.0,0.0,24.83,2.41,0.0
20190119:0506,79.22,128.02,8.59,24.49,2.21,0.0
20190119:0606,305.38,403.37,22.2,26.25,2.41,0.0
20190119:0706,498.91,652.98,35.26,28.83,3.03,0.0
