Latitude (decimal degrees):	9.860
Longitude (decimal degrees):	37.670
Elevation (m):	952
Radiation database:	PVGIS-SARAH2


Slope: 13 deg. (optimum)
Azimuth: 26 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190105:0207,0.0,0.0,0.0,16.5,0.9,0.0
20190105:0307,0.0,0.0,0.0,15.68,0.9,0.0
20190105:0407,7.32,19.62,3.62,14.89,0.9,0.0
20190105:0507,46.34,71.6,16.96,14.53,0.76,0.0
20190105:0607,70.14,102.0,29.74,18.03,0.83,0.0
20190105:0707,580.19,758.93,41.45,21.61,0.9,0.0
20190105:0807,687.71,928.23,51.1,24.09,1.03,0.0
20190105:0907,749.6,1030.58,56.84,26.1,1.38,0.0
20190105:1007,755.76,1045.59,56.55,27.67,1.59,0.0
20190105:1107,709.12,976.59,50.38,28.75,1.59,0.0
20190105:1207,614.98,835.13,40.48,29.31,1.45,0.0
20190105:1307,465.02,621.18,28.65,29.36,1.24,0.0
20190105:1407,53.52,85.33,15.81,28.89,0.9,0.0
20190105:1507,1.13,8.83,2.44,27.84,0.62,0.0
20190105:1607,0.0,0.0,0.0,26.93,0.69,0.0
20190105:1707,0.0,0.0,0.0,26.06,0.48,0.0
20190105:1807,0.0,0.0,0.0,25.0,0.07,0.0
20190105:1907,0.0,0.0,0.0,23.49,0.41,0.0
20190105:2007,0.0,0.0,0.0,22.16,0.62,0.0
20190105:2107,0.0,0.0,0.0,20.94,0.83,0.0
20190105:2207,0.0,0.0,0.0,19.81,0.97,0.0
20190105:2307,0.0,0.0,0.0,18.7,1.1,0.0
20190106:0007,0.0,0.0,0.0,17.7,1.03,0.0
20190106:0107,0.0,0.0,0.0,16.77,0.97,0.0
20190106:0207,0.0,0.0,0.0,16.0,0.97,0.0
20190106:0307,0.0,0.0,0.0,15.34,0.97,0.0
20190106:0407,8.59,21.58,3.55,14.61,1.03,0.0
20190106:0507,54.43,81.4,16.91,14.21,0.9,0.0
20190106:0607,76.6,109.85,29.7,18.06,0.97,0.0
20190106:0707,565.2,735.09,41.44,21.77,1.1,0.0
20190106:0807,674.48,906.18,51.14,24.46,1.17,0.0
20190106:0907,727.7,1001.09,56.93,26.57,1.24,0.0
20190106:1007,729.99,1015.13,56.69,28.19,1.24,0.0
20190106:1107,685.31,954.94,50.53,29.25,0.97,0.0
20190106:1207,592.75,815.86,40.63,29.78,0.69,0.0
20190106:1307,446.83,604.08,28.79,29.77,0.41,0.0
20190106:1407,45.16,74.54,15.94,29.24,0.28,0.0
20190106:1507,0.72,7.85,2.55,28.37,0.55,0.0
20190106:1607,0.0,0.0,0.0,27.43,0.62,0.0
20190106:1707,0.0,0.0,0.0,26.69,0.62,0.0
20190106:1807,0.0,0.0,0.0,25.84,0.55,0.0
20190106:1907,0.0,0.0,0.0,24.87,0.41,0.0
20190106:2007,0.0,0.0,0.0,23.9,0.14,0.0
20190106:2107,0.0,0.0,0.0,22.93,0.14,0.0
20190106:2207,0.0,0.0,0.0,21.86,0.41,0.0
20190106:2307,0.0,0.0,0.0,20.65,0.55,0.0
20190107:0007,0.0,0.0,0.0,19.43,0.62,0.0
20190107:0107,0.0,0.0,0.0,18.35,0.62,0.0
20190107:0207,0.0,0.0,0.0,17.45,0.62,0.0
20190107:0307,0.0,0.0,0.0,16.65,0.69,0.0
20190107:0407,7.28,19.62,3.48,15.92,0.69,0.0
20190107:0507,74.98,106.9,16.86,15.64,0.48,0.0
20190107:0607,123.0,166.73,29.67,19.05,0.55,0.0
20190107:0707,563.31,745.08,41.44,22.94,0.55,0.0
20190107:0807,657.22,902.68,51.18,25.77,0.48,0.0
20190107:0907,712.26,1002.96,57.03,27.69,0.55,0.0
20190107:1007,719.38,1024.17,56.83,29.09,0.55,0.0
20190107:1107,687.04,969.68,50.69,29.99,0.69,0.0
20190107:1207,597.77,824.37,40.78,30.41,0.83,0.0
20190107:1307,465.4,627.01,28.93,30.33,0.97,0.0
20190107:1407,54.04,86.31,16.07,29.75,0.9,0.0
20190107:1507,1.54,9.81,2.67,28.91,0.55,0.0
20190107:1607,0.0,0.0,0.0,28.04,0.28,0.0
20190107:1707,0.0,0.0,0.0,27.11,0.21,0.0
20190107:1807,0.0,0.0,0.0,25.99,0.07,0.0
20190107:1907,0.0,0.0,0.0,24.47,0.07,0.0
20190107:2007,0.0,0.0,0.0,23.22,0.34,0.0
20190107:2107,0.0,0.0,0.0,21.96,0.55,0.0
20190107:2207,0.0,0.0,0.0,20.66,0.69,0.0
20190107:2307,0.0,0.0,0.0,19.25,0.76,0.0
20190108:0007,0.0,0.0,0.0,18.01,0.83,0.0
20190108:0107,0.0,0.0,0.0,16.94,0.9,0.0
20190108:0207,0.0,0.0,0.0,16.09,0.83,0.0
20190108:0307,0.0,0.0,0.0,15.36,0.76,0.0
20190108:0407,7.33,19.62,3.42,14.65,0.76,0.0
20190108:0507,48.74,74.54,16.81,14.47,0.69,0.0
20190108:0607,74.07,106.9,29.64,18.28,0.83,0.0
20190108:0707,578.15,759.35,41.45,22.2,0.83,0.0
20190108:0807,682.94,930.8,51.23,25.09,0.83,0.0
20190108:0907,735.27,1029.56,57.13,27.2,0.83,0.0
20190108:1007,740.43,1046.66,56.98,28.75,0.9,0.0
20190108:1107,698.62,978.83,50.85,29.8,1.03,0.0
20190108:1207,615.76,845.48,40.94,30.29,1.17,0.0
20190108:1307,472.87,634.96,29.07,30.26,1.24,0.0
20190108:1407,54.84,87.29,16.2,29.67,1.17,0.0
20190108:1507,2.95,12.75,2.8,28.72,0.76,0.0
20190108:1607,0.0,0.0,0.0,27.85,0.41,0.0
20190108:1707,0.0,0.0,0.0,26.79,0.28,0.0
20190108:1807,0.0,0.0,0.0,25.54,0.14,0.0
20190108:1907,0.0,0.0,0.0,24.35,0.21,0.0
20190108:2007,0.0,0.0,0.0,23.0,0.34,0.0
20190108:2107,0.0,0.0,0.0,21.65,0.55,0.0
20190108:2207,0.0,0.0,0.0,20.32,0.76,0.0
20190108:2307,0.0,0.0,0.0,19.02,0.83,0.0
20190109:0007,0.0,0.0,0.0,17.94,0.97,0.0
20190109:0107,0.0,0.0,0.0,17.05,0.97,0.0
20190109:0207,0.0,0.0,0.0,16.39,0.97,0.0
20190109:0307,0.0,0.0,0.0,15.86,0.9,0.0
20190109:0407,6.69,18.63,3.35,15.27,0.9,0.0
20190109:0507,47.82,73.56,16.76,14.96,0.69,0.0
20190109:0607,78.08,111.81,29.62,18.29,0.76,0.0
20190109:0707,577.46,760.81,41.45,22.28,0.69,0.0
20190109:0807,679.89,933.31,51.29,25.14,0.55,0.0
20190109:0907,730.74,1033.2,57.25,27.17,0.48,0.0
20190109:1007,733.51,1050.38,57.14,28.57,0.41,0.0
20190109:1107,693.8,989.28,51.02,29.52,0.34,0.0
20190109:1207,606.07,843.76,41.1,29.92,0.41,0.0
20190109:1307,475.5,644.3,29.22,29.86,0.55,0.0
20190109:1407,53.39,85.33,16.34,29.29,0.69,0.0
20190109:1507,2.96,12.75,2.92,28.4,0.76,0.0
20190109:1607,0.0,0.0,0.0,27.31,0.62,0.0
20190109:1707,0.0,0.0,0.0,26.6,0.34,0.0
20190109:1807,0.0,0.0,0.0,25.61,0.14,0.0
20190109:1907,0.0,0.0,0.0,24.16,0.28,0.0
20190109:2007,0.0,0.0,0.0,23.01,0.55,0.0
20190109:2107,0.0,0.0,0.0,21.73,0.69,0.0
20190109:2207,0.0,0.0,0.0,20.36,0.76,0.0
20190109:2307,0.0,0.0,0.0,19.08,0.9,0.0
20190110:0007,0.0,0.0,0.0,18.03,0.97,0.0
20190110:0107,0.0,0.0,0.0,17.16,1.03,0.0
20190110:0207,0.0,0.0,0.0,16.48,1.03,0.0
20190110:0307,0.0,0.0,0.0,15.93,1.03,0.0
20190110:0407,7.3,19.62,3.29,15.34,0.97,0.0
20190110:0507,54.95,82.39,16.72,15.18,0.69,0.0
20190110:0607,85.28,120.64,29.6,18.46,0.76,0.0
20190110:0707,573.87,756.85,41.47,22.28,0.62,0.0
20190110:0807,679.46,930.19,51.35,24.98,0.62,0.0
20190110:0907,732.85,1035.67,57.37,26.98,0.48,0.0
20190110:1007,732.18,1052.93,57.3,28.49,0.28,0.0
20190110:1107,689.53,986.48,51.19,29.44,0.21,0.0
20190110:1207,605.34,847.64,41.26,29.94,0.21,0.0
20190110:1307,472.04,643.49,29.36,29.86,0.21,0.0
20190110:1407,55.57,88.27,16.47,29.29,0.14,0.0
20190110:1507,3.46,13.73,3.04,28.45,0.41,0.0
20190110:1607,0.0,0.0,0.0,27.53,0.41,0.0
20190110:1707,0.0,0.0,0.0,26.64,0.28,0.0
20190110:1807,0.0,0.0,0.0,25.73,0.07,0.0
20190110:1907,0.0,0.0,0.0,24.57,0.07,0.0
20190110:2007,0.0,0.0,0.0,23.33,0.28,0.0
20190110:2107,0.0,0.0,0.0,22.09,0.41,0.0
20190110:2207,0.0,0.0,0.0,20.81,0.62,0.0
20190110:2307,0.0,0.0,0.0,19.55,0.76,0.0
20190111:0007,0.0,0.0,0.0,18.36,0.9,0.0
20190111:0107,0.0,0.0,0.0,17.42,0.97,0.0
20190111:0207,0.0,0.0,0.0,16.65,1.03,0.0
20190111:0307,0.0,0.0,0.0,15.89,1.1,0.0
20190111:0407,6.69,18.63,3.24,15.27,1.03,0.0
20190111:0507,57.51,85.33,16.68,14.73,0.9,0.0
20190111:0607,82.87,117.69,29.59,18.58,1.03,0.0
20190111:0707,566.07,740.24,41.49,22.2,0.97,0.0
20190111:0807,675.35,914.39,51.42,24.85,0.97,0.0
20190111:0907,735.24,1019.44,57.49,26.92,1.1,0.0
20190111:1007,743.2,1037.26,57.47,28.49,1.31,0.0
20190111:1107,704.31,977.83,51.37,29.56,1.38,0.0
20190111:1207,619.19,845.63,41.42,30.04,1.38,0.0
20190111:1307,479.43,642.33,29.51,29.98,1.31,0.0
20190111:1407,53.4,85.33,16.6,29.41,1.03,0.0
20190111:1507,3.98,14.71,3.16,28.45,0.62,0.0
20190111:1607,0.0,0.0,0.0,27.66,0.48,0.0
20190111:1707,0.0,0.0,0.0,26.77,0.28,0.0
20190111:1807,0.0,0.0,0.0,25.78,0.14,0.0
20190111:1907,0.0,0.0,0.0,24.25,0.48,0.0
20190111:2007,0.0,0.0,0.0,23.0,0.76,0.0
20190111:2107,0.0,0.0,0.0,21.83,0.97,0.0
20190111:2207,0.0,0.0,0.0,20.6,1.03,0.0
20190111:2307,0.0,0.0,0.0,19.37,1.03,0.0
20190112:0007,0.0,0.0,0.0,18.19,1.1,0.0
20190112:0107,0.0,0.0,0.0,16.98,1.1,0.0
20190112:0207,0.0,0.0,0.0,16.07,1.1,0.0
20190112:0307,0.0,0.0,0.0,15.17,1.1,0.0
20190112:0407,6.73,18.63,3.18,14.4,1.03,0.0
20190112:0507,58.56,86.31,16.65,13.88,0.9,0.0
20190112:0607,86.51,121.62,29.58,17.56,0.9,0.0
20190112:0707,566.85,738.48,41.51,21.49,0.97,0.0
20190112:0807,680.92,919.18,51.49,24.17,0.97,0.0
20190112:0907,741.69,1025.52,57.63,26.24,1.1,0.0
20190112:1007,746.98,1037.5,57.65,27.84,1.38,0.0
20190112:1107,708.38,979.22,51.55,28.95,1.45,0.0
20190112:1207,612.34,835.44,41.59,29.55,1.24,0.0
20190112:1307,478.43,643.87,29.66,29.7,0.9,0.0
20190112:1407,55.62,88.27,16.74,29.37,0.69,0.0
20190112:1507,3.98,14.71,3.28,28.59,0.83,0.0
20190112:1607,0.0,0.0,0.0,27.43,0.55,0.0
20190112:1707,0.0,0.0,0.0,26.45,0.07,0.0
20190112:1807,0.0,0.0,0.0,24.98,0.21,0.0
20190112:1907,0.0,0.0,0.0,23.37,0.34,0.0
20190112:2007,0.0,0.0,0.0,22.04,0.48,0.0
20190112:2107,0.0,0.0,0.0,20.95,0.62,0.0
20190112:2207,0.0,0.0,0.0,20.02,0.62,0.0
20190112:2307,0.0,0.0,0.0,19.1,0.69,0.0
20190113:0007,0.0,0.0,0.0,18.15,0.76,0.0
20190113:0107,0.0,0.0,0.0,17.2,0.83,0.0
20190113:0207,0.0,0.0,0.0,16.3,0.9,0.0
20190113:0307,0.0,0.0,0.0,15.4,0.9,0.0
20190113:0407,5.52,16.67,3.13,14.61,0.9,0.0
20190113:0507,56.84,84.35,16.62,14.21,0.83,0.0
20190113:0607,82.39,116.71,29.57,17.63,0.76,0.0
20190113:0707,568.63,747.29,41.54,22.08,0.69,0.0
20190113:0807,678.36,924.8,51.57,25.03,0.76,0.0
20190113:0907,738.59,1032.33,57.77,27.15,0.9,0.0
20190113:1007,742.48,1044.56,57.83,28.57,1.03,0.0
20190113:1107,708.89,993.0,51.73,29.43,1.03,0.0
20190113:1207,625.55,860.29,41.76,29.79,1.03,0.0
20190113:1307,491.82,664.29,29.81,29.65,0.76,0.0
20190113:1407,55.66,88.27,16.87,29.05,0.28,0.0
20190113:1507,5.06,16.67,3.4,28.17,0.55,0.0
20190113:1607,0.0,0.0,0.0,26.8,0.69,0.0
20190113:1707,0.0,0.0,0.0,26.2,0.55,0.0
20190113:1807,0.0,0.0,0.0,25.45,0.28,0.0
20190113:1907,0.0,0.0,0.0,24.23,0.28,0.0
20190113:2007,0.0,0.0,0.0,23.1,0.41,0.0
20190113:2107,0.0,0.0,0.0,22.01,0.62,0.0
20190113:2207,0.0,0.0,0.0,20.68,0.76,0.0
20190113:2307,0.0,0.0,0.0,19.23,0.69,0.0
20190114:0007,0.0,0.0,0.0,17.86,0.69,0.0
20190114:0107,0.0,0.0,0.0,16.78,0.69,0.0
20190114:0207,0.0,0.0,0.0,15.96,0.76,0.0
20190114:0307,0.0,0.0,0.0,15.34,0.83,0.0
20190114:0407,6.11,17.65,3.08,14.79,0.83,0.0
20190114:0507,55.93,83.37,16.59,14.55,0.69,0.0
20190114:0607,82.16,116.71,29.57,18.19,0.76,0.0
20190114:0707,572.47,753.85,41.58,22.55,0.76,0.0
20190114:0807,684.92,939.16,51.65,25.44,0.69,0.0
20190114:0907,736.37,1042.42,57.91,27.51,0.55,0.0
20190114:1007,734.46,1063.27,58.02,29.02,0.21,0.0
20190114:1107,697.12,1010.18,51.92,29.94,0.0,0.0
20190114:1207,612.0,865.97,41.93,30.4,0.0,0.0
20190114:1307,489.69,670.45,29.97,30.22,0.21,0.0
20190114:1407,51.0,82.39,17.01,29.64,0.28,0.0
20190114:1507,5.04,16.67,3.51,28.81,0.0,0.0
20190114:1607,0.0,0.0,0.0,27.96,0.34,0.0
20190114:1707,0.0,0.0,0.0,27.14,0.48,0.0
20190114:1807,0.0,0.0,0.0,26.07,0.28,0.0
20190114:1907,0.0,0.0,0.0,24.62,0.14,0.0
20190114:2007,0.0,0.0,0.0,23.22,0.14,0.0
20190114:2107,0.0,0.0,0.0,22.09,0.14,0.0
20190114:2207,0.0,0.0,0.0,21.09,0.21,0.0
20190114:2307,0.0,0.0,0.0,20.13,0.41,0.0
20190115:0007,0.0,0.0,0.0,19.11,0.62,0.0
20190115:0107,0.0,0.0,0.0,18.08,0.69,0.0
20190115:0207,0.0,0.0,0.0,17.09,0.62,0.0
20190115:0307,0.0,0.0,0.0,16.17,0.55,0.0
20190115:0407,5.49,16.67,3.04,15.31,0.55,0.0
20190115:0507,64.67,94.15,16.57,14.9,0.41,0.0
20190115:0607,93.15,130.44,29.57,18.78,0.48,0.0
20190115:0707,554.78,738.3,41.62,23.18,0.28,0.0
20190115:0807,659.67,919.89,51.75,26.18,0.07,0.0
20190115:0907,715.76,1028.31,58.07,28.07,0.07,0.0
20190115:1007,727.26,1054.81,58.21,29.33,0.14,0.0
20190115:1107,695.31,997.34,52.12,30.11,0.28,0.0
20190115:1207,611.35,859.27,42.1,30.46,0.21,0.0
20190115:1307,484.71,664.25,30.12,30.36,0.14,0.0
20190115:1407,54.73,87.29,17.14,29.67,0.28,0.0
20190115:1507,6.73,19.62,3.63,28.86,0.41,0.0
20190115:1607,0.0,0.0,0.0,27.91,0.41,0.0
20190115:1707,0.0,0.0,0.0,27.14,0.55,0.0
20190115:1807,0.0,0.0,0.0,26.09,0.41,0.0
20190115:1907,0.0,0.0,0.0,24.87,0.28,0.0
20190115:2007,0.0,0.0,0.0,23.55,0.14,0.0
20190115:2107,0.0,0.0,0.0,22.57,0.07,0.0
20190115:2207,0.0,0.0,0.0,21.65,0.34,0.0
20190115:2307,0.0,0.0,0.0,20.61,0.55,0.0
20190116:0007,0.0,0.0,0.0,19.47,0.62,0.0
20190116:0107,0.0,0.0,0.0,18.37,0.69,0.0
20190116:0207,0.0,0.0,0.0,17.4,0.76,0.0
20190116:0307,0.0,0.0,0.0,16.62,0.76,0.0
20190116:0407,4.89,15.69,3.0,16.03,0.83,0.0
20190116:0507,66.77,97.1,16.55,16.0,0.62,0.0
20190116:0607,93.69,131.42,29.58,19.5,0.69,0.0
20190116:0707,550.66,727.04,41.66,23.26,0.62,0.0
20190116:0807,658.43,902.71,51.84,25.85,0.55,0.0
20190116:0907,717.75,1014.21,58.23,27.79,0.48,0.0
20190116:1007,728.38,1041.33,58.42,29.09,0.48,0.0
20190116:1107,693.17,984.45,52.31,29.78,0.48,0.0
20190116:1207,613.16,853.71,42.28,30.17,0.48,0.0
20190116:1307,478.68,651.08,30.27,29.99,0.34,0.0
20190116:1407,57.81,91.21,17.28,29.44,0.28,0.0
20190116:1507,6.74,19.62,3.75,28.65,0.55,0.0
20190116:1607,0.0,0.0,0.0,27.82,0.62,0.0
20190116:1707,0.0,0.0,0.0,26.67,0.62,0.0
20190116:1807,0.0,0.0,0.0,26.21,0.48,0.0
20190116:1907,0.0,0.0,0.0,25.15,0.48,0.0
20190116:2007,0.0,0.0,0.0,24.1,0.28,0.0
20190116:2107,0.0,0.0,0.0,23.16,0.07,0.0
20190116:2207,0.0,0.0,0.0,22.26,0.21,0.0
20190116:2307,0.0,0.0,0.0,21.33,0.41,0.0
20190117:0007,0.0,0.0,0.0,20.4,0.41,0.0
20190117:0107,0.0,0.0,0.0,19.44,0.55,0.0
20190117:0207,0.0,0.0,0.0,18.42,0.55,0.0
20190117:0307,0.0,0.0,0.0,17.52,0.55,0.0
20190117:0407,4.87,15.69,2.96,16.76,0.55,0.0
20190117:0507,66.57,97.1,16.53,16.51,0.41,0.0
20190117:0607,92.48,130.44,29.59,20.24,0.48,0.0
20190117:0707,548.98,732.48,41.71,24.14,0.34,0.0
20190117:0807,659.63,914.87,51.94,26.76,0.34,0.0
20190117:0907,721.52,1023.09,58.39,28.51,0.55,0.0
20190117:1007,730.2,1044.38,58.62,29.75,0.62,0.0
20190117:1107,693.56,987.49,52.52,30.46,0.55,0.0
20190117:1207,613.43,856.85,42.46,30.65,0.48,0.0
20190117:1307,481.33,655.65,30.43,30.38,0.41,0.0
20190117:1407,59.2,93.17,17.41,29.88,0.41,0.0
20190117:1507,7.3,20.6,3.87,29.07,0.83,0.0
20190117:1607,0.0,0.0,0.0,27.6,0.83,0.0
20190117:1707,0.0,0.0,0.0,26.68,0.69,0.0
20190117:1807,0.0,0.0,0.0,26.48,0.41,0.0
20190117:1907,0.0,0.0,0.0,25.55,0.21,0.0
20190117:2007,0.0,0.0,0.0,24.53,0.07,0.0
20190117:2107,0.0,0.0,0.0,23.52,0.07,0.0
20190117:2207,0.0,0.0,0.0,22.38,0.28,0.0
20190117:2307,0.0,0.0,0.0,21.15,0.48,0.0
20190118:0007,0.0,0.0,0.0,19.79,0.62,0.0
20190118:0107,0.0,0.0,0.0,18.59,0.76,0.0
20190118:0207,0.0,0.0,0.0,17.6,0.76,0.0
20190118:0307,0.0,0.0,0.0,16.79,0.83,0.0
20190118:0407,4.32,14.71,2.93,16.14,0.83,0.0
20190118:0507,73.15,104.94,16.52,16.28,0.62,0.0
20190118:0607,99.18,138.29,29.61,19.92,0.83,0.0
20190118:0707,550.84,725.29,41.76,23.43,0.83,0.0
20190118:0807,661.06,900.75,52.05,25.89,0.83,0.0
20190118:0907,720.38,1008.3,58.57,27.78,0.83,0.0
20190118:1007,733.43,1041.1,58.83,29.13,0.76,0.0
20190118:1107,698.42,986.33,52.72,29.95,0.76,0.0
20190118:1207,617.83,855.57,42.64,30.21,0.76,0.0
20190118:1307,487.85,659.11,30.59,29.67,0.69,0.0
20190118:1407,57.82,91.21,17.55,29.4,0.28,0.0
20190118:1507,7.32,20.6,3.99,28.67,0.48,0.0
20190118:1607,0.0,0.0,0.0,27.58,0.76,0.0
20190118:1707,0.0,0.0,0.0,26.84,0.76,0.0
20190118:1807,0.0,0.0,0.0,26.63,0.69,0.0
20190118:1907,0.0,0.0,0.0,25.97,0.55,0.0
20190118:2007,0.0,0.0,0.0,25.25,0.48,0.0
20190118:2107,0.0,0.0,0.0,24.59,0.48,0.0
20190118:2207,0.0,0.0,0.0,23.7,0.28,0.0
20190118:2307,0.0,0.0,0.0,22.73,0.21,0.0
20190119:0007,0.0,0.0,0.0,21.68,0.34,0.0
20190119:0107,0.0,0.0,0.0,20.65,0.48,0.0
20190119:0207,0.0,0.0,0.0,19.68,0.62,0.0
20190119:0307,0.0,0.0,0.0,18.92,0.69,0.0
20190119:0407,3.71,13.73,2.9,18.23,0.69,0.0
20190119:0507,71.66,103.96,16.51,18.15,0.55,0.0
20190119:0607,99.22,139.27,29.63,21.43,0.76,0.0
20190119:0707,545.35,721.32,41.82,24.44,0.83,0.0
