Latitude (decimal degrees):	7.220
Longitude (decimal degrees):	35.630
Elevation (m):	1249
Radiation database:	PVGIS-SARAH2


Slope: 11 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190108:2206,0.0,0.0,0.0,15.47,1.38,0.0
20190108:2306,0.0,0.0,0.0,15.52,1.38,0.0
20190109:0006,0.0,0.0,0.0,15.68,1.31,0.0
20190109:0106,0.0,0.0,0.0,15.8,1.17,0.0
20190109:0206,0.0,0.0,0.0,15.8,1.1,0.0
20190109:0306,0.0,0.0,0.0,15.48,1.1,0.0
20190109:0406,2.24,10.84,2.45,15.19,1.03,0.0
20190109:0506,180.07,239.08,16.05,16.34,0.76,0.0
20190109:0606,392.15,506.4,29.22,20.8,0.28,0.0
20190109:0706,549.3,731.04,41.54,23.23,0.21,0.0
20190109:0806,668.55,901.95,52.18,24.4,0.97,0.0
20190109:0906,721.67,992.08,59.26,25.37,0.97,0.0
20190109:1006,722.82,1004.63,60.15,25.84,0.69,0.0
20190109:1106,668.7,930.13,54.38,26.74,0.34,0.0
20190109:1206,584.23,792.54,44.41,26.74,0.48,0.0
20190109:1306,437.11,579.09,32.39,26.53,0.69,0.0
20190109:1406,237.23,322.76,19.39,25.78,1.03,0.0
20190109:1506,18.02,36.46,5.87,24.14,0.97,0.0
20190109:1606,0.0,0.0,0.0,23.77,0.55,0.0
20190109:1706,0.0,0.0,0.0,21.01,0.83,0.0
20190109:1806,0.0,0.0,0.0,18.22,1.17,0.0
20190109:1906,0.0,0.0,0.0,16.83,1.31,0.0
20190109:2006,0.0,0.0,0.0,16.21,1.31,0.0
20190109:2106,0.0,0.0,0.0,16.18,1.31,0.0
20190109:2206,0.0,0.0,0.0,16.15,1.31,0.0
20190109:2306,0.0,0.0,0.0,15.94,1.31,0.0
20190110:0006,0.0,0.0,0.0,15.37,1.38,0.0
20190110:0106,0.0,0.0,0.0,15.06,1.31,0.0
20190110:0206,0.0,0.0,0.0,14.77,1.31,0.0
20190110:0306,0.0,0.0,0.0,14.59,1.31,0.0
20190110:0406,1.77,9.86,2.39,14.18,1.31,0.0
20190110:0506,200.33,264.03,16.0,15.43,1.03,0.0
20190110:0606,412.2,533.11,29.19,21.23,0.41,0.0
20190110:0706,564.44,752.85,41.55,23.54,0.28,0.0
20190110:0806,679.03,922.49,52.22,24.77,0.83,0.0
20190110:0906,725.01,1009.44,59.37,25.78,0.62,0.0
20190110:1006,718.93,1010.0,60.31,26.36,0.41,0.0
20190110:1106,672.21,935.46,54.55,26.71,0.34,0.0
20190110:1206,579.91,792.98,44.57,27.09,0.21,0.0
20190110:1306,435.06,580.68,32.54,26.98,0.34,0.0
20190110:1406,238.46,326.21,19.52,26.28,0.55,0.0
20190110:1506,18.71,37.45,5.99,24.13,0.69,0.0
20190110:1606,0.0,0.0,0.0,22.05,0.62,0.0
20190110:1706,0.0,0.0,0.0,19.43,0.9,0.0
20190110:1806,0.0,0.0,0.0,18.16,1.17,0.0
20190110:1906,0.0,0.0,0.0,17.43,1.17,0.0
20190110:2006,0.0,0.0,0.0,16.42,1.31,0.0
20190110:2106,0.0,0.0,0.0,15.63,1.45,0.0
20190110:2206,0.0,0.0,0.0,14.98,1.52,0.0
20190110:2306,0.0,0.0,0.0,14.49,1.52,0.0
20190111:0006,0.0,0.0,0.0,14.13,1.59,0.0
20190111:0106,0.0,0.0,0.0,14.03,1.45,0.0
20190111:0206,0.0,0.0,0.0,14.13,1.31,0.0
20190111:0306,0.0,0.0,0.0,14.46,1.24,0.0
20190111:0406,1.76,9.86,2.32,14.69,1.24,0.0
20190111:0506,203.4,267.88,15.95,15.63,1.31,0.0
20190111:0606,421.73,541.5,29.16,20.71,0.83,0.0
20190111:0706,581.43,764.07,41.55,23.13,1.03,0.0
20190111:0806,691.78,935.53,52.27,24.63,1.1,0.0
20190111:0906,738.78,1018.5,59.49,25.8,1.1,0.0
20190111:1006,735.5,1024.9,60.48,26.73,0.9,0.0
20190111:1106,682.73,945.52,54.73,27.38,0.76,0.0
20190111:1206,590.81,802.1,44.73,27.68,0.76,0.0
20190111:1306,439.58,585.1,32.68,27.53,0.76,0.0
20190111:1406,246.74,338.08,19.65,26.93,0.62,0.0
20190111:1506,17.99,36.46,6.11,24.32,0.07,0.0
20190111:1606,0.0,0.0,0.0,23.83,0.34,0.0
20190111:1706,0.0,0.0,0.0,20.23,0.83,0.0
20190111:1806,0.0,0.0,0.0,18.59,1.17,0.0
20190111:1906,0.0,0.0,0.0,17.75,1.31,0.0
20190111:2006,0.0,0.0,0.0,16.63,1.45,0.0
20190111:2106,0.0,0.0,0.0,16.02,1.52,0.0
20190111:2206,0.0,0.0,0.0,15.79,1.52,0.0
20190111:2306,0.0,0.0,0.0,15.65,1.52,0.0
20190112:0006,0.0,0.0,0.0,15.43,1.52,0.0
20190112:0106,0.0,0.0,0.0,15.35,1.45,0.0
20190112:0206,0.0,0.0,0.0,15.37,1.38,0.0
20190112:0306,0.0,0.0,0.0,15.2,1.38,0.0
20190112:0406,2.25,10.84,2.26,14.91,1.38,0.0
20190112:0506,221.08,291.38,15.91,15.74,1.31,0.0
20190112:0606,438.28,564.33,29.14,20.82,0.76,0.0
20190112:0706,589.2,779.61,41.56,23.44,0.83,0.0
20190112:0806,693.64,942.89,52.33,24.84,0.97,0.0
20190112:0906,741.32,1025.76,59.61,25.98,1.03,0.0
20190112:1006,738.37,1027.24,60.65,26.93,1.03,0.0
20190112:1106,689.36,947.86,54.91,27.64,1.17,0.0
20190112:1206,598.07,805.51,44.9,27.94,1.31,0.0
20190112:1306,443.91,587.62,32.83,27.82,1.31,0.0
20190112:1406,249.8,340.95,19.78,27.14,1.17,0.0
20190112:1506,19.21,38.43,6.22,26.01,0.83,0.0
20190112:1606,0.0,0.0,0.0,26.25,0.07,0.0
20190112:1706,0.0,0.0,0.0,24.8,0.48,0.0
20190112:1806,0.0,0.0,0.0,22.84,0.83,0.0
20190112:1906,0.0,0.0,0.0,18.12,1.31,0.0
20190112:2006,0.0,0.0,0.0,16.04,1.45,0.0
20190112:2106,0.0,0.0,0.0,14.97,1.52,0.0
20190112:2206,0.0,0.0,0.0,14.34,1.59,0.0
20190112:2306,0.0,0.0,0.0,14.19,1.52,0.0
20190113:0006,0.0,0.0,0.0,14.22,1.45,0.0
20190113:0106,0.0,0.0,0.0,14.3,1.45,0.0
20190113:0206,0.0,0.0,0.0,14.42,1.38,0.0
20190113:0306,0.0,0.0,0.0,14.71,1.38,0.0
20190113:0406,0.0,0.0,0.0,14.69,1.38,0.0
20190113:0506,201.21,265.15,15.86,15.48,1.38,0.0
20190113:0606,420.59,539.59,29.12,20.54,0.83,0.0
20190113:0706,576.33,758.04,41.58,23.18,0.97,0.0
20190113:0806,680.77,924.5,52.39,24.81,0.9,0.0
20190113:0906,728.14,1012.49,59.74,26.01,0.76,0.0
20190113:1006,723.17,1014.02,60.83,26.83,0.62,0.0
20190113:1106,684.22,947.52,55.09,27.31,0.76,0.0
20190113:1206,594.16,805.15,45.06,27.5,0.83,0.0
20190113:1306,446.39,592.09,32.98,27.17,0.9,0.0
20190113:1406,249.4,338.91,19.91,26.36,1.17,0.0
20190113:1506,20.03,39.42,6.34,24.84,1.24,0.0
20190113:1606,0.0,0.0,0.0,22.09,0.97,0.0
20190113:1706,0.0,0.0,0.0,19.72,0.9,0.0
20190113:1806,0.0,0.0,0.0,17.88,1.17,0.0
20190113:1906,0.0,0.0,0.0,16.88,1.38,0.0
20190113:2006,0.0,0.0,0.0,16.09,1.38,0.0
20190113:2106,0.0,0.0,0.0,15.65,1.31,0.0
20190113:2206,0.0,0.0,0.0,15.38,1.38,0.0
20190113:2306,0.0,0.0,0.0,15.52,1.31,0.0
20190114:0006,0.0,0.0,0.0,15.76,1.17,0.0
20190114:0106,0.0,0.0,0.0,15.58,1.17,0.0
20190114:0206,0.0,0.0,0.0,15.16,1.17,0.0
20190114:0306,0.0,0.0,0.0,14.78,1.24,0.0
20190114:0406,0.0,0.0,0.0,14.87,1.24,0.0
20190114:0506,209.76,277.29,15.83,15.79,1.17,0.0
20190114:0606,424.77,544.97,29.11,20.49,0.83,0.0
20190114:0706,579.63,765.4,41.6,23.38,0.83,0.0
20190114:0806,683.06,933.82,52.46,25.02,0.69,0.0
20190114:0906,730.51,1017.76,59.87,26.26,0.76,0.0
20190114:1006,729.6,1014.41,61.02,26.85,0.97,0.0
20190114:1106,684.9,942.04,55.28,27.32,1.03,0.0
20190114:1206,593.09,800.71,45.23,27.61,1.03,0.0
20190114:1306,445.81,588.78,33.13,27.26,1.24,0.0
20190114:1406,254.17,344.79,20.04,26.31,1.31,0.0
20190114:1506,20.06,39.42,6.45,24.58,1.03,0.0
20190114:1606,0.0,0.0,0.0,21.83,0.9,0.0
20190114:1706,0.0,0.0,0.0,19.62,0.83,0.0
20190114:1806,0.0,0.0,0.0,18.31,1.24,0.0
20190114:1906,0.0,0.0,0.0,17.09,1.45,0.0
20190114:2006,0.0,0.0,0.0,16.02,1.38,0.0
20190114:2106,0.0,0.0,0.0,15.52,1.38,0.0
20190114:2206,0.0,0.0,0.0,15.37,1.38,0.0
20190114:2306,0.0,0.0,0.0,15.52,1.38,0.0
20190115:0006,0.0,0.0,0.0,15.59,1.31,0.0
20190115:0106,0.0,0.0,0.0,15.76,1.24,0.0
20190115:0206,0.0,0.0,0.0,16.17,1.1,0.0
20190115:0306,0.0,0.0,0.0,16.96,0.9,0.0
20190115:0406,0.0,0.0,0.0,16.97,0.9,0.0
20190115:0506,172.16,230.42,15.79,17.11,0.83,0.0
20190115:0606,374.58,485.4,29.1,21.96,0.41,0.0
20190115:0706,539.46,716.75,41.62,23.73,0.34,0.0
20190115:0806,664.98,899.52,52.54,24.95,0.97,0.0
20190115:0906,725.06,993.66,60.01,26.14,1.31,0.0
20190115:1006,730.57,1009.28,61.21,26.99,1.24,0.0
20190115:1106,687.39,937.93,55.48,27.25,1.38,0.0
20190115:1206,597.18,797.71,45.41,27.2,1.52,0.0
20190115:1306,451.0,590.59,33.28,26.23,1.52,0.0
20190115:1406,262.83,355.2,20.17,25.47,1.24,0.0
20190115:1506,19.41,38.43,6.57,24.07,0.97,0.0
20190115:1606,0.0,0.0,0.0,23.1,0.62,0.0
20190115:1706,0.0,0.0,0.0,21.3,0.83,0.0
20190115:1806,0.0,0.0,0.0,18.92,1.17,0.0
20190115:1906,0.0,0.0,0.0,18.12,1.31,0.0
20190115:2006,0.0,0.0,0.0,17.62,1.31,0.0
20190115:2106,0.0,0.0,0.0,17.68,1.24,0.0
20190115:2206,0.0,0.0,0.0,17.26,1.31,0.0
20190115:2306,0.0,0.0,0.0,16.96,1.31,0.0
20190116:0006,0.0,0.0,0.0,16.73,1.24,0.0
20190116:0106,0.0,0.0,0.0,16.78,1.24,0.0
20190116:0206,0.0,0.0,0.0,17.37,1.03,0.0
20190116:0306,0.0,0.0,0.0,19.04,0.76,0.0
20190116:0406,0.0,0.0,0.0,19.23,0.62,0.0
20190116:0506,79.46,114.05,15.76,18.42,0.9,0.0
20190116:0606,364.68,471.43,29.09,21.88,0.55,0.0
20190116:0706,534.38,708.71,41.65,24.06,0.48,0.0
20190116:0806,659.37,896.6,52.62,25.19,0.76,0.0
20190116:0906,717.56,996.72,60.16,26.27,0.76,0.0
20190116:1006,720.44,999.39,61.41,26.53,0.9,0.0
20190116:1106,647.39,889.87,55.67,26.92,0.69,0.0
20190116:1206,578.37,781.35,45.58,26.86,0.69,0.0
20190116:1306,415.81,548.45,33.43,26.72,0.97,0.0
20190116:1406,23.63,44.65,20.3,26.0,1.1,0.0
20190116:1506,13.28,29.57,6.68,24.2,0.69,0.0
20190116:1606,0.0,0.0,0.0,23.98,0.14,0.0
20190116:1706,0.0,0.0,0.0,23.02,0.48,0.0
20190116:1806,0.0,0.0,0.0,21.36,0.76,0.0
20190116:1906,0.0,0.0,0.0,19.09,1.1,0.0
20190116:2006,0.0,0.0,0.0,17.38,1.38,0.0
20190116:2106,0.0,0.0,0.0,16.61,1.38,0.0
20190116:2206,0.0,0.0,0.0,16.11,1.38,0.0
20190116:2306,0.0,0.0,0.0,15.87,1.31,0.0
20190117:0006,0.0,0.0,0.0,15.67,1.38,0.0
20190117:0106,0.0,0.0,0.0,15.38,1.38,0.0
20190117:0206,0.0,0.0,0.0,15.58,1.31,0.0
20190117:0306,0.0,0.0,0.0,15.57,1.24,0.0
20190117:0406,0.0,0.0,0.0,16.21,1.1,0.0
20190117:0506,166.64,224.11,15.73,17.84,0.97,0.0
20190117:0606,375.63,486.22,29.09,22.23,0.62,0.0
20190117:0706,553.05,728.58,41.68,24.07,0.97,0.0
20190117:0806,676.37,915.23,52.7,25.25,1.1,0.0
20190117:0906,714.51,992.31,60.32,26.33,0.76,0.0
20190117:1006,708.58,996.05,61.62,27.11,0.48,0.0
20190117:1106,644.8,898.41,55.88,27.73,0.34,0.0
20190117:1206,555.02,759.88,45.76,27.92,0.21,0.0
20190117:1306,391.04,522.07,33.58,27.88,0.41,0.0
20190117:1406,240.88,329.7,20.43,26.57,0.07,0.0
20190117:1506,21.39,41.39,6.79,25.06,0.34,0.0
20190117:1606,0.0,0.0,0.0,23.24,0.83,0.0
20190117:1706,0.0,0.0,0.0,20.96,0.9,0.0
20190117:1806,0.0,0.0,0.0,19.7,1.03,0.0
20190117:1906,0.0,0.0,0.0,18.43,1.1,0.0
20190117:2006,0.0,0.0,0.0,17.63,1.24,0.0
20190117:2106,0.0,0.0,0.0,16.89,1.31,0.0
20190117:2206,0.0,0.0,0.0,16.7,1.31,0.0
20190117:2306,0.0,0.0,0.0,16.32,1.31,0.0
20190118:0006,0.0,0.0,0.0,16.24,1.31,0.0
20190118:0106,0.0,0.0,0.0,16.61,1.24,0.0
20190118:0206,0.0,0.0,0.0,16.87,1.17,0.0
20190118:0306,0.0,0.0,0.0,17.1,1.03,0.0
20190118:0406,0.0,0.0,0.0,17.29,0.97,0.0
20190118:0506,105.86,146.82,15.7,17.87,0.76,0.0
20190118:0606,229.54,298.75,29.09,20.96,0.41,0.0
20190118:0706,528.58,696.36,41.72,24.16,0.83,0.0
20190118:0806,660.22,888.15,52.79,24.96,1.17,0.0
20190118:0906,687.85,947.51,60.48,25.83,0.76,0.0
20190118:1006,707.96,987.17,61.83,26.5,0.62,0.0
20190118:1106,635.22,873.92,56.08,26.83,0.55,0.0
20190118:1206,537.9,724.09,45.94,26.93,0.62,0.0
20190118:1306,444.23,587.89,33.73,26.51,0.76,0.0
20190118:1406,244.72,331.48,20.56,26.05,0.97,0.0
20190118:1506,22.15,42.38,6.91,24.73,1.03,0.0
20190118:1606,0.0,0.0,0.0,22.88,0.9,0.0
20190118:1706,0.0,0.0,0.0,22.16,0.69,0.0
20190118:1806,0.0,0.0,0.0,20.89,0.83,0.0
20190118:1906,0.0,0.0,0.0,19.88,0.97,0.0
20190118:2006,0.0,0.0,0.0,18.82,1.03,0.0
20190118:2106,0.0,0.0,0.0,17.78,1.17,0.0
20190118:2206,0.0,0.0,0.0,16.99,1.31,0.0
20190118:2306,0.0,0.0,0.0,16.43,1.38,0.0
20190119:0006,0.0,0.0,0.0,16.42,1.24,0.0
20190119:0106,0.0,0.0,0.0,16.08,1.17,0.0
20190119:0206,0.0,0.0,0.0,15.36,1.24,0.0
20190119:0306,0.0,0.0,0.0,15.21,1.24,0.0
20190119:0406,0.0,0.0,0.0,15.41,1.03,0.0
20190119:0506,106.44,146.77,15.68,16.55,0.62,0.0
20190119:0606,219.2,284.72,29.09,20.43,0.69,0.0
20190119:0706,532.18,697.38,41.76,22.17,0.55,0.0
