Latitude (decimal degrees):	9.590
Longitude (decimal degrees):	37.360
Elevation (m):	2383
Radiation database:	PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190105:0207,0.0,0.0,0.0,13.91,0.69,0.0
20190105:0307,0.0,0.0,0.0,13.34,0.62,0.0
20190105:0407,32.58,68.57,3.44,12.82,0.76,0.0
20190105:0507,292.65,373.59,16.81,12.49,0.69,0.0
20190105:0607,501.77,632.59,29.62,15.36,0.62,0.0
20190105:0707,661.76,848.74,41.4,17.6,1.45,0.0
20190105:0807,762.52,998.14,51.16,19.42,1.93,0.0
20190105:0907,805.68,1068.49,57.03,20.97,2.21,0.0
20190105:1007,802.88,1069.43,56.89,22.11,2.28,0.0
20190105:1107,736.69,974.91,50.78,22.88,2.14,0.0
20190105:1207,619.0,806.5,40.9,23.29,2.0,0.0
20190105:1307,448.97,579.41,29.06,23.3,1.72,0.0
20190105:1407,233.03,315.71,16.21,22.85,1.45,0.0
20190105:1507,3.51,14.59,2.83,21.81,1.24,0.0
20190105:1607,0.0,0.0,0.0,19.92,1.17,0.0
20190105:1707,0.0,0.0,0.0,18.8,0.97,0.0
20190105:1807,0.0,0.0,0.0,19.5,0.69,0.0
20190105:1907,0.0,0.0,0.0,19.24,0.21,0.0
20190105:2007,0.0,0.0,0.0,18.52,0.83,0.0
20190105:2107,0.0,0.0,0.0,17.38,1.03,0.0
20190105:2207,0.0,0.0,0.0,16.48,1.1,0.0
20190105:2307,0.0,0.0,0.0,15.64,1.1,0.0
20190106:0007,0.0,0.0,0.0,14.4,1.1,0.0
20190106:0107,0.0,0.0,0.0,13.48,1.17,0.0
20190106:0207,0.0,0.0,0.0,13.27,1.1,0.0
20190106:0307,0.0,0.0,0.0,13.46,0.97,0.0
20190106:0407,26.35,57.48,3.37,13.22,0.9,0.0
20190106:0507,276.76,353.03,16.75,12.42,0.83,0.0
20190106:0607,484.66,610.28,29.59,15.59,0.62,0.0
20190106:0707,643.39,821.76,41.39,17.72,1.52,0.0
20190106:0807,744.25,969.49,51.19,19.73,2.07,0.0
20190106:0907,781.72,1032.74,57.13,21.41,2.28,0.0
20190106:1007,772.02,1028.55,57.02,22.73,2.14,0.0
20190106:1107,708.38,942.36,50.93,23.63,1.79,0.0
20190106:1207,593.97,779.1,41.05,24.08,1.59,0.0
20190106:1307,430.25,558.11,29.2,24.08,1.45,0.0
20190106:1407,204.1,277.92,16.34,23.64,1.38,0.0
20190106:1507,1.66,9.87,2.95,22.48,1.31,0.0
20190106:1607,0.0,0.0,0.0,20.6,0.97,0.0
20190106:1707,0.0,0.0,0.0,20.7,0.55,0.0
20190106:1807,0.0,0.0,0.0,18.33,1.17,0.0
20190106:1907,0.0,0.0,0.0,16.75,1.45,0.0
20190106:2007,0.0,0.0,0.0,14.5,1.79,0.0
20190106:2107,0.0,0.0,0.0,13.02,1.86,0.0
20190106:2207,0.0,0.0,0.0,11.99,1.79,0.0
20190106:2307,0.0,0.0,0.0,11.29,1.79,0.0
20190107:0007,0.0,0.0,0.0,10.85,1.72,0.0
20190107:0107,0.0,0.0,0.0,10.35,1.72,0.0
20190107:0207,0.0,0.0,0.0,10.0,1.72,0.0
20190107:0307,0.0,0.0,0.0,9.73,1.72,0.0
20190107:0407,16.9,39.27,3.3,9.46,1.72,0.0
20190107:0507,258.25,326.78,16.7,11.21,1.17,0.0
20190107:0607,464.74,591.54,29.55,16.95,0.28,0.0
20190107:0707,627.8,819.56,41.39,19.44,0.76,0.0
20190107:0807,726.37,960.8,51.23,21.25,1.59,0.0
20190107:0907,778.73,1037.82,57.22,22.53,2.14,0.0
20190107:1007,779.28,1039.95,57.17,23.5,2.34,0.0
20190107:1107,721.31,953.78,51.09,24.16,2.41,0.0
20190107:1207,607.59,789.56,41.2,24.43,2.48,0.0
20190107:1307,438.57,563.5,29.34,24.21,2.55,0.0
20190107:1407,226.68,306.08,16.47,23.47,2.55,0.0
20190107:1507,4.0,15.42,3.07,22.05,1.86,0.0
20190107:1607,0.0,0.0,0.0,20.32,1.31,0.0
20190107:1707,0.0,0.0,0.0,19.15,0.76,0.0
20190107:1807,0.0,0.0,0.0,18.41,0.9,0.0
20190107:1907,0.0,0.0,0.0,18.21,0.97,0.0
20190107:2007,0.0,0.0,0.0,16.09,1.31,0.0
20190107:2107,0.0,0.0,0.0,14.29,1.66,0.0
20190107:2207,0.0,0.0,0.0,12.84,1.79,0.0
20190107:2307,0.0,0.0,0.0,11.67,1.86,0.0
20190108:0007,0.0,0.0,0.0,10.72,1.79,0.0
20190108:0107,0.0,0.0,0.0,9.98,1.72,0.0
20190108:0207,0.0,0.0,0.0,9.4,1.72,0.0
20190108:0307,0.0,0.0,0.0,8.96,1.66,0.0
20190108:0407,28.78,62.13,3.24,8.67,1.59,0.0
20190108:0507,287.47,364.83,16.65,11.19,0.9,0.0
20190108:0607,487.53,620.0,29.53,16.25,0.28,0.0
20190108:0707,640.91,829.92,41.39,18.81,1.1,0.0
20190108:0807,741.51,979.51,51.28,20.74,1.66,0.0
20190108:0907,785.46,1051.03,57.33,22.21,1.93,0.0
20190108:1007,785.1,1054.12,57.32,23.35,2.07,0.0
20190108:1107,723.97,961.72,51.25,24.17,2.21,0.0
20190108:1207,611.61,796.48,41.35,24.49,2.41,0.0
20190108:1307,446.16,573.77,29.48,24.31,2.55,0.0
20190108:1407,234.76,316.62,16.61,23.46,2.41,0.0
20190108:1507,4.54,16.34,3.19,21.9,1.72,0.0
20190108:1607,0.0,0.0,0.0,19.96,1.03,0.0
20190108:1707,0.0,0.0,0.0,19.66,0.55,0.0
20190108:1807,0.0,0.0,0.0,18.79,0.9,0.0
20190108:1907,0.0,0.0,0.0,18.1,1.1,0.0
20190108:2007,0.0,0.0,0.0,15.91,1.45,0.0
20190108:2107,0.0,0.0,0.0,14.36,1.66,0.0
20190108:2207,0.0,0.0,0.0,12.84,1.79,0.0
20190108:2307,0.0,0.0,0.0,11.8,1.79,0.0
20190109:0007,0.0,0.0,0.0,11.04,1.79,0.0
20190109:0107,0.0,0.0,0.0,10.59,1.72,0.0
20190109:0207,0.0,0.0,0.0,10.22,1.72,0.0
20190109:0307,0.0,0.0,0.0,9.46,1.79,0.0
20190109:0407,27.27,59.56,3.17,8.59,1.79,0.0
20190109:0507,283.54,357.96,16.6,10.41,1.17,0.0
20190109:0607,483.74,616.37,29.5,16.44,0.21,0.0
20190109:0707,637.33,831.67,41.4,18.98,0.76,0.0
20190109:0807,733.18,974.82,51.33,20.79,1.31,0.0
20190109:0907,782.14,1053.77,57.44,22.15,1.59,0.0
20190109:1007,778.14,1050.55,57.47,23.2,1.72,0.0
20190109:1107,721.28,965.46,51.42,23.95,1.72,0.0
20190109:1207,610.46,800.34,41.51,24.29,1.86,0.0
20190109:1307,452.83,584.98,29.63,24.15,2.0,0.0
20190109:1407,237.03,319.85,16.74,23.5,2.14,0.0
20190109:1507,4.52,16.27,3.31,22.03,1.72,0.0
20190109:1607,0.0,0.0,0.0,20.32,1.17,0.0
20190109:1707,0.0,0.0,0.0,19.9,0.48,0.0
20190109:1807,0.0,0.0,0.0,17.52,1.17,0.0
20190109:1907,0.0,0.0,0.0,16.61,1.24,0.0
20190109:2007,0.0,0.0,0.0,15.7,1.38,0.0
20190109:2107,0.0,0.0,0.0,14.68,1.52,0.0
20190109:2207,0.0,0.0,0.0,13.67,1.59,0.0
20190109:2307,0.0,0.0,0.0,12.68,1.59,0.0
20190110:0007,0.0,0.0,0.0,11.89,1.59,0.0
20190110:0107,0.0,0.0,0.0,11.35,1.59,0.0
20190110:0207,0.0,0.0,0.0,11.11,1.52,0.0
20190110:0307,0.0,0.0,0.0,10.84,1.45,0.0
20190110:0407,19.99,45.88,3.11,10.28,1.52,0.0
20190110:0507,274.56,348.96,16.56,11.55,1.03,0.0
20190110:0607,476.13,606.46,29.48,16.33,0.14,0.0
20190110:0707,631.23,820.87,41.41,18.83,0.83,0.0
20190110:0807,730.96,970.57,51.39,20.65,1.31,0.0
20190110:0907,779.77,1049.52,57.56,22.08,1.59,0.0
20190110:1007,774.36,1046.31,57.64,23.23,1.66,0.0
20190110:1107,714.86,956.02,51.59,24.0,1.72,0.0
20190110:1207,608.67,798.2,41.67,24.4,1.86,0.0
20190110:1307,445.53,575.55,29.77,24.26,2.0,0.0
20190110:1407,238.6,321.91,16.87,23.61,2.14,0.0
20190110:1507,6.21,19.17,3.43,22.17,1.79,0.0
20190110:1607,0.0,0.0,0.0,20.4,1.31,0.0
20190110:1707,0.0,0.0,0.0,19.78,0.55,0.0
20190110:1807,0.0,0.0,0.0,19.33,0.69,0.0
20190110:1907,0.0,0.0,0.0,19.34,0.69,0.0
20190110:2007,0.0,0.0,0.0,17.94,1.1,0.0
20190110:2107,0.0,0.0,0.0,15.69,1.38,0.0
20190110:2207,0.0,0.0,0.0,14.75,1.45,0.0
20190110:2307,0.0,0.0,0.0,13.99,1.45,0.0
20190111:0007,0.0,0.0,0.0,13.63,1.38,0.0
20190111:0107,0.0,0.0,0.0,13.15,1.31,0.0
20190111:0207,0.0,0.0,0.0,13.0,1.31,0.0
20190111:0307,0.0,0.0,0.0,13.19,1.1,0.0
20190111:0407,19.0,45.1,3.05,12.87,1.03,0.0
20190111:0507,269.95,346.95,16.52,13.25,0.69,0.0
20190111:0607,482.47,608.51,29.47,15.82,0.62,0.0
20190111:0707,642.01,823.92,41.43,18.29,1.45,0.0
20190111:0807,745.23,974.51,51.46,20.24,2.07,0.0
20190111:0907,794.16,1054.48,57.68,21.79,2.28,0.0
20190111:1007,788.26,1052.28,57.81,22.92,2.28,0.0
20190111:1107,725.85,960.91,51.77,23.67,2.28,0.0
20190111:1207,613.03,797.97,41.83,23.99,2.28,0.0
20190111:1307,447.82,576.56,29.92,23.83,2.14,0.0
20190111:1407,239.87,323.17,17.0,23.26,1.86,0.0
20190111:1507,22.45,56.0,3.55,22.01,1.45,0.0
20190111:1607,0.0,0.0,0.0,20.42,1.24,0.0
20190111:1707,0.0,0.0,0.0,18.76,0.97,0.0
20190111:1807,0.0,0.0,0.0,19.71,0.48,0.0
20190111:1907,0.0,0.0,0.0,19.34,0.69,0.0
20190111:2007,0.0,0.0,0.0,18.03,1.03,0.0
20190111:2107,0.0,0.0,0.0,16.5,1.17,0.0
20190111:2207,0.0,0.0,0.0,15.73,1.17,0.0
20190111:2307,0.0,0.0,0.0,14.98,1.1,0.0
20190112:0007,0.0,0.0,0.0,14.61,1.03,0.0
20190112:0107,0.0,0.0,0.0,13.95,1.03,0.0
20190112:0207,0.0,0.0,0.0,13.38,1.03,0.0
20190112:0307,0.0,0.0,0.0,12.64,1.1,0.0
20190112:0407,19.94,47.36,3.0,11.6,1.17,0.0
20190112:0507,273.88,348.44,16.49,11.43,0.97,0.0
20190112:0607,483.54,607.97,29.45,15.18,0.62,0.0
20190112:0707,643.09,823.25,41.45,17.8,1.45,0.0
20190112:0807,742.26,967.37,51.53,19.71,2.07,0.0
20190112:0907,792.25,1048.52,57.82,21.25,2.28,0.0
20190112:1007,791.73,1052.61,57.98,22.34,2.34,0.0
20190112:1107,734.05,968.57,51.95,23.08,2.34,0.0
20190112:1207,618.65,804.57,42.0,23.54,2.21,0.0
20190112:1307,455.13,586.41,30.07,23.67,2.0,0.0
20190112:1407,241.05,324.67,17.14,23.39,1.86,0.0
20190112:1507,24.22,59.67,3.67,22.29,1.38,0.0
20190112:1607,0.0,0.0,0.0,20.72,1.17,0.0
20190112:1707,0.0,0.0,0.0,18.94,1.1,0.0
20190112:1807,0.0,0.0,0.0,17.33,1.45,0.0
20190112:1907,0.0,0.0,0.0,17.2,1.31,0.0
20190112:2007,0.0,0.0,0.0,17.03,1.24,0.0
20190112:2107,0.0,0.0,0.0,17.04,1.1,0.0
20190112:2207,0.0,0.0,0.0,16.92,1.03,0.0
20190112:2307,0.0,0.0,0.0,16.47,0.9,0.0
20190113:0007,0.0,0.0,0.0,15.82,0.9,0.0
20190113:0107,0.0,0.0,0.0,15.03,0.97,0.0
20190113:0207,0.0,0.0,0.0,14.04,1.1,0.0
20190113:0307,0.0,0.0,0.0,12.68,1.17,0.0
20190113:0407,18.46,44.49,2.95,11.19,1.31,0.0
20190113:0507,276.13,350.16,16.45,10.91,1.17,0.0
20190113:0607,484.96,612.59,29.45,15.59,0.48,0.0
20190113:0707,639.83,824.29,41.48,18.3,1.24,0.0
20190113:0807,748.39,982.25,51.61,20.29,1.93,0.0
20190113:0907,794.24,1056.84,57.95,21.85,2.21,0.0
20190113:1007,793.21,1061.97,58.16,22.99,2.21,0.0
20190113:1107,730.21,971.71,52.13,23.75,2.07,0.0
20190113:1207,621.07,812.96,42.17,24.08,2.0,0.0
20190113:1307,452.8,585.52,30.22,23.96,1.79,0.0
20190113:1407,249.89,336.66,17.27,23.43,1.66,0.0
20190113:1507,26.7,64.16,3.79,22.25,1.31,0.0
20190113:1607,0.0,0.0,0.0,20.55,0.97,0.0
20190113:1707,0.0,0.0,0.0,20.36,0.34,0.0
20190113:1807,0.0,0.0,0.0,19.84,0.62,0.0
20190113:1907,0.0,0.0,0.0,19.36,0.76,0.0
20190113:2007,0.0,0.0,0.0,18.4,0.97,0.0
20190113:2107,0.0,0.0,0.0,17.36,1.03,0.0
20190113:2207,0.0,0.0,0.0,16.48,1.1,0.0
20190113:2307,0.0,0.0,0.0,14.69,1.31,0.0
20190114:0007,0.0,0.0,0.0,13.32,1.45,0.0
20190114:0107,0.0,0.0,0.0,12.24,1.52,0.0
20190114:0207,0.0,0.0,0.0,11.45,1.52,0.0
20190114:0307,0.0,0.0,0.0,10.87,1.52,0.0
20190114:0407,15.56,38.47,2.9,9.92,1.59,0.0
20190114:0507,267.71,339.51,16.43,10.84,1.17,0.0
20190114:0607,473.56,599.88,29.44,16.62,0.55,0.0
20190114:0707,627.07,815.18,41.51,19.14,0.9,0.0
20190114:0807,726.3,965.76,51.69,21.03,1.31,0.0
20190114:0907,773.99,1046.79,58.1,22.5,1.45,0.0
20190114:1007,773.74,1052.99,58.35,23.59,1.45,0.0
20190114:1107,714.9,963.79,52.32,24.35,1.45,0.0
20190114:1207,607.0,801.96,42.34,24.74,1.52,0.0
20190114:1307,447.6,580.86,30.37,24.64,1.72,0.0
20190114:1407,243.03,327.85,17.41,24.04,1.86,0.0
20190114:1507,27.33,65.36,3.91,22.71,1.59,0.0
20190114:1607,0.0,0.0,0.0,21.22,1.1,0.0
20190114:1707,0.0,0.0,0.0,20.91,0.21,0.0
20190114:1807,0.0,0.0,0.0,19.96,0.76,0.0
20190114:1907,0.0,0.0,0.0,18.1,1.17,0.0
20190114:2007,0.0,0.0,0.0,16.15,1.45,0.0
20190114:2107,0.0,0.0,0.0,15.16,1.52,0.0
20190114:2207,0.0,0.0,0.0,14.01,1.66,0.0
20190114:2307,0.0,0.0,0.0,12.58,1.79,0.0
20190115:0007,0.0,0.0,0.0,11.31,1.86,0.0
20190115:0107,0.0,0.0,0.0,10.32,1.86,0.0
20190115:0207,0.0,0.0,0.0,9.55,1.93,0.0
20190115:0307,0.0,0.0,0.0,9.01,1.86,0.0
20190115:0407,10.56,28.25,2.85,8.53,1.86,0.0
20190115:0507,251.33,318.26,16.4,10.48,1.24,0.0
20190115:0607,456.7,581.0,29.45,17.16,0.34,0.0
20190115:0707,617.75,808.35,41.55,19.85,0.69,0.0
20190115:0807,717.82,959.03,51.78,21.62,1.17,0.0
20190115:0907,768.28,1040.09,58.25,22.9,1.45,0.0
20190115:1007,766.79,1040.05,58.55,23.84,1.59,0.0
20190115:1107,713.48,958.15,52.52,24.52,1.66,0.0
20190115:1207,609.97,802.61,42.52,24.8,1.79,0.0
20190115:1307,452.41,585.56,30.53,24.69,2.0,0.0
20190115:1407,242.72,326.58,17.54,23.99,2.21,0.0
20190115:1507,26.36,62.07,4.02,22.8,1.66,0.0
20190115:1607,0.0,0.0,0.0,21.39,1.03,0.0
20190115:1707,0.0,0.0,0.0,21.04,0.21,0.0
20190115:1807,0.0,0.0,0.0,20.13,0.83,0.0
20190115:1907,0.0,0.0,0.0,18.85,1.03,0.0
20190115:2007,0.0,0.0,0.0,16.25,1.45,0.0
20190115:2107,0.0,0.0,0.0,14.99,1.59,0.0
20190115:2207,0.0,0.0,0.0,14.64,1.45,0.0
20190115:2307,0.0,0.0,0.0,14.91,1.31,0.0
20190116:0007,0.0,0.0,0.0,14.82,1.24,0.0
20190116:0107,0.0,0.0,0.0,13.91,1.31,0.0
20190116:0207,0.0,0.0,0.0,12.82,1.45,0.0
20190116:0307,0.0,0.0,0.0,12.12,1.45,0.0
20190116:0407,8.35,24.19,2.81,11.53,1.45,0.0
20190116:0507,238.58,306.16,16.38,12.71,0.97,0.0
20190116:0607,449.73,571.96,29.45,17.24,0.34,0.0
20190116:0707,609.61,791.98,41.59,19.57,0.9,0.0
20190116:0807,713.0,947.12,51.87,21.34,1.31,0.0
20190116:0907,764.56,1034.57,58.41,22.7,1.38,0.0
20190116:1007,766.8,1040.72,58.75,23.73,1.52,0.0
20190116:1107,711.16,953.7,52.71,24.13,1.59,0.0
20190116:1207,606.72,799.24,42.69,24.51,1.59,0.0
20190116:1307,450.88,583.18,30.68,24.19,1.79,0.0
20190116:1407,243.98,328.24,17.68,23.75,1.86,0.0
20190116:1507,25.77,60.12,4.14,22.7,1.52,0.0
20190116:1607,0.0,0.0,0.0,21.62,1.1,0.0
20190116:1707,0.0,0.0,0.0,20.71,0.62,0.0
20190116:1807,0.0,0.0,0.0,20.75,0.07,0.0
20190116:1907,0.0,0.0,0.0,19.94,0.55,0.0
20190116:2007,0.0,0.0,0.0,17.64,1.31,0.0
20190116:2107,0.0,0.0,0.0,15.64,1.59,0.0
20190116:2207,0.0,0.0,0.0,14.62,1.59,0.0
20190116:2307,0.0,0.0,0.0,13.87,1.66,0.0
20190117:0007,0.0,0.0,0.0,13.11,1.66,0.0
20190117:0107,0.0,0.0,0.0,12.2,1.72,0.0
20190117:0207,0.0,0.0,0.0,11.31,1.79,0.0
20190117:0307,0.0,0.0,0.0,10.59,1.79,0.0
20190117:0407,10.45,28.35,2.77,10.07,1.72,0.0
20190117:0507,243.35,310.88,16.36,11.89,1.1,0.0
20190117:0607,444.53,568.11,29.46,17.84,0.21,0.0
20190117:0707,604.74,792.36,41.64,20.21,0.62,0.0
20190117:0807,712.26,953.76,51.97,21.95,1.1,0.0
20190117:0907,763.2,1035.88,58.58,23.26,1.38,0.0
20190117:1007,766.8,1044.18,58.95,24.27,1.52,0.0
20190117:1107,710.97,956.09,52.92,24.86,1.66,0.0
20190117:1207,606.81,796.46,42.87,25.0,2.0,0.0
20190117:1307,450.55,582.74,30.84,24.74,2.07,0.0
20190117:1407,247.52,333.02,17.81,24.05,2.0,0.0
20190117:1507,29.39,67.51,4.26,22.98,1.45,0.0
20190117:1607,0.0,0.0,0.0,21.59,0.62,0.0
20190117:1707,0.0,0.0,0.0,21.23,0.28,0.0
20190117:1807,0.0,0.0,0.0,19.27,1.03,0.0
20190117:1907,0.0,0.0,0.0,17.18,1.52,0.0
20190117:2007,0.0,0.0,0.0,15.58,1.72,0.0
20190117:2107,0.0,0.0,0.0,14.19,1.79,0.0
20190117:2207,0.0,0.0,0.0,13.1,1.72,0.0
20190117:2307,0.0,0.0,0.0,12.32,1.72,0.0
20190118:0007,0.0,0.0,0.0,11.7,1.72,0.0
20190118:0107,0.0,0.0,0.0,11.17,1.72,0.0
20190118:0207,0.0,0.0,0.0,10.73,1.66,0.0
20190118:0307,0.0,0.0,0.0,10.41,1.66,0.0
20190118:0407,5.82,19.12,2.74,10.18,1.59,0.0
20190118:0507,231.66,296.9,16.35,12.08,0.9,0.0
20190118:0607,441.24,562.51,29.48,17.0,0.07,0.0
20190118:0707,602.07,781.37,41.69,19.36,0.83,0.0
20190118:0807,703.87,936.58,52.08,21.12,1.1,0.0
20190118:0907,754.99,1024.05,58.75,22.56,1.17,0.0
20190118:1007,759.7,1032.39,59.17,23.61,1.38,0.0
20190118:1107,705.49,952.67,53.12,24.21,1.24,0.0
20190118:1207,598.29,793.06,43.05,24.55,1.17,0.0
20190118:1307,446.48,580.46,30.99,23.89,1.17,0.0
20190118:1407,249.33,336.6,17.95,23.82,1.17,0.0
20190118:1507,29.76,67.59,4.38,23.02,1.03,0.0
20190118:1607,0.0,0.0,0.0,21.71,0.55,0.0
20190118:1707,0.0,0.0,0.0,21.29,0.28,0.0
20190118:1807,0.0,0.0,0.0,18.81,1.17,0.0
20190118:1907,0.0,0.0,0.0,17.35,1.31,0.0
20190118:2007,0.0,0.0,0.0,16.02,1.59,0.0
20190118:2107,0.0,0.0,0.0,15.18,1.59,0.0
20190118:2207,0.0,0.0,0.0,14.41,1.59,0.0
20190118:2307,0.0,0.0,0.0,14.24,1.59,0.0
20190119:0007,0.0,0.0,0.0,13.62,1.72,0.0
20190119:0107,0.0,0.0,0.0,13.28,1.72,0.0
20190119:0207,0.0,0.0,0.0,12.88,1.66,0.0
20190119:0307,0.0,0.0,0.0,12.67,1.66,0.0
20190119:0407,8.27,24.26,2.7,12.26,1.59,0.0
20190119:0507,231.51,298.63,16.34,13.41,0.97,0.0
20190119:0607,443.85,567.31,29.49,17.67,0.14,0.0
20190119:0707,609.19,793.57,41.75,19.6,0.76,0.0
