Latitude (decimal degrees):	19.340
Longitude (decimal degrees):	33.410
Elevation (m):	317
Radiation database:	PVGIS-SARAH2


Slope: 22 deg. (optimum)
Azimuth: -2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190102:1908,0.0,0.0,0.0,19.64,6.55,0.0
20190102:2008,0.0,0.0,0.0,18.45,6.76,0.0
20190102:2108,0.0,0.0,0.0,17.31,6.9,0.0
20190102:2208,0.0,0.0,0.0,16.25,6.83,0.0
20190102:2308,0.0,0.0,0.0,15.32,6.55,0.0
20190103:0008,0.0,0.0,0.0,14.49,6.34,0.0
20190103:0108,0.0,0.0,0.0,13.73,6.14,0.0
20190103:0208,0.0,0.0,0.0,13.0,6.21,0.0
20190103:0308,0.0,0.0,0.0,12.33,6.28,0.0
20190103:0408,0.0,0.0,0.0,11.66,6.21,0.0
20190103:0508,161.51,214.2,9.21,11.41,6.07,0.0
20190103:0608,427.12,510.95,21.26,12.93,6.21,0.0
20190103:0708,594.69,711.2,32.11,15.51,7.59,0.0
20190103:0808,700.24,851.69,40.97,17.98,7.93,0.0
20190103:0908,732.95,907.15,46.57,20.32,7.66,0.0
20190103:1008,804.42,1012.81,47.61,22.3,7.24,0.0
20190103:1108,584.18,733.18,43.78,23.85,6.83,0.0
20190103:1208,637.28,804.66,36.1,24.9,6.34,0.0
20190103:1308,439.02,555.41,25.96,25.53,5.93,0.0
20190103:1408,103.96,147.44,14.33,25.62,5.79,0.0
20190103:1508,0.0,0.0,0.0,24.92,5.03,0.0
20190103:1608,0.0,0.0,0.0,23.3,4.97,0.0
20190103:1708,0.0,0.0,0.0,21.96,5.52,0.0
20190103:1808,0.0,0.0,0.0,20.73,6.0,0.0
20190103:1908,0.0,0.0,0.0,19.85,6.48,0.0
20190103:2008,0.0,0.0,0.0,18.97,6.48,0.0
20190103:2108,0.0,0.0,0.0,18.2,6.21,0.0
20190103:2208,0.0,0.0,0.0,17.55,5.86,0.0
20190103:2308,0.0,0.0,0.0,16.96,5.52,0.0
20190104:0008,0.0,0.0,0.0,16.36,5.1,0.0
20190104:0108,0.0,0.0,0.0,15.75,4.69,0.0
20190104:0208,0.0,0.0,0.0,15.15,4.55,0.0
20190104:0308,0.0,0.0,0.0,14.53,4.41,0.0
20190104:0408,0.0,0.0,0.0,13.88,4.34,0.0
20190104:0508,109.07,151.04,9.16,13.59,4.21,0.0
20190104:0608,393.95,480.43,21.23,15.38,4.41,0.0
20190104:0708,631.48,772.62,32.11,18.21,5.66,0.0
20190104:0808,687.7,859.72,41.0,20.92,5.52,0.0
20190104:0908,744.02,953.29,46.65,23.5,5.03,0.0
20190104:1008,787.44,1029.71,47.73,25.74,4.62,0.0
20190104:1108,717.44,941.49,43.92,27.59,4.34,0.0
20190104:1208,621.07,812.48,36.25,28.88,4.07,0.0
20190104:1308,443.24,576.87,26.1,29.63,4.21,0.0
20190104:1408,249.19,339.27,14.47,29.75,4.41,0.0
20190104:1508,0.0,0.0,0.0,29.13,4.21,0.0
20190104:1608,0.0,0.0,0.0,27.48,4.28,0.0
20190104:1708,0.0,0.0,0.0,26.04,4.76,0.0
20190104:1808,0.0,0.0,0.0,24.67,5.1,0.0
20190104:1908,0.0,0.0,0.0,23.72,5.17,0.0
20190104:2008,0.0,0.0,0.0,22.62,5.1,0.0
20190104:2108,0.0,0.0,0.0,21.62,4.9,0.0
20190104:2208,0.0,0.0,0.0,20.77,4.69,0.0
20190104:2308,0.0,0.0,0.0,20.04,4.41,0.0
20190105:0008,0.0,0.0,0.0,19.38,4.07,0.0
20190105:0108,0.0,0.0,0.0,18.72,3.86,0.0
20190105:0208,0.0,0.0,0.0,18.01,3.59,0.0
20190105:0308,0.0,0.0,0.0,17.29,3.38,0.0
20190105:0408,0.0,0.0,0.0,16.55,3.31,0.0
20190105:0508,78.94,114.67,9.12,16.1,3.24,0.0
20190105:0608,351.55,435.87,21.2,17.8,3.66,0.0
20190105:0708,615.17,764.27,32.11,20.16,4.69,0.0
20190105:0808,703.88,894.03,41.04,22.42,4.62,0.0
20190105:0908,766.42,997.25,46.72,24.63,4.28,0.0
20190105:1008,756.36,998.54,47.84,26.82,4.0,0.0
20190105:1108,648.06,853.6,44.06,28.57,3.86,0.0
20190105:1208,545.32,713.54,36.39,29.77,4.0,0.0
20190105:1308,476.88,621.84,26.24,30.37,4.55,0.0
20190105:1408,173.93,240.16,14.61,30.19,5.72,0.0
20190105:1508,0.0,0.0,0.0,29.21,6.14,0.0
20190105:1608,0.0,0.0,0.0,27.65,6.69,0.0
20190105:1708,0.0,0.0,0.0,26.27,7.1,0.0
20190105:1808,0.0,0.0,0.0,24.87,6.83,0.0
20190105:1908,0.0,0.0,0.0,23.99,6.0,0.0
20190105:2008,0.0,0.0,0.0,22.92,5.93,0.0
20190105:2108,0.0,0.0,0.0,21.86,5.93,0.0
20190105:2208,0.0,0.0,0.0,20.97,6.0,0.0
20190105:2308,0.0,0.0,0.0,20.0,6.34,0.0
20190106:0008,0.0,0.0,0.0,19.01,6.9,0.0
20190106:0108,0.0,0.0,0.0,18.01,6.76,0.0
20190106:0208,0.0,0.0,0.0,17.18,6.41,0.0
20190106:0308,0.0,0.0,0.0,16.54,6.21,0.0
20190106:0408,0.0,0.0,0.0,15.97,6.21,0.0
20190106:0508,148.68,202.7,9.08,15.79,6.62,0.0
20190106:0608,409.05,496.86,21.18,16.97,7.66,0.0
20190106:0708,575.62,697.87,32.12,18.88,8.07,0.0
20190106:0808,617.88,760.27,41.08,21.08,8.07,0.0
20190106:0908,711.55,888.62,46.81,23.03,8.28,0.0
20190106:1008,740.55,932.11,47.97,24.48,8.55,0.0
20190106:1108,680.74,856.72,44.2,25.44,8.62,0.0
20190106:1208,600.37,752.4,36.55,25.97,8.83,0.0
20190106:1308,494.58,619.72,26.39,25.97,8.9,0.0
20190106:1408,271.87,357.1,14.75,25.25,9.17,0.0
20190106:1508,0.0,0.0,0.0,23.72,8.69,0.0
20190106:1608,0.0,0.0,0.0,21.84,8.9,0.0
20190106:1708,0.0,0.0,0.0,20.29,8.97,0.0
20190106:1808,0.0,0.0,0.0,18.93,8.97,0.0
20190106:1908,0.0,0.0,0.0,17.63,8.97,0.0
20190106:2008,0.0,0.0,0.0,16.61,8.83,0.0
20190106:2108,0.0,0.0,0.0,15.71,8.69,0.0
20190106:2208,0.0,0.0,0.0,14.9,8.41,0.0
20190106:2308,0.0,0.0,0.0,14.22,8.0,0.0
20190107:0008,0.0,0.0,0.0,13.63,7.52,0.0
20190107:0108,0.0,0.0,0.0,13.11,7.1,0.0
20190107:0208,0.0,0.0,0.0,12.55,6.9,0.0
20190107:0308,0.0,0.0,0.0,12.02,6.9,0.0
20190107:0408,0.0,0.0,0.0,11.49,6.76,0.0
20190107:0508,19.71,36.91,9.05,11.31,6.69,0.0
20190107:0608,299.57,360.11,21.17,12.34,7.45,0.0
20190107:0708,653.66,774.52,32.13,14.29,8.48,0.0
20190107:0808,727.2,875.97,41.13,16.39,8.41,0.0
20190107:0908,755.8,924.65,46.9,18.35,8.14,0.0
20190107:1008,819.3,1017.04,48.1,20.11,7.79,0.0
20190107:1108,781.27,974.79,44.36,21.67,7.45,0.0
20190107:1208,648.49,805.63,36.7,22.6,7.24,0.0
20190107:1308,471.72,587.21,26.54,23.37,7.17,0.0
20190107:1408,244.88,320.66,14.9,23.44,7.24,0.0
20190107:1508,0.0,0.0,0.0,22.77,6.69,0.0
20190107:1608,0.0,0.0,0.0,21.35,6.41,0.0
20190107:1708,0.0,0.0,0.0,20.08,6.55,0.0
20190107:1808,0.0,0.0,0.0,18.92,6.69,0.0
20190107:1908,0.0,0.0,0.0,18.02,7.1,0.0
20190107:2008,0.0,0.0,0.0,17.12,7.24,0.0
20190107:2108,0.0,0.0,0.0,16.3,7.24,0.0
20190107:2208,0.0,0.0,0.0,15.54,7.03,0.0
20190107:2308,0.0,0.0,0.0,14.82,6.62,0.0
20190108:0008,0.0,0.0,0.0,14.12,6.0,0.0
20190108:0108,0.0,0.0,0.0,13.41,5.52,0.0
20190108:0208,0.0,0.0,0.0,12.71,5.38,0.0
20190108:0308,0.0,0.0,0.0,12.0,5.24,0.0
20190108:0408,0.0,0.0,0.0,11.32,5.1,0.0
20190108:0508,129.66,175.38,9.02,11.07,4.83,0.0
20190108:0608,421.43,505.91,21.16,12.59,5.03,0.0
20190108:0708,630.12,759.26,32.15,15.19,5.79,0.0
20190108:0808,749.0,919.11,41.19,17.51,6.28,0.0
20190108:0908,822.92,1025.08,47.01,19.53,6.76,0.0
20190108:1008,824.35,1036.09,48.24,21.21,6.83,0.0
20190108:1108,750.56,943.96,44.52,22.54,6.69,0.0
20190108:1208,648.61,812.39,36.86,23.53,6.62,0.0
20190108:1308,477.32,597.0,26.7,24.05,6.76,0.0
20190108:1408,265.01,347.05,15.04,23.99,6.9,0.0
20190108:1508,0.0,3.89,2.5,23.19,6.83,0.0
20190108:1608,0.0,0.0,0.0,21.69,6.55,0.0
20190108:1708,0.0,0.0,0.0,20.29,6.97,0.0
20190108:1808,0.0,0.0,0.0,18.9,7.38,0.0
20190108:1908,0.0,0.0,0.0,17.78,7.59,0.0
20190108:2008,0.0,0.0,0.0,16.85,7.45,0.0
20190108:2108,0.0,0.0,0.0,16.04,7.38,0.0
20190108:2208,0.0,0.0,0.0,15.25,7.03,0.0
20190108:2308,0.0,0.0,0.0,14.53,6.55,0.0
20190109:0008,0.0,0.0,0.0,13.84,6.07,0.0
20190109:0108,0.0,0.0,0.0,13.1,5.93,0.0
20190109:0208,0.0,0.0,0.0,12.37,5.93,0.0
20190109:0308,0.0,0.0,0.0,11.69,5.93,0.0
20190109:0408,0.0,0.0,0.0,11.1,5.79,0.0
20190109:0508,176.54,234.14,8.99,10.87,5.72,0.0
20190109:0608,421.6,504.02,21.16,12.43,6.0,0.0
20190109:0708,622.66,745.08,32.18,14.94,6.97,0.0
20190109:0808,758.48,927.9,41.25,17.46,6.9,0.0
20190109:0908,829.68,1036.14,47.11,19.78,6.76,0.0
20190109:1008,803.46,1011.86,48.39,21.71,6.83,0.0
20190109:1108,767.21,967.48,44.68,23.17,7.03,0.0
20190109:1208,669.08,840.04,37.03,24.18,7.03,0.0
20190109:1308,450.1,564.98,26.86,24.74,6.9,0.0
20190109:1408,216.21,286.26,15.19,24.82,6.69,0.0
20190109:1508,1.13,8.74,2.63,24.21,5.79,0.0
20190109:1608,0.0,0.0,0.0,22.58,5.24,0.0
20190109:1708,0.0,0.0,0.0,21.17,5.38,0.0
20190109:1808,0.0,0.0,0.0,19.87,5.66,0.0
20190109:1908,0.0,0.0,0.0,19.07,5.24,0.0
20190109:2008,0.0,0.0,0.0,18.14,5.24,0.0
20190109:2108,0.0,0.0,0.0,17.34,5.17,0.0
20190109:2208,0.0,0.0,0.0,16.65,5.03,0.0
20190109:2308,0.0,0.0,0.0,16.02,4.97,0.0
20190110:0008,0.0,0.0,0.0,15.36,4.97,0.0
20190110:0108,0.0,0.0,0.0,14.61,4.9,0.0
20190110:0208,0.0,0.0,0.0,13.88,4.76,0.0
20190110:0308,0.0,0.0,0.0,13.12,4.55,0.0
20190110:0408,0.0,0.0,0.0,12.38,4.41,0.0
20190110:0508,159.52,214.56,8.97,12.0,4.34,0.0
20190110:0608,415.02,501.82,21.16,13.66,4.62,0.0
20190110:0708,614.03,744.44,32.21,16.45,5.72,0.0
20190110:0808,733.53,909.6,41.32,18.97,5.72,0.0
20190110:0908,804.31,1022.99,47.23,21.39,5.24,0.0
20190110:1008,805.78,1041.2,48.54,23.58,4.9,0.0
20190110:1108,738.45,956.7,44.85,25.3,4.69,0.0
20190110:1208,627.35,807.55,37.2,26.55,4.69,0.0
20190110:1308,454.65,581.22,27.02,27.22,5.31,0.0
20190110:1408,242.6,323.69,15.34,27.25,5.93,0.0
20190110:1508,0.7,7.77,2.77,26.5,5.79,0.0
20190110:1608,0.0,0.0,0.0,24.83,5.52,0.0
20190110:1708,0.0,0.0,0.0,23.39,5.38,0.0
20190110:1808,0.0,0.0,0.0,22.05,5.17,0.0
20190110:1908,0.0,0.0,0.0,21.15,5.1,0.0
20190110:2008,0.0,0.0,0.0,20.07,5.38,0.0
20190110:2108,0.0,0.0,0.0,19.08,5.52,0.0
20190110:2208,0.0,0.0,0.0,18.19,5.24,0.0
20190110:2308,0.0,0.0,0.0,17.39,4.97,0.0
20190111:0008,0.0,0.0,0.0,16.63,4.83,0.0
20190111:0108,0.0,0.0,0.0,15.92,4.83,0.0
20190111:0208,0.0,0.0,0.0,15.29,4.76,0.0
20190111:0308,0.0,0.0,0.0,14.69,4.69,0.0
20190111:0408,0.0,0.0,0.0,14.08,4.55,0.0
20190111:0508,151.44,206.18,8.95,13.75,4.28,0.0
20190111:0608,401.51,490.32,21.16,15.45,4.34,0.0
20190111:0708,605.28,741.49,32.24,18.11,5.24,0.0
20190111:0808,722.81,906.6,41.39,20.81,5.31,0.0
20190111:0908,795.89,1021.13,47.35,23.26,5.24,0.0
20190111:1008,794.71,1033.19,48.7,25.38,5.1,0.0
20190111:1108,733.93,956.03,45.03,27.08,5.03,0.0
20190111:1208,610.49,790.06,37.37,28.34,5.03,0.0
20190111:1308,454.18,585.96,27.18,29.07,5.24,0.0
20190111:1408,250.11,336.77,15.5,29.23,5.45,0.0
20190111:1508,0.69,7.77,2.92,28.72,4.62,0.0
20190111:1608,0.0,0.0,0.0,27.17,3.66,0.0
20190111:1708,0.0,0.0,0.0,25.79,3.72,0.0
20190111:1808,0.0,0.0,0.0,24.49,4.14,0.0
20190111:1908,0.0,0.0,0.0,23.13,4.21,0.0
20190111:2008,0.0,0.0,0.0,22.06,4.28,0.0
20190111:2108,0.0,0.0,0.0,21.03,4.28,0.0
20190111:2208,0.0,0.0,0.0,20.05,4.07,0.0
20190111:2308,0.0,0.0,0.0,19.2,3.79,0.0
20190112:0008,0.0,0.0,0.0,18.46,3.59,0.0
20190112:0108,0.0,0.0,0.0,17.84,3.79,0.0
20190112:0208,0.0,0.0,0.0,17.29,4.07,0.0
20190112:0308,0.0,0.0,0.0,16.88,4.0,0.0
20190112:0408,0.0,0.0,0.0,16.48,3.86,0.0
20190112:0508,145.33,201.12,8.94,16.27,3.66,0.0
20190112:0608,385.36,477.63,21.17,17.78,3.66,0.0
20190112:0708,583.15,725.29,32.28,20.24,4.41,0.0
20190112:0808,713.7,912.49,41.48,22.66,4.14,0.0
20190112:0908,764.48,1008.3,47.48,24.92,3.31,0.0
20190112:1008,763.31,1035.06,48.87,26.74,2.28,0.0
20190112:1108,692.72,950.58,45.21,28.1,1.38,0.0
20190112:1208,579.93,785.81,37.55,29.14,1.17,0.0
20190112:1308,430.45,573.7,27.35,29.83,1.38,0.0
20190112:1408,236.93,325.59,15.65,30.09,1.52,0.0
20190112:1508,1.49,9.71,3.06,29.88,2.0,0.0
20190112:1608,0.0,0.0,0.0,28.84,2.69,0.0
20190112:1708,0.0,0.0,0.0,27.59,3.24,0.0
20190112:1808,0.0,0.0,0.0,26.31,3.59,0.0
20190112:1908,0.0,0.0,0.0,25.21,3.79,0.0
20190112:2008,0.0,0.0,0.0,24.04,4.14,0.0
20190112:2108,0.0,0.0,0.0,22.98,4.34,0.0
20190112:2208,0.0,0.0,0.0,22.03,4.48,0.0
20190112:2308,0.0,0.0,0.0,21.18,4.48,0.0
20190113:0008,0.0,0.0,0.0,20.4,4.55,0.0
20190113:0108,0.0,0.0,0.0,19.65,4.48,0.0
20190113:0208,0.0,0.0,0.0,18.84,4.21,0.0
20190113:0308,0.0,0.0,0.0,18.02,4.34,0.0
20190113:0408,0.0,0.0,0.0,17.27,4.62,0.0
20190113:0508,145.89,201.98,8.93,16.88,4.9,0.0
20190113:0608,390.05,481.9,21.19,18.55,5.17,0.0
20190113:0708,594.72,737.99,32.33,21.43,5.79,0.0
20190113:0808,721.41,915.51,41.56,24.11,6.0,0.0
20190113:0908,767.64,991.16,47.61,26.41,6.21,0.0
20190113:1008,758.13,989.32,49.04,28.12,6.0,0.0
20190113:1108,725.65,948.26,45.4,29.29,6.0,0.0
20190113:1208,609.97,789.88,37.74,29.86,6.14,0.0
20190113:1308,441.48,569.25,27.52,29.95,6.34,0.0
20190113:1408,218.98,295.52,15.81,29.47,6.62,0.0
20190113:1508,1.51,9.71,3.2,28.38,6.28,0.0
20190113:1608,0.0,0.0,0.0,26.68,6.21,0.0
20190113:1708,0.0,0.0,0.0,25.13,6.9,0.0
20190113:1808,0.0,0.0,0.0,23.53,7.38,0.0
20190113:1908,0.0,0.0,0.0,22.13,7.66,0.0
20190113:2008,0.0,0.0,0.0,20.81,7.66,0.0
20190113:2108,0.0,0.0,0.0,19.65,7.66,0.0
20190113:2208,0.0,0.0,0.0,18.54,7.59,0.0
20190113:2308,0.0,0.0,0.0,17.46,7.31,0.0
20190114:0008,0.0,0.0,0.0,16.4,7.24,0.0
20190114:0108,0.0,0.0,0.0,15.38,7.24,0.0
20190114:0208,0.0,0.0,0.0,14.45,7.17,0.0
20190114:0308,0.0,0.0,0.0,13.61,6.97,0.0
20190114:0408,0.0,0.0,0.0,12.81,6.69,0.0
20190114:0508,94.07,132.08,8.93,12.38,6.48,0.0
20190114:0608,354.75,426.71,21.21,13.56,6.97,0.0
20190114:0708,549.41,655.98,32.38,15.64,8.07,0.0
20190114:0808,705.69,858.21,41.66,17.97,7.93,0.0
20190114:0908,803.87,998.86,47.76,20.25,7.59,0.0
20190114:1008,814.25,1025.68,49.22,22.23,7.24,0.0
20190114:1108,751.93,949.58,45.59,23.67,7.03,0.0
20190114:1208,653.09,821.79,37.92,24.63,6.9,0.0
20190114:1308,480.54,603.36,27.69,25.02,6.9,0.0
20190114:1408,275.92,360.79,15.96,24.82,6.97,0.0
20190114:1508,2.51,11.66,3.35,23.92,6.62,0.0
20190114:1608,0.0,0.0,0.0,22.32,6.41,0.0
20190114:1708,0.0,0.0,0.0,20.95,6.76,0.0
20190114:1808,0.0,0.0,0.0,19.63,6.9,0.0
20190114:1908,0.0,0.0,0.0,18.7,6.69,0.0
20190114:2008,0.0,0.0,0.0,17.67,6.48,0.0
20190114:2108,0.0,0.0,0.0,16.76,6.21,0.0
20190114:2208,0.0,0.0,0.0,15.89,6.0,0.0
20190114:2308,0.0,0.0,0.0,15.09,5.86,0.0
20190115:0008,0.0,0.0,0.0,14.35,5.66,0.0
20190115:0108,0.0,0.0,0.0,13.69,5.31,0.0
20190115:0208,0.0,0.0,0.0,13.12,5.03,0.0
20190115:0308,0.0,0.0,0.0,12.61,4.9,0.0
20190115:0408,0.0,0.0,0.0,12.11,4.69,0.0
20190115:0508,116.32,160.41,8.93,11.95,4.41,0.0
20190115:0608,373.15,452.39,21.24,13.72,4.41,0.0
20190115:0708,573.77,697.05,32.44,16.43,5.1,0.0
20190115:0808,713.9,888.62,41.76,19.09,5.1,0.0
20190115:0908,792.71,1010.64,47.9,21.45,4.9,0.0
20190115:1008,793.22,1024.91,49.41,23.4,4.69,0.0
20190115:1108,732.3,948.91,45.79,24.94,4.41,0.0
20190115:1208,637.26,820.99,38.11,26.05,4.34,0.0
20190115:1308,450.88,576.43,27.87,26.61,4.62,0.0
20190115:1408,260.17,345.12,16.12,26.63,5.03,0.0
20190115:1508,2.47,11.66,3.49,25.96,5.24,0.0
20190115:1608,0.0,0.0,0.0,24.57,4.83,0.0
20190115:1708,0.0,0.0,0.0,23.29,5.17,0.0
20190115:1808,0.0,0.0,0.0,22.05,5.31,0.0
20190115:1908,0.0,0.0,0.0,20.64,5.66,0.0
20190115:2008,0.0,0.0,0.0,19.39,5.79,0.0
20190115:2108,0.0,0.0,0.0,18.2,5.93,0.0
20190115:2208,0.0,0.0,0.0,17.11,6.0,0.0
20190115:2308,0.0,0.0,0.0,16.1,6.0,0.0
20190116:0008,0.0,0.0,0.0,15.16,5.93,0.0
20190116:0108,0.0,0.0,0.0,14.34,5.79,0.0
20190116:0208,0.0,0.0,0.0,13.61,5.72,0.0
20190116:0308,0.0,0.0,0.0,12.98,5.86,0.0
20190116:0408,0.0,0.0,0.0,12.4,5.93,0.0
20190116:0508,126.19,172.84,8.93,12.22,5.86,0.0
20190116:0608,360.8,434.92,21.27,13.69,6.28,0.0
20190116:0708,566.05,679.39,32.51,16.01,7.17,0.0
20190116:0808,637.84,776.49,41.87,18.35,7.66,0.0
20190116:0908,806.72,1002.26,48.06,20.41,7.79,0.0
20190116:1008,819.99,1030.13,49.6,22.12,7.66,0.0
20190116:1108,763.73,961.54,45.99,23.4,7.45,0.0
20190116:1208,660.48,827.59,38.31,24.21,7.38,0.0
20190116:1308,514.09,642.52,28.05,24.49,7.38,0.0
20190116:1408,300.63,390.33,16.28,24.15,7.38,0.0
20190116:1508,3.53,13.6,3.64,23.08,6.9,0.0
20190116:1608,0.0,0.0,0.0,21.48,6.48,0.0
20190116:1708,0.0,0.0,0.0,20.05,6.97,0.0
20190116:1808,0.0,0.0,0.0,18.65,7.31,0.0
20190116:1908,0.0,0.0,0.0,17.24,7.45,0.0
20190116:2008,0.0,0.0,0.0,16.1,7.24,0.0
20190116:2108,0.0,0.0,0.0,15.06,7.03,0.0
20190116:2208,0.0,0.0,0.0,14.11,6.83,0.0
20190116:2308,0.0,0.0,0.0,13.26,6.62,0.0
20190117:0008,0.0,0.0,0.0,12.49,6.41,0.0
20190117:0108,0.0,0.0,0.0,11.77,6.21,0.0
20190117:0208,0.0,0.0,0.0,11.11,6.28,0.0
20190117:0308,0.0,0.0,0.0,10.52,6.48,0.0
20190117:0408,0.0,0.0,0.0,9.92,6.62,0.0
20190117:0508,174.05,230.82,8.94,9.63,6.76,0.0
20190117:0608,428.65,508.53,21.3,11.07,6.69,0.0
20190117:0708,647.65,767.33,32.58,13.43,7.93,0.0
20190117:0808,764.06,923.94,41.98,15.92,7.86,0.0
20190117:0908,860.24,1064.61,48.22,18.33,7.52,0.0
20190117:1008,860.29,1080.92,49.8,20.44,7.03,0.0
20190117:1108,793.49,1002.87,46.2,22.2,6.48,0.0
20190117:1208,662.7,834.49,38.51,23.47,6.14,0.0
20190117:1308,495.01,622.28,28.23,24.23,5.93,0.0
20190117:1408,273.05,356.32,16.45,24.39,5.93,0.0
20190117:1508,4.58,15.54,3.78,23.74,5.1,0.0
20190117:1608,0.0,0.0,0.0,21.73,4.76,0.0
20190117:1708,0.0,0.0,0.0,20.06,5.17,0.0
20190117:1808,0.0,0.0,0.0,18.6,5.59,0.0
20190117:1908,0.0,0.0,0.0,17.44,5.93,0.0
20190117:2008,0.0,0.0,0.0,16.34,6.0,0.0
20190117:2108,0.0,0.0,0.0,15.39,5.86,0.0
20190117:2208,0.0,0.0,0.0,14.53,5.52,0.0
20190117:2308,0.0,0.0,0.0,13.69,5.17,0.0
20190118:0008,0.0,0.0,0.0,12.84,4.9,0.0
20190118:0108,0.0,0.0,0.0,11.96,4.69,0.0
20190118:0208,0.0,0.0,0.0,11.07,4.48,0.0
20190118:0308,0.0,0.0,0.0,10.2,4.21,0.0
20190118:0408,0.0,0.0,0.0,9.34,4.0,0.0
20190118:0508,127.03,171.76,8.96,8.79,3.79,0.0
20190118:0608,386.63,462.77,21.34,10.57,4.0,0.0
20190118:0708,612.3,735.0,32.65,13.43,5.1,0.0
20190118:0808,753.23,926.74,42.1,16.05,5.17,0.0
20190118:0908,834.45,1053.66,48.39,18.67,4.97,0.0
20190118:1008,829.99,1062.69,50.0,21.06,4.9,0.0
20190118:1108,773.96,993.06,46.42,22.91,4.9,0.0
20190118:1208,658.8,838.46,38.71,24.17,5.03,0.0
20190118:1308,498.38,630.32,28.41,24.76,5.17,0.0
20190118:1408,275.29,360.3,16.61,24.79,5.31,0.0
20190118:1508,7.06,20.51,3.93,24.07,4.76,0.0
20190118:1608,0.0,0.0,0.0,22.28,4.28,0.0
20190118:1708,0.0,0.0,0.0,20.75,4.76,0.0
20190118:1808,0.0,0.0,0.0,19.41,5.24,0.0
20190118:1908,0.0,0.0,0.0,18.22,5.52,0.0
20190118:2008,0.0,0.0,0.0,16.97,5.45,0.0
20190118:2108,0.0,0.0,0.0,15.84,5.17,0.0
20190118:2208,0.0,0.0,0.0,14.86,4.97,0.0
20190118:2308,0.0,0.0,0.0,14.0,4.97,0.0
20190119:0008,0.0,0.0,0.0,13.22,5.03,0.0
20190119:0108,0.0,0.0,0.0,12.49,4.97,0.0
20190119:0208,0.0,0.0,0.0,11.71,4.62,0.0
20190119:0308,0.0,0.0,0.0,10.91,4.28,0.0
20190119:0408,0.0,0.0,0.0,10.07,3.86,0.0
20190119:0508,150.86,202.73,8.97,9.5,3.52,0.0
20190119:0608,405.08,488.3,21.39,11.44,3.38,0.0
20190119:0708,632.8,769.42,32.73,14.69,4.28,0.0
