Latitude (decimal degrees):	13.790
Longitude (decimal degrees):	37.990
Elevation (m):	1092
Radiation database:	PVGIS-SARAH2


Slope: 19 deg. (optimum)
Azimuth: -26 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190110:0007,0.0,0.0,0.0,14.51,2.41,0.0
20190110:0107,0.0,0.0,0.0,13.89,2.48,0.0
20190110:0207,0.0,0.0,0.0,13.42,2.48,0.0
20190110:0307,0.0,0.0,0.0,12.99,2.55,0.0
20190110:0407,0.0,0.0,0.0,12.65,2.55,0.0
20190110:0507,344.72,427.59,15.29,15.19,2.14,0.0
20190110:0607,545.54,698.56,27.79,21.29,1.66,0.0
20190110:0707,661.17,887.71,39.11,25.43,1.31,0.0
20190110:0807,718.12,1005.21,48.27,27.96,0.83,0.0
20190110:0907,733.27,1048.3,53.6,29.88,0.69,0.0
20190110:1007,703.99,1008.39,53.38,31.23,0.62,0.0
20190110:1107,632.77,889.9,47.69,32.06,0.76,0.0
20190110:1207,509.64,699.38,38.31,32.45,0.97,0.0
20190110:1307,337.73,463.96,26.87,32.32,1.17,0.0
20190110:1407,48.45,79.56,14.31,31.61,1.1,0.0
20190110:1507,0.0,0.0,0.0,30.12,0.34,0.0
20190110:1607,0.0,0.0,0.0,27.23,1.1,0.0
20190110:1707,0.0,0.0,0.0,24.34,1.93,0.0
20190110:1807,0.0,0.0,0.0,22.02,2.21,0.0
20190110:1907,0.0,0.0,0.0,20.23,2.21,0.0
20190110:2007,0.0,0.0,0.0,18.64,2.28,0.0
20190110:2107,0.0,0.0,0.0,17.38,2.41,0.0
20190110:2207,0.0,0.0,0.0,16.32,2.48,0.0
20190110:2307,0.0,0.0,0.0,15.54,2.48,0.0
20190111:0007,0.0,0.0,0.0,14.95,2.48,0.0
20190111:0107,0.0,0.0,0.0,14.47,2.48,0.0
20190111:0207,0.0,0.0,0.0,14.1,2.55,0.0
20190111:0307,0.0,0.0,0.0,13.78,2.55,0.0
20190111:0407,0.0,0.0,0.0,13.52,2.62,0.0
20190111:0507,344.17,428.26,15.27,15.91,2.21,0.0
20190111:0607,548.03,701.26,27.79,21.61,1.86,0.0
20190111:0707,665.47,890.01,39.14,25.81,1.66,0.0
20190111:0807,732.61,1015.56,48.35,28.52,1.45,0.0
20190111:0907,751.95,1059.06,53.73,30.55,1.52,0.0
20190111:1007,719.68,1013.32,53.55,32.07,1.59,0.0
20190111:1107,640.81,893.61,47.86,33.02,1.45,0.0
20190111:1207,514.36,704.04,38.48,33.47,1.52,0.0
20190111:1307,342.37,470.69,27.03,33.36,1.66,0.0
20190111:1407,42.51,71.89,14.45,32.66,1.72,0.0
20190111:1507,0.0,0.0,0.0,30.94,1.17,0.0
20190111:1607,0.0,0.0,0.0,28.24,1.03,0.0
20190111:1707,0.0,0.0,0.0,25.17,2.0,0.0
20190111:1807,0.0,0.0,0.0,23.02,2.48,0.0
20190111:1907,0.0,0.0,0.0,21.6,2.9,0.0
20190111:2007,0.0,0.0,0.0,19.82,2.9,0.0
20190111:2107,0.0,0.0,0.0,18.55,2.83,0.0
20190111:2207,0.0,0.0,0.0,17.64,2.83,0.0
20190111:2307,0.0,0.0,0.0,16.88,2.76,0.0
20190112:0007,0.0,0.0,0.0,16.28,2.76,0.0
20190112:0107,0.0,0.0,0.0,15.71,2.76,0.0
20190112:0207,0.0,0.0,0.0,15.2,2.83,0.0
20190112:0307,0.0,0.0,0.0,14.74,2.83,0.0
20190112:0407,0.0,0.0,0.0,14.29,2.83,0.0
20190112:0507,345.54,430.26,15.25,16.38,2.48,0.0
20190112:0607,546.22,698.03,27.79,21.87,2.07,0.0
20190112:0707,668.92,893.45,39.18,26.13,1.86,0.0
20190112:0807,733.58,1013.8,48.44,28.73,1.66,0.0
20190112:0907,754.28,1064.24,53.87,30.73,1.52,0.0
20190112:1007,719.52,1018.3,53.72,32.08,1.38,0.0
20190112:1107,642.41,899.42,48.05,32.86,1.24,0.0
20190112:1207,520.87,713.16,38.65,33.19,1.45,0.0
20190112:1307,345.45,474.14,27.18,32.97,1.59,0.0
20190112:1407,42.6,71.89,14.59,32.22,1.59,0.0
20190112:1507,0.0,0.0,0.0,30.69,1.03,0.0
20190112:1607,0.0,0.0,0.0,27.97,1.66,0.0
20190112:1707,0.0,0.0,0.0,24.92,2.34,0.0
20190112:1807,0.0,0.0,0.0,22.33,2.55,0.0
20190112:1907,0.0,0.0,0.0,20.6,2.69,0.0
20190112:2007,0.0,0.0,0.0,18.83,2.69,0.0
20190112:2107,0.0,0.0,0.0,17.55,2.62,0.0
20190112:2207,0.0,0.0,0.0,16.55,2.55,0.0
20190112:2307,0.0,0.0,0.0,15.62,2.55,0.0
20190113:0007,0.0,0.0,0.0,14.85,2.55,0.0
20190113:0107,0.0,0.0,0.0,14.18,2.62,0.0
20190113:0207,0.0,0.0,0.0,13.68,2.69,0.0
20190113:0307,0.0,0.0,0.0,13.26,2.76,0.0
20190113:0407,0.0,0.0,0.0,12.94,2.83,0.0
20190113:0507,346.04,429.32,15.23,15.5,2.41,0.0
20190113:0607,542.81,694.01,27.8,21.71,1.93,0.0
20190113:0707,661.4,889.94,39.22,26.54,1.52,0.0
20190113:0807,723.7,1016.47,48.53,29.26,1.03,0.0
20190113:0907,736.39,1062.06,54.02,31.13,0.69,0.0
20190113:1007,707.9,1016.17,53.9,32.4,0.83,0.0
20190113:1107,638.57,897.39,48.23,33.12,1.1,0.0
20190113:1207,515.19,707.76,38.82,33.35,1.24,0.0
20190113:1307,343.39,472.25,27.34,33.1,1.38,0.0
20190113:1407,43.99,73.81,14.74,32.38,1.59,0.0
20190113:1507,0.0,0.0,0.0,30.63,1.31,0.0
20190113:1607,0.0,0.0,0.0,28.11,1.72,0.0
20190113:1707,0.0,0.0,0.0,25.12,2.07,0.0
20190113:1807,0.0,0.0,0.0,22.44,2.28,0.0
20190113:1907,0.0,0.0,0.0,20.61,2.55,0.0
20190113:2007,0.0,0.0,0.0,18.9,2.41,0.0
20190113:2107,0.0,0.0,0.0,17.2,2.34,0.0
20190113:2207,0.0,0.0,0.0,15.85,2.34,0.0
20190113:2307,0.0,0.0,0.0,14.97,2.48,0.0
20190114:0007,0.0,0.0,0.0,14.33,2.55,0.0
20190114:0107,0.0,0.0,0.0,13.84,2.55,0.0
20190114:0207,0.0,0.0,0.0,13.34,2.55,0.0
20190114:0307,0.0,0.0,0.0,12.82,2.48,0.0
20190114:0407,0.0,0.0,0.0,12.36,2.55,0.0
20190114:0507,347.17,430.4,15.21,14.75,2.0,0.0
20190114:0607,534.81,690.5,27.81,22.15,1.31,0.0
20190114:0707,651.72,894.22,39.27,26.74,0.62,0.0
20190114:0807,704.0,1008.23,48.62,28.98,0.21,0.0
20190114:0907,741.13,1059.9,54.17,30.65,0.9,0.0
20190114:1007,724.07,1020.37,54.09,31.82,1.52,0.0
20190114:1107,649.73,897.52,48.42,32.48,1.86,0.0
20190114:1207,525.56,712.44,39.0,32.73,2.0,0.0
20190114:1307,349.12,475.68,27.5,32.46,2.07,0.0
20190114:1407,43.46,72.85,14.88,31.68,1.93,0.0
20190114:1507,0.0,0.0,0.0,30.05,1.17,0.0
20190114:1607,0.0,0.0,0.0,27.6,1.59,0.0
20190114:1707,0.0,0.0,0.0,24.63,2.28,0.0
20190114:1807,0.0,0.0,0.0,22.44,2.14,0.0
20190114:1907,0.0,0.0,0.0,20.97,2.0,0.0
20190114:2007,0.0,0.0,0.0,19.19,2.0,0.0
20190114:2107,0.0,0.0,0.0,17.9,2.07,0.0
20190114:2207,0.0,0.0,0.0,17.08,2.14,0.0
20190114:2307,0.0,0.0,0.0,16.42,2.28,0.0
20190115:0007,0.0,0.0,0.0,15.75,2.28,0.0
20190115:0107,0.0,0.0,0.0,15.08,2.34,0.0
20190115:0207,0.0,0.0,0.0,14.44,2.34,0.0
20190115:0307,0.0,0.0,0.0,13.86,2.34,0.0
20190115:0407,0.0,0.0,0.0,13.34,2.41,0.0
20190115:0507,323.73,403.1,15.2,15.34,1.86,0.0
20190115:0607,522.31,677.67,27.83,22.75,1.1,0.0
20190115:0707,642.61,878.65,39.32,26.76,0.69,0.0
20190115:0807,704.95,1012.06,48.73,28.96,0.14,0.0
20190115:0907,734.9,1051.02,54.33,30.56,0.83,0.0
20190115:1007,720.13,1013.05,54.29,31.65,1.52,0.0
20190115:1107,653.54,902.41,48.62,32.33,1.86,0.0
20190115:1207,528.29,716.0,39.18,32.52,1.93,0.0
20190115:1307,353.3,481.19,27.66,32.3,2.0,0.0
20190115:1407,45.64,75.72,15.02,31.56,1.86,0.0
20190115:1507,0.0,0.0,0.0,30.0,1.31,0.0
20190115:1607,0.0,0.0,0.0,27.63,1.79,0.0
20190115:1707,0.0,0.0,0.0,24.95,2.28,0.0
20190115:1807,0.0,0.0,0.0,23.11,2.34,0.0
20190115:1907,0.0,0.0,0.0,21.71,2.14,0.0
20190115:2007,0.0,0.0,0.0,19.96,2.07,0.0
20190115:2107,0.0,0.0,0.0,18.3,2.14,0.0
20190115:2207,0.0,0.0,0.0,16.98,2.21,0.0
20190115:2307,0.0,0.0,0.0,16.11,2.21,0.0
20190116:0007,0.0,0.0,0.0,15.5,2.28,0.0
20190116:0107,0.0,0.0,0.0,14.93,2.34,0.0
20190116:0207,0.0,0.0,0.0,14.39,2.34,0.0
20190116:0307,0.0,0.0,0.0,13.92,2.34,0.0
20190116:0407,0.0,0.0,0.0,13.58,2.41,0.0
20190116:0507,316.4,395.54,15.2,15.99,1.79,0.0
20190116:0607,514.37,667.14,27.85,22.92,1.1,0.0
20190116:0707,630.98,868.09,39.38,26.75,0.34,0.0
20190116:0807,706.35,994.84,48.84,28.84,0.69,0.0
20190116:0907,739.24,1041.48,54.49,30.53,1.38,0.0
20190116:1007,717.6,1003.93,54.49,31.66,1.72,0.0
20190116:1107,643.19,888.78,48.82,32.35,1.72,0.0
20190116:1207,519.9,706.2,39.36,32.61,1.72,0.0
20190116:1307,349.7,477.21,27.82,32.45,1.79,0.0
20190116:1407,44.88,74.77,15.17,31.75,1.93,0.0
20190116:1507,0.0,0.0,0.0,30.16,1.45,0.0
20190116:1607,0.0,0.0,0.0,28.07,1.31,0.0
20190116:1707,0.0,0.0,0.0,25.61,1.66,0.0
20190116:1807,0.0,0.0,0.0,23.22,1.79,0.0
20190116:1907,0.0,0.0,0.0,21.31,1.86,0.0
20190116:2007,0.0,0.0,0.0,19.86,1.79,0.0
20190116:2107,0.0,0.0,0.0,19.07,1.72,0.0
20190116:2207,0.0,0.0,0.0,18.77,1.66,0.0
20190116:2307,0.0,0.0,0.0,18.66,1.59,0.0
20190117:0007,0.0,0.0,0.0,17.83,1.72,0.0
20190117:0107,0.0,0.0,0.0,17.14,1.79,0.0
20190117:0207,0.0,0.0,0.0,16.55,1.86,0.0
20190117:0307,0.0,0.0,0.0,15.82,1.93,0.0
20190117:0407,0.0,0.0,0.0,15.13,2.07,0.0
20190117:0507,298.73,376.16,15.19,16.82,1.45,0.0
20190117:0607,503.38,659.71,27.88,23.45,0.55,0.0
20190117:0707,627.78,860.07,39.45,25.87,0.28,0.0
20190117:0807,701.72,986.08,48.95,28.01,0.55,0.0
20190117:0907,735.46,1039.81,54.67,29.79,1.03,0.0
20190117:1007,715.4,996.98,54.69,31.11,1.72,0.0
20190117:1107,649.73,888.0,49.02,31.98,2.28,0.0
20190117:1207,523.91,705.34,39.54,32.27,2.28,0.0
20190117:1307,347.97,472.13,27.98,32.18,2.28,0.0
20190117:1407,43.51,72.85,15.31,31.55,2.41,0.0
20190117:1507,0.0,0.0,0.0,29.95,1.79,0.0
20190117:1607,0.0,0.0,0.0,28.27,0.97,0.0
20190117:1707,0.0,0.0,0.0,26.55,1.1,0.0
20190117:1807,0.0,0.0,0.0,24.72,1.1,0.0
20190117:1907,0.0,0.0,0.0,23.61,1.24,0.0
20190117:2007,0.0,0.0,0.0,22.25,1.24,0.0
20190117:2107,0.0,0.0,0.0,21.26,1.24,0.0
20190117:2207,0.0,0.0,0.0,19.58,1.52,0.0
20190117:2307,0.0,0.0,0.0,18.17,1.79,0.0
20190118:0007,0.0,0.0,0.0,17.25,2.0,0.0
20190118:0107,0.0,0.0,0.0,16.53,2.07,0.0
20190118:0207,0.0,0.0,0.0,15.96,2.14,0.0
20190118:0307,0.0,0.0,0.0,15.48,2.14,0.0
20190118:0407,0.0,0.0,0.0,15.07,2.21,0.0
20190118:0507,298.93,376.46,15.2,17.02,1.59,0.0
20190118:0607,505.18,654.75,27.91,22.82,1.03,0.0
20190118:0707,633.79,860.45,39.52,25.95,0.69,0.0
20190118:0807,703.88,988.69,49.07,28.18,0.62,0.0
20190118:0907,736.09,1042.29,54.84,30.0,1.03,0.0
20190118:1007,718.18,1005.56,54.91,31.3,1.59,0.0
20190118:1107,650.87,891.35,49.23,32.09,2.21,0.0
20190118:1207,523.85,704.15,39.73,32.41,2.48,0.0
20190118:1307,350.26,474.33,28.15,32.25,2.55,0.0
20190118:1407,46.39,76.68,15.46,31.57,2.41,0.0
20190118:1507,0.0,0.0,0.0,30.1,1.66,0.0
20190118:1607,0.0,0.0,0.0,28.44,1.1,0.0
20190118:1707,0.0,0.0,0.0,26.65,0.76,0.0
20190118:1807,0.0,0.0,0.0,26.26,0.34,0.0
20190118:1907,0.0,0.0,0.0,25.59,0.55,0.0
20190118:2007,0.0,0.0,0.0,23.15,1.17,0.0
20190118:2107,0.0,0.0,0.0,21.29,1.38,0.0
20190118:2207,0.0,0.0,0.0,20.13,1.45,0.0
20190118:2307,0.0,0.0,0.0,18.91,1.66,0.0
20190119:0007,0.0,0.0,0.0,17.8,1.79,0.0
20190119:0107,0.0,0.0,0.0,16.75,1.93,0.0
20190119:0207,0.0,0.0,0.0,15.9,2.07,0.0
20190119:0307,0.0,0.0,0.0,15.1,2.07,0.0
20190119:0407,0.0,0.0,0.0,14.5,2.14,0.0
20190119:0507,312.24,392.54,15.2,16.56,1.45,0.0
20190119:0607,512.71,671.72,27.94,23.11,0.55,0.0
