r,t,y,TotalCapacityAnnual
REGION,EGHYDMS02X,2020, 0.18168
REGION,EGHYDMS02X,2021, 0.18168
REGION,EGHYDMS02X,2022, 0.18168
REGION,EGHYDMS02X,2023, 4.3167999999999995e-01
REGION,EGHYDMS02X,2024, 4.3167999999999995e-01
REGION,EGHYDMS02X,2025, 4.3167999999999995e-01
REGION,EGHYDMS02X,2026, 4.3167999999999995e-01
REGION,EGHYDMS02X,2027, 4.3167999999999995e-01
REGION,EGHYDMS02X,2028, 4.3167999999999995e-01
REGION,EGHYDMS02X,2029, 4.3167999999999995e-01
REGION,EGHYDMS02X,2030, 4.3167999999999995e-01
REGION,EGHYDMS02X,2031, 0.68168
REGION,EGHYDMS02X,2032, 0.68168
REGION,EGHYDMS02X,2033, 9.3168000000000006e-01
REGION,EGHYDMS02X,2034, 9.3168000000000006e-01
REGION,EGHYDMS02X,2035, 9.3168000000000006e-01
REGION,EGHYDMS02X,2036, 9.3168000000000006e-01
REGION,EGHYDMS02X,2037, 9.3168000000000006e-01
REGION,EGHYDMS02X,2038, 9.3168000000000006e-01
REGION,EGHYDMS02X,2039, 9.3168000000000006e-01
REGION,EGHYDMS02X,2040, 9.3168000000000006e-01
REGION,EGHYDMS02X,2041, 1.18168
REGION,EGHYDMS02X,2042, 1.18168
REGION,EGHYDMS02X,2043, 1.18168
REGION,EGHYDMS02X,2044, 1.18168
REGION,EGHYDMS02X,2045, 1.18168
REGION,EGHYDMS02X,2046, 1.18168
REGION,EGHYDMS02X,2047, 1.18168
REGION,EGHYDMS02X,2048, 1.18168
REGION,EGHYDMS02X,2049, 1.18168
REGION,EGHYDMS02X,2050, 1.18168
REGION,EGHYDMS02X,2051, 1.18168
REGION,EGHYDMS02X,2052, 1.18168
REGION,EGHYDMS02X,2053, 1.18168
REGION,EGHYDMS02X,2054, 1.18168
REGION,EGHYDMS02X,2055, 1.18168
REGION,EGHYDMS02X,2056, 1.18168
REGION,EGHYDMS02X,2057, 1.18168
REGION,EGHYDMS02X,2058, 1.18168
REGION,EGHYDMS02X,2059, 1.18168
REGION,EGHYDMS02X,2060, 1.18168
REGION,EGHYDMS02X,2061, 1.18168
REGION,EGHYDMS02X,2062, 1.18168
REGION,EGHYDMS02X,2063, 1.18168
REGION,EGHYDMS02X,2064, 1.18168
REGION,EGHYDMS02X,2065, 1.18168
REGION,EGHYDMS02X,2066, 1.18168
REGION,EGHYDMS02X,2067, 1.18168
REGION,EGHYDMS02X,2068, 1.18168
REGION,EGHYDMS02X,2069, 1.18168
REGION,EGHYDMS02X,2070, 1.18168
REGION,EGHYDMS01X,2015, 0.0008
REGION,EGHYDMS01X,2016, 0.0008
REGION,EGHYDMS01X,2017, 0.0008
REGION,EGHYDMS01X,2018, 0.0008
REGION,EGHYDMS01X,2019, 0.0008
REGION,EGHYDMS01X,2020, 0.0008
REGION,EGHYDMS01X,2021, 0.0008
REGION,EGHYDMS01X,2022, 0.0008
REGION,EGHYDMS01X,2023, 0.0008
REGION,EGHYDMS01X,2024, 0.0008
REGION,EGHYDMS01X,2025, 0.0008
REGION,EGHYDMS01X,2026, 0.0008
REGION,EGHYDMS01X,2027, 0.0008
REGION,EGHYDMS01X,2028, 0.0008
REGION,EGHYDMS01X,2029, 0.0008
REGION,EGHYDMS01X,2030, 0.0008
REGION,EGHYDMS01X,2031, 0.0008
REGION,EGHYDMS01X,2032, 0.0008
REGION,EGHYDMS01X,2033, 0.0008
REGION,EGHYDMS01X,2034, 0.0008
REGION,EGHYDMS01X,2035, 0.0008
REGION,EGHYDMS01X,2036, 0.0008
REGION,EGHYDMS01X,2037, 0.0008
REGION,EGHYDMS01X,2038, 0.0008
REGION,EGHYDMS01X,2039, 0.0008
REGION,EGHYDMS01X,2040, 0.0008
REGION,EGHYDMS01X,2041, 0.0008
REGION,EGHYDMS01X,2042, 0.0008
REGION,EGHYDMS01X,2043, 0.0008
REGION,EGHYDMS01X,2044, 0.0008
REGION,EGHYDMS01X,2045, 0.0008
REGION,EGHYDMS01X,2046, 0.0008
REGION,EGHYDMS01X,2047, 0.0008
REGION,EGHYDMS01X,2048, 0.0008
REGION,EGHYDMS01X,2049, 0.0008
REGION,EGHYDMS01X,2050, 0.0008
REGION,EGHYDMS01X,2051, 0.0008
REGION,EGHYDMS01X,2052, 0.0008
REGION,EGHYDMS01X,2053, 0.0008
REGION,EGHYDMS01X,2054, 0.0008
REGION,EGHYDMS01X,2055, 0.0008
REGION,EGHYDMS01X,2056, 0.0008
REGION,EGHYDMS01X,2057, 0.0008
REGION,EGHYDMS01X,2058, 0.0008
REGION,EGHYDMS01X,2059, 0.0008
REGION,EGHYDMS01X,2060, 0.0008
REGION,EGHYDMS01X,2061, 0.0008
REGION,EGHYDMS01X,2062, 0.0008
REGION,EGHYDMS01X,2063, 0.0008
REGION,EGHYDMS01X,2064, 0.0008
REGION,EGHYDMS01X,2065, 0.0008
REGION,EGHYDMS01X,2066, 0.0008
REGION,EGHYDMS01X,2067, 0.0008
REGION,EGHYDMS01X,2068, 0.0008
REGION,EGHYDMS01X,2069, 0.0008
REGION,EGHYDMS01X,2070, 0.0008
REGION,EGWINDP00X,2015, 0.791
REGION,EGWINDP00X,2016, 9.9100000000000010e-01
REGION,EGWINDP00X,2017, 9.9100000000000010e-01
REGION,EGWINDP00X,2018, 1.331
REGION,EGWINDP00X,2019, 1.331
REGION,EGWINDP00X,2020, 1.331
REGION,EGWINDP00X,2021, 1.55345
REGION,EGWINDP00X,2022, 1.7759
REGION,EGWINDP00X,2023, 1.99835
REGION,EGWINDP00X,2024, 2.2208
REGION,EGWINDP00X,2025, 2.44325
REGION,EGWINDP00X,2026, 2.6657
REGION,EGWINDP00X,2027, 2.8881500000000004e+00
REGION,EGWINDP00X,2028, 3.1106
REGION,EGWINDP00X,2029, 3.33305
REGION,EGWINDP00X,2030, 3.5555000000000003e+00
REGION,EGWINDP00X,2031, 4.02795
REGION,EGWINDP00X,2032, 4.5004000000000008e+00
REGION,EGWINDP00X,2033, 4.97285
REGION,EGWINDP00X,2034, 5.4453000000000005e+00
REGION,EGWINDP00X,2035, 5.9177500000000007e+00
REGION,EGWINDP00X,2036, 6.3902
REGION,EGWINDP00X,2037, 6.86265
REGION,EGWINDP00X,2038, 7.3351
REGION,EGWINDP00X,2039, 7.80755
REGION,EGWINDP00X,2040, 8.04
REGION,EGWINDP00X,2041, 8.59
REGION,EGWINDP00X,2042, 9.34
REGION,EGWINDP00X,2043, 9.75
REGION,EGWINDP00X,2044, 10.5
REGION,EGWINDP00X,2045, 11.25
REGION,EGWINDP00X,2046, 11.75
REGION,EGWINDP00X,2047, 12.25
REGION,EGWINDP00X,2048, 12.75
REGION,EGWINDP00X,2049, 13.25
REGION,EGWINDP00X,2050, 13.75
REGION,EGWINDP00X,2051, 14.25
REGION,EGWINDP00X,2052, 14.75
REGION,EGWINDP00X,2053, 15.25
REGION,EGWINDP00X,2054, 15.75
REGION,EGWINDP00X,2055, 16.25
REGION,EGWINDP00X,2056, 16.5
REGION,EGWINDP00X,2057, 16.75
REGION,EGWINDP00X,2058, 17
REGION,EGWINDP00X,2059, 17.25
REGION,EGWINDP00X,2060, 17.5
REGION,EGWINDP00X,2061, 18
REGION,EGWINDP00X,2062, 18.5
REGION,EGWINDP00X,2063, 19
REGION,EGWINDP00X,2064, 19.5
REGION,EGWINDP00X,2065, 20
REGION,EGWINDP00X,2066, 20.25
REGION,EGWINDP00X,2067, 20.5
REGION,EGWINDP00X,2068, 20.75
REGION,EGWINDP00X,2069, 21
REGION,EGWINDP00X,2070, 21.25
REGION,EGWINDP01X,2022, 0.25
REGION,EGWINDP01X,2023, 0.5
REGION,EGWINDP01X,2024, 0.5
REGION,EGWINDP01X,2025, 0.5
REGION,EGWINDP01X,2026, 0.5
REGION,EGWINDP01X,2027, 0.5
REGION,EGWINDP01X,2028, 0.5
REGION,EGWINDP01X,2029, 0.5
REGION,EGWINDP01X,2030, 0.5
REGION,EGWINDP01X,2031, 0.5
REGION,EGWINDP01X,2032, 0.5
REGION,EGWINDP01X,2033, 0.5
REGION,EGWINDP01X,2034, 0.5
REGION,EGWINDP01X,2035, 0.5
REGION,EGWINDP01X,2036, 0.5
REGION,EGWINDP01X,2037, 0.5
REGION,EGWINDP01X,2038, 0.5
REGION,EGWINDP01X,2039, 0.5
REGION,EGWINDP01X,2040, 0.5
REGION,EGWINDP01X,2041, 0.5
REGION,EGWINDP01X,2042, 0.5
REGION,EGWINDP01X,2043, 0.5
REGION,EGWINDP01X,2044, 0.5
REGION,EGWINDP01X,2045, 0.5
REGION,EGWINDP01X,2046, 0.5
REGION,EGWINDP01X,2047, 0.25
REGION,EGWINDP01X,2057, 7.0172533863683370e-02
REGION,EGWINDP01X,2058, 7.6173477626414310e-01
REGION,EGWINDP01X,2059, 1.5117347762641431e+00
REGION,EGWINDP01X,2060, 2.2617347762641433e+00
REGION,EGWINDP01X,2061, 2.2617347762641433e+00
REGION,EGWINDP01X,2062, 2.2617347762641433e+00
REGION,EGWINDP01X,2063, 2.2617347762641433e+00
REGION,EGWINDP01X,2064, 2.2617347762641433e+00
REGION,EGWINDP01X,2065, 2.2617347762641433e+00
REGION,EGWINDP01X,2066, 3.2617347762641433e+00
REGION,EGWINDP01X,2067, 4.2617347762641433e+00
REGION,EGWINDP01X,2068, 5.2617347762641433e+00
REGION,EGWINDP01X,2069, 6.2617347762641433e+00
REGION,EGWINDP01X,2070, 7.2617347762641433e+00
REGION,EGEL00T00X,2015, 26.2262
REGION,EGEL00T00X,2016, 26.2262
REGION,EGEL00T00X,2017, 26.2262
REGION,EGEL00T00X,2018, 26.2262
REGION,EGEL00T00X,2019, 26.2262
REGION,EGEL00T00X,2020, 26.2262
REGION,EGEL00T00X,2021, 26.2262
REGION,EGEL00T00X,2022, 26.2262
REGION,EGEL00T00X,2023, 26.2262
REGION,EGEL00T00X,2024, 2.6506065890017830e+01
REGION,EGEL00T00X,2025, 2.7011295668863738e+01
REGION,EGEL00T00X,2026, 2.7515384974168239e+01
REGION,EGEL00T00X,2027, 2.8018337663226280e+01
REGION,EGEL00T00X,2028, 2.8520157575957612e+01
REGION,EGEL00T00X,2029, 2.9020848535004514e+01
REGION,EGEL00T00X,2030, 2.9520414345828822e+01
REGION,EGEL00T00X,2031, 3.1439030611255870e+01
REGION,EGEL00T00X,2032, 3.3353345046491405e+01
REGION,EGEL00T00X,2033, 3.5263372103372561e+01
REGION,EGEL00T00X,2034, 3.7169126169074922e+01
REGION,EGEL00T00X,2035, 3.9070621566474237e+01
REGION,EGEL00T00X,2036, 4.0967872554504346e+01
REGION,EGEL00T00X,2037, 4.2860893328513939e+01
REGION,EGEL00T00X,2038, 44.7496980206219
REGION,EGEL00T00X,2039, 4.6634300700066660e+01
REGION,EGEL00T00X,2040, 4.8514715373556655e+01
REGION,EGEL00T00X,2041, 5.0709265150231168e+01
REGION,EGEL00T00X,2042, 5.2898948962877178e+01
REGION,EGEL00T00X,2043, 5.5083782977488930e+01
REGION,EGEL00T00X,2044, 5.7263783288528145e+01
REGION,EGEL00T00X,2045, 5.9438965919322342e+01
REGION,EGEL00T00X,2046, 6.1609346822454739e+01
REGION,EGEL00T00X,2047, 6.3774941880155417e+01
REGION,EGEL00T00X,2048, 6.5935766904689672e+01
REGION,EGEL00T00X,2049, 6.8091837638740571e+01
REGION,EGEL00T00X,2050, 7.0243169755793843e+01
REGION,EGEL00T00X,2051, 7.2625343834397057e+01
REGION,EGEL00T00X,2052, 7.5089700440493488e+01
REGION,EGEL00T00X,2053, 7.7639025412945159e+01
REGION,EGEL00T00X,2054, 8.0276199237539672e+01
REGION,EGEL00T00X,2055, 8.3004200265066217e+01
REGION,EGEL00T00X,2056, 8.5826108038900585e+01
REGION,EGEL00T00X,2057, 8.8745106735836785e+01
REGION,EGEL00T00X,2058, 9.1764488724013859e+01
REGION,EGEL00T00X,2059, 9.4887658241933053e+01
REGION,EGEL00T00X,2060, 9.8118135202685636e+01
REGION,EGEL00T00X,2061, 1.0145955912765801e+02
REGION,EGEL00T00X,2062, 1.0491569321412459e+02
REGION,EGEL00T00X,2063, 1.0849042854128463e+02
REGION,EGEL00T00X,2064, 1.1218778841946792e+02
REGION,EGEL00T00X,2065, 1.1601193288737723e+02
REGION,EGEL00T00X,2066, 1.1996716336241509e+02
REGION,EGEL00T00X,2067, 1.2405792744930885e+02
REGION,EGEL00T00X,2068, 1.2828882391242715e+02
REGION,EGEL00T00X,2069, 1.3266460781736487e+02
REGION,EGEL00T00X,2070, 1.3719019584755995e+02
REGION,EGEL00TDTX,2015, 25.282
REGION,EGEL00TDTX,2016, 25.282
REGION,EGEL00TDTX,2017, 25.282
REGION,EGEL00TDTX,2018, 25.282
REGION,EGEL00TDTX,2019, 25.282
REGION,EGEL00TDTX,2020, 25.282
REGION,EGEL00TDTX,2021, 25.282
REGION,EGEL00TDTX,2022, 25.282
REGION,EGEL00TDTX,2023, 25.282
REGION,EGEL00TDTX,2024, 2.5551847517977190e+01
REGION,EGEL00TDTX,2025, 2.6038889024784645e+01
REGION,EGEL00TDTX,2026, 2.6524831115098184e+01
REGION,EGEL00TDTX,2027, 2.7009677507350133e+01
REGION,EGEL00TDTX,2028, 2.7493431903223136e+01
REGION,EGEL00TDTX,2029, 2.7976097987744353e+01
REGION,EGEL00TDTX,2030, 2.8457679429378988e+01
REGION,EGEL00TDTX,2031, 3.0307225509250660e+01
REGION,EGEL00TDTX,2032, 3.2152624624817719e+01
REGION,EGEL00TDTX,2033, 3.3993890707651147e+01
REGION,EGEL00TDTX,2034, 3.5831037626988234e+01
REGION,EGEL00TDTX,2035, 3.7664079190081168e+01
REGION,EGEL00TDTX,2036, 3.9493029142542184e+01
REGION,EGEL00TDTX,2037, 4.1317901168687442e+01
REGION,EGEL00TDTX,2038, 4.3138708891879531e+01
REGION,EGEL00TDTX,2039, 4.4955465874864259e+01
REGION,EGEL00TDTX,2040, 4.6768185620108625e+01
REGION,EGEL00TDTX,2041, 4.8883731604822842e+01
REGION,EGEL00TDTX,2042, 5.0994586800213611e+01
REGION,EGEL00TDTX,2043, 5.3100766790299332e+01
REGION,EGEL00TDTX,2044, 5.5202287090141134e+01
REGION,EGEL00TDTX,2045, 5.7299163146226739e+01
REGION,EGEL00TDTX,2046, 5.9391410336846370e+01
REGION,EGEL00TDTX,2047, 61.4790439724698
REGION,EGEL00TDTX,2048, 6.3562079296120842e+01
REGION,EGEL00TDTX,2049, 65.6405314837459
REGION,EGEL00TDTX,2050, 6.7714415644585245e+01
REGION,EGEL00TDTX,2051, 7.0010831456358744e+01
REGION,EGEL00TDTX,2052, 72.3864712246357
REGION,EGEL00TDTX,2053, 74.8440204980791
REGION,EGEL00TDTX,2054, 7.7386256064988217e+01
REGION,EGEL00TDTX,2055, 8.0016049055523808e+01
REGION,EGEL00TDTX,2056, 8.2736368149500166e+01
REGION,EGEL00TDTX,2057, 8.5550282893346647e+01
REGION,EGEL00TDTX,2058, 8.8460967129949339e+01
REGION,EGEL00TDTX,2059, 9.1471702545223422e+01
REGION,EGEL00TDTX,2060, 9.4585882335388931e+01
REGION,EGEL00TDTX,2061, 97.8070149990623
REGION,EGEL00TDTX,2062, 1.0113872825841608e+02
REGION,EGEL00TDTX,2063, 1.0458477311379835e+02
REGION,EGEL00TDTX,2064, 1.0814902803636703e+02
REGION,EGEL00TDTX,2065, 1.1183550330343159e+02
REGION,EGEL00TDTX,2066, 1.1564834548136810e+02
REGION,EGEL00TDTX,2067, 1.1959184206113365e+02
REGION,EGEL00TDTX,2068, 1.2367042625157971e+02
REGION,EGEL00TDTX,2069, 1.2788868193593970e+02
REGION,EGEL00TDTX,2070, 1.3225134879704774e+02
REGION,EGSOU1P03X,2015, 0.010175
REGION,EGSOU1P03X,2016, 0.040175
REGION,EGSOU1P03X,2017, 0.040175
REGION,EGSOU1P03X,2018, 9.0174999999999991e-02
REGION,EGSOU1P03X,2019, 9.0174999999999991e-02
REGION,EGSOU1P03X,2020, 0.190175
REGION,EGSOU1P03X,2021, 0.44016625
REGION,EGSOU1P03X,2022, 0.6901575
REGION,EGSOU1P03X,2023, 9.4014875000000009e-01
REGION,EGSOU1P03X,2024, 1.19014
REGION,EGSOU1P03X,2025, 1.44013125
REGION,EGSOU1P03X,2026, 1.6901225
REGION,EGSOU1P03X,2027, 1.94011375
REGION,EGSOU1P03X,2028, 2.190105
REGION,EGSOU1P03X,2029, 2.44009625
REGION,EGSOU1P03X,2030, 2.6900874999999997e+00
REGION,EGSOU1P03X,2031, 3.19007875
REGION,EGSOU1P03X,2032, 3.69007
REGION,EGSOU1P03X,2033, 4.19006125
REGION,EGSOU1P03X,2034, 4.6900525
REGION,EGSOU1P03X,2035, 5.19004375
REGION,EGSOU1P03X,2036, 5.690035
REGION,EGSOU1P03X,2037, 6.19002625
REGION,EGSOU1P03X,2038, 6.6900175
REGION,EGSOU1P03X,2039, 7.1900087500000005e+00
REGION,EGSOU1P03X,2040, 7.68000875
REGION,EGSOU1P03X,2041, 8.40000875
REGION,EGSOU1P03X,2042, 9.15000875
REGION,EGSOU1P03X,2043, 9.85000875
REGION,EGSOU1P03X,2044, 10.60000875
REGION,EGSOU1P03X,2045, 11.25
REGION,EGSOU1P03X,2046, 11.75
REGION,EGSOU1P03X,2047, 12.25
REGION,EGSOU1P03X,2048, 12.75
REGION,EGSOU1P03X,2049, 13.25
REGION,EGSOU1P03X,2050, 13.75
REGION,EGSOU1P03X,2051, 14.25
REGION,EGSOU1P03X,2052, 14.75
REGION,EGSOU1P03X,2053, 15.25
REGION,EGSOU1P03X,2054, 15.75
REGION,EGSOU1P03X,2055, 16.25
REGION,EGSOU1P03X,2056, 16.5
REGION,EGSOU1P03X,2057, 16.75
REGION,EGSOU1P03X,2058, 17
REGION,EGSOU1P03X,2059, 17.25
REGION,EGSOU1P03X,2060, 17.5
REGION,EGSOU1P03X,2061, 18
REGION,EGSOU1P03X,2062, 18.5
REGION,EGSOU1P03X,2063, 19
REGION,EGSOU1P03X,2064, 19.5
REGION,EGSOU1P03X,2065, 20
REGION,EGSOU1P03X,2066, 20.25
REGION,EGSOU1P03X,2067, 20.5
REGION,EGSOU1P03X,2068, 20.75
REGION,EGSOU1P03X,2069, 21
REGION,EGSOU1P03X,2070, 21.25
REGION,EGSOV1F01X,2021, 0.1
REGION,EGSOV1F01X,2022, 0.15
REGION,EGSOV1F01X,2023, 0.2
REGION,EGSOV1F01X,2024, 0.25
REGION,EGSOV1F01X,2025, 0.3
REGION,EGSOV1F01X,2026, 0.35
REGION,EGSOV1F01X,2027, 0.4
REGION,EGSOV1F01X,2028, 4.4999999999999996e-01
REGION,EGSOV1F01X,2029, 0.5
REGION,EGSOV1F01X,2030, 0.55
REGION,EGSOV1F01X,2031, 0.6
REGION,EGSOV1F01X,2032, 6.4999999999999991e-01
REGION,EGSOV1F01X,2033, 0.7
REGION,EGSOV1F01X,2034, 0.75
REGION,EGSOV1F01X,2035, 7.9999999999999993e-01
REGION,EGSOV1F01X,2036, 8.4999999999999976e-01
REGION,EGSOV1F01X,2037, 8.9999999999999980e-01
REGION,EGSOV1F01X,2038, 9.4999999999999984e-01
REGION,EGSOV1F01X,2039, 9.9999999999999989e-01
REGION,EGSOV1F01X,2040, 1.0499999999999998e+00
REGION,EGSOV1F01X,2041, 1.0999999999999999e+00
REGION,EGSOV1F01X,2042, 1.15
REGION,EGSOV1F01X,2043, 1.1999999999999997e+00
REGION,EGSOV1F01X,2044, 1.2499999999999998e+00
REGION,EGSOV1F01X,2045, 1.3
REGION,EGSOV1F01X,2046, 1.3500000000000003e+00
REGION,EGSOV1F01X,2047, 1.4000000000000004e+00
REGION,EGSOV1F01X,2048, 1.45
REGION,EGSOV1F01X,2049, 1.5
REGION,EGSOV1F01X,2050, 1.55
REGION,EGSOV1F01X,2051, 1.6
REGION,EGSOV1F01X,2052, 1.65
REGION,EGSOV1F01X,2053, 1.7
REGION,EGSOV1F01X,2054, 1.7499999999999998e+00
REGION,EGSOV1F01X,2055, 1.7999999999999998e+00
REGION,EGSOV1F01X,2056, 1.8499999999999999e+00
REGION,EGSOV1F01X,2057, 1.8999999999999997e+00
REGION,EGSOV1F01X,2058, 1.9499999999999997e+00
REGION,EGSOV1F01X,2059, 1.9999999999999996e+00
REGION,EGSOV1F01X,2060, 2.0499999999999994e+00
REGION,EGSOV1F01X,2061, 2.1
REGION,EGSOV1F01X,2062, 2.1499999999999995e+00
REGION,EGSOV1F01X,2063, 2.1999999999999997e+00
REGION,EGSOV1F01X,2064, 2.25
REGION,EGSOV1F01X,2065, 2.2999999999999994e+00
REGION,EGSOV1F01X,2066, 2.35
REGION,EGSOV1F01X,2067, 2.4000000000000004e+00
REGION,EGSOV1F01X,2068, 2.4500000000000006e+00
REGION,EGSOV1F01X,2069, 2.5
REGION,EGSOV1F01X,2070, 2.55
REGION,EGSOV2F01X,2021, 0.1
REGION,EGSOV2F01X,2022, 0.15
REGION,EGSOV2F01X,2023, 0.2
REGION,EGSOV2F01X,2024, 0.25
REGION,EGSOV2F01X,2025, 0.3
REGION,EGSOV2F01X,2026, 0.35
REGION,EGSOV2F01X,2027, 0.4
REGION,EGSOV2F01X,2028, 4.4999999999999996e-01
REGION,EGSOV2F01X,2029, 0.5
REGION,EGSOV2F01X,2030, 0.55
REGION,EGSOV2F01X,2031, 0.6
REGION,EGSOV2F01X,2032, 6.4999999999999991e-01
REGION,EGSOV2F01X,2033, 0.7
REGION,EGSOV2F01X,2034, 0.75
REGION,EGSOV2F01X,2035, 7.9999999999999993e-01
REGION,EGSOV2F01X,2036, 8.4999999999999976e-01
REGION,EGSOV2F01X,2037, 8.9999999999999980e-01
REGION,EGSOV2F01X,2038, 9.4999999999999984e-01
REGION,EGSOV2F01X,2039, 9.9999999999999989e-01
REGION,EGSOV2F01X,2040, 1.0499999999999998e+00
REGION,EGSOV2F01X,2041, 1.0999999999999999e+00
REGION,EGSOV2F01X,2042, 1.15
REGION,EGSOV2F01X,2043, 1.1999999999999997e+00
REGION,EGSOV2F01X,2044, 1.2499999999999998e+00
REGION,EGSOV2F01X,2045, 1.3
REGION,EGSOV2F01X,2046, 1.3500000000000003e+00
REGION,EGSOV2F01X,2047, 1.4000000000000004e+00
REGION,EGSOV2F01X,2048, 1.45
REGION,EGSOV2F01X,2049, 1.5
REGION,EGSOV2F01X,2050, 1.55
REGION,EGSOV2F01X,2051, 1.6
REGION,EGSOV2F01X,2052, 1.65
REGION,EGSOV2F01X,2053, 1.7
REGION,EGSOV2F01X,2054, 1.7499999999999998e+00
REGION,EGSOV2F01X,2055, 1.7999999999999998e+00
REGION,EGSOV2F01X,2056, 1.8499999999999999e+00
REGION,EGSOV2F01X,2057, 1.8999999999999997e+00
REGION,EGSOV2F01X,2058, 1.9499999999999997e+00
REGION,EGSOV2F01X,2059, 1.9999999999999996e+00
REGION,EGSOV2F01X,2060, 2.0499999999999994e+00
REGION,EGSOV2F01X,2061, 2.1
REGION,EGSOV2F01X,2062, 2.1499999999999995e+00
REGION,EGSOV2F01X,2063, 2.1999999999999997e+00
REGION,EGSOV2F01X,2064, 2.25
REGION,EGSOV2F01X,2065, 2.2999999999999994e+00
REGION,EGSOV2F01X,2066, 2.35
REGION,EGSOV2F01X,2067, 2.4000000000000004e+00
REGION,EGSOV2F01X,2068, 2.4500000000000006e+00
REGION,EGSOV2F01X,2069, 2.5
REGION,EGSOV2F01X,2070, 2.55
REGION,EGSOC1P00X,2021, 0.4
REGION,EGSOC1P00X,2022, 0.6
REGION,EGSOC1P00X,2023, 0.8
REGION,EGSOC1P00X,2024, 0.8
REGION,EGSOC1P00X,2025, 0.8
REGION,EGSOC1P00X,2026, 0.8
REGION,EGSOC1P00X,2027, 0.8
REGION,EGSOC1P00X,2028, 0.8
REGION,EGSOC1P00X,2029, 0.8
REGION,EGSOC1P00X,2030, 0.8
REGION,EGSOC1P00X,2031, 0.8
REGION,EGSOC1P00X,2032, 0.8
REGION,EGSOC1P00X,2033, 0.8
REGION,EGSOC1P00X,2034, 0.8
REGION,EGSOC1P00X,2035, 0.8
REGION,EGSOC1P00X,2036, 0.8
REGION,EGSOC1P00X,2037, 0.8
REGION,EGSOC1P00X,2038, 0.8
REGION,EGSOC1P00X,2039, 0.8
REGION,EGSOC1P00X,2040, 0.8
REGION,EGSOC1P00X,2041, 0.8
REGION,EGSOC1P00X,2042, 0.8
REGION,EGSOC1P00X,2043, 0.8
REGION,EGSOC1P00X,2044, 0.8
REGION,EGSOC1P00X,2045, 0.8
REGION,EGSOC1P00X,2046, 0.4
REGION,EGSOC1P00X,2047, 2.0000000000000007e-01
REGION,EGSOC1P00X,2059, 9.1848122840028329e-02
REGION,EGSOC1P00X,2060, 2.6731894475253615e-01
REGION,EGSOC1P00X,2061, 8.3758153431825422e-01
REGION,EGSOC1P00X,2062, 1.5064557154374212e+00
REGION,EGSOC1P00X,2063, 2.2005553844291152e+00
REGION,EGSOC1P00X,2064, 2.6988072338974050e+00
REGION,EGSOC1P00X,2065, 4.6988072338974050e+00
REGION,EGSOC1P00X,2066, 6.6988072338974058e+00
REGION,EGSOC1P00X,2067, 8.6988072338974050e+00
REGION,EGSOC1P00X,2068, 9.8
REGION,EGSOC1P00X,2069, 10
REGION,EGSOC1P00X,2070, 10.2
REGION,EGSOC2P00X,2021, 0.4
REGION,EGSOC2P00X,2022, 0.6
REGION,EGSOC2P00X,2023, 6.8279398470466723e-01
REGION,EGSOC2P00X,2024, 6.8279398470466723e-01
REGION,EGSOC2P00X,2025, 6.8279398470466723e-01
REGION,EGSOC2P00X,2026, 6.8279398470466723e-01
REGION,EGSOC2P00X,2027, 6.8279398470466723e-01
REGION,EGSOC2P00X,2028, 6.8279398470466723e-01
REGION,EGSOC2P00X,2029, 6.8279398470466723e-01
REGION,EGSOC2P00X,2030, 6.8279398470466723e-01
REGION,EGSOC2P00X,2031, 6.8279398470466723e-01
REGION,EGSOC2P00X,2032, 6.8279398470466723e-01
REGION,EGSOC2P00X,2033, 6.8279398470466723e-01
REGION,EGSOC2P00X,2034, 6.8279398470466723e-01
REGION,EGSOC2P00X,2035, 6.8279398470466723e-01
REGION,EGSOC2P00X,2036, 6.8279398470466723e-01
REGION,EGSOC2P00X,2037, 6.8279398470466723e-01
REGION,EGSOC2P00X,2038, 6.8279398470466723e-01
REGION,EGSOC2P00X,2039, 6.8279398470466723e-01
REGION,EGSOC2P00X,2040, 6.8279398470466723e-01
REGION,EGSOC2P00X,2041, 6.8279398470466723e-01
REGION,EGSOC2P00X,2042, 6.8279398470466723e-01
REGION,EGSOC2P00X,2043, 6.8279398470466723e-01
REGION,EGSOC2P00X,2044, 6.8279398470466723e-01
REGION,EGSOC2P00X,2045, 6.8279398470466723e-01
REGION,EGSOC2P00X,2046, 2.8279398470466721e-01
REGION,EGSOC2P00X,2047, 8.2793984704667256e-02
REGION,EGSOC2P00X,2070, 2
REGION,EGELSDBP00,2015, 0.4
REGION,EGELSDBP00,2016, 0.4
REGION,EGELSDBP00,2017, 0.4
REGION,EGELSDBP00,2018, 0.4
REGION,EGELSDBP00,2019, 0.4
REGION,EGELSDBP00,2020, 0.4
REGION,EGELSDBP00,2021, 2
REGION,EGELSDBP00,2022, 2
REGION,EGELSDBP00,2023, 2
REGION,EGELSDBP00,2024, 2
REGION,EGELSDBP00,2025, 2
REGION,EGELSDBP00,2026, 2
REGION,EGELSDBP00,2027, 2
REGION,EGELSDBP00,2028, 2
REGION,EGELSDBP00,2029, 2
REGION,EGELSDBP00,2030, 2
REGION,EGELSDBP00,2031, 2
REGION,EGELSDBP00,2032, 2
REGION,EGELSDBP00,2033, 2
REGION,EGELSDBP00,2034, 2
REGION,EGELSDBP00,2035, 2
