r,t,f,y,UseByTechnologyAnnual
REGION,EGHYDMS02X,EGWAT1,2018.0,340.2878
REGION,EGHYDMS02X,EGWAT1,2019.0,340.2878
REGION,EGHYDMS02X,EGWAT1,2020.0,340.2878
REGION,EGHYDMS02X,EGWAT1,2021.0,340.2878
REGION,EGHYDMS02X,EGWAT1,2022.0,340.2878
REGION,EGHYDMS02X,EGWAT1,2023.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2024.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2025.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2026.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2027.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2028.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2029.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2030.0,808.5393
REGION,EGHYDMS02X,EGWAT1,2031.0,1276.7909
REGION,EGHYDMS02X,EGWAT1,2032.0,1276.7909
REGION,EGHYDMS02X,EGWAT1,2033.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2034.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2035.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2036.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2037.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2038.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2039.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2040.0,1745.0424
REGION,EGHYDMS02X,EGWAT1,2041.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2042.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2043.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2044.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2045.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2046.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2047.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2048.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2049.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2050.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2051.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2052.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2053.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2054.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2055.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2056.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2057.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2058.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2059.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2060.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2061.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2062.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2063.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2064.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2065.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2066.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2067.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2068.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2069.0,2213.294
REGION,EGHYDMS02X,EGWAT1,2070.0,2213.294
REGION,EGHYDMS03X,EGWAT1,2015.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2016.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2017.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2018.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2019.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2020.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2021.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2022.0,5042.1327
REGION,EGHYDMS03X,EGWAT1,2023.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2024.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2025.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2026.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2027.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2028.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2029.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2030.0,5978.6358
REGION,EGHYDMS03X,EGWAT1,2031.0,6053.9068
REGION,EGHYDMS03X,EGWAT1,2032.0,6064.1196
REGION,EGHYDMS03X,EGWAT1,2033.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2034.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2035.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2036.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2037.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2038.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2039.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2040.0,6915.1389
REGION,EGHYDMS03X,EGWAT1,2041.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2042.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2043.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2044.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2045.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2046.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2047.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2048.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2049.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2050.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2051.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2052.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2053.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2054.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2055.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2056.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2057.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2058.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2059.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2060.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2061.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2062.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2063.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2064.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2065.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2066.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2067.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2068.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2069.0,7851.642
REGION,EGHYDMS03X,EGWAT1,2070.0,7851.642
REGION,EGLF00E00X,EGLFOI,2015.0,79.624
REGION,EGLF00E00X,EGLFOI,2016.0,53.5421
REGION,EGLF00E00X,EGLFOI,2017.0,50.069
REGION,EGLF00E00X,EGLFOI,2018.0,73.4652
REGION,EGLF00E00X,EGLFOI,2019.0,73.4652
REGION,EGLF00E00X,EGLFOI,2020.0,73.4652
REGION,EGLF00E00X,EGLFOI,2021.0,71.6536
REGION,EGLF00E00X,EGLFOI,2022.0,69.842
REGION,EGLF00E00X,EGLFOI,2023.0,68.0303
REGION,EGLF00E00X,EGLFOI,2024.0,66.2187
REGION,EGLF00E00X,EGLFOI,2025.0,64.4071
REGION,EGLF00E00X,EGLFOI,2026.0,61.5954
REGION,EGLF00E00X,EGLFOI,2027.0,59.7838
REGION,EGLF00E00X,EGLFOI,2028.0,57.9722
REGION,EGLF00E00X,EGLFOI,2029.0,56.1606
REGION,EGLF00E00X,EGLFOI,2030.0,54.3489
REGION,EGLF00E00X,EGLFOI,2031.0,52.9902
REGION,EGLF00E00X,EGLFOI,2032.0,51.6315
REGION,EGLF00E00X,EGLFOI,2033.0,50.2728
REGION,EGLF00E00X,EGLFOI,2034.0,48.914
REGION,EGLF00E00X,EGLFOI,2035.0,47.5553
REGION,EGLF00E00X,EGLFOI,2036.0,46.1966
REGION,EGLF00E00X,EGLFOI,2037.0,44.8379
REGION,EGLF00E00X,EGLFOI,2038.0,43.4791
REGION,EGLF00E00X,EGLFOI,2039.0,42.1204
REGION,EGLF00E00X,EGLFOI,2040.0,40.7617
REGION,EGLF00E00X,EGLFOI,2041.0,39.7426
REGION,EGLF00E00X,EGLFOI,2042.0,38.7236
REGION,EGLF00E00X,EGLFOI,2043.0,37.7046
REGION,EGLF00E00X,EGLFOI,2044.0,36.6855
REGION,EGLF00E00X,EGLFOI,2045.0,35.6665
REGION,EGLF00E00X,EGLFOI,2046.0,34.6474
REGION,EGLF00E00X,EGLFOI,2047.0,33.6284
REGION,EGLF00E00X,EGLFOI,2048.0,32.6094
REGION,EGLF00E00X,EGLFOI,2049.0,31.5903
REGION,EGLF00E00X,EGLFOI,2050.0,30.5713
REGION,EGLF00E00X,EGLFOI,2051.0,29.807
REGION,EGLF00E00X,EGLFOI,2052.0,29.0427
REGION,EGLF00E00X,EGLFOI,2053.0,28.2784
REGION,EGLF00E00X,EGLFOI,2054.0,27.5141
REGION,EGLF00E00X,EGLFOI,2055.0,26.7499
REGION,EGLF00E00X,EGLFOI,2056.0,25.9856
REGION,EGLF00E00X,EGLFOI,2057.0,25.2213
REGION,EGLF00E00X,EGLFOI,2058.0,24.457
REGION,EGLF00E00X,EGLFOI,2059.0,23.6927
REGION,EGLF00E00X,EGLFOI,2060.0,22.9285
REGION,EGLF00E00X,EGLFOI,2061.0,22.3552
REGION,EGLF00E00X,EGLFOI,2062.0,21.782
REGION,EGLF00E00X,EGLFOI,2063.0,21.2088
REGION,EGLF00E00X,EGLFOI,2064.0,20.6356
REGION,EGLF00E00X,EGLFOI,2065.0,20.0624
REGION,EGLF00E00X,EGLFOI,2066.0,19.4892
REGION,EGLF00E00X,EGLFOI,2067.0,18.916
REGION,EGLF00E00X,EGLFOI,2068.0,18.3428
REGION,EGLF00E00X,EGLFOI,2069.0,17.7695
REGION,EGLF00E00X,EGLFOI,2070.0,17.1963
REGION,EGLF00P00X,EGLFOI,2015.0,937.8432
REGION,EGLF00P00X,EGLFOI,2016.0,924.4454
REGION,EGLF00P00X,EGLFOI,2017.0,911.0477
REGION,EGLF00P00X,EGLFOI,2018.0,897.6499
REGION,EGLF00P00X,EGLFOI,2019.0,884.2522
REGION,EGLF00P00X,EGLFOI,2020.0,870.8544
REGION,EGLF00P00X,EGLFOI,2021.0,890.951
REGION,EGLF00P00X,EGLFOI,2022.0,911.0477
REGION,EGLF00P00X,EGLFOI,2023.0,931.1443
REGION,EGLF00P00X,EGLFOI,2024.0,951.241
REGION,EGLF00P00X,EGLFOI,2025.0,971.3376
REGION,EGLF00P00X,EGLFOI,2026.0,991.4342
REGION,EGLF00P00X,EGLFOI,2027.0,1011.5309
REGION,EGLF00P00X,EGLFOI,2028.0,1031.6275
REGION,EGLF00P00X,EGLFOI,2029.0,1051.7242
REGION,EGLF00P00X,EGLFOI,2030.0,1071.8208
REGION,EGLF00P00X,EGLFOI,2031.0,1085.2186
REGION,EGLF00P00X,EGLFOI,2032.0,1098.6163
REGION,EGLF00P00X,EGLFOI,2033.0,1112.0141
REGION,EGLF00P00X,EGLFOI,2034.0,1125.4118
REGION,EGLF00P00X,EGLFOI,2035.0,1138.8096
REGION,EGLF00P00X,EGLFOI,2036.0,1152.2074
REGION,EGLF00P00X,EGLFOI,2037.0,1165.6051
REGION,EGLF00P00X,EGLFOI,2038.0,1179.0029
REGION,EGLF00P00X,EGLFOI,2039.0,1192.4006
REGION,EGLF00P00X,EGLFOI,2040.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2041.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2042.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2043.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2044.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2045.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2046.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2047.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2048.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2049.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2050.0,1205.7984
REGION,EGLF00P00X,EGLFOI,2051.0,1207.0042
REGION,EGLF00P00X,EGLFOI,2052.0,1208.2112
REGION,EGLF00P00X,EGLFOI,2053.0,1209.4194
REGION,EGLF00P00X,EGLFOI,2054.0,1210.6288
REGION,EGLF00P00X,EGLFOI,2055.0,1211.8395
REGION,EGLF00P00X,EGLFOI,2056.0,1213.0513
REGION,EGLF00P00X,EGLFOI,2057.0,1214.2644
REGION,EGLF00P00X,EGLFOI,2058.0,1215.4786
REGION,EGLF00P00X,EGLFOI,2059.0,1216.6941
REGION,EGLF00P00X,EGLFOI,2060.0,1217.9108
REGION,EGLF00P00X,EGLFOI,2061.0,1219.1287
REGION,EGLF00P00X,EGLFOI,2062.0,1220.3478
REGION,EGLF00P00X,EGLFOI,2063.0,1221.5682
REGION,EGLF00P00X,EGLFOI,2064.0,1222.7897
REGION,EGLF00P00X,EGLFOI,2065.0,1224.0125
REGION,EGLF00P00X,EGLFOI,2066.0,1225.2365
REGION,EGLF00P00X,EGLFOI,2067.0,1226.4618
REGION,EGLF00P00X,EGLFOI,2068.0,1227.6882
REGION,EGLF00P00X,EGLFOI,2069.0,1228.9159
REGION,EGLF00P00X,EGLFOI,2070.0,1230.1449
REGION,EGLFRCP04N,EGLFOI,2040.0,4.0009
REGION,EGLFRCP04N,EGWAT1,2040.0,53.0448
REGION,EGLFRCP04O,EGLFOI,2015.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2016.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2017.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2018.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2019.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2020.0,4.0885
REGION,EGLFRCP04O,EGLFOI,2021.0,3.8841
REGION,EGLFRCP04O,EGLFOI,2022.0,3.6797
REGION,EGLFRCP04O,EGLFOI,2023.0,3.4753
REGION,EGLFRCP04O,EGLFOI,2024.0,3.2708
REGION,EGLFRCP04O,EGLFOI,2025.0,3.0664
REGION,EGLFRCP04O,EGLFOI,2026.0,2.862
REGION,EGLFRCP04O,EGLFOI,2027.0,2.6575
REGION,EGLFRCP04O,EGLFOI,2028.0,2.4531
REGION,EGLFRCP04O,EGLFOI,2029.0,2.2487
REGION,EGLFRCP04O,EGLFOI,2030.0,2.0443
REGION,EGLFRCP04O,EGLFOI,2031.0,1.8398
REGION,EGLFRCP04O,EGLFOI,2032.0,1.6354
REGION,EGLFRCP04O,EGLFOI,2033.0,1.431
REGION,EGLFRCP04O,EGLFOI,2034.0,1.2266
REGION,EGLFRCP04O,EGLFOI,2035.0,1.0221
REGION,EGLFRCP04O,EGLFOI,2036.0,0.8177
REGION,EGLFRCP04O,EGLFOI,2037.0,0.6133
REGION,EGLFRCP04O,EGLFOI,2038.0,0.4089
REGION,EGLFRCP04O,EGLFOI,2039.0,0.2044
REGION,EGLFRCP04O,EGWAT1,2015.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2016.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2017.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2018.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2019.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2020.0,54.2069
REGION,EGLFRCP04O,EGWAT1,2021.0,51.4966
REGION,EGLFRCP04O,EGWAT1,2022.0,48.7862
REGION,EGLFRCP04O,EGWAT1,2023.0,46.0759
REGION,EGLFRCP04O,EGWAT1,2024.0,43.3655
REGION,EGLFRCP04O,EGWAT1,2025.0,40.6552
REGION,EGLFRCP04O,EGWAT1,2026.0,37.9448
REGION,EGLFRCP04O,EGWAT1,2027.0,35.2345
REGION,EGLFRCP04O,EGWAT1,2028.0,32.5241
REGION,EGLFRCP04O,EGWAT1,2029.0,29.8138
REGION,EGLFRCP04O,EGWAT1,2030.0,27.1035
REGION,EGLFRCP04O,EGWAT1,2031.0,24.3931
REGION,EGLFRCP04O,EGWAT1,2032.0,21.6828
REGION,EGLFRCP04O,EGWAT1,2033.0,18.9724
REGION,EGLFRCP04O,EGWAT1,2034.0,16.2621
REGION,EGLFRCP04O,EGWAT1,2035.0,13.5517
REGION,EGLFRCP04O,EGWAT1,2036.0,10.8414
REGION,EGLFRCP04O,EGWAT1,2037.0,8.131
REGION,EGLFRCP04O,EGWAT1,2038.0,5.4207
REGION,EGLFRCP04O,EGWAT1,2039.0,2.7103
REGION,EGNG00ELGX,EGGASF,2015.0,853.4169
REGION,EGNG00ELGX,EGGASF,2016.0,836.4947
REGION,EGNG00ELGX,EGGASF,2017.0,836.4947
REGION,EGNG00ELGX,EGGASF,2018.0,836.4947
REGION,EGNG00ELGX,EGGASF,2019.0,836.4947
REGION,EGNG00ELGX,EGGASF,2020.0,836.4947
REGION,EGNG00ELGX,EGGASF,2021.0,836.4947
REGION,EGNG00ELGX,EGGASF,2022.0,836.4947
REGION,EGNG00ELGX,EGGASF,2023.0,836.4947
REGION,EGNG00ELGX,EGGASF,2024.0,836.4947
REGION,EGNG00ELGX,EGGASF,2025.0,836.4947
REGION,EGNG00ELGX,EGGASF,2026.0,836.4947
REGION,EGNG00ELGX,EGGASF,2027.0,836.4947
REGION,EGNG00ELGX,EGGASF,2028.0,836.4947
REGION,EGNG00ELGX,EGGASF,2029.0,836.4947
REGION,EGNG00ELGX,EGGASF,2030.0,836.4947
REGION,EGNG00ELGX,EGGASF,2031.0,836.4947
REGION,EGNG00ELGX,EGGASF,2032.0,836.4947
REGION,EGNG00ELGX,EGGASF,2033.0,836.4947
REGION,EGNG00ELGX,EGGASF,2034.0,836.4947
REGION,EGNG00ELGX,EGGASF,2035.0,836.4947
REGION,EGNG00ELGX,EGGASF,2036.0,836.4947
REGION,EGNG00ELGX,EGGASF,2037.0,836.4947
REGION,EGNG00ELGX,EGGASF,2038.0,836.4947
REGION,EGNG00ELGX,EGGASF,2039.0,836.4947
REGION,EGNG00ELGX,EGGASF,2040.0,617.9367
REGION,EGNG00P00X,EGGASF,2015.0,550.8947
REGION,EGNG00P00X,EGGASF,2016.0,564.1162
REGION,EGNG00P00X,EGGASF,2017.0,577.3377
REGION,EGNG00P00X,EGGASF,2018.0,590.5592
REGION,EGNG00P00X,EGGASF,2019.0,603.7806
REGION,EGNG00P00X,EGGASF,2020.0,617.0021
REGION,EGNG00P00X,EGGASF,2021.0,634.6307
REGION,EGNG00P00X,EGGASF,2022.0,652.2594
REGION,EGNG00P00X,EGGASF,2023.0,669.888
REGION,EGNG00P00X,EGGASF,2024.0,687.5166
REGION,EGNG00P00X,EGGASF,2025.0,705.1453
REGION,EGNG00P00X,EGGASF,2026.0,722.7739
REGION,EGNG00P00X,EGGASF,2027.0,740.4025
REGION,EGNG00P00X,EGGASF,2028.0,758.0312
REGION,EGNG00P00X,EGGASF,2029.0,775.6598
REGION,EGNG00P00X,EGGASF,2030.0,793.2884
REGION,EGNG00P00X,EGGASF,2031.0,810.9171
REGION,EGNG00P00X,EGGASF,2032.0,828.5457
REGION,EGNG00P00X,EGGASF,2033.0,846.1743
REGION,EGNG00P00X,EGGASF,2034.0,863.8029
REGION,EGNG00P00X,EGGASF,2035.0,881.4316
REGION,EGNG00P00X,EGGASF,2036.0,899.0602
REGION,EGNG00P00X,EGGASF,2037.0,916.6888
REGION,EGNG00P00X,EGGASF,2038.0,934.3175
REGION,EGNG00P00X,EGGASF,2039.0,951.9461
REGION,EGNG00P00X,EGGASF,2040.0,969.5747
REGION,EGNG00P00X,EGGASF,2041.0,987.2034
REGION,EGNG00P00X,EGGASF,2042.0,1004.832
REGION,EGNG00P00X,EGGASF,2043.0,1022.4606
REGION,EGNG00P00X,EGGASF,2044.0,1040.0893
REGION,EGNG00P00X,EGGASF,2045.0,1057.7179
REGION,EGNG00P00X,EGGASF,2046.0,1075.3465
REGION,EGNG00P00X,EGGASF,2047.0,1092.9752
REGION,EGNG00P00X,EGGASF,2048.0,1110.6038
REGION,EGNG00P00X,EGGASF,2049.0,1128.2324
REGION,EGNG00P00X,EGGASF,2050.0,1145.8611
REGION,EGNG00P00X,EGGASF,2051.0,1164.1948
REGION,EGNG00P00X,EGGASF,2052.0,1182.8219
REGION,EGNG00P00X,EGGASF,2053.0,1201.7471
REGION,EGNG00P00X,EGGASF,2054.0,1220.9751
REGION,EGNG00P00X,EGGASF,2055.0,1240.5107
REGION,EGNG00P00X,EGGASF,2056.0,1260.3588
REGION,EGNG00P00X,EGGASF,2057.0,1280.5246
REGION,EGNG00P00X,EGGASF,2058.0,1301.013
REGION,EGNG00P00X,EGGASF,2059.0,1321.8292
REGION,EGNG00P00X,EGGASF,2060.0,1342.9784
REGION,EGNG00P00X,EGGASF,2061.0,1364.4661
REGION,EGNG00P00X,EGGASF,2062.0,1386.2975
REGION,EGNG00P00X,EGGASF,2063.0,1408.4783
REGION,EGNG00P00X,EGGASF,2064.0,1431.014
REGION,EGNG00P00X,EGGASF,2065.0,1453.9102
REGION,EGNG00P00X,EGGASF,2066.0,1477.1727
REGION,EGNG00P00X,EGGASF,2067.0,1500.8075
REGION,EGNG00P00X,EGGASF,2068.0,1524.8204
REGION,EGNG00P00X,EGGASF,2069.0,1549.2176
REGION,EGNG00P00X,EGGASF,2070.0,1574.005
REGION,EGNG00X00X,EGWAT1,2015.0,1.3826
REGION,EGNG00X00X,EGWAT1,2016.0,1.3927
REGION,EGNG00X00X,EGWAT1,2017.0,1.4179
REGION,EGNG00X00X,EGWAT1,2018.0,1.4549
REGION,EGNG00X00X,EGWAT1,2019.0,1.6782
REGION,EGNG00X00X,EGWAT1,2020.0,1.693
REGION,EGNG00X00X,EGWAT1,2021.0,1.5672
REGION,EGNG00X00X,EGWAT1,2022.0,1.6304
REGION,EGNG00X00X,EGWAT1,2023.0,1.7271
REGION,EGNG00X00X,EGWAT1,2024.0,1.7512
REGION,EGNG00X00X,EGWAT1,2025.0,1.6923
REGION,EGNG00X00X,EGWAT1,2026.0,1.6443
REGION,EGNG00X00X,EGWAT1,2027.0,1.6685
REGION,EGNG00X00X,EGWAT1,2028.0,1.6926
REGION,EGNG00X00X,EGWAT1,2029.0,1.7166
REGION,EGNG00X00X,EGWAT1,2030.0,1.7406
REGION,EGNG00X00X,EGWAT1,2031.0,1.798
REGION,EGNG00X00X,EGWAT1,2032.0,1.84
REGION,EGNG00X00X,EGWAT1,2033.0,1.8491
REGION,EGNG00X00X,EGWAT1,2034.0,1.8843
REGION,EGNG00X00X,EGWAT1,2035.0,1.8965
REGION,EGNG00X00X,EGWAT1,2036.0,1.9114
REGION,EGNG00X00X,EGWAT1,2037.0,1.513
REGION,EGNG00X00X,EGWAT1,2038.0,1.4116
REGION,EGNG00X00X,EGWAT1,2039.0,1.4273
REGION,EGNG00X00X,EGWAT1,2040.0,1.3189
REGION,EGNG00X00X,EGWAT1,2041.0,0.9987
REGION,EGNG00X00X,EGWAT1,2042.0,0.4491
REGION,EGNGCCP01N,EGGASF,2015.0,27.5994
REGION,EGNGCCP01N,EGGASF,2016.0,27.5994
REGION,EGNGCCP01N,EGGASF,2017.0,27.5994
REGION,EGNGCCP01N,EGGASF,2018.0,27.5994
REGION,EGNGCCP01N,EGGASF,2019.0,27.5994
REGION,EGNGCCP01N,EGGASF,2020.0,13.4321
REGION,EGNGCCP01N,EGGASF,2022.0,1.7028
REGION,EGNGCCP01N,EGGASF,2023.0,2.9686
REGION,EGNGCCP01N,EGGASF,2024.0,27.4104
REGION,EGNGCCP01N,EGGASF,2025.0,0.0512
REGION,EGNGCCP01N,EGGASF,2030.0,5.8758
REGION,EGNGCCP01N,EGGASF,2031.0,27.0857
REGION,EGNGCCP01N,EGGASF,2032.0,27.04
REGION,EGNGCCP01N,EGGASF,2033.0,26.9944
REGION,EGNGCCP01N,EGGASF,2034.0,71.8639
REGION,EGNGCCP01N,EGGASF,2035.0,116.1084
REGION,EGNGCCP01N,EGGASF,2036.0,115.9136
REGION,EGNGCCP01N,EGGASF,2037.0,115.7194
REGION,EGNGCCP01N,EGGASF,2038.0,156.1533
REGION,EGNGCCP01N,EGGASF,2039.0,173.6803
REGION,EGNGCCP01N,EGGASF,2040.0,145.6519
REGION,EGNGCCP01N,EGGASF,2041.0,114.7032
REGION,EGNGCCP01N,EGGASF,2042.0,120.7216
REGION,EGNGCCP01N,EGGASF,2043.0,185.2987
REGION,EGNGCCP01N,EGGASF,2044.0,379.353
REGION,EGNGCCP01N,EGGASF,2045.0,110.29
REGION,EGNGCCP01N,EGGASF,2046.0,366.0772
REGION,EGNGCCP01N,EGGASF,2047.0,236.1531
REGION,EGNGCCP01N,EGGASF,2048.0,547.9919
REGION,EGNGCCP01N,EGGASF,2049.0,438.5893
REGION,EGNGCCP01N,EGGASF,2050.0,463.7255
REGION,EGNGCCP01N,EGGASF,2051.0,407.6018
REGION,EGNGCCP01N,EGGASF,2052.0,441.3598
REGION,EGNGCCP01N,EGGASF,2053.0,414.6944
REGION,EGNGCCP01N,EGGASF,2054.0,439.6038
REGION,EGNGCCP01N,EGGASF,2055.0,502.432
REGION,EGNGCCP01N,EGGASF,2056.0,499.4756
REGION,EGNGCCP01N,EGGASF,2057.0,543.9342
REGION,EGNGCCP01N,EGGASF,2058.0,478.876
REGION,EGNGCCP01N,EGGASF,2059.0,468.2558
REGION,EGNGCCP01N,EGGASF,2060.0,513.7494
REGION,EGNGCCP01N,EGGASF,2061.0,498.6768
REGION,EGNGCCP01N,EGGASF,2062.0,540.5202
REGION,EGNGCCP01N,EGGASF,2063.0,583.0412
REGION,EGNGCCP01N,EGGASF,2064.0,602.6849
REGION,EGNGCCP01N,EGGASF,2065.0,569.3494
REGION,EGNGCCP01N,EGGASF,2066.0,606.8308
REGION,EGNGCCP01N,EGGASF,2067.0,719.1846
REGION,EGNGCCP01N,EGGASF,2068.0,695.6228
REGION,EGNGCCP01N,EGGASF,2069.0,663.8982
REGION,EGNGCCP01N,EGGASF,2070.0,742.3846
REGION,EGNGCCP01N,EGWAT1,2015.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2016.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2017.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2018.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2019.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2020.0,57.7439
REGION,EGNGCCP01N,EGWAT1,2022.0,7.3454
REGION,EGNGCCP01N,EGWAT1,2023.0,12.8277
REGION,EGNGCCP01N,EGWAT1,2024.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2025.0,0.2219
REGION,EGNGCCP01N,EGWAT1,2030.0,25.6952
REGION,EGNGCCP01N,EGWAT1,2031.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2032.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2033.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2034.0,316.3951
REGION,EGNGCCP01N,EGWAT1,2035.0,512.0511
REGION,EGNGCCP01N,EGWAT1,2036.0,512.0511
REGION,EGNGCCP01N,EGWAT1,2037.0,512.0511
REGION,EGNGCCP01N,EGWAT1,2038.0,692.1259
REGION,EGNGCCP01N,EGWAT1,2039.0,771.0991
REGION,EGNGCCP01N,EGWAT1,2040.0,647.7391
REGION,EGNGCCP01N,EGWAT1,2041.0,510.9553
REGION,EGNGCCP01N,EGWAT1,2042.0,538.6594
REGION,EGNGCCP01N,EGWAT1,2043.0,828.1758
